YAL002W	YLR148W
YBL072C	YER074W
YBL072C	YGL076C
YBL072C	YGL120C
YBL072C	YGL147C
YBL072C	YGR054W
YBL072C	YGR085C
YBL072C	YGR090W
YBL072C	YHL034C
YBL072C	YJR123W
YBL072C	YLL011W
YBL072C	YLR075W
YBL072C	YLR186W
YBL072C	YLR197W
YBL072C	YLR441C
YBL072C	YLR448W
YBL072C	YML073C
YBL072C	YMR093W
YBL072C	YMR116C
YBL072C	YMR128W
YBL072C	YMR146C
YBL072C	YMR229C
YBL072C	YMR242C
YBL072C	YNL132W
YBL072C	YNL178W
YBL072C	YNL308C
YBL072C	YOL127W
YBL072C	YPL012W
YBL072C	YPL090C
YBL072C	YPL126W
YBL072C	YPR144C
YBL074C	YER172C
YBL074C	YHR165C
YBL074C	YLR275W
YBL074C	YOR308C
YBL079W	YMR153W
YBL087C	YPL093W
YBL092W	YBR031W
YBL092W	YBR191W
YBL092W	YDL075W
YBL092W	YDL082W
YBL092W	YDL083C
YBL092W	YDR471W
YBL092W	YER074W
YBL092W	YFR032C-A
YBL092W	YGL014W
YBL092W	YGL030W
YBL092W	YGL031C
YBL092W	YGL147C
YBL092W	YGR085C
YBL092W	YGR118W
YBL092W	YHR029C
YBL092W	YJR123W
YBL092W	YLR441C
YBL092W	YLR448W
YBL092W	YML073C
YBL092W	YNL069C
YBL092W	YNL301C
YBL092W	YOL040C
YBL092W	YOL127W
YBL097W	YLR272C
YBL103C	YOL067C
YBR011C	YLR371W
YBR017C	YER110C
YBR017C	YGL122C
YBR017C	YJR077C
YBR017C	YOR160W
YBR025C	YDL185W
YBR025C	YGL195W
YBR025C	YKL081W
YBR031W	YBR048W
YBR031W	YBR142W
YBR031W	YBR191W
YBR031W	YCR031C
YBR031W	YDL075W
YBR031W	YDL082W
YBR031W	YDL083C
YBR031W	YDR471W
YBR031W	YDR496C
YBR031W	YER074W
YBR031W	YGL030W
YBR031W	YGL031C
YBR031W	YGL147C
YBR031W	YGR085C
YBR031W	YJR123W
YBR031W	YKR081C
YBR031W	YLR075W
YBR031W	YLR441C
YBR031W	YLR448W
YBR031W	YML073C
YBR031W	YMR242C
YBR031W	YNL069C
YBR031W	YNL132W
YBR031W	YNL178W
YBR031W	YNL301C
YBR031W	YOL120C
YBR031W	YOL127W
YBR031W	YPL012W
YBR031W	YPL090C
YBR031W	YPL220W
YBR031W	YPL249C-A
YBR048W	YBR247C
YBR048W	YCL011C
YBR048W	YCR031C
YBR048W	YDL014W
YBR048W	YDL083C
YBR048W	YDR299W
YBR048W	YDR365C
YBR048W	YDR471W
YBR048W	YER025W
YBR048W	YER074W
YBR048W	YGL030W
YBR048W	YGL076C
YBR048W	YGR085C
YBR048W	YGR090W
YBR048W	YJR123W
YBR048W	YLR075W
YBR048W	YLR367W
YBR048W	YLR441C
YBR048W	YLR448W
YBR048W	YML073C
YBR048W	YMR229C
YBR048W	YMR242C
YBR048W	YNL069C
YBR048W	YNL132W
YBR048W	YNL178W
YBR048W	YNL308C
YBR048W	YNR054C
YBR048W	YOL127W
YBR048W	YOR204W
YBR048W	YPL012W
YBR048W	YPL090C
YBR061C	YMR259C
YBR065C	YER172C
YBR065C	YHR165C
YBR065C	YLL036C
YBR065C	YPL151C
YBR065C	YPR101W
YBR081C	YBR198C
YBR081C	YCL010C
YBR081C	YDR145W
YBR081C	YDR167W
YBR081C	YGL112C
YBR081C	YGR252W
YBR081C	YGR274C
YBR081C	YHR099W
YBR081C	YML015C
YBR081C	YMR223W
YBR081C	YMR227C
YBR081C	YMR236W
YBR097W	YLR360W
YBR105C	YDL082W
YBR105C	YIL017C
YBR107C	YDR254W
YBR122C	YCR046C
YBR122C	YCR071C
YBR122C	YDR237W
YBR122C	YDR405W
YBR122C	YGR220C
YBR122C	YHR147C
YBR122C	YJL063C
YBR122C	YKL167C
YBR122C	YKR006C
YBR122C	YLR439W
YBR122C	YML025C
YBR123C	YGR047C
YBR123C	YPL007C
YBR125C	YDR071C
YBR130C	YGL106W
YBR130C	YKL130C
YBR136W	YJL173C
YBR142W	YDL014W
YBR142W	YDR060W
YBR142W	YDR496C
YBR142W	YGL076C
YBR142W	YGR085C
YBR142W	YHR052W
YBR142W	YLL008W
YBR142W	YML073C
YBR142W	YMR229C
YBR142W	YNL002C
YBR142W	YNL061W
YBR142W	YOL041C
YBR142W	YOR272W
YBR142W	YPL211W
YBR142W	YPL249C-A
YBR143C	YDR172W
YBR160W	YLR079W
YBR167C	YBR257W
YBR167C	YNL221C
YBR170C	YDL126C
YBR191W	YCR031C
YBR191W	YDL075W
YBR191W	YDL082W
YBR191W	YDL083C
YBR191W	YDR471W
YBR191W	YER074W
YBR191W	YFR032C-A
YBR191W	YGL014W
YBR191W	YGL030W
YBR191W	YGL147C
YBR191W	YGR085C
YBR191W	YJR123W
YBR191W	YLR441C
YBR191W	YLR448W
YBR191W	YML073C
YBR191W	YMR242C
YBR191W	YNL069C
YBR191W	YNL178W
YBR191W	YOL127W
YBR195C	YML102W
YBR195C	YPR018W
YBR198C	YCL010C
YBR198C	YDR145W
YBR198C	YDR167W
YBR198C	YGL112C
YBR198C	YGR252W
YBR198C	YGR274C
YBR198C	YHR099W
YBR198C	YML015C
YBR198C	YMR223W
YBR198C	YMR227C
YBR198C	YMR236W
YBR215W	YJR140C
YBR247C	YDL014W
YBR247C	YKL143W
YBR247C	YLR186W
YBR247C	YMR093W
YBR247C	YMR128W
YBR247C	YNL132W
YBR247C	YNL178W
YBR247C	YPL012W
YBR247C	YPR144C
YBR251W	YDR041W
YBR251W	YDR175C
YBR251W	YGL129C
YBR251W	YGR215W
YBR251W	YHL004W
YBR251W	YJR101W
YBR251W	YKL003C
YBR251W	YKL155C
YBR251W	YNL306W
YBR251W	YNR037C
YBR251W	YOR158W
YBR251W	YPL013C
YBR251W	YPL118W
YBR253W	YCR081W
YBR253W	YDL005C
YBR253W	YDR308C
YBR253W	YER022W
YBR253W	YGL025C
YBR253W	YGL151W
YBR253W	YGR104C
YBR253W	YLR071C
YBR253W	YOL135C
YBR253W	YOR174W
YBR253W	YPL042C
YBR253W	YPR070W
YBR253W	YPR168W
YBR254C	YDR246W
YBR254C	YDR407C
YBR254C	YDR472W
YBR254C	YGR166W
YBR254C	YKR068C
YBR254C	YML077W
YBR257W	YDR478W
YBR257W	YNL221C
YBR267W	YDR101C
YBR280C	YNL141W
YBR282W	YCR046C
YBR282W	YDR237W
YBR282W	YLR439W
YBR288C	YPL195W
YCL010C	YDR145W
YCL010C	YDR167W
YCL010C	YGL112C
YCL010C	YGR252W
YCL010C	YHR099W
YCL010C	YMR223W
YCL010C	YMR236W
YCL011C	YCL037C
YCL011C	YDL014W
YCL011C	YDL084W
YCL011C	YDR138W
YCL011C	YGL120C
YCL011C	YGL173C
YCL011C	YHL034C
YCL011C	YLR432W
YCL011C	YMR125W
YCL011C	YNL253W
YCL011C	YOR204W
YCL024W	YKR048C
YCL032W	YLR362W
YCL037C	YDL014W
YCL037C	YDL083C
YCL037C	YGL120C
YCL037C	YGL173C
YCL037C	YHL034C
YCL037C	YLR175W
YCL037C	YMR125W
YCL048W	YCR024C
YCR002C	YJR076C
YCR012W	YOL086C
YCR014C	YDL007W
YCR014C	YDR394W
YCR014C	YKL145W
YCR014C	YLR421C
YCR014C	YOR259C
YCR020W-B	YDR303C
YCR020W-B	YFR037C
YCR020W-B	YGR056W
YCR020W-B	YIL126W
YCR020W-B	YKR008W
YCR020W-B	YLR321C
YCR020W-B	YML127W
YCR020W-B	YPR034W
YCR031C	YDL014W
YCR031C	YDL075W
YCR031C	YDL082W
YCR031C	YDL083C
YCR031C	YDR471W
YCR031C	YER074W
YCR031C	YGL030W
YCR031C	YGL031C
YCR031C	YGL076C
YCR031C	YGL147C
YCR031C	YGR085C
YCR031C	YJL191W
YCR031C	YJR123W
YCR031C	YLR075W
YCR031C	YLR150W
YCR031C	YLR441C
YCR031C	YLR448W
YCR031C	YML073C
YCR031C	YMR142C
YCR031C	YMR242C
YCR031C	YNL069C
YCR031C	YNL132W
YCR031C	YNL178W
YCR031C	YNL301C
YCR031C	YOL127W
YCR031C	YOR204W
YCR031C	YOR234C
YCR031C	YPL090C
YCR031C	YPL249C-A
YCR033W	YDR155C
YCR046C	YCR071C
YCR046C	YDR237W
YCR046C	YGR220C
YCR046C	YHR147C
YCR046C	YJL063C
YCR046C	YKL167C
YCR046C	YKR006C
YCR046C	YLR439W
YCR046C	YML025C
YCR057C	YDL014W
YCR057C	YDR324C
YCR057C	YER082C
YCR057C	YGR090W
YCR057C	YHR196W
YCR057C	YJL069C
YCR057C	YJL109C
YCR057C	YKR060W
YCR057C	YLL011W
YCR057C	YLR186W
YCR057C	YLR197W
YCR057C	YMR093W
YCR057C	YMR128W
YCR057C	YNL132W
YCR057C	YPL126W
YCR057C	YPR144C
YCR066W	YGL058W
YCR071C	YDR237W
YCR071C	YDR405W
YCR071C	YGR220C
YCR071C	YJL063C
YCR071C	YKL167C
YCR071C	YKR006C
YCR071C	YLR439W
YCR071C	YML025C
YCR072C	YDR101C
YCR072C	YER006W
YCR072C	YKL009W
YCR072C	YLR106C
YCR072C	YPL093W
YCR081W	YDR308C
YCR081W	YER022W
YCR081W	YGL025C
YCR081W	YGL151W
YCR081W	YGR104C
YCR081W	YLR071C
YCR081W	YOL135C
YCR081W	YOR174W
YCR081W	YPL042C
YCR081W	YPR070W
YCR081W	YPR168W
YCR088W	YDR129C
YCR088W	YFL039C
YCR088W	YLR429W
YCR095C	YHL029C
YCR095C	YNL099C
YDL002C	YFL013C
YDL002C	YFL039C
YDL002C	YGL150C
YDL002C	YJL081C
YDL002C	YLR052W
YDL002C	YNL059C
YDL005C	YDR308C
YDL005C	YER022W
YDL005C	YGL025C
YDL005C	YGL151W
YDL005C	YGR104C
YDL005C	YLR071C
YDL005C	YOL135C
YDL005C	YOR174W
YDL005C	YPR070W
YDL005C	YPR168W
YDL007W	YDL097C
YDL007W	YDR394W
YDL007W	YER021W
YDL007W	YGL048C
YDL007W	YHR200W
YDL007W	YKL145W
YDL007W	YLR421C
YDL007W	YOR117W
YDL007W	YOR259C
YDL007W	YOR261C
YDL007W	YPR108W
YDL013W	YKL145W
YDL013W	YLR421C
YDL013W	YOR259C
YDL014W	YDL082W
YDL014W	YDL083C
YDL014W	YDR060W
YDL014W	YDR299W
YDL014W	YDR324C
YDL014W	YDR496C
YDL014W	YER082C
YDL014W	YGL030W
YDL014W	YGL120C
YDL014W	YGR085C
YDL014W	YGR090W
YDL014W	YJL033W
YDL014W	YJL109C
YDL014W	YKR060W
YDL014W	YLL008W
YDL014W	YLL011W
YDL014W	YLR075W
YDL014W	YLR175W
YDL014W	YLR186W
YDL014W	YLR197W
YDL014W	YMR093W
YDL014W	YMR128W
YDL014W	YMR229C
YDL014W	YMR309C
YDL014W	YNL061W
YDL014W	YNL069C
YDL014W	YNL132W
YDL014W	YNL308C
YDL014W	YOR310C
YDL014W	YPL012W
YDL014W	YPL126W
YDL014W	YPR144C
YDL031W	YDR060W
YDL031W	YDR087C
YDL031W	YDR101C
YDL031W	YDR496C
YDL031W	YER006W
YDL031W	YFR001W
YDL031W	YGR103W
YDL031W	YHR052W
YDL031W	YKL009W
YDL031W	YKL172W
YDL031W	YKR081C
YDL031W	YLL008W
YDL031W	YLR002C
YDL031W	YLR449W
YDL031W	YNL002C
YDL031W	YNL061W
YDL031W	YNL110C
YDL031W	YOL127W
YDL031W	YOR272W
YDL031W	YPL093W
YDL031W	YPL211W
YDL044C	YLR139C
YDL045W-A	YDR175C
YDL045W-A	YNL306W
YDL047W	YGR161C
YDL047W	YKR028W
YDL053C	YHR121W
YDL056W	YLR182W
YDL075W	YDL082W
YDL075W	YDL083C
YDL075W	YDR101C
YDL075W	YDR471W
YDL075W	YER006W
YDL075W	YER074W
YDL075W	YFR032C-A
YDL075W	YGL014W
YDL075W	YGL030W
YDL075W	YGL076C
YDL075W	YGL147C
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YJR123W
YDL075W	YLR075W
YDL075W	YLR367W
YDL075W	YLR448W
YDL075W	YML073C
YDL075W	YMR242C
YDL075W	YNL002C
YDL075W	YNL069C
YDL075W	YNL110C
YDL075W	YNL301C
YDL075W	YOL040C
YDL075W	YOL127W
YDL075W	YOR234C
YDL075W	YPL012W
YDL075W	YPL090C
YDL075W	YPL220W
YDL075W	YPL249C-A
YDL075W	YPR067W
YDL077C	YDR080W
YDL077C	YLR148W
YDL082W	YDL083C
YDL082W	YDR471W
YDL082W	YEL054C
YDL082W	YER074W
YDL082W	YFR032C-A
YDL082W	YGL014W
YDL082W	YGL030W
YDL082W	YGL031C
YDL082W	YGL076C
YDL082W	YGL147C
YDL082W	YGR085C
YDL082W	YGR103W
YDL082W	YHR010W
YDL082W	YHR216W
YDL082W	YJL191W
YDL082W	YJR123W
YDL082W	YKL172W
YDL082W	YLR075W
YDL082W	YLR441C
YDL082W	YLR448W
YDL082W	YML073C
YDL082W	YMR142C
YDL082W	YMR242C
YDL082W	YNL069C
YDL082W	YNL110C
YDL082W	YNL178W
YDL082W	YNL301C
YDL082W	YOL041C
YDL082W	YOL120C
YDL082W	YOL127W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL090C
YDL082W	YPL093W
YDL082W	YPL220W
YDL082W	YPL249C-A
YDL083C	YDR471W
YDL083C	YER074W
YDL083C	YER131W
YDL083C	YFR032C-A
YDL083C	YGL030W
YDL083C	YGL031C
YDL083C	YGL076C
YDL083C	YGL120C
YDL083C	YGL147C
YDL083C	YGR027C
YDL083C	YGR085C
YDL083C	YGR118W
YDL083C	YHL034C
YDL083C	YJR123W
YDL083C	YLR075W
YDL083C	YLR441C
YDL083C	YLR448W
YDL083C	YML073C
YDL083C	YMR142C
YDL083C	YMR242C
YDL083C	YNL069C
YDL083C	YNL178W
YDL083C	YNL301C
YDL083C	YOL040C
YDL083C	YOL127W
YDL083C	YOR204W
YDL083C	YPL249C-A
YDL084W	YDR138W
YDL084W	YNL004W
YDL092W	YKL122C
YDL097C	YDR394W
YDL097C	YER021W
YDL097C	YGL048C
YDL097C	YHR200W
YDL097C	YKL145W
YDL097C	YLR421C
YDL097C	YOR117W
YDL097C	YOR259C
YDL097C	YOR261C
YDL097C	YPR108W
YDL098C	YER172C
YDL098C	YGR091W
YDL098C	YHR165C
YDL098C	YLR275W
YDL098C	YML049C
YDL098C	YMR240C
YDL098C	YMR268C
YDL098C	YOR308C
YDL098C	YPL213W
YDL111C	YDR280W
YDL111C	YGR095C
YDL111C	YGR158C
YDL111C	YGR195W
YDL111C	YNL189W
YDL111C	YOL142W
YDL111C	YOR001W
YDL115C	YDL140C
YDL115C	YGR005C
YDL115C	YGR186W
YDL115C	YOR210W
YDL140C	YGL043W
YDL140C	YGR005C
YDL140C	YGR063C
YDL140C	YGR186W
YDL140C	YML010W
YDL140C	YOR210W
YDL145C	YDR238C
YDL145C	YIL076W
YDL145C	YPL010W
YDL150W	YDR045C
YDL150W	YJL011C
YDL150W	YKR025W
YDL150W	YNL151C
YDL150W	YOR210W
YDL150W	YPR110C
YDL150W	YPR190C
YDL156W	YJL173C
YDL160C	YER112W
YDL160C	YGL173C
YDL160C	YGR091W
YDL160C	YOR308C
YDL165W	YPR072W
YDL185W	YEL051W
YDL185W	YFR009W
YDL185W	YOR332W
YDL201W	YDR165W
YDR022C	YLR423C
YDR027C	YJL029C
YDR028C	YER133W
YDR036C	YDR041W
YDR036C	YDR175C
YDR036C	YGL129C
YDR036C	YHL004W
YDR036C	YJR101W
YDR036C	YKL155C
YDR036C	YNL306W
YDR036C	YPL118W
YDR041W	YDR175C
YDR041W	YER050C
YDR041W	YGL129C
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YJR101W
YDR041W	YKL155C
YDR041W	YNL306W
YDR041W	YNR037C
YDR041W	YOR158W
YDR041W	YOR204W
YDR041W	YPL013C
YDR041W	YPL118W
YDR045C	YJL011C
YDR045C	YKR025W
YDR045C	YNL151C
YDR045C	YPR190C
YDR060W	YDR087C
YDR060W	YDR496C
YDR060W	YER006W
YDR060W	YGL076C
YDR060W	YGR103W
YDR060W	YHR052W
YDR060W	YKL172W
YDR060W	YKR081C
YDR060W	YLL008W
YDR060W	YLR002C
YDR060W	YMR229C
YDR060W	YNL002C
YDR060W	YNL061W
YDR060W	YNL301C
YDR060W	YOL041C
YDR060W	YOR272W
YDR060W	YPL012W
YDR060W	YPL093W
YDR060W	YPL211W
YDR067C	YHL029C
YDR071C	YER089C
YDR080W	YLR148W
YDR087C	YDR496C
YDR087C	YER006W
YDR087C	YGR085C
YDR087C	YHR052W
YDR087C	YKL009W
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YNL002C
YDR087C	YNL061W
YDR087C	YOR272W
YDR087C	YPL211W
YDR091C	YLR192C
YDR091C	YMR146C
YDR091C	YMR309C
YDR091C	YPR041W
YDR101C	YER006W
YDR101C	YGL030W
YDR101C	YGR103W
YDR101C	YHR052W
YDR101C	YKL009W
YDR101C	YKR081C
YDR101C	YLR106C
YDR101C	YNL002C
YDR101C	YNL110C
YDR101C	YPL093W
YDR101C	YPL211W
YDR101C	YPL249C-A
YDR127W	YKL104C
YDR127W	YLR180W
YDR127W	YMR186W
YDR129C	YFL039C
YDR129C	YLR429W
YDR138W	YNL004W
YDR138W	YNL253W
YDR145W	YDR167W
YDR145W	YGL112C
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YHR099W
YDR145W	YML015C
YDR145W	YMR227C
YDR145W	YMR236W
YDR166C	YER008C
YDR166C	YJL085W
YDR166C	YPR055W
YDR167W	YGL112C
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YML015C
YDR167W	YMR223W
YDR167W	YMR227C
YDR167W	YMR236W
YDR170C	YLR342W
YDR174W	YMR242C
YDR175C	YGL129C
YDR175C	YGR215W
YDR175C	YHL004W
YDR175C	YJR101W
YDR175C	YKL155C
YDR175C	YNL081C
YDR175C	YNL306W
YDR175C	YNR037C
YDR175C	YOR158W
YDR175C	YPL013C
YDR175C	YPL118W
YDR179C	YOL117W
YDR188W	YFR009W
YDR188W	YJL111W
YDR188W	YKL104C
YDR188W	YOR281C
YDR211W	YER025W
YDR211W	YKR026C
YDR211W	YOR260W
YDR211W	YPR010C
YDR228C	YGL044C
YDR228C	YHR216W
YDR228C	YOR250C
YDR235W	YIL061C
YDR235W	YKL012W
YDR235W	YLR275W
YDR235W	YLR298C
YDR235W	YML046W
YDR235W	YML049C
YDR235W	YMR125W
YDR235W	YPL178W
YDR237W	YDR405W
YDR237W	YGR220C
YDR237W	YHR147C
YDR237W	YJL063C
YDR237W	YKL167C
YDR237W	YKR006C
YDR237W	YLR439W
YDR237W	YML025C
YDR237W	YNL284C
YDR238C	YIL076W
YDR238C	YPL010W
YDR246W	YDR407C
YDR246W	YDR472W
YDR246W	YGR166W
YDR246W	YKR068C
YDR246W	YML077W
YDR254W	YLR315W
YDR254W	YLR381W
YDR254W	YPL018W
YDR280W	YGR095C
YDR280W	YGR158C
YDR280W	YGR195W
YDR280W	YNL189W
YDR280W	YOL142W
YDR280W	YOR001W
YDR299W	YJL033W
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YNL308C
YDR299W	YNR054C
YDR299W	YPL126W
YDR299W	YPR144C
YDR303C	YFR037C
YDR303C	YGR056W
YDR303C	YIL126W
YDR303C	YKR001C
YDR303C	YKR008W
YDR303C	YLR321C
YDR303C	YML127W
YDR303C	YPR034W
YDR308C	YER022W
YDR308C	YGL025C
YDR308C	YGL151W
YDR308C	YGR104C
YDR308C	YLR071C
YDR308C	YOL135C
YDR308C	YOR174W
YDR308C	YPL042C
YDR308C	YPR070W
YDR308C	YPR168W
YDR311W	YLR005W
YDR311W	YPR056W
YDR324C	YER082C
YDR324C	YGR090W
YDR324C	YHR196W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR186W
YDR324C	YLR197W
YDR324C	YMR093W
YDR324C	YMR128W
YDR324C	YNL132W
YDR324C	YPL126W
YDR324C	YPR144C
YDR334W	YDR485C
YDR334W	YFL039C
YDR334W	YJL081C
YDR334W	YLR085C
YDR334W	YLR385C
YDR334W	YLR399C
YDR334W	YNL107W
YDR353W	YHR106W
YDR359C	YEL018W
YDR359C	YHR090C
YDR359C	YHR099W
YDR359C	YJL081C
YDR359C	YNL107W
YDR364C	YDR416W
YDR364C	YER172C
YDR364C	YLL036C
YDR364C	YPL151C
YDR364C	YPR101W
YDR365C	YJL033W
YDR365C	YNR054C
YDR388W	YPL249C
YDR394W	YER012W
YDR394W	YER021W
YDR394W	YGL048C
YDR394W	YHR200W
YDR394W	YJR109C
YDR394W	YKL145W
YDR394W	YLR421C
YDR394W	YOL038W
YDR394W	YOR117W
YDR394W	YOR259C
YDR394W	YOR261C
YDR394W	YPR108W
YDR405W	YKL167C
YDR405W	YKR006C
YDR405W	YLR439W
YDR405W	YML025C
YDR407C	YDR472W
YDR407C	YGR166W
YDR407C	YKR068C
YDR407C	YML077W
YDR416W	YER172C
YDR416W	YGL120C
YDR416W	YHR165C
YDR416W	YLL036C
YDR416W	YML049C
YDR416W	YMR213W
YDR416W	YPL151C
YDR416W	YPL213W
YDR416W	YPR101W
YDR422C	YER129W
YDR471W	YDR496C
YDR471W	YER006W
YDR471W	YER074W
YDR471W	YFR032C-A
YDR471W	YGL014W
YDR471W	YGL030W
YDR471W	YGL031C
YDR471W	YGL076C
YDR471W	YGL147C
YDR471W	YGR085C
YDR471W	YJR123W
YDR471W	YKR081C
YDR471W	YLR075W
YDR471W	YLR150W
YDR471W	YLR406C
YDR471W	YLR441C
YDR471W	YLR448W
YDR471W	YML073C
YDR471W	YMR142C
YDR471W	YMR242C
YDR471W	YNL061W
YDR471W	YNL069C
YDR471W	YNL110C
YDR471W	YNL178W
YDR471W	YNL301C
YDR471W	YOL040C
YDR471W	YOL127W
YDR471W	YPL090C
YDR471W	YPL093W
YDR471W	YPL211W
YDR471W	YPL220W
YDR471W	YPL249C-A
YDR472W	YGR166W
YDR472W	YKR068C
YDR472W	YML077W
YDR478W	YNL221C
YDR485C	YLR085C
YDR485C	YNL107W
YDR489W	YOL146W
YDR496C	YER006W
YDR496C	YGL030W
YDR496C	YGL076C
YDR496C	YGL173C
YDR496C	YHR052W
YDR496C	YKL009W
YDR496C	YKL014C
YDR496C	YKR081C
YDR496C	YLL008W
YDR496C	YLR002C
YDR496C	YLR175W
YDR496C	YLR197W
YDR496C	YLR449W
YDR496C	YML073C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YNL002C
YDR496C	YNL061W
YDR496C	YNL110C
YDR496C	YOL127W
YDR496C	YOR272W
YDR496C	YPL012W
YDR496C	YPL093W
YDR496C	YPL211W
YDR496C	YPL220W
YDR498C	YLR440C
YDR498C	YNL258C
YDR498C	YOR075W
YDR502C	YLR180W
YEL018W	YFL039C
YEL018W	YHR090C
YEL018W	YHR099W
YEL018W	YJL081C
YEL018W	YNL107W
YEL036C	YGR132C
YEL036C	YJR075W
YEL036C	YLR342W
YEL051W	YOR332W
YEL054C	YGL030W
YEL054C	YHR010W
YEL054C	YPL249C-A
YER006W	YFR001W
YER006W	YGL030W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YHR010W
YER006W	YHR052W
YER006W	YKL009W
YER006W	YKL172W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLR002C
YER006W	YLR106C
YER006W	YLR406C
YER006W	YLR449W
YER006W	YNL002C
YER006W	YNL061W
YER006W	YNL110C
YER006W	YOL127W
YER006W	YOR272W
YER006W	YPL093W
YER006W	YPL211W
YER006W	YPL249C-A
YER008C	YJL085W
YER008C	YPR055W
YER012W	YER021W
YER012W	YFR050C
YER012W	YGR135W
YER012W	YJL001W
YER012W	YML092C
YER012W	YOL038W
YER012W	YOR157C
YER012W	YPR103W
YER012W	YPR108W
YER017C	YMR089C
YER021W	YGL048C
YER021W	YHR200W
YER021W	YKL145W
YER021W	YLR421C
YER021W	YOL038W
YER021W	YOR117W
YER021W	YOR259C
YER021W	YOR261C
YER021W	YPR108W
YER022W	YGL025C
YER022W	YGL151W
YER022W	YGR104C
YER022W	YLR071C
YER022W	YOL135C
YER022W	YOR174W
YER022W	YPL042C
YER022W	YPR070W
YER022W	YPR168W
YER025W	YKR026C
YER025W	YMR146C
YER025W	YMR309C
YER025W	YOR260W
YER025W	YPR041W
YER031C	YER136W
YER050C	YGL129C
YER050C	YOR158W
YER050C	YPL118W
YER071C	YIR003W
YER071C	YKL007W
YER074W	YFR032C-A
YER074W	YGL014W
YER074W	YGL030W
YER074W	YGL076C
YER074W	YGL147C
YER074W	YGR085C
YER074W	YGR118W
YER074W	YJR123W
YER074W	YLR075W
YER074W	YLR150W
YER074W	YLR441C
YER074W	YLR448W
YER074W	YML073C
YER074W	YMR142C
YER074W	YMR242C
YER074W	YNL069C
YER074W	YNL178W
