YAL002W	YLR148W
YBL072C	YMR128W
YBL072C	YMR146C
YBL072C	YMR229C
YBL072C	YMR242C
YBL072C	YMR290C
YBL072C	YNL132W
YBL072C	YNL178W
YBL072C	YOL127W
YBL072C	YOR096W
YBL072C	YOR361C
YBL072C	YPL012W
YBL072C	YPL090C
YBL072C	YPL126W
YBL072C	YPL131W
YBL072C	YPL198W
YBL074C	YER029C
YBL074C	YHR165C
YBL087C	YGL111W
YBL087C	YMR290C
YBL087C	YPL093W
YBL087C	YPL208W
YBL090W	YBR251W
YBL090W	YDL045W-A
YBL090W	YDR036C
YBL090W	YDR175C
YBL090W	YGL129C
YBL090W	YGR084C
YBL090W	YHL004W
YBL090W	YJR101W
YBL090W	YKL155C
YBL090W	YNL137C
YBL090W	YPL013C
YBL093C	YBR193C
YBL093C	YDL005C
YBL093C	YDR308C
YBL093C	YGL025C
YBL093C	YGL151W
YBL093C	YGR104C
YBL093C	YHR041C
YBL093C	YLR071C
YBL093C	YPL042C
YBL093C	YPR168W
YBR010W	YEL056W
YBR010W	YLL022C
YBR031W	YBR048W
YBR031W	YBR142W
YBR031W	YCR031C
YBR031W	YDL075W
YBR031W	YDL082W
YBR031W	YDL083C
YBR031W	YDR382W
YBR031W	YDR471W
YBR031W	YDR496C
YBR031W	YER074W
YBR031W	YGL030W
YBR031W	YGR085C
YBR031W	YJL177W
YBR031W	YJR123W
YBR031W	YJR145C
YBR031W	YKR081C
YBR031W	YLL045C
YBR031W	YLR441C
YBR031W	YLR448W
YBR031W	YMR242C
YBR031W	YMR290C
YBR031W	YNL069C
YBR031W	YNL112W
YBR031W	YNL132W
YBR031W	YNL178W
YBR031W	YOL077C
YBR031W	YOL127W
YBR031W	YOR096W
YBR031W	YPL012W
YBR031W	YPL090C
YBR031W	YPL198W
YBR048W	YBR247C
YBR048W	YCL059C
YBR048W	YCR031C
YBR048W	YDL083C
YBR048W	YDR299W
YBR048W	YDR365C
YBR048W	YDR471W
YBR048W	YER025W
YBR048W	YER074W
YBR048W	YGL030W
YBR048W	YGR085C
YBR048W	YJL177W
YBR048W	YJR123W
YBR048W	YJR145C
YBR048W	YLL045C
YBR048W	YLR340W
YBR048W	YLR367W
YBR048W	YLR441C
YBR048W	YLR448W
YBR048W	YMR229C
YBR048W	YMR242C
YBR048W	YMR290C
YBR048W	YNL069C
YBR048W	YNL132W
YBR048W	YNL178W
YBR048W	YNR054C
YBR048W	YOL127W
YBR048W	YOR096W
YBR048W	YOR204W
YBR048W	YPL012W
YBR048W	YPL090C
YBR048W	YPL131W
YBR048W	YPL198W
YBR048W	YPL217C
YBR060C	YHR118C
YBR060C	YLL004W
YBR079C	YDR091C
YBR079C	YER025W
YBR079C	YJR007W
YBR079C	YLR192C
YBR079C	YMR146C
YBR079C	YOR096W
YBR079C	YOR361C
YBR079C	YPL237W
YBR079C	YPR041W
YBR084W	YDR471W
YBR084W	YLR340W
YBR087W	YJR068W
YBR087W	YNL290W
YBR087W	YOL094C
YBR097W	YLR360W
YBR097W	YPL120W
YBR102C	YER008C
YBR102C	YLR166C
YBR102C	YPR055W
YBR105C	YDL082W
YBR105C	YIL017C
YBR122C	YCR046C
YBR122C	YDR237W
YBR122C	YDR405W
YBR122C	YDR462W
YBR122C	YGR220C
YBR122C	YHR147C
YBR122C	YJL063C
YBR122C	YKR085C
YBR122C	YML025C
YBR122C	YMR024W
YBR122C	YMR193W
YBR122C	YNL005C
YBR122C	YOR150W
YBR125C	YDR071C
YBR125C	YDR186C
YBR127C	YKL080W
YBR128C	YPL120W
YBR135W	YBR160W
YBR135W	YMR199W
YBR136W	YNL312W
YBR142W	YDR496C
YBR142W	YGR085C
YBR142W	YJR145C
YBR142W	YLL045C
YBR142W	YMR229C
YBR142W	YMR290C
YBR142W	YNL002C
YBR142W	YOR272W
YBR142W	YPL131W
YBR142W	YPL198W
YBR142W	YPL211W
YBR175W	YKL018W
YBR193C	YCR081W
YBR193C	YDL005C
YBR193C	YDR308C
YBR193C	YGL025C
YBR193C	YGL151W
YBR193C	YGR104C
YBR193C	YHR041C
YBR193C	YLR071C
YBR193C	YPL042C
YBR193C	YPR168W
YBR195C	YML102W
YBR195C	YPR018W
YBR215W	YJR140C
YBR225W	YGL197W
YBR229C	YDR221W
YBR231C	YDR190C
YBR231C	YDR334W
YBR231C	YDR485C
YBR231C	YLR085C
YBR231C	YLR399C
YBR231C	YPL235W
YBR245C	YCR052W
YBR245C	YDR190C
YBR245C	YDR303C
YBR245C	YFR013W
YBR245C	YFR037C
YBR245C	YGL133W
YBR245C	YLR357W
YBR245C	YMR091C
YBR245C	YNL030W
YBR245C	YOR207C
YBR247C	YGR145W
YBR247C	YJR002W
YBR247C	YJR145C
YBR247C	YLR186W
YBR247C	YMR128W
YBR247C	YNL132W
YBR247C	YNL178W
YBR247C	YNL207W
YBR247C	YOR096W
YBR247C	YPL012W
YBR247C	YPL217C
YBR251W	YDR175C
YBR251W	YGL129C
YBR251W	YGR084C
YBR251W	YHL004W
YBR251W	YJR101W
YBR251W	YKL155C
YBR251W	YNL137C
YBR251W	YPL013C
YBR254C	YDR108W
YBR254C	YDR246W
YBR254C	YDR407C
YBR254C	YDR472W
YBR254C	YGR166W
YBR254C	YKR068C
YBR254C	YMR218C
YBR258C	YDR469W
YBR258C	YHR119W
YBR258C	YKL018W
YBR278W	YDR121W
YBR278W	YPR175W
YBR282W	YCR046C
YBR282W	YDR237W
YBR282W	YMR024W
YBR282W	YMR193W
YBR282W	YNL005C
YCL024W	YDR507C
YCL048W	YCR024C
YCL054W	YGL111W
YCL054W	YMR290C
YCL054W	YNL002C
YCL054W	YPL093W
YCL054W	YPL211W
YCL059C	YDL213C
YCL059C	YDR299W
YCL059C	YER082C
YCL059C	YGR145W
YCL059C	YJR002W
YCL059C	YJR145C
YCL059C	YLR186W
YCL059C	YLR197W
YCL059C	YMR128W
YCL059C	YMR229C
YCL059C	YMR290C
YCL059C	YNL132W
YCL059C	YPL217C
YCR002C	YJR076C
YCR002C	YLR314C
YCR014C	YDL007W
YCR014C	YDR108W
YCR014C	YFR052W
YCR014C	YLR421C
YCR014C	YOR259C
YCR020C-A	YEL053C
YCR020W-B	YCR052W
YCR020W-B	YDR303C
YCR020W-B	YFR037C
YCR020W-B	YLR321C
YCR020W-B	YLR357W
YCR020W-B	YMR033W
YCR020W-B	YMR091C
YCR020W-B	YPR034W
YCR028C-A	YML032C
YCR028C-A	YNL312W
YCR031C	YDL075W
YCR031C	YDL082W
YCR031C	YDL083C
YCR031C	YDR382W
YCR031C	YDR471W
YCR031C	YER074W
YCR031C	YGL030W
YCR031C	YGL123W
YCR031C	YGR085C
YCR031C	YJL177W
YCR031C	YJR123W
YCR031C	YLL045C
YCR031C	YLR150W
YCR031C	YLR340W
YCR031C	YLR441C
YCR031C	YLR448W
YCR031C	YMR242C
YCR031C	YNL069C
YCR031C	YNL132W
YCR031C	YNL178W
YCR031C	YNL302C
YCR031C	YOL127W
YCR031C	YOR096W
YCR031C	YOR204W
YCR031C	YOR234C
YCR031C	YPL090C
YCR031C	YPL143W
YCR046C	YDR237W
YCR046C	YDR462W
YCR046C	YGR220C
YCR046C	YHR147C
YCR046C	YJL063C
YCR046C	YKR085C
YCR046C	YML025C
YCR046C	YMR024W
YCR046C	YMR193W
YCR046C	YNL005C
YCR046C	YOR150W
YCR052W	YDR303C
YCR052W	YFR037C
YCR052W	YLR321C
YCR052W	YLR357W
YCR052W	YMR033W
YCR052W	YMR091C
YCR052W	YPR034W
YCR057C	YER082C
YCR057C	YHR196W
YCR057C	YJL109C
YCR057C	YJR002W
YCR057C	YJR145C
YCR057C	YKR060W
YCR057C	YLR186W
YCR057C	YLR197W
YCR057C	YLR409C
YCR057C	YMR128W
YCR057C	YNL075W
YCR057C	YNL132W
YCR057C	YOR145C
YCR057C	YPL126W
YCR057C	YPL217C
YCR060W	YPL235W
YCR063W	YDL030W
YCR063W	YDL209C
YCR063W	YHR165C
YCR063W	YMR213W
YCR066W	YGL058W
YCR081W	YDR308C
YCR081W	YGL025C
YCR081W	YGL151W
YCR081W	YGR104C
YCR081W	YHR041C
YCR081W	YLR071C
YCR081W	YPL042C
YCR081W	YPR168W
YCR088W	YLR429W
YCR088W	YPL004C
YCR092C	YOL090W
YCR093W	YGR134W
YCR093W	YNL288W
YDL005C	YDR308C
YDL005C	YGL025C
YDL005C	YGL151W
YDL005C	YGR104C
YDL005C	YHR041C
YDL005C	YLR071C
YDL005C	YPR168W
YDL007W	YDL097C
YDL007W	YDR363W-A
YDL007W	YFR052W
YDL007W	YGR232W
YDL007W	YHL030W
YDL007W	YHR200W
YDL007W	YIL075C
YDL007W	YLR421C
YDL007W	YMR314W
YDL007W	YOR117W
YDL007W	YOR259C
YDL018C	YHR110W
YDL029W	YIL062C
YDL029W	YKL013C
YDL029W	YLR370C
YDL029W	YNR035C
YDL030W	YDL098C
YDL030W	YDL209C
YDL030W	YER029C
YDL030W	YHR165C
YDL030W	YJL203W
YDL030W	YLR147C
YDL030W	YLR424W
YDL030W	YML046W
YDL030W	YMR240C
YDL030W	YMR288W
YDL030W	YOR319W
YDL030W	YPL213W
YDL040C	YPL198W
YDL045W-A	YDR175C
YDL047W	YFR040W
YDL047W	YJL098W
YDL047W	YKR028W
YDL053C	YHR121W
YDL056W	YLR182W
YDL075W	YDL082W
YDL075W	YDL083C
YDL075W	YDR382W
YDL075W	YDR471W
YDL075W	YER074W
YDL075W	YFR032C-A
YDL075W	YGL030W
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YJL177W
YDL075W	YJR123W
YDL075W	YLL045C
YDL075W	YLR340W
YDL075W	YLR367W
YDL075W	YLR448W
YDL075W	YMR242C
YDL075W	YNL002C
YDL075W	YNL069C
YDL075W	YOL040C
YDL075W	YOL127W
YDL075W	YOR096W
YDL075W	YOR234C
YDL075W	YPL012W
YDL075W	YPL090C
YDL075W	YPL131W
YDL075W	YPL198W
YDL075W	YPR067W
YDL076C	YIL084C
YDL076C	YMR263W
YDL076C	YNL097C
YDL076C	YNL330C
YDL076C	YPL139C
YDL076C	YPL181W
YDL077C	YLR148W
YDL082W	YDL083C
YDL082W	YDR382W
YDL082W	YDR471W
YDL082W	YER074W
YDL082W	YFR032C-A
YDL082W	YGL030W
YDL082W	YGR085C
YDL082W	YGR103W
YDL082W	YHR216W
YDL082W	YJL177W
YDL082W	YJR123W
YDL082W	YJR145C
YDL082W	YLL045C
YDL082W	YLR340W
YDL082W	YLR441C
YDL082W	YLR448W
YDL082W	YMR242C
YDL082W	YMR290C
YDL082W	YNL069C
YDL082W	YNL178W
YDL082W	YOL077C
YDL082W	YOL127W
YDL082W	YOR096W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL090C
YDL082W	YPL093W
YDL082W	YPL198W
YDL083C	YDR382W
YDL083C	YDR471W
YDL083C	YEL026W
YDL083C	YER074W
YDL083C	YER131W
YDL083C	YFR032C-A
YDL083C	YGL030W
YDL083C	YGL120C
YDL083C	YGL123W
YDL083C	YGR027C
YDL083C	YGR085C
YDL083C	YGR118W
YDL083C	YHL034C
YDL083C	YJL177W
YDL083C	YJR123W
YDL083C	YJR145C
YDL083C	YLL045C
YDL083C	YLR340W
YDL083C	YLR441C
YDL083C	YLR448W
YDL083C	YMR242C
YDL083C	YNL069C
YDL083C	YNL178W
YDL083C	YOL040C
YDL083C	YOL127W
YDL083C	YOR096W
YDL083C	YOR204W
YDL083C	YPL131W
YDL084W	YDR381W
YDL084W	YNL004W
YDL087C	YER029C
YDL087C	YHR165C
YDL087C	YIL061C
YDL087C	YLR147C
YDL087C	YML046W
YDL087C	YPL178W
YDL087C	YPR182W
YDL097C	YDR363W-A
YDL097C	YFR052W
YDL097C	YGR232W
YDL097C	YHL030W
YDL097C	YHR200W
YDL097C	YIL075C
YDL097C	YLR421C
YDL097C	YOR117W
YDL097C	YOR259C
YDL098C	YDR378C
YDL098C	YER029C
YDL098C	YHR165C
YDL098C	YJL203W
YDL098C	YLR147C
YDL098C	YMR240C
YDL098C	YMR268C
YDL098C	YMR288W
YDL098C	YPL213W
YDL126C	YDR049W
YDL131W	YDL182W
YDL140C	YGL043W
YDL140C	YGL070C
YDL140C	YIL021W
YDL140C	YJL140W
YDL140C	YML010W
YDL140C	YOR151C
YDL140C	YPL129W
YDL140C	YPR187W
YDL143W	YGL195W
YDL143W	YIL142W
YDL143W	YOR281C
YDL150W	YJL011C
YDL150W	YKL144C
YDL150W	YNL113W
YDL150W	YNR003C
YDL150W	YOR207C
YDL150W	YPR110C
YDL150W	YPR187W
YDL150W	YPR190C
YDL156W	YNL312W
YDL175C	YLR430W
YDL195W	YLR208W
YDL201W	YDR165W
YDL203C	YLR371W
YDL209C	YGL120C
YDL209C	YGR278W
YDL209C	YHR165C
YDL209C	YLR424W
YDL209C	YMR213W
YDL209C	YMR288W
YDL209C	YPL213W
YDR016C	YGL061C
YDR016C	YKR037C
YDR022C	YLR423C
YDR028C	YDR477W
YDR028C	YER027C
YDR028C	YER133W
YDR036C	YDR175C
YDR036C	YGL129C
YDR036C	YGR084C
YDR036C	YHL004W
YDR036C	YJR101W
YDR036C	YKL155C
YDR036C	YNL137C
YDR073W	YHL025W
YDR073W	YJL176C
YDR073W	YOR290C
YDR075W	YML010W
YDR075W	YNL201C
YDR087C	YDR496C
YDR087C	YFL002C
YDR087C	YGL111W
YDR087C	YGR085C
YDR087C	YKR081C
YDR087C	YLL034C
YDR087C	YMR290C
YDR087C	YNL002C
YDR087C	YOL077C
YDR087C	YOR272W
YDR087C	YPL211W
YDR091C	YLR192C
YDR091C	YMR146C
YDR091C	YOR096W
YDR091C	YPR041W
YDR097C	YOL090W
YDR108W	YDR246W
YDR108W	YDR407C
YDR108W	YDR472W
YDR108W	YKR068C
YDR108W	YMR218C
YDR108W	YOR259C
YDR121W	YGL133W
YDR121W	YPR175W
YDR127W	YLR180W
YDR127W	YMR186W
YDR137W	YLR039C
YDR156W	YJL148W
YDR156W	YJR063W
YDR156W	YNL113W
YDR156W	YNL248C
YDR156W	YOR340C
YDR156W	YOR341W
YDR156W	YPR110C
YDR156W	YPR187W
YDR171W	YOR151C
YDR171W	YPR035W
YDR174W	YJL177W
YDR174W	YMR242C
YDR175C	YGL129C
YDR175C	YGR084C
YDR175C	YHL004W
YDR175C	YJR101W
YDR175C	YKL155C
YDR175C	YNL081C
YDR175C	YNL137C
YDR175C	YPL013C
YDR190C	YDR334W
YDR190C	YDR485C
YDR190C	YER092W
YDR190C	YFL013C
YDR190C	YHR034C
YDR190C	YLR052W
YDR190C	YLR085C
YDR190C	YLR399C
YDR190C	YML041C
YDR190C	YNL215W
YDR190C	YOR141C
YDR190C	YPL129W
YDR190C	YPL235W
YDR225W	YLR357W
YDR228C	YGL044C
YDR228C	YHR216W
YDR228C	YMR061W
YDR228C	YOR250C
YDR237W	YDR405W
YDR237W	YDR462W
YDR237W	YGR220C
YDR237W	YHR147C
YDR237W	YJL063C
YDR237W	YKR085C
YDR237W	YML025C
YDR237W	YMR024W
YDR237W	YMR193W
YDR237W	YNL005C
YDR237W	YNL284C
YDR237W	YOR150W
YDR245W	YEL036C
YDR245W	YGR132C
YDR245W	YJL183W
YDR245W	YPL050C
YDR246W	YDR407C
YDR246W	YDR472W
YDR246W	YGR166W
YDR246W	YKR068C
YDR246W	YMR218C
YDR254W	YLR315W
YDR254W	YLR381W
YDR254W	YPL018W
YDR280W	YGR095C
YDR280W	YGR195W
YDR280W	YNL189W
YDR280W	YOL021C
YDR280W	YOR001W
YDR280W	YOR076C
YDR280W	YPR189W
YDR299W	YER127W
YDR299W	YGR145W
YDR299W	YJL033W
YDR299W	YJR002W
YDR299W	YJR145C
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YNR054C
YDR299W	YOR096W
YDR299W	YPL126W
YDR299W	YPL217C
YDR303C	YFR037C
YDR303C	YLR321C
YDR303C	YLR357W
YDR303C	YMR033W
YDR303C	YMR091C
YDR303C	YPR034W
YDR308C	YGL025C
YDR308C	YGL151W
YDR308C	YGR104C
YDR308C	YHR041C
YDR308C	YLR071C
YDR308C	YPL042C
YDR308C	YPR168W
YDR311W	YLR005W
YDR334W	YDR485C
YDR334W	YLR085C
YDR334W	YLR399C
YDR334W	YPL235W
YDR349C	YLR430W
YDR359C	YEL018W
YDR359C	YHR099W
YDR359C	YNL136W
YDR359C	YOR244W
YDR363W-A	YFR052W
YDR363W-A	YHR200W
YDR363W-A	YIL075C
YDR363W-A	YLR421C
YDR363W-A	YOR117W
YDR363W-A	YOR259C
YDR365C	YGR145W
YDR365C	YJL033W
YDR365C	YNR054C
YDR378C	YER029C
YDR378C	YER146W
YDR378C	YHR165C
YDR378C	YLR147C
YDR378C	YMR268C
YDR381W	YNL004W
YDR382W	YDR471W
YDR382W	YER074W
YDR382W	YFR032C-A
YDR382W	YGL030W
YDR382W	YGR085C
YDR382W	YJL177W
YDR382W	YJR123W
YDR382W	YLL045C
YDR382W	YLR340W
YDR382W	YLR441C
YDR382W	YLR448W
YDR382W	YMR242C
YDR382W	YNL069C
YDR382W	YOL127W
YDR382W	YOR096W
YDR382W	YOR234C
YDR382W	YPL131W
YDR405W	YML025C
YDR405W	YMR024W
YDR405W	YNL005C
YDR407C	YDR472W
YDR407C	YGR166W
YDR407C	YKR068C
YDR407C	YMR218C
YDR422C	YDR477W
YDR422C	YER027C
YDR432W	YGL049C
YDR432W	YPL178W
YDR462W	YGR220C
YDR462W	YJL063C
YDR462W	YKR085C
YDR462W	YML025C
YDR462W	YMR024W
YDR462W	YNL005C
YDR462W	YNL284C
YDR462W	YOR150W
YDR469W	YHR119W
YDR469W	YKL018W
YDR471W	YDR496C
YDR471W	YER074W
YDR471W	YFR032C-A
YDR471W	YGL030W
YDR471W	YGR085C
YDR471W	YJL177W
YDR471W	YJR123W
YDR471W	YJR145C
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR150W
YDR471W	YLR344W
YDR471W	YLR406C
YDR471W	YLR441C
YDR471W	YLR448W
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL069C
YDR471W	YNL112W
YDR471W	YNL178W
YDR471W	YOL040C
YDR471W	YOL077C
YDR471W	YOL127W
YDR471W	YOR096W
YDR471W	YPL090C
YDR471W	YPL093W
YDR471W	YPL198W
YDR471W	YPL211W
YDR472W	YGR166W
YDR472W	YKR068C
YDR472W	YMR218C
YDR477W	YER027C
YDR477W	YGL208W
YDR485C	YLR085C
YDR485C	YPL235W
YDR489W	YOL146W
YDR496C	YFL002C
YDR496C	YGL030W
YDR496C	YGL111W
YDR496C	YJR145C
YDR496C	YKL014C
YDR496C	YKR081C
YDR496C	YLL034C
YDR496C	YLL045C
YDR496C	YLR002C
YDR496C	YLR197W
YDR496C	YLR276C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YNL002C
YDR496C	YOL077C
YDR496C	YOL127W
YDR496C	YOR272W
YDR496C	YPL012W
YDR496C	YPL093W
YDR496C	YPL131W
YDR496C	YPL198W
YDR496C	YPL211W
YDR502C	YLR180W
YEL003W	YLR200W
YEL015W	YNL118C
YEL015W	YOL149W
YEL018W	YHR099W
YEL018W	YNL136W
YEL018W	YOR244W
YEL036C	YGR132C
YEL036C	YJL183W
YEL036C	YPL050C
YEL056W	YLL022C
YEL056W	YNL030W
YEL056W	YOL054W
YEL058W	YNL218W
YER007C-A	YJR014W
YER008C	YLR166C
YER008C	YPR055W
YER017C	YMR089C
YER018C	YOL069W
YER025W	YGR083C
YER025W	YJR007W
YER025W	YLR215C
YER025W	YMR146C
YER025W	YOR260W
YER025W	YPL237W
YER025W	YPR041W
YER029C	YGL120C
YER029C	YHR165C
YER029C	YIL061C
YER029C	YJL203W
YER029C	YLR147C
YER029C	YLR424W
YER029C	YML046W
YER029C	YMR240C
YER029C	YMR288W
YER029C	YPL213W
YER029C	YPR182W
YER050C	YGL129C
YER074W	YFR032C-A
YER074W	YGL030W
YER074W	YGR085C
YER074W	YGR118W
YER074W	YJL177W
YER074W	YJR123W
YER074W	YJR145C
YER074W	YLL045C
YER074W	YLR150W
YER074W	YLR340W
YER074W	YLR441C
YER074W	YLR448W
YER074W	YMR242C
YER074W	YNL069C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOL127W
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL090C
YER074W	YPL198W
YER082C	YGR145W
YER082C	YHR196W
YER082C	YJL109C
YER082C	YJR002W
YER082C	YKR060W
YER082C	YLR186W
YER082C	YLR197W
YER082C	YLR409C
YER082C	YMR128W
YER082C	YNL132W
YER082C	YOR096W
YER082C	YPL126W
YER082C	YPL217C
YER090W	YKL211C
YER092W	YFL013C
YER092W	YLR052W
YER092W	YOR141C
YER092W	YPL129W
YER092W	YPL235W
YER107C	YMR047C
YER110C	YGL195W
YER110C	YJR123W
YER110C	YLR441C
YER110C	YNL189W
YER111C	YLR182W
YER120W	YHL020C
YER125W	YOR124C
YER127W	YGR145W
YER131W	YLR150W
YER133W	YKL018W
YER133W	YKL059C
YER133W	YKR002W
YER133W	YLR115W
YER133W	YLR277C
YER133W	YNL222W
YER133W	YNL317W
YER146W	YHR165C
YER148W	YGL112C
YER148W	YGR274C
YER157W	YGL223C
YER157W	YML071C
YER164W	YGL019W
YER178W	YNL071W
YFL002C	YGL111W
YFL002C	YGR103W
YFL002C	YLL034C
YFL002C	YLR002C
YFL002C	YMR290C
YFL002C	YNL002C
YFL002C	YOL077C
YFL002C	YOL127W
YFL002C	YOR272W
YFL002C	YPL093W
YFL002C	YPL131W
YFL002C	YPL211W
YFL013C	YLR052W
YFL013C	YNL215W
YFL013C	YOR141C
YFL013C	YPL129W
YFL013C	YPL235W
YFL037W	YGR218W
YFL045C	YGL195W
YFR002W	YGL172W
YFR002W	YJL041W
YFR013W	YGL133W
YFR024C-A	YNL243W
YFR032C-A	YGL189C
YFR032C-A	YGR085C
YFR032C-A	YGR118W
YFR032C-A	YJL177W
YFR032C-A	YKL046C
YFR032C-A	YLR448W
YFR032C-A	YMR242C
YFR032C-A	YOL040C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YMR033W
YFR037C	YMR091C
YFR037C	YNL030W
YFR037C	YNR003C
YFR037C	YPR034W
YFR052W	YGR232W
YFR052W	YHL030W
YFR052W	YHR200W
YFR052W	YIL075C
YFR052W	YLR421C
YFR052W	YMR314W
YFR052W	YOR117W
YFR052W	YOR259C
YGL011C	YGR135W
YGL011C	YMR314W
YGL011C	YOR157C
YGL019W	YGL244W
YGL019W	YMR172W
YGL019W	YOL145C
YGL019W	YOR123C
YGL025C	YGL151W
YGL025C	YGR104C
YGL025C	YHR041C
YGL025C	YLR071C
YGL025C	YPL042C
YGL025C	YPR168W
YGL030W	YGR027C
YGL030W	YGR085C
YGL030W	YGR103W
YGL030W	YJL177W
YGL030W	YJR123W
YGL030W	YLL045C
YGL030W	YLR150W
YGL030W	YLR325C
YGL030W	YLR367W
YGL030W	YLR441C
YGL030W	YLR448W
YGL030W	YMR242C
YGL030W	YNL002C
YGL030W	YNL069C
YGL030W	YNL132W
YGL030W	YOL077C
YGL030W	YOL127W
YGL030W	YOR096W
YGL030W	YOR204W
YGL030W	YPL093W
YGL043W	YGL070C
YGL043W	YIL021W
YGL043W	YOR151C
YGL044C	YMR061W
YGL044C	YOR250C
YGL049C	YHL034C
YGL049C	YIR001C
YGL049C	YOL139C
YGL061C	YKR037C
YGL061C	YKR083C
YGL070C	YIL021W
YGL070C	YJL140W
YGL070C	YML010W
YGL070C	YOR151C
YGL070C	YPL129W
YGL070C	YPR187W
YGL094C	YKL025C
YGL097W	YOR185C
YGL111W	YGR103W
YGL111W	YLL034C
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR272W
YGL111W	YPL093W
YGL111W	YPL131W
YGL111W	YPL211W
YGL112C	YGR274C
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YML015C
YGL112C	YML098W
YGL112C	YMR005W
YGL112C	YMR223W
YGL112C	YPL011C
YGL112C	YPL254W
