YAL011W	YLR085C
YBR055C	YGR075C
YBR055C	YHR165C
YBR055C	YJL124C
YBR055C	YLL036C
YBR055C	YLR147C
YBR055C	YLR424W
YBR055C	YML046W
YBR055C	YMR240C
YBR055C	YMR288W
YBR055C	YOR159C
YBR055C	YOR308C
YBR055C	YPL213W
YBR065C	YHR165C
YBR065C	YLL036C
YBR065C	YLR117C
YBR065C	YPL151C
YBR065C	YPR101W
YBR081C	YDR145W
YBR081C	YDR167W
YBR081C	YDR176W
YBR081C	YDR392W
YBR081C	YDR448W
YBR081C	YGL066W
YBR081C	YGR252W
YBR081C	YGR274C
YBR081C	YHR099W
YBR081C	YMR223W
YBR081C	YMR227C
YBR081C	YMR236W
YBR081C	YOL148C
YBR081C	YPL011C
YBR087W	YOL094C
YBR087W	YOR217W
YBR095C	YIL084C
YBR095C	YMR075W
YBR095C	YMR263W
YBR095C	YNL330C
YBR095C	YOL004W
YBR095C	YPL139C
YBR095C	YPL181W
YBR105C	YDL082W
YBR105C	YIL017C
YBR105C	YIL097W
YBR125C	YDR071C
YBR125C	YDR186C
YBR126C	YDR074W
YBR126C	YMR261C
YBR142W	YDL014W
YBR142W	YDR496C
YBR142W	YGR085C
YBR142W	YHR052W
YBR142W	YML073C
YBR142W	YMR049C
YBR142W	YMR229C
YBR142W	YMR290C
YBR142W	YOL041C
YBR142W	YOR272W
YBR142W	YPL043W
YBR142W	YPL211W
YBR142W	YPL249C-A
YBR146W	YBR251W
YBR146W	YDR041W
YBR146W	YDR175C
YBR146W	YDR347W
YBR146W	YER050C
YBR146W	YGR215W
YBR146W	YHL004W
YBR146W	YKL003C
YBR146W	YMR188C
YBR146W	YOR204W
YBR146W	YPL013C
YBR146W	YPL118W
YBR152W	YDL098C
YBR152W	YDR473C
YBR152W	YGR075C
YBR152W	YOR308C
YBR154C	YDL140C
YBR154C	YDL150W
YBR154C	YGR063C
YBR154C	YIL021W
YBR154C	YJL011C
YBR154C	YKR025W
YBR154C	YNL151C
YBR154C	YNR003C
YBR154C	YOR151C
YBR154C	YOR207C
YBR154C	YOR210W
YBR154C	YOR224C
YBR154C	YOR340C
YBR154C	YOR341W
YBR154C	YPL129W
YBR171W	YLR292C
YBR171W	YOR254C
YBR171W	YPL094C
YBR195C	YPR018W
YBR211C	YDR254W
YBR211C	YDR383C
YBR211C	YGR179C
YBR211C	YJR135C
YBR211C	YLR381W
YBR225W	YGL197W
YBR245C	YCR052W
YBR245C	YKR001C
YBR245C	YKR008W
YBR245C	YLR033W
YBR245C	YNL030W
YBR245C	YOR207C
YBR245C	YOR304W
YBR245C	YPL082C
YBR247C	YDL014W
YBR247C	YDL060W
YBR247C	YDR064W
YBR247C	YDR449C
YBR247C	YGR145W
YBR247C	YHR148W
YBR247C	YKL143W
YBR247C	YLR186W
YBR247C	YNL178W
YBR247C	YNL207W
YBR247C	YOR096W
YBR247C	YPL012W
YBR247C	YPL204W
YBR247C	YPL217C
YBR247C	YPL266W
YBR251W	YDR041W
YBR251W	YDR175C
YBR251W	YDR347W
YBR251W	YGR215W
YBR251W	YHL004W
YBR251W	YKL003C
YBR251W	YMR188C
YBR251W	YPL013C
YBR251W	YPL118W
YBR254C	YDR108W
YBR254C	YKR068C
YBR254C	YMR218C
YBR254C	YOR115C
YBR260C	YGR196C
YBR288C	YGR261C
YBR288C	YPL195W
YBR289W	YFL049W
YBR289W	YJL176C
YBR289W	YNR023W
YBR289W	YPL016W
YCL017C	YER048W-A
YCL037C	YDL014W
YCL037C	YGL049C
YCL037C	YGR162W
YCL037C	YJL190C
YCL037C	YLR175W
YCL037C	YMR230W
YCL037C	YMR290C
YCL037C	YOR096W
YCL054W	YDL031W
YCL054W	YER006W
YCL054W	YGL111W
YCL054W	YMR290C
YCL054W	YPL093W
YCL054W	YPL211W
YCL059C	YDL014W
YCL059C	YDL213C
YCL059C	YER082C
YCL059C	YGR145W
YCL059C	YHR148W
YCL059C	YLL011W
YCL059C	YLR175W
YCL059C	YLR186W
YCL059C	YMR229C
YCL059C	YMR290C
YCL059C	YNL308C
YCL059C	YPL217C
YCR002C	YDL225W
YCR002C	YJR076C
YCR009C	YDR388W
YCR012W	YHR174W
YCR012W	YKL060C
YCR014C	YDR108W
YCR014C	YDR427W
YCR014C	YFR052W
YCR014C	YKL145W
YCR014C	YOR259C
YCR028C-A	YML032C
YCR033W	YKR029C
YCR042C	YML114C
YCR042C	YPL129W
YCR052W	YKR008W
YCR052W	YLR033W
YCR063W	YGL128C
YCR063W	YHR165C
YCR063W	YLL036C
YCR063W	YLR117C
YCR063W	YMR213W
YCR063W	YPL151C
YCR063W	YPR101W
YCR071C	YDR116C
YCR071C	YDR322W
YCR071C	YDR405W
YCR071C	YDR462W
YCR071C	YGR220C
YCR071C	YKL167C
YCR071C	YKR085C
YCR071C	YLR439W
YCR071C	YML025C
YCR071C	YNL005C
YCR071C	YOR150W
YCR072C	YDR101C
YCR072C	YER006W
YCR072C	YER126C
YCR072C	YGR245C
YCR072C	YHR197W
YCR072C	YLR074C
YCR072C	YLR106C
YCR072C	YNL182C
YCR072C	YPL093W
YCR072C	YPR016C
YCR073W-A	YLR028C
YCR076C	YER094C
YCR077C	YDR378C
YCR077C	YDR473C
YCR077C	YHR165C
YCR077C	YJL124C
YCR077C	YLR147C
YCR077C	YOR308C
YCR081W	YDR308C
YCR081W	YER022W
YCR081W	YHR041C
YCR081W	YLR071C
YCR081W	YNL025C
YCR081W	YOL135C
YCR081W	YPL042C
YCR081W	YPR070W
YCR081W	YPR168W
YCR093W	YGR134W
YCR093W	YNL288W
YCR093W	YNR052C
YDL002C	YFL013C
YDL002C	YGL150C
YDL002C	YOR141C
YDL002C	YPL129W
YDL014W	YDL082W
YDL014W	YDR064W
YDL014W	YDR324C
YDL014W	YDR449C
YDL014W	YDR496C
YDL014W	YER082C
YDL014W	YGR085C
YDL014W	YGR128C
YDL014W	YGR145W
YDL014W	YHR148W
YDL014W	YIL133C
YDL014W	YJL109C
YDL014W	YJL190C
YDL014W	YKR060W
YDL014W	YLL011W
YDL014W	YLR129W
YDL014W	YLR175W
YDL014W	YLR186W
YDL014W	YLR222C
YDL014W	YML063W
YDL014W	YMR229C
YDL014W	YMR290C
YDL014W	YMR309C
YDL014W	YNL308C
YDL014W	YOL077C
YDL014W	YOR096W
YDL014W	YOR206W
YDL014W	YOR310C
YDL014W	YPL012W
YDL014W	YPL126W
YDL014W	YPL217C
YDL014W	YPR137W
YDL018C	YML012W
YDL031W	YDR087C
YDL031W	YDR101C
YDL031W	YDR496C
YDL031W	YER006W
YDL031W	YER126C
YDL031W	YFR001W
YDL031W	YGL111W
YDL031W	YGR103W
YDL031W	YHR052W
YDL031W	YHR088W
YDL031W	YHR197W
YDL031W	YKR081C
YDL031W	YLL034C
YDL031W	YLR276C
YDL031W	YMR049C
YDL031W	YMR290C
YDL031W	YNL182C
YDL031W	YOL077C
YDL031W	YOR206W
YDL031W	YOR272W
YDL031W	YPL043W
YDL031W	YPL093W
YDL031W	YPL211W
YDL031W	YPR016C
YDL040C	YHR013C
YDL044C	YLR139C
YDL045W-A	YDR175C
YDL047W	YFR040W
YDL047W	YKR028W
YDL060W	YDR064W
YDL060W	YER074W
YDL060W	YKL143W
YDL060W	YNL207W
YDL060W	YOR096W
YDL060W	YPL012W
YDL060W	YPL204W
YDL060W	YPL266W
YDL075W	YDL082W
YDL075W	YDR064W
YDL075W	YDR101C
YDL075W	YDR418W
YDL075W	YER006W
YDL075W	YER074W
YDL075W	YFR031C-A
YDL075W	YFR032C-A
YDL075W	YGL014W
YDL075W	YGL147C
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YHL001W
YDL075W	YIL133C
YDL075W	YJL177W
YDL075W	YJL190C
YDL075W	YLR340W
YDL075W	YML063W
YDL075W	YML073C
YDL075W	YMR242C
YDL075W	YNL096C
YDL075W	YOL040C
YDL075W	YOR096W
YDL075W	YOR234C
YDL075W	YPL012W
YDL075W	YPL249C-A
YDL077C	YDR080W
YDL082W	YDR064W
YDL082W	YDR418W
YDL082W	YEL054C
YDL082W	YER074W
YDL082W	YFR031C-A
YDL082W	YFR032C-A
YDL082W	YGL014W
YDL082W	YGL147C
YDL082W	YGR085C
YDL082W	YGR103W
YDL082W	YHL001W
YDL082W	YIL133C
YDL082W	YJL177W
YDL082W	YJL190C
YDL082W	YLR340W
YDL082W	YML063W
YDL082W	YML073C
YDL082W	YMR242C
YDL082W	YMR290C
YDL082W	YNL096C
YDL082W	YNL178W
YDL082W	YOL041C
YDL082W	YOL077C
YDL082W	YOR096W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL093W
YDL082W	YPL249C-A
YDL084W	YDR138W
YDL084W	YHR167W
YDL087C	YDR240C
YDL087C	YHR086W
YDL087C	YHR165C
YDL087C	YIL061C
YDL087C	YKL012W
YDL087C	YLR147C
YDL087C	YML046W
YDL087C	YPL178W
YDL097C	YDR427W
YDL097C	YFR010W
YDL097C	YFR052W
YDL097C	YGR232W
YDL097C	YKL145W
YDL097C	YOR259C
YDL098C	YDR378C
YDL098C	YDR473C
YDL098C	YGR075C
YDL098C	YHR165C
YDL098C	YLR147C
YDL098C	YMR240C
YDL098C	YMR288W
YDL098C	YOR308C
YDL098C	YPL213W
YDL102W	YJR006W
YDL102W	YJR043C
YDL111C	YDR280W
YDL111C	YGR158C
YDL111C	YGR195W
YDL111C	YHR069C
YDL111C	YHR081W
YDL111C	YNL189W
YDL111C	YOL142W
YDL111C	YOR076C
YDL116W	YGL092W
YDL116W	YGL100W
YDL116W	YJR042W
YDL116W	YKL057C
YDL134C	YML109W
YDL134C	YMR273C
YDL140C	YGR063C
YDL140C	YIL021W
YDL140C	YOR151C
YDL140C	YOR210W
YDL140C	YOR224C
YDL140C	YPL129W
YDL143W	YIL142W
YDL143W	YOR281C
YDL145C	YDR238C
YDL145C	YER122C
YDL145C	YFR051C
YDL145C	YIL076W
YDL145C	YNL287W
YDL145C	YPL010W
YDL150W	YJL011C
YDL150W	YKR025W
YDL150W	YNL151C
YDL150W	YNR003C
YDL150W	YOR207C
YDL150W	YOR210W
YDL150W	YOR224C
YDL155W	YLR079W
YDL165W	YPR072W
YDL175C	YJL050W
YDL175C	YLR430W
YDL175C	YNL251C
YDL175C	YOL115W
YDL175C	YPL190C
YDL185W	YJR121W
YDL185W	YKL080W
YDL185W	YOR332W
YDL185W	YPR036W
YDL201W	YDR165W
YDL208W	YLR175W
YDL225W	YJR076C
YDR041W	YDR175C
YDR041W	YDR347W
YDR041W	YER050C
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YMR188C
YDR041W	YOR204W
YDR041W	YPL013C
YDR041W	YPL118W
YDR054C	YGL252C
YDR054C	YJL047C
YDR062W	YMR296C
YDR064W	YDR418W
YDR064W	YDR449C
YDR064W	YER074W
YDR064W	YER082C
YDR064W	YFR031C-A
YDR064W	YGL014W
YDR064W	YGL147C
YDR064W	YGR085C
YDR064W	YGR145W
YDR064W	YHL001W
YDR064W	YHL015W
YDR064W	YHR148W
YDR064W	YIL133C
YDR064W	YJL177W
YDR064W	YJL190C
YDR064W	YLL011W
YDR064W	YLR129W
YDR064W	YLR186W
YDR064W	YLR432W
YDR064W	YML026C
YDR064W	YML063W
YDR064W	YML073C
YDR064W	YMR230W
YDR064W	YMR242C
YDR064W	YNL096C
YDR064W	YNL178W
YDR064W	YNL207W
YDR064W	YNL308C
YDR064W	YOL040C
YDR064W	YOR096W
YDR064W	YOR145C
YDR064W	YOR310C
YDR064W	YPL012W
YDR064W	YPL126W
YDR064W	YPL217C
YDR064W	YPL249C-A
YDR064W	YPL266W
YDR074W	YMR261C
YDR087C	YDR496C
YDR087C	YER006W
YDR087C	YGL111W
YDR087C	YGR085C
YDR087C	YHR052W
YDR087C	YHR088W
YDR087C	YKR081C
YDR087C	YLL034C
YDR087C	YMR049C
YDR087C	YMR290C
YDR087C	YOL077C
YDR087C	YOR206W
YDR087C	YOR272W
YDR087C	YPL211W
YDR087C	YPR016C
YDR101C	YER006W
YDR101C	YER126C
YDR101C	YGL099W
YDR101C	YGR103W
YDR101C	YGR245C
YDR101C	YHR052W
YDR101C	YHR197W
YDR101C	YKR081C
YDR101C	YLR106C
YDR101C	YNL182C
YDR101C	YPL093W
YDR101C	YPL211W
YDR101C	YPL249C-A
YDR101C	YPR016C
YDR108W	YKR068C
YDR108W	YMR218C
YDR108W	YOR115C
YDR108W	YOR259C
YDR116C	YDR322W
YDR116C	YDR405W
YDR116C	YDR462W
YDR116C	YGR220C
YDR116C	YKL167C
YDR116C	YKR085C
YDR116C	YLR439W
YDR116C	YML025C
YDR116C	YNL005C
YDR116C	YOR150W
YDR118W	YLR102C
YDR118W	YOR249C
YDR138W	YHR167W
YDR141C	YNL297C
YDR145W	YDR167W
YDR145W	YDR176W
YDR145W	YDR392W
YDR145W	YDR448W
YDR145W	YER148W
YDR145W	YGL066W
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YHR099W
YDR145W	YMR227C
YDR145W	YMR236W
YDR145W	YOL148C
YDR145W	YPL011C
YDR152W	YGR173W
YDR166C	YER008C
YDR166C	YGL233W
YDR167W	YDR176W
YDR167W	YDR392W
YDR167W	YDR448W
YDR167W	YGL066W
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YMR223W
YDR167W	YMR227C
YDR167W	YMR236W
YDR167W	YOL148C
YDR167W	YPL011C
YDR170C	YLR342W
YDR171W	YNL085W
YDR171W	YOR151C
YDR171W	YPR035W
YDR174W	YJL177W
YDR174W	YMR242C
YDR175C	YDR347W
YDR175C	YGR215W
YDR175C	YHL004W
YDR175C	YMR188C
YDR175C	YPL013C
YDR175C	YPL118W
YDR176W	YDR392W
YDR176W	YDR448W
YDR176W	YGL066W
YDR176W	YGR252W
YDR176W	YGR274C
YDR176W	YHR099W
YDR176W	YMR223W
YDR176W	YMR227C
YDR176W	YMR236W
YDR176W	YOL148C
YDR176W	YPL011C
YDR179C	YOL117W
YDR195W	YDR301W
YDR195W	YKL018W
YDR195W	YKR002W
YDR195W	YMR242C
YDR195W	YNL222W
YDR195W	YNL317W
YDR195W	YOR179C
YDR201W	YGR113W
YDR201W	YKL052C
YDR201W	YKR037C
YDR201W	YKR083C
YDR207C	YIL084C
YDR211W	YER025W
YDR211W	YGR083C
YDR211W	YLR291C
YDR211W	YOR260W
YDR211W	YPL237W
YDR228C	YGL044C
YDR228C	YMR061W
YDR228C	YOR250C
YDR238C	YER122C
YDR238C	YFR051C
YDR238C	YIL076W
YDR238C	YNL287W
YDR238C	YPL010W
YDR240C	YHR086W
YDR240C	YHR165C
YDR240C	YIL061C
YDR240C	YKL012W
YDR240C	YLR147C
YDR240C	YML046W
YDR240C	YPL178W
YDR244W	YMR177W
YDR254W	YDR383C
YDR254W	YGR179C
YDR254W	YJR135C
YDR254W	YLR381W
YDR267C	YIL128W
YDR280W	YGR158C
YDR280W	YGR195W
YDR280W	YHR069C
YDR280W	YHR081W
YDR280W	YNL189W
YDR280W	YOL142W
YDR280W	YOR076C
YDR295C	YNL021W
YDR301W	YKL018W
YDR301W	YKR002W
YDR301W	YMR061W
YDR301W	YNL222W
YDR301W	YNL317W
YDR308C	YER022W
YDR308C	YHR041C
YDR308C	YLR071C
YDR308C	YOL135C
YDR308C	YPL042C
YDR308C	YPR070W
YDR308C	YPR168W
YDR322W	YDR405W
YDR322W	YDR462W
YDR322W	YGR220C
YDR322W	YKL167C
YDR322W	YKR085C
YDR322W	YLR439W
YDR322W	YML025C
YDR322W	YNL005C
YDR322W	YNL284C
YDR322W	YOR150W
YDR324C	YDR398W
YDR324C	YDR449C
YDR324C	YER082C
YDR324C	YGR128C
YDR324C	YHR148W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR129W
YDR324C	YLR186W
YDR324C	YLR222C
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL217C
YDR324C	YPL266W
YDR324C	YPR137W
YDR347W	YGR215W
YDR347W	YHL004W
YDR347W	YMR188C
YDR347W	YPL013C
YDR347W	YPL118W
YDR349C	YLR430W
YDR359C	YEL018W
YDR359C	YGR002C
YDR359C	YHR090C
YDR359C	YHR099W
YDR359C	YOR244W
YDR364C	YDR416W
YDR364C	YLL036C
YDR364C	YLR117C
YDR364C	YPL151C
YDR364C	YPR101W
YDR378C	YDR473C
YDR378C	YHR165C
YDR378C	YJL124C
YDR378C	YLR147C
YDR378C	YOR308C
YDR383C	YGR179C
YDR383C	YJR135C
YDR388W	YPL249C
YDR392W	YDR448W
YDR392W	YGL066W
YDR392W	YGR252W
YDR392W	YHR099W
YDR392W	YMR223W
YDR392W	YMR236W
YDR392W	YOL148C
YDR398W	YGR128C
YDR398W	YJL109C
YDR398W	YPL126W
YDR405W	YGR076C
YDR405W	YKL167C
YDR405W	YLR439W
YDR405W	YML025C
YDR405W	YNL005C
YDR416W	YGL128C
YDR416W	YHR165C
YDR416W	YLL036C
YDR416W	YLR117C
YDR416W	YLR424W
YDR416W	YMR213W
YDR416W	YMR288W
YDR416W	YPL151C
YDR416W	YPL213W
YDR416W	YPR101W
YDR418W	YFR031C-A
YDR418W	YGL123W
YDR418W	YGL147C
YDR418W	YGR085C
YDR418W	YHL001W
YDR418W	YIL133C
YDR418W	YJL177W
YDR418W	YJL190C
YDR418W	YLR340W
YDR418W	YML063W
YDR418W	YML073C
YDR418W	YMR242C
YDR418W	YNL178W
YDR418W	YOR096W
YDR418W	YPL249C-A
YDR427W	YFR010W
YDR427W	YFR052W
YDR427W	YGR232W
YDR427W	YKL145W
YDR427W	YOR259C
YDR432W	YGL049C
YDR432W	YPL178W
YDR448W	YGL066W
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR041C
YDR448W	YHR099W
YDR448W	YMR223W
YDR448W	YMR236W
YDR448W	YOL135C
YDR448W	YOL148C
YDR448W	YPL011C
YDR448W	YPR070W
YDR449C	YER082C
YDR449C	YGL171W
YDR449C	YGR128C
YDR449C	YGR145W
YDR449C	YHR148W
YDR449C	YJL069C
YDR449C	YJL109C
YDR449C	YKR060W
YDR449C	YLL011W
YDR449C	YLR129W
YDR449C	YLR186W
YDR449C	YLR222C
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL126W
YDR449C	YPL217C
YDR449C	YPL266W
YDR449C	YPR137W
YDR462W	YGR220C
YDR462W	YKL167C
YDR462W	YKR085C
YDR462W	YLR439W
YDR462W	YML025C
YDR462W	YNL005C
YDR462W	YNL284C
YDR462W	YOR150W
YDR473C	YGR075C
YDR473C	YHR165C
YDR473C	YJL124C
YDR473C	YLR147C
YDR473C	YMR240C
YDR473C	YMR288W
YDR473C	YOR159C
YDR473C	YOR308C
YDR496C	YER006W
YDR496C	YGL111W
YDR496C	YHR052W
YDR496C	YHR088W
YDR496C	YIL133C
YDR496C	YKR081C
YDR496C	YLL034C
YDR496C	YLR175W
YDR496C	YLR276C
YDR496C	YML073C
YDR496C	YMR049C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YOL077C
YDR496C	YOR206W
YDR496C	YOR272W
YDR496C	YPL012W
YDR496C	YPL043W
YDR496C	YPL093W
YDR496C	YPL211W
YDR496C	YPR016C
YDR507C	YKR048C
YEL002C	YGL022W
YEL002C	YMR149W
YEL003W	YJL179W
YEL018W	YGR002C
YEL018W	YHR090C
YEL018W	YHR099W
YEL018W	YOR244W
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL053C	YPR051W
YEL054C	YML063W
YEL054C	YPL249C-A
YEL054C	YPR102C
YEL056W	YNL030W
YEL056W	YOL054W
YER006W	YER126C
YER006W	YFR001W
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YGR245C
YER006W	YHR052W
YER006W	YHR088W
YER006W	YHR197W
YER006W	YKR081C
YER006W	YLL034C
YER006W	YLR106C
YER006W	YLR276C
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL182C
YER006W	YOL077C
YER006W	YOR206W
YER006W	YOR272W
YER006W	YPL043W
YER006W	YPL093W
YER006W	YPL211W
YER006W	YPL249C-A
YER006W	YPR016C
YER007C-A	YJR014W
YER008C	YGL233W
YER012W	YER094C
YER012W	YFR050C
YER012W	YFR052W
YER012W	YOL038W
YER012W	YPR103W
YER018C	YIL144W
YER018C	YOL069W
YER022W	YHR041C
YER022W	YLR071C
YER022W	YOL135C
YER022W	YPL042C
YER022W	YPR070W
YER022W	YPR168W
YER025W	YGR083C
YER025W	YLR291C
YER025W	YMR309C
YER025W	YOR260W
YER025W	YPL237W
YER025W	YPR041W
YER050C	YPL118W
YER074W	YFR031C-A
YER074W	YFR032C-A
YER074W	YGL014W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YGR118W
YER074W	YHL001W
YER074W	YIL133C
YER074W	YJL177W
YER074W	YJL190C
YER074W	YLR340W
YER074W	YML063W
YER074W	YML073C
YER074W	YMR242C
YER074W	YNL096C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL249C-A
YER082C	YGR128C
YER082C	YGR145W
YER082C	YHR148W
YER082C	YJL109C
YER082C	YKR060W
YER082C	YLL011W
YER082C	YLR129W
YER082C	YLR186W
YER082C	YLR222C
YER082C	YOR096W
YER082C	YPL126W
YER082C	YPL217C
YER082C	YPL266W
YER082C	YPR137W
YER094C	YFR050C
YER094C	YOL038W
YER094C	YPR103W
YER122C	YNL287W
YER126C	YGR245C
YER126C	YHR197W
YER126C	YKR081C
YER126C	YLR074C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YPL093W
YER126C	YPR016C
YER136W	YLR262C
YER148W	YGR274C
YER148W	YPL082C
YER151C	YNR051C
YER157W	YGL223C
YER157W	YNL041C
YER157W	YPR105C
YER164W	YGL019W
YER164W	YIL035C
YER164W	YOR061W
YER165W	YGL049C
YER165W	YGR162W
YER165W	YML117W
YER165W	YPL190C
YFL013C	YGL150C
YFL013C	YOR141C
YFL013C	YPL129W
YFL018C	YIL125W
YFL022C	YLR060W
YFL049W	YJL176C
YFL049W	YNR023W
YFL049W	YPL016W
YFR001W	YHR052W
YFR001W	YMR290C
YFR001W	YPL093W
YFR001W	YPR016C
YFR002W	YGR119C
YFR010W	YFR052W
YFR010W	YGR232W
YFR010W	YKL145W
YFR010W	YOR259C
YFR031C-A	YGL014W
YFR031C-A	YGL123W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YIL133C
YFR031C-A	YJL177W
YFR031C-A	YJL190C
YFR031C-A	YLR340W
YFR031C-A	YML063W
YFR031C-A	YML073C
YFR031C-A	YMR242C
YFR031C-A	YNL096C
YFR031C-A	YNL178W
YFR031C-A	YNL302C
YFR031C-A	YOL040C
YFR031C-A	YOR096W
YFR031C-A	YOR204W
YFR031C-A	YPL143W
YFR031C-A	YPL249C-A
YFR032C-A	YGL014W
YFR032C-A	YGR085C
YFR032C-A	YGR118W
YFR032C-A	YJL177W
YFR032C-A	YMR242C
YFR032C-A	YNL096C
