YAL002W	YPL045W
YBR191W	YDL075W
YBR191W	YDL082W
YBR191W	YDL083C
YBR191W	YDR418W
YBR191W	YDR471W
YBR191W	YFR032C-A
YBR191W	YGL030W
YBR191W	YGL103W
YBR191W	YGL123W
YBR191W	YGR085C
YBR191W	YHL033C
YBR191W	YJL177W
YBR191W	YKL180W
YBR191W	YLR287C-A
YBR191W	YLR448W
YBR191W	YMR194W
YBR191W	YMR242C
YBR191W	YOL127W
YBR191W	YOR063W
YBR195C	YML102W
YBR195C	YPR018W
YBR211C	YDR383C
YBR221C	YFL018C
YBR221C	YGR193C
YBR221C	YNL071W
YBR234C	YKL013C
YBR234C	YLR370C
YBR245C	YDR190C
YBR245C	YDR303C
YBR245C	YFR013W
YBR245C	YFR037C
YBR245C	YGL133W
YBR245C	YIL126W
YBR245C	YKR008W
YBR245C	YLR033W
YBR245C	YNL030W
YBR245C	YOL017W
YBR245C	YOR207C
YBR245C	YOR304W
YBR245C	YPL082C
YBR247C	YDL060W
YBR247C	YDL148C
YBR247C	YDR064W
YBR247C	YHR148W
YBR247C	YKL143W
YBR247C	YLR186W
YBR247C	YMR093W
YBR247C	YMR128W
YBR247C	YNL132W
YBR247C	YOR096W
YBR247C	YPL012W
YBR253W	YCR081W
YBR253W	YDR443C
YBR253W	YDR448W
YBR253W	YGR104C
YBR253W	YHR041C
YBR253W	YHR058C
YBR253W	YNL236W
YBR253W	YOL135C
YBR253W	YOR174W
YBR257W	YDR478W
YBR258C	YDR469W
YBR258C	YLR015W
YBR282W	YCR046C
YBR282W	YDR116C
YBR282W	YDR296W
YBR282W	YDR322W
YBR282W	YLR439W
YBR282W	YNL005C
YBR282W	YNL252C
YCL010C	YDR167W
YCL010C	YDR448W
YCL010C	YGR252W
YCL010C	YHR099W
YCL010C	YMR223W
YCL032W	YLR362W
YCL054W	YDL031W
YCL054W	YER006W
YCL054W	YLL008W
YCL054W	YMR290C
YCL059C	YDL148C
YCL059C	YDL213C
YCL059C	YDR299W
YCL059C	YHR148W
YCL059C	YLL011W
YCL059C	YLR186W
YCL059C	YLR197W
YCL059C	YMR128W
YCL059C	YMR290C
YCL059C	YNL132W
YCR002C	YDL225W
YCR002C	YHR107C
YCR002C	YLR314C
YCR031C	YDL075W
YCR031C	YDL082W
YCR031C	YDL083C
YCR031C	YDL148C
YCR031C	YDR064W
YCR031C	YDR382W
YCR031C	YDR418W
YCR031C	YDR471W
YCR031C	YGL030W
YCR031C	YGL031C
YCR031C	YGL103W
YCR031C	YGL123W
YCR031C	YGR085C
YCR031C	YHL015W
YCR031C	YHL033C
YCR031C	YJL177W
YCR031C	YKL180W
YCR031C	YLR150W
YCR031C	YLR287C-A
YCR031C	YLR340W
YCR031C	YLR448W
YCR031C	YML063W
YCR031C	YMR142C
YCR031C	YMR194W
YCR031C	YMR242C
YCR031C	YNL132W
YCR031C	YNL301C
YCR031C	YNL302C
YCR031C	YOL127W
YCR031C	YOR063W
YCR031C	YOR096W
YCR031C	YOR234C
YCR031C	YPL143W
YCR033W	YIL112W
YCR046C	YCR071C
YCR046C	YDR116C
YCR046C	YDR296W
YCR046C	YDR322W
YCR046C	YHR147C
YCR046C	YJL063C
YCR046C	YKR006C
YCR046C	YKR085C
YCR046C	YLR312W-A
YCR046C	YLR439W
YCR046C	YML025C
YCR046C	YNL005C
YCR046C	YNL252C
YCR071C	YDR116C
YCR071C	YDR296W
YCR071C	YDR322W
YCR071C	YDR405W
YCR071C	YJL063C
YCR071C	YKR006C
YCR071C	YKR085C
YCR071C	YLR312W-A
YCR071C	YLR439W
YCR071C	YML025C
YCR071C	YNL005C
YCR071C	YNL252C
YCR072C	YER006W
YCR072C	YGR245C
YCR072C	YLR074C
YCR072C	YLR325C
YCR072C	YPR016C
YCR081W	YDR443C
YCR081W	YGR104C
YCR081W	YHR041C
YCR081W	YHR058C
YCR081W	YNL236W
YCR081W	YOL135C
YCR081W	YOR174W
YCR088W	YLR429W
YCR088W	YPL004C
YCR092C	YOL090W
YDL003W	YFL008W
YDL031W	YDR060W
YDL031W	YDR087C
YDL031W	YER006W
YDL031W	YFL002C
YDL031W	YGR103W
YDL031W	YKR081C
YDL031W	YLL008W
YDL031W	YLL034C
YDL031W	YMR290C
YDL031W	YOL127W
YDL031W	YOR063W
YDL031W	YOR272W
YDL031W	YPL043W
YDL031W	YPL131W
YDL031W	YPL198W
YDL031W	YPR016C
YDL040C	YHR013C
YDL040C	YPL198W
YDL044C	YLR139C
YDL045W-A	YDR175C
YDL045W-A	YJR113C
YDL051W	YDL092W
YDL051W	YGR162W
YDL051W	YKL122C
YDL051W	YML105C
YDL051W	YNL262W
YDL051W	YPL210C
YDL051W	YPR088C
YDL056W	YLR182W
YDL060W	YDR064W
YDL060W	YGR081C
YDL060W	YKL143W
YDL060W	YOR096W
YDL060W	YPL012W
YDL075W	YDL082W
YDL075W	YDL083C
YDL075W	YDR012W
YDL075W	YDR064W
YDL075W	YDR382W
YDL075W	YDR418W
YDL075W	YDR471W
YDL075W	YER006W
YDL075W	YFR032C-A
YDL075W	YGL030W
YDL075W	YGL103W
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YJL177W
YDL075W	YKL180W
YDL075W	YLR287C-A
YDL075W	YLR340W
YDL075W	YLR448W
YDL075W	YML063W
YDL075W	YMR194W
YDL075W	YMR242C
YDL075W	YNL301C
YDL075W	YOL127W
YDL075W	YOR063W
YDL075W	YOR096W
YDL075W	YOR234C
YDL075W	YPL012W
YDL075W	YPL131W
YDL075W	YPL198W
YDL075W	YPL220W
YDL075W	YPR067W
YDL081C	YDR382W
YDL082W	YDL083C
YDL082W	YDR012W
YDL082W	YDR064W
YDL082W	YDR382W
YDL082W	YDR418W
YDL082W	YDR471W
YDL082W	YEL054C
YDL082W	YFR032C-A
YDL082W	YGL030W
YDL082W	YGL031C
YDL082W	YGL103W
YDL082W	YGR085C
YDL082W	YGR103W
YDL082W	YHL033C
YDL082W	YHR010W
YDL082W	YHR216W
YDL082W	YJL177W
YDL082W	YKL180W
YDL082W	YLR287C-A
YDL082W	YLR340W
YDL082W	YLR448W
YDL082W	YML063W
YDL082W	YMR142C
YDL082W	YMR194W
YDL082W	YMR242C
YDL082W	YMR290C
YDL082W	YNL301C
YDL082W	YOL120C
YDL082W	YOL127W
YDL082W	YOR063W
YDL082W	YOR096W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL198W
YDL082W	YPL220W
YDL083C	YDR064W
YDL083C	YDR382W
YDL083C	YDR418W
YDL083C	YDR471W
YDL083C	YEL026W
YDL083C	YER131W
YDL083C	YFR032C-A
YDL083C	YGL030W
YDL083C	YGL031C
YDL083C	YGL103W
YDL083C	YGL123W
YDL083C	YGR085C
YDL083C	YHL015W
YDL083C	YHL033C
YDL083C	YJL177W
YDL083C	YKL180W
YDL083C	YLR287C-A
YDL083C	YLR340W
YDL083C	YLR448W
YDL083C	YML063W
YDL083C	YMR142C
YDL083C	YMR194W
YDL083C	YMR230W
YDL083C	YMR242C
YDL083C	YNL301C
YDL083C	YOL127W
YDL083C	YOR063W
YDL083C	YOR096W
YDL083C	YPL131W
YDL087C	YDR235W
YDL087C	YGR013W
YDL087C	YHR165C
YDL087C	YIL061C
YDL087C	YLR147C
YDL092W	YKL122C
YDL092W	YML105C
YDL092W	YPL210C
YDL092W	YPR088C
YDL102W	YJR006W
YDL111C	YGR095C
YDL111C	YGR158C
YDL111C	YGR195W
YDL111C	YHR069C
YDL111C	YHR081W
YDL111C	YOR001W
YDL134C	YML109W
YDL134C	YMR273C
YDL140C	YGL070C
YDL140C	YGR005C
YDL140C	YGR063C
YDL140C	YGR186W
YDL140C	YIL021W
YDL140C	YOL005C
YDL140C	YOR210W
YDL140C	YPL129W
YDL145C	YDR238C
YDL145C	YER122C
YDL145C	YGL137W
YDL145C	YIL076W
YDL145C	YNL287W
YDL148C	YDR064W
YDL148C	YDR299W
YDL148C	YHR148W
YDL148C	YKR060W
YDL148C	YLL011W
YDL148C	YLR186W
YDL148C	YLR197W
YDL148C	YMR093W
YDL148C	YMR128W
YDL148C	YNL132W
YDL148C	YOL010W
YDL148C	YOR096W
YDL148C	YPL012W
YDL165W	YPR072W
YDL175C	YJL050W
YDL175C	YNL251C
YDL225W	YHR107C
YDL225W	YLR314C
YDR005C	YOR116C
YDR012W	YDR382W
YDR012W	YDR418W
YDR012W	YDR471W
YDR012W	YGL103W
YDR012W	YGR085C
YDR012W	YHL033C
YDR012W	YJL177W
YDR012W	YKL180W
YDR012W	YKR081C
YDR012W	YLR340W
YDR012W	YLR448W
YDR012W	YML063W
YDR012W	YMR194W
YDR012W	YMR242C
YDR012W	YMR290C
YDR012W	YNL301C
YDR012W	YOL120C
YDR012W	YOL127W
YDR012W	YOR063W
YDR012W	YOR096W
YDR012W	YPL198W
YDR012W	YPL220W
YDR013W	YJL072C
YDR013W	YOL146W
YDR028C	YGL115W
YDR036C	YDR041W
YDR036C	YDR175C
YDR036C	YDR337W
YDR036C	YDR347W
YDR036C	YGL129C
YDR036C	YGR084C
YDR036C	YHL004W
YDR036C	YJR101W
YDR036C	YJR113C
YDR036C	YKL155C
YDR036C	YMR188C
YDR036C	YPL118W
YDR041W	YDR175C
YDR041W	YDR337W
YDR041W	YDR347W
YDR041W	YGL129C
YDR041W	YGR084C
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YJR101W
YDR041W	YJR113C
YDR041W	YKL155C
YDR041W	YMR158W
YDR041W	YMR188C
YDR041W	YNR037C
YDR041W	YPL013C
YDR041W	YPL118W
YDR060W	YDR087C
YDR060W	YER006W
YDR060W	YFL002C
YDR060W	YGR103W
YDR060W	YKR081C
YDR060W	YLL008W
YDR060W	YLL034C
YDR060W	YMR290C
YDR060W	YNL301C
YDR060W	YOR063W
YDR060W	YOR272W
YDR060W	YPL012W
YDR060W	YPL043W
YDR060W	YPL131W
YDR062W	YMR296C
YDR064W	YDR382W
YDR064W	YDR418W
YDR064W	YDR471W
YDR064W	YGL030W
YDR064W	YGL103W
YDR064W	YGR085C
YDR064W	YHL015W
YDR064W	YHR148W
YDR064W	YJL177W
YDR064W	YKL180W
YDR064W	YLL011W
YDR064W	YLR186W
YDR064W	YLR197W
YDR064W	YLR264W
YDR064W	YLR287C-A
YDR064W	YLR432W
YDR064W	YLR448W
YDR064W	YML026C
YDR064W	YML063W
YDR064W	YMR093W
YDR064W	YMR116C
YDR064W	YMR128W
YDR064W	YMR142C
YDR064W	YMR194W
YDR064W	YMR230W
YDR064W	YMR242C
YDR064W	YNL132W
YDR064W	YNL301C
YDR064W	YOL127W
YDR064W	YOR063W
YDR064W	YOR096W
YDR064W	YOR145C
YDR064W	YPL012W
YDR064W	YPL131W
YDR064W	YPL198W
YDR064W	YPL220W
YDR067C	YHL029C
YDR075W	YNL201C
YDR087C	YER006W
YDR087C	YFL002C
YDR087C	YGR085C
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YLL034C
YDR087C	YMR290C
YDR087C	YOR272W
YDR087C	YPR016C
YDR091C	YLR192C
YDR091C	YMR146C
YDR091C	YMR309C
YDR091C	YOR096W
YDR091C	YPR041W
YDR097C	YOL090W
YDR108W	YDR407C
YDR108W	YKR068C
YDR108W	YML077W
YDR108W	YMR218C
YDR108W	YOR115C
YDR116C	YDR296W
YDR116C	YDR322W
YDR116C	YDR405W
YDR116C	YHR147C
YDR116C	YJL063C
YDR116C	YKR006C
YDR116C	YKR085C
YDR116C	YLR312W-A
YDR116C	YLR439W
YDR116C	YML025C
YDR116C	YNL005C
YDR116C	YNL252C
YDR127W	YLR180W
YDR137W	YLR039C
YDR167W	YDR448W
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YML098W
YDR167W	YMR005W
YDR167W	YMR223W
YDR174W	YJL177W
YDR174W	YMR242C
YDR175C	YDR337W
YDR175C	YDR347W
YDR175C	YGL129C
YDR175C	YGR084C
YDR175C	YGR215W
YDR175C	YHL004W
YDR175C	YJR101W
YDR175C	YJR113C
YDR175C	YKL155C
YDR175C	YMR158W
YDR175C	YMR188C
YDR175C	YNL081C
YDR175C	YNR037C
YDR175C	YPL013C
YDR175C	YPL118W
YDR190C	YER092W
YDR190C	YFL013C
YDR190C	YGR002C
YDR190C	YHR034C
YDR190C	YNL059C
YDR190C	YOR304W
YDR190C	YPL129W
YDR195W	YDR301W
YDR195W	YGR156W
YDR195W	YKL059C
YDR195W	YKR002W
YDR195W	YLR448W
YDR195W	YMR242C
YDR195W	YNL222W
YDR195W	YOR179C
YDR195W	YPR107C
YDR201W	YKR083C
YDR207C	YIL084C
YDR211W	YJR007W
YDR211W	YKR026C
YDR211W	YOR260W
YDR211W	YPR010C
YDR235W	YGR013W
YDR235W	YIL061C
YDR235W	YLR147C
YDR238C	YER122C
YDR238C	YGL137W
YDR238C	YIL076W
YDR238C	YNL287W
YDR245W	YEL036C
YDR245W	YJL183W
YDR245W	YPL050C
YDR267C	YIL128W
YDR279W	YNL072W
YDR295C	YNL021W
YDR295C	YPR179C
YDR296W	YDR322W
YDR296W	YDR405W
YDR296W	YHR147C
YDR296W	YJL063C
YDR296W	YKR006C
YDR296W	YKR085C
YDR296W	YLR312W-A
YDR296W	YLR439W
YDR296W	YML025C
YDR296W	YNL005C
YDR296W	YNL252C
YDR299W	YER127W
YDR299W	YHR148W
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YOR096W
YDR301W	YGR156W
YDR301W	YKL059C
YDR301W	YKR002W
YDR301W	YMR061W
YDR301W	YNL222W
YDR301W	YPR107C
YDR303C	YFR037C
YDR303C	YGR056W
YDR303C	YIL126W
YDR303C	YKR008W
YDR303C	YLR033W
YDR303C	YML127W
YDR303C	YPL082C
YDR322W	YDR405W
YDR322W	YHR147C
YDR322W	YJL063C
YDR322W	YKR006C
YDR322W	YKR085C
YDR322W	YLR312W-A
YDR322W	YLR439W
YDR322W	YML025C
YDR322W	YNL005C
YDR322W	YNL252C
YDR325W	YFR031C
YDR337W	YDR347W
YDR337W	YGL129C
YDR337W	YGR084C
YDR337W	YGR215W
YDR337W	YHL004W
YDR337W	YJR101W
YDR337W	YJR113C
YDR337W	YKL155C
YDR337W	YMR158W
YDR337W	YMR188C
YDR337W	YNR037C
YDR337W	YPL013C
YDR337W	YPL118W
YDR347W	YGL129C
YDR347W	YGR084C
YDR347W	YGR215W
YDR347W	YHL004W
YDR347W	YJR101W
YDR347W	YJR113C
YDR347W	YKL155C
YDR347W	YMR158W
YDR347W	YMR188C
YDR347W	YNR037C
YDR347W	YPL013C
YDR347W	YPL118W
YDR362C	YGR047C
YDR378C	YGR091W
YDR378C	YHR165C
YDR378C	YLR147C
YDR378C	YMR268C
YDR378C	YNL147W
YDR378C	YOR308C
YDR378C	YPR082C
YDR382W	YDR418W
YDR382W	YDR471W
YDR382W	YFR032C-A
YDR382W	YGL030W
YDR382W	YGL103W
YDR382W	YGR085C
YDR382W	YJL177W
YDR382W	YKL180W
YDR382W	YLR287C-A
YDR382W	YLR340W
YDR382W	YLR448W
YDR382W	YML063W
YDR382W	YMR194W
YDR382W	YMR242C
YDR382W	YNL301C
YDR382W	YOL127W
YDR382W	YOR063W
YDR382W	YOR096W
YDR382W	YOR234C
YDR382W	YPL131W
YDR382W	YPL220W
YDR405W	YGR076C
YDR405W	YKR006C
YDR405W	YLR439W
YDR405W	YML025C
YDR405W	YNL005C
YDR407C	YGR166W
YDR407C	YKR068C
YDR407C	YML077W
YDR407C	YMR218C
YDR407C	YOR115C
YDR416W	YHR165C
YDR416W	YLL036C
YDR416W	YLR424W
YDR416W	YMR288W
YDR416W	YPL213W
YDR418W	YDR471W
YDR418W	YGL030W
YDR418W	YGL103W
YDR418W	YGL123W
YDR418W	YGR085C
YDR418W	YHL033C
YDR418W	YHR010W
YDR418W	YJL177W
YDR418W	YKL180W
YDR418W	YLR150W
YDR418W	YLR340W
YDR418W	YLR448W
YDR418W	YML063W
YDR418W	YMR194W
YDR418W	YMR242C
YDR418W	YOL127W
YDR418W	YOR063W
YDR418W	YOR096W
YDR418W	YPL131W
YDR418W	YPL220W
YDR443C	YGR104C
YDR443C	YHR041C
YDR443C	YHR058C
YDR443C	YNL236W
YDR443C	YOL135C
YDR443C	YOR174W
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR041C
YDR448W	YHR058C
YDR448W	YHR099W
YDR448W	YMR223W
YDR448W	YNL236W
YDR448W	YOL135C
YDR469W	YLR015W
YDR471W	YER006W
YDR471W	YFR032C-A
YDR471W	YGL030W
YDR471W	YGL031C
YDR471W	YGL103W
YDR471W	YGR085C
YDR471W	YHL015W
YDR471W	YHL033C
YDR471W	YJL177W
YDR471W	YKL180W
YDR471W	YKR081C
YDR471W	YLR150W
YDR471W	YLR287C-A
YDR471W	YLR344W
YDR471W	YLR406C
YDR471W	YLR448W
YDR471W	YML063W
YDR471W	YMR142C
YDR471W	YMR194W
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL301C
YDR471W	YOL127W
YDR471W	YOR063W
YDR471W	YOR096W
YDR471W	YPL198W
YDR471W	YPL220W
YDR484W	YJL029C
YDR489W	YOL146W
YDR517W	YPR181C
YEL018W	YGR002C
YEL018W	YHR090C
YEL018W	YHR099W
YEL018W	YNL136W
YEL018W	YPR023C
YEL022W	YHR020W
YEL022W	YJR077C
YEL022W	YMR012W
YEL036C	YJL183W
YEL036C	YPL050C
YEL037C	YER162C
YEL053C	YPR051W
YEL054C	YGL030W
YEL054C	YHR010W
YEL054C	YML063W
YEL054C	YOR063W
YEL054C	YPR102C
YEL055C	YMR093W
YEL056W	YNL030W
YEL056W	YNL031C
YER006W	YFL002C
YER006W	YGL030W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YGR245C
YER006W	YHR010W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLR325C
YER006W	YLR406C
YER006W	YMR290C
YER006W	YOL127W
YER006W	YOR063W
YER006W	YOR272W
YER006W	YPL043W
YER006W	YPL131W
YER006W	YPL198W
YER006W	YPR016C
YER007C-A	YJR014W
YER017C	YMR089C
YER092W	YFL013C
YER092W	YPL129W
YER120W	YHL020C
YER122C	YGL137W
YER122C	YNL287W
YER131W	YLR150W
YER131W	YLR435W
YER131W	YMR194W
YER149C	YLL021W
YER151C	YNR051C
YER157W	YML071C
YER157W	YNL041C
YER164W	YGL019W
YER164W	YIL035C
YER165W	YGR162W
YER171W	YIL128W
YFL002C	YGR103W
YFL002C	YLL008W
YFL002C	YLL034C
YFL002C	YMR290C
YFL002C	YOL127W
YFL002C	YOR063W
YFL002C	YOR272W
YFL002C	YPL131W
YFL002C	YPR016C
YFL013C	YNL059C
YFL013C	YPL129W
YFL018C	YGR193C
YFR009W	YGL195W
YFR009W	YKL029C
YFR009W	YLR180W
YFR013W	YGL133W
YFR013W	YPL082C
YFR031C	YLR272C
YFR032C-A	YGL031C
YFR032C-A	YGL103W
YFR032C-A	YGL189C
YFR032C-A	YGR085C
YFR032C-A	YJL177W
YFR032C-A	YKL046C
YFR032C-A	YLR287C-A
YFR032C-A	YLR448W
YFR032C-A	YMR194W
YFR032C-A	YMR242C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YGR056W
YFR037C	YIL126W
YFR037C	YKR008W
YFR037C	YLR033W
YFR037C	YML127W
YFR037C	YNL030W
YFR037C	YNR003C
YFR037C	YOR304W
YFR037C	YPL082C
YFR052W	YGR232W
YFR052W	YHR200W
YFR052W	YMR191W
YGL019W	YIL035C
YGL019W	YML069W
YGL019W	YOL145C
YGL022W	YJL002C
YGL030W	YGL031C
YGL030W	YGL103W
YGL030W	YGR085C
YGL030W	YGR103W
YGL030W	YHL033C
YGL030W	YHR010W
YGL030W	YJL177W
YGL030W	YKL180W
YGL030W	YLR150W
YGL030W	YLR287C-A
YGL030W	YLR325C
YGL030W	YLR448W
YGL030W	YML063W
YGL030W	YMR142C
YGL030W	YMR194W
YGL030W	YMR242C
YGL030W	YNL132W
YGL030W	YOL127W
YGL030W	YOR063W
YGL030W	YOR096W
YGL030W	YPL220W
YGL030W	YPR016C
YGL031C	YGL103W
YGL031C	YGR085C
YGL031C	YGR214W
YGL031C	YHL033C
YGL031C	YJL177W
YGL031C	YKL180W
YGL031C	YML063W
YGL031C	YMR194W
YGL031C	YMR242C
YGL031C	YOL127W
YGL031C	YOR063W
YGL044C	YMR061W
YGL044C	YOR250C
YGL070C	YGR005C
YGL070C	YGR063C
YGL070C	YGR186W
YGL070C	YIL021W
YGL070C	YOL005C
YGL070C	YOR210W
YGL070C	YPL129W
YGL092W	YGL100W
YGL092W	YJR042W
YGL098W	YNL258C
YGL099W	YMR194W
YGL099W	YOR063W
YGL100W	YJR042W
YGL103W	YGL123W
YGL103W	YGR085C
YGL103W	YHL015W
YGL103W	YHL033C
YGL103W	YHR010W
YGL103W	YJL177W
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR406C
YGL103W	YLR448W
YGL103W	YML063W
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL301C
YGL103W	YNL302C
YGL103W	YOL127W
YGL103W	YOR063W
YGL103W	YOR096W
YGL103W	YPL012W
YGL103W	YPL198W
YGL103W	YPL220W
YGL123W	YGR085C
YGL123W	YJL177W
YGL123W	YKL180W
YGL123W	YMR242C
YGL123W	YOR063W
YGL125W	YPL023C
YGL129C	YGR084C
YGL129C	YGR215W
YGL129C	YHL004W
YGL129C	YJR101W
