YMR056C	YNR056C
YHR171W	YNR007C
YHR171W	YBL078C
YHR171W	YNL255C
YHR171W	YKL134C
YHR171W	YMR183C
YHR171W	YNL212W
YKL135C	YHL019C
YKL135C	YLR170C
YKL135C	YGL206C
YKL135C	YBL025W
YHL019C	YLR170C
YHL019C	YBR019C
YML022W	YLR447C
YBR043C	YGR157W
YBR043C	YGR074W
YPR192W	YNL101W
YPR192W	YFL062W
YPR192W	YHL048W
YPR192W	YPL189W
YPR192W	YPR156C
YPR192W	YKL065C
YBR149W	YDL211C
YIL062C	YKL013C
YIL062C	YNR035C
YIL062C	YBR234C
YIL062C	YDL029W
YKL013C	YNR035C
YKL013C	YBR234C
YKL013C	YDL029W
YKL013C	YKL129C
YKL013C	YMR109W
YKL013C	YDR063W
YGL105W	YBR017C
YGL105W	YKL205W
YGL105W	YMR059W
YNR035C	YBR234C
YNR035C	YDL029W
YNR035C	YHR114W
YNR035C	YBR109C
YNR035C	YGL208W
YBR234C	YDL029W
YBR234C	YKL129C
YBR234C	YMR109W
YBR234C	YPL043W
YBR234C	YLR241W
YNR019W	YOR381W
YNR019W	YJR117W
YDL137W	YGR052W
YOL058W	YDR388W
YDR127W	YKL104C
YDR127W	YHR082C
YDR127W	YGL048C
YBR249C	YER081W
YBR249C	YEL047C
YBR249C	YPL150W
YHR137W	YBR198C
YDL029W	YNL271C
YDL029W	YJR064W
YDL029W	YPR019W
YDL029W	YBR208C
YDL029W	YNL084C
YDL029W	YKL104C
YDL029W	YOR181W
YDL029W	YPL140C
YDL029W	YKL129C
YDL029W	YMR109W
YDL029W	YPR178W
YDL029W	YDR032C
YDL029W	YAR007C
YDL029W	YIL066C
YDL029W	YOR259C
YDL029W	YDL047W
YLR085C	YDL237W
YOR141C	YDL002C
YPR201W	YGR174C
YPR201W	YOR016C
YPR201W	YPR079W
YPR201W	YLR171W
YJL115W	YBR010W
YJL115W	YGR180C
YJL115W	YDR181C
YJL170C	YER153C
YNL008C	YCR098C
YNL008C	YBR298C
YNL008C	YNL083W
YNL008C	YNL260C
YGR097W	YKL116C
YKL052C	YDR016C
YKL052C	YKR083C
YKL052C	YLR288C
YDR321W	YPL070W
YDR321W	YML064C
YDR321W	YGL095C
YGL017W	YJL098W
YLR423C	YGL180W
YLR423C	YMR068W
YLR423C	YDR022C
YLR423C	YKR083C
YLR423C	YKL002W
YLR423C	YGL237C
YLR423C	YPR179C
YLR423C	YMR032W
YLR423C	YPL174C
YLR423C	YDR473C
YLR423C	YAL032C
YLR423C	YMR017W
YLR423C	YBL106C
YLR423C	YCL032W
YLR423C	YML064C
YLR423C	YGL212W
YLR423C	YCR082W
YLR423C	YFR008W
YLR423C	YKL050C
YLR423C	YLL049W
YLR423C	YMR204C
YNR007C	YBL078C
YNR007C	YHR114W
YNL223W	YBL078C
YJL180C	YHR114W
YDL004W	YJR121W
YDR377W	YJR121W
YDR377W	Q0085
YJR121W	YDR298C
YJR121W	Q0085
YDR298C	Q0085
YDR298C	YFR028C
YCL038C	YER081W
YCL038C	YHR178W
YCL038C	YMR009W
YCL038C	YBR054W
YBL078C	YIL004C
YBL078C	YLR093C
YBL078C	YOL083W
YMR068W	YKL203C
YMR068W	YGL250W
YNL101W	YER026C
YNL101W	YGR284C
YNL101W	YDL047W
YNL101W	YJR117W
YNL101W	YDL015C
YNL101W	YKL065C
YNL101W	YGL051W
YNL101W	YPR028W
YBR068C	YJR001W
YLR399C	YDL070W
YLR399C	YOR338W
YDL070W	YGL075C
YAL060W	YER081W
YER155C	YAR014C
YER155C	YBR251W
YER155C	YDL059C
YER155C	YDL047W
YER155C	YOL087C
YPL161C	YAL041W
YPL161C	YKR055W
YPL161C	YGL126W
YPL161C	YLR049C
YIL004C	YLR078C
YIL004C	YPR181C
YIL004C	YAR027W
YKR068C	YDR108W
YKR068C	YMR218C
YKR068C	YBR254C
YKR068C	YDR246W
YJL031C	YOR370C
YJR053W	YLR078C
YJR053W	YMR055C
YJR053W	YFR028C
YJR053W	YML064C
YCL029C	YKL103C
YNR056C	YDR456W
YFL007W	YML092C
YFL007W	YGL011C
YFL007W	YML109W
YDR099W	YLR267W
YDR099W	YNL042W
YDR099W	YPR030W
YDR099W	YDR001C
YDR099W	YBR001C
YDR099W	YAL017W
YDR099W	YGL252C
YNL271C	YDL126C
YNL271C	YMR032W
YNL271C	YKL129C
YNL271C	YMR109W
YNL271C	YOR122C
YNL271C	YML109W
YLR078C	YHR114W
YLR078C	YLR268W
YLR078C	YPR181C
YLR078C	YML055W
YLR078C	YFL038C
YLL015W	YDL138W
YLL015W	YLL023C
YLR015W	YBR272C
YLR015W	YBR258C
YPL084W	YPR173C
YDR252W	YGR134W
YDR252W	YHR193C
YGR188C	YOR026W
YGR188C	YOR047C
YMR055C	YFR028C
YMR055C	YER143W
YMR055C	YML064C
YOR026W	YLR258W
YOR026W	YJL013C
YAR014C	YER054C
YAR014C	YOL154W
YLR074C	YLL050C
YLR074C	YDR036C
YLR074C	YNL038W
YLR074C	YEL034W
YLR074C	YLR106C
YLR074C	YPL013C
YLR074C	YNR053C
YLR074C	YNL110C
YLR074C	YLR196W
YLR074C	YLR009W
YLR074C	YKR081C
YLR074C	YBL044W
YLR074C	YCR072C
YFL023W	YBR154C
YLR353W	YBR027C
YMR275C	YPL140C
YHR114W	YPL111W
YHR114W	YJL065C
YHR114W	YDR069C
YHR114W	YGL222C
YHR114W	YNL280C
YHR114W	YML008C
YHR114W	YER032W
YHR114W	YOR181W
YHR114W	YFL018C
YHR114W	YKL129C
YHR114W	YMR109W
YHR114W	YPL174C
YHR114W	YDL213C
YHR114W	YGL037C
YHR114W	YDL134C
YHR114W	YML092C
YHR114W	YGL189C
YHR114W	YPL152W
YHR114W	YJL047C
YHR114W	YLR105C
YHR114W	YJL151C
YHR114W	YDR416W
YHR114W	YLR136C
YHR114W	YOL018C
YHR114W	YDL015C
YHR114W	YIL156W
YHR114W	YDL146W
YHR114W	YDR319C
YHR114W	YER079W
YHR114W	YGR031W
YHR114W	YGR110W
YHR114W	YHL044W
YHR114W	YLR064W
YHR114W	YML131W
YHR114W	YMR253C
YHR114W	YOR175C
YHR114W	YKL175W
YGR134W	YAL021C
YGR134W	YER068W
YGR134W	YIL038C
YIL034C	YDL165W
YIL034C	YCL035C
YIL034C	YCL009C
YIL034C	YOR181W
YIL034C	YBR173C
YIL034C	YBR277C
YIL034C	YBR264C
YPL111W	YKL104C
YPL111W	YEL034W
YPL111W	YBR011C
YPL111W	YML064C
YLR438W	YHR169W
YLR438W	YJR017C
YLR438W	YIR005W
YLR438W	YLL019C
YLR438W	YGR010W
YLR438W	YMR059W
YLR438W	YPL150W
YML042W	YNL046W
YMR280C	YOR047C
YPL178W	YDR034C
YPL178W	YPL190C
YPL178W	YDR432W
YPL178W	YNL251C
YPL178W	YER173W
YPL178W	YGR162W
YPL178W	YER011W
YJR060W	YDR318W
YJR060W	YNL103W
YJR060W	YKL089W
YHL038C	YDL213C
YAL021C	YDL165W
YAL021C	YGR092W
YAL021C	YER068W
YAL021C	YGR086C
YAL021C	YDR443C
YAL021C	YNL025C
YIL142W	YGL190C
YIL142W	YDR142C
YIL142W	YNL317W
YIL142W	YLR196W
YIL142W	YDR030C
YIL142W	YLR105C
YIL142W	YDL047W
YIL142W	YBR198C
YIL142W	YOR230W
YJL014W	YGL190C
YJL014W	YDR142C
YJL014W	YLR196W
YJL014W	YER173W
YJL014W	YBR198C
YJL014W	YOR230W
YJR064W	YGL190C
YJR064W	YDR142C
YJR064W	YNL317W
YJR064W	YLR196W
YJR064W	YBR198C
YJR064W	YKL095W
YFR028C	YMR049C
YFR028C	YNL014W
YFR028C	YDR171W
YFR028C	YML064C
YKL022C	YFR036W
YKL022C	YDR386W
YAL041W	YLR206W
YAL041W	YGL233W
YAL041W	YJL187C
YAL041W	YGL052W
YAL041W	YMR298W
YLR310C	YPL240C
YLR310C	YNL098C
YLR310C	YMR139W
YLR310C	YDL047W
YLR310C	YLL017W
YDR054C	YDL132W
YDL165W	YKL002W
YDL165W	YER068W
YDL165W	YDR443C
YDL165W	YNL025C
YDL165W	YLR125W
YDR168W	YJR032W
YDR168W	YPL240C
YDL126C	YBR170C
YDL126C	YDR028C
YDL126C	YBL058W
YDL126C	YGR048W
YDL132W	YLR097C
YDL132W	YIL046W
YDL132W	YNL055C
YDL132W	YEL060C
YDL132W	YDR139C
YDL132W	YOR057W
YDL132W	YLR079W
YDL132W	YJL149W
YDL132W	YGL249W
YGL190C	YOR349W
YGL190C	YMR109W
YGL190C	YDL134C
YGL190C	YAL016W
YGL190C	YBL104C
YGL190C	YLR249W
YGL190C	YML109W
YGL206C	YHR108W
YGL206C	YOR181W
YGL206C	YBR169C
YGL206C	YDR320C
YGL206C	YHR161C
YER026C	YMR153W
YER026C	YEL002C
YER026C	YDR307W
YER026C	YHL042W
YJL099W	YPL242C
YJL099W	YLR424W
YDR022C	YGL237C
YDR022C	YLR288C
YNR001C	YLR447C
YOR039W	YOL145C
YOR039W	YGL254W
YOR039W	YMR172W
YOR039W	YER112W
YOR039W	YPL174C
YOR039W	YGL207W
YOR039W	YGR270W
YLR133W	YMR139W
YBR135W	YGR108W
YBR135W	YPR119W
YBR135W	YEL034W
YBR135W	YBR295W
YBR135W	YDR078C
YBR135W	YLR079W
YBR135W	YAR027W
YBR135W	YPL014W
YPR119W	YDR386W
YPR119W	YBR024W
YPR119W	YJL187C
YPR119W	YER111C
YPR119W	YDR412W
YPR119W	YNR022C
YLR117C	YBR065C
YLR117C	YLL036C
YLR117C	YAL032C
YLR117C	YBL050W
YLR117C	YDR416W
YLR117C	YGR129W
YLR117C	YBR190W
YLR117C	YKL095W
YAL040C	YJL013C
YAL040C	YPL014W
YBR109C	YOL016C
YBR109C	YML057W
YBR109C	YLL050C
YBR109C	YDR231C
YBR109C	YHR028C
YBR109C	YBL047C
YBR109C	YOR358W
YBR109C	YGL141W
YBR109C	YEL034W
YBR109C	YBR011C
YBR109C	YPL242C
YBR109C	YKL129C
YBR109C	YAL029C
YBR109C	YMR109W
YBR109C	YJR073C
YBR109C	YMR105C
YBR109C	YDR032C
YBR109C	YGR253C
YBR109C	YBR229C
YBR109C	YKR025W
YBR109C	YFR004W
YBR109C	YGL229C
YBR109C	YOR035C
YBR109C	YJR104C
YBR109C	YDR356W
YBR109C	YLL040C
YBR109C	YGR050C
YBR109C	YKL067W
YBR109C	YKL175W
YOL016C	YML055W
YML057W	YKL190W
YML057W	YHR082C
YBR155W	YJR032W
YBR155W	YGR187C
YBR155W	YPL240C
YBR155W	YER081W
YLL050C	YOR181W
YLL050C	YMR059W
YLL050C	YML064C
YNL041C	YGL172W
YNL041C	YLR386W
YBL045C	YNL118C
YBL045C	YDR388W
YBL045C	YMR059W
YBL045C	YPR054W
YBL045C	YML064C
YBL045C	YKL095W
YNR075W	YJR001W
YNL336W	YNL130C
YBR302C	YOR192C
YBR302C	YBR054W
YFL062W	YMR306W
YFL062W	YLR034C
YFL062W	YDR307W
YFL062W	YGL042C
YFL062W	YJL059W
YHL048W	YNL130C
YHL048W	YOR016C
YHL048W	YGR284C
YHL048W	YKL008C
YHL048W	YJL002C
YHL048W	YPL092W
YHL048W	YJR117W
YHL048W	YPR156C
YHL048W	YDL015C
YHL048W	YAR033W
YHL048W	YCR061W
YHL048W	YKL065C
YHL048W	YGL051W
YHL048W	YJL091C
YHL048W	YPR028W
YHL048W	YOR378W
YKL219W	YLL061W
YLR395C	YFR008W
YKL179C	YDR201W
YJR032W	YPL240C
YJL172W	YCL008C
YNL130C	YOR016C
YNL130C	YHR110W
YNL130C	YNL125C
YNL130C	YER039C
YNL130C	YIL114C
YPL200W	YOR035C
YDR256C	YGL153W
YDR256C	YMR314W
YPL018W	YCL039W
YPL018W	YHR102W
YPL018W	YDR318W
YPR135W	YLR416C
YHR191C	YJR068W
YHR191C	YGR005C
YPL181W	YBR112C
YPL181W	YGR252W
YPL181W	YDR388W
YPL181W	YDL076C
YPL181W	YDR392W
YHR175W	YLR288C
YCR054C	YMR032W
YOL145C	YBR279W
YOL145C	YKL145W
YOL145C	YGL244W
YOL145C	YGL207W
YDR371W	YIR038C
YGR003W	YDR139C
YGL166W	YML006C
YGL166W	YML092C
YGL166W	YOR210W
YGL166W	YKR011C
YNL245C	YIL046W
YJR048W	YLR288C
YJR048W	YNL334C
YDR016C	YKR083C
YDR016C	YKL002W
YDR016C	YDR201W
YKR083C	YDR201W
YJR152W	YPR003C
YPR111W	YHR193C
YPR111W	YPR160W
YPR111W	YIL106W
YPR111W	YOR210W
YGR092W	YOR317W
YGR092W	YPR160W
YGR092W	YIL106W
YGR092W	YOR117W
YGR092W	YKL061W
YGR092W	YLR424W
YNL112W	YDL195W
YHR169W	YNL014W
YHR169W	YMR105C
YHR169W	YCR057C
YHR169W	YPR121W
YNL118C	YKR054C
YNL118C	YEL015W
YNL118C	YIR024C
YNL118C	YPR160W
YNL118C	YGL173C
YNL118C	YER112W
YNL118C	YDR060W
YNL118C	YGR116W
YNL118C	YOR124C
YNL118C	YKL133C
YNL118C	YOR093C
YOR245C	YGL053W
YOR245C	YBL050W
YDL160C	YEL015W
YDL160C	YER081W
YDL160C	YER140W
YKL002W	YER044C
YKL002W	YER039C
YKL002W	YMR117C
YKL002W	YOR047C
YKL002W	YER011W
YKL002W	YGL258W
YKL002W	YCL049C
YKL002W	YDL162C
YKL002W	YDR063W
YKL002W	YDR290W
YKL002W	YER079W
YKL002W	YGL259W
YPL049C	YDR480W
YPL049C	YML064C
YPL049C	YFR049W
YDR480W	YHR039C
YDR403W	YKR053C
YJL065C	YDL012C
YOR005C	YGL090W
YOR005C	YNL110C
YOR005C	YGL111W
YOR005C	YKR081C
YOR005C	YGL146C
YOR005C	YPL110C
YDR069C	YBR221C
YDR069C	YBL064C
YIL010W	YGL181W
YIL010W	YLR288C
YBR278W	YMR290C
YBR278W	YNL262W
YBR278W	YLR181C
YDR284C	YBR298C
YDR284C	YPR079W
YDR284C	YPL147W
YKR071C	YMR304W
YLL008W	YNL110C
YLL008W	YPL043W
YLL008W	YDL213C
YLL008W	YKR081C
YAL026C	YAL053W
YAL026C	YPL146C
YER124C	YEL015W
YER124C	YER112W
YER124C	YML109W
YMR276W	YIL075C
YMR276W	YOR117W
YMR276W	YDL190C
YNL258C	YLR440C
YDL219W	YDL047W
YBR208C	YBR221C
YBR208C	YJL098W
YKR054C	YFL008W
YKR054C	YMR117C
YAL059W	YBR115C
YBR065C	YLL036C
YBR065C	YER081W
YBR065C	YPR182W
YHL043W	YMR232W
YER035W	YDR318W
YEL015W	YER032W
YEL015W	YGL173C
YEL015W	YIL046W
YEL015W	YER105C
YEL015W	YGR116W
YEL015W	YLR082C
YEL015W	YML064C
YBL047C	YNL243W
YBL047C	YOL087C
YPL037C	YMR059W
YPL037C	YKL095W
YHR193C	YMR049C
YDR036C	YBR251W
YOR144C	YJR068W
YPL086C	YHR187W
YFL048C	YAL010C
YFL048C	YGL212W
YFL048C	YKL065C
YFL048C	YPR003C
YNL084C	YMR065W
YNL084C	YOR181W
YNL084C	YNL103W
YNL084C	YPL174C
YNL084C	YIR006C
YNL084C	YJR035W
YNL084C	YFL008W
YNL084C	YDR201W
YBR247C	YBR017C
YBR247C	YNL132W
YBR247C	YCR057C
YBR247C	YPL012W
YBR247C	YMR093W
YBR247C	YDR449C
YDL161W	YOR181W
YDL161W	YIR006C
YDL161W	YOR111W
YLR206W	YBL106C
YFL024C	YJL098W
YFL024C	YHR099W
YFL024C	YDR359C
YIL005W	YPR086W
YMR049C	YMR290C
YMR049C	YDR342C
YMR049C	YDR060W
YMR049C	YBR142W
YMR049C	YDR386W
YMR049C	YNL110C
YMR049C	YPL043W
YMR049C	YDL213C
YMR049C	YGL111W
YMR049C	YKR081C
YMR049C	YFL045C
YMR049C	YLR369W
YMR049C	YLR024C
YMR049C	YMR093W
YMR049C	YDR412W
YJL167W	YJR035W
YJL167W	YDL186W
YER044C	YDR034C
YML008C	YMR059W
YHR190W	YIR038C
YHR190W	YMR153W
YHR190W	YNL083W
YML130C	YJL002C
YML130C	YCR057C
YML130C	YLR208W
YOR016C	YHR110W
YOR016C	YPR198W
YOR016C	YBR069C
YOR016C	YPR156C
YOR016C	YDL015C
YOR016C	YEL002C
YOR016C	YDR307W
YOR016C	YHL042W
YOR016C	YPL264C
YOR016C	YBR054W
YHR110W	YGR284C
YHR110W	YCR098C
YHR110W	YAR031W
YHR110W	YBR069C
YHR110W	YKL065C
YML012W	YLR208W
YML012W	YPR181C
YML012W	YDL195W
YGR284C	YLL061W
YGR284C	YEL017C-A
YGR284C	YLR018C
YGR284C	YBR069C
YGR284C	YPR156C
YGR284C	YDL015C
YGR284C	YAR027W
YGR284C	YEL002C
YGR284C	YLL023C
YGR284C	YPL264C
YNL125C	YLR196W
YNL125C	YAR027W
YDR363W	YDR275W
YGR098C	YDR388W
YJR017C	YNL014W
YJR017C	YLR106C
YJR017C	YGR253C
YJR017C	YPR086W
YJR017C	YGR186W
YJR017C	YDR457W
YLR318W	YIL009C-A
YIL009C-A	YML092C
YOR033C	YMR167W
YJL085W	YDR388W
YJL085W	YIL068C
YJL085W	YLR247C
YOR317W	YBR017C
YOR317W	YDL047W
YMR246W	YOL126C
YMR246W	YDR129C
YMR246W	YDL047W
YMR246W	YHR136C
YMR246W	YML064C
YMR246W	YDR398W
YFR019W	YDL047W
YNL127W	YMR052W
YNL127W	YKR055W
YNL127W	YLR371W
YNL127W	YBR169C
YNL127W	YAL016W
YNL127W	YDR050C
YNL127W	YDR200C
YMR052W	YDR200C
YMR052W	YDL133W
YMR052W	YFR008W
YMR029C	YDR200C
YMR029C	YLR238W
YKL182W	YPL231W
YPL231W	YIL038C
YLR377C	YML064C
YOR388C	YER081W
YOR388C	YBL039C
YER032W	YMR093W
YER032W	YLR456W
YER032W	YJR110W
YDR236C	YDR398W
YDR110W	YLR095C
YDR110W	YER161C
YDR110W	YML064C
YOR381W	YBR139W
YNR060W	YLR241W
YOR384W	YGL181W
YDR373W	YGL153W
YMR232W	YCR009C
YIL054W	YLR386W
YGR196C	YGR253C
YDR140W	YIL151C
YGL254W	YGR047C
YOR178C	YBR045C
YOR178C	YHR005C
YOR178C	YLR258W
YOR178C	YGL073W
YBR020W	YML051W
YBR020W	YER081W
YLR081W	YOR181W
YER027C	YGL208W
YER027C	YDR477W
YKR039W	YGL051W
YKR039W	YBR054W
YEL009C	YBR198C
YEL009C	YHR145C
YGR252W	YPL254W
YGR252W	YBR253W
YGR252W	YHR099W
YPL075W	YNL216W
YPR184W	YER054C
YPR184W	YFR017C
YER136W	YJR035W
YER136W	YLR362W
YER136W	YOR089C
YER136W	YBR264C
YER136W	YFL038C
YER136W	YKR014C
YER136W	YML001W
YJR040W	YAR027W
YJR040W	YGL212W
YJR040W	YBL086C
YKL104C	YHR200W
YKL104C	YBR238C
YKL104C	YKL161C
YCL039W	YMR135C
YCL039W	YDR342C
YCL039W	YBR105C
YCL039W	YIL017C
YCL039W	YGL227W
YBR045C	YER054C
YER054C	YPR160W
YER054C	YLR258W
YML006C	YDR477W
YCR098C	YLR447C
YDL207W	YKL068W
YDL207W	YIL115C
YJL137C	YFR015C
YJL137C	YLR258W
YER040W	YGL181W
YER040W	YDR477W
YER040W	YCL032W
YER040W	YKL203C
YOR040W	YBR054W
YHR005C	YLR362W
YHR005C	YMR069W
YPR160W	YAL017W
YPR160W	YML058W
YGR216C	YDR456W
YCL035C	YMR059W
YDR108W	YBR254C
YFR015C	YLR258W
YFR015C	YHR008C
YFR015C	YOR047C
YLR258W	YLR273C
YGL181W	YBR272C
YGL181W	YAR018C
YGL181W	YLL019C
YGL181W	YDR034C
YGL181W	YPL013C
YGL181W	YIR006C
YGL181W	YIL122W
YGL181W	YPL156C
YGL181W	YDR388W
YGL181W	YKR028W
YGL181W	YER081W
YGL181W	YER161C
YGL181W	YER063W
YGL181W	YAL004W
YGL181W	YGR241C
YGL181W	YCR072C
YGL181W	YDL233W
YGL181W	YHR177W
YGL181W	YIL057C
YGL181W	YOR331C
YGL181W	YHR016C
YIR038C	YOL065C
YGL084C	YHL042W
YPL189W	YCR021C
YPL189W	YFL026W
YFL027C	YER078C
YJL165C	YOL103W
YGL237C	YOR358W
YGL237C	YBR011C
YGL237C	YDR277C
YGL237C	YMR153W
YGL237C	YKR028W
YGL237C	YOR047C
YGL237C	YGR146C
YGL237C	YNL063W
YGL237C	YPR085C
YGL237C	YKL214C
YOR358W	YDR277C
YOR358W	YOR047C
YMR290C	YKL103C
YMR290C	YDR060W
YMR290C	YBR142W
YMR290C	YNL110C
YMR290C	YPL043W
YMR290C	YDL213C
YMR290C	YHR088W
YMR290C	YKR081C
YMR290C	YML064C
YPL001W	YBR272C
YPL001W	YBL023C
YLR192C	YML064C
YNL014W	YJR068W
YNL014W	YMR059W
YPL254W	YDR146C
YGR187C	YNL317W
YBR010W	YKL103C
YBR010W	YDR477W
YOR038C	YBR289W
YOR038C	YJL176C
YDR305C	YLR447C
YOR258W	YER081W
YJR075W	YDR034C
YMR032W	YOR181W
YMR032W	YJL039C
YMR032W	YLR337C
YMR032W	YGR250C
YMR032W	YOR324C
YER062C	YDL059C
YER062C	YML058W
YER062C	YPL201C
YIL112W	YBR103W
YBR133C	YDL154W
YBR133C	YJL187C
YBR272C	YEL034W
YBR272C	YFR052W
YBR272C	YER021W
YBR272C	YOR117W
YBR272C	YGL048C
YBR272C	YBL050W
YBR272C	YGL004C
YOR020C	YLR259C
YOR020C	YNL173C
YOR020C	YML092C
YOR020C	YML064C
YCR021C	YJL068C
YDR171W	YNL216W
YDR171W	YBR069C
YPL240C	YOR036W
YPL240C	YLR362W
YOL012C	YLR288C
YOL012C	YBR114W
YGL168W	YLR288C
YER039C	YPL264C
YFR053C	YER081W
YFL011W	YMR004W
YFL011W	YJL222W
YMR011W	YGL051W
YHR096C	YDL047W
YDR342C	YOR181W
YDR342C	YDR034C
YDR342C	YLR340W
YDR342C	YGL042C
YJL214W	YLR093C
YJL214W	YPR198W
YKL189W	YHR102W
YKL189W	YKL010C
YEL034W	YLR340W
YEL034W	YMR284W
YJL057C	YMR153W
YJL057C	YMR129W
YCL009C	YLR288C
YOL065C	YMR153W
YBR011C	YJR062C
YBR011C	YLR371W
YBR011C	YLR425W
YBR011C	YDL203C
YDR072C	YDR107C
YPL242C	YKR086W
YPL242C	YML064C
YHR079C	YPR086W
YLL027W	YDL213C
YLL027W	YGL189C
YOR155C	YMR167W
YOR155C	YPL070W
YNL265C	YPL237W
YBR086C	YPR086W
YIR005W	YMR105C
YBR245C	YOR304W
YBR245C	YDL002C
YBR245C	YFR037C
YBR245C	YKR001C
YOR304W	YDL002C
YMR294W	YPR083W
YMR294W	YPL174C
YMR294W	YGL172W
YMR294W	YGR294W
YMR294W	YLL049W
YMR294W	YPR126C
YBR017C	YMR145C
YBR017C	YKL068W
YBR017C	YKR046C
YBR017C	YBL030C
YBR017C	YMR105C
YBR017C	YAL032C
YBR017C	YNL169C
YBR017C	YOR259C
YBR017C	YGR005C
YBR017C	YDR071C
YPR141C	YFL008W
YPR141C	YOR325W
YGL173C	YER112W
YJL094C	YLR193C
YHR102W	YLR315W
YHR102W	YKR086W
YHR102W	YFR004W
YAR018C	YBL106C
YAR018C	YML064C
YLL019C	YIL113W
YPL102C	YDR034C
YNL132W	YDR386W
YNL132W	YPL043W
YNL132W	YDL213C
YNL132W	YCR057C
YNL132W	YGL252C
YNL132W	YOL102C
YHR082C	YAL016W
YKL008C	YML064C
YKL008C	YDL015C
YKL008C	YEL002C
YKL008C	YKL065C
YKL008C	YMR298W
YKL008C	YPL264C
YNL239W	YML064C
YKL103C	YDR142C
YKL103C	YML064C
YKL103C	YOR332W
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YAL029C
YOR181W	YMR109W
YOR181W	YPR154W
YOR181W	YFR052W
YOR181W	YCR009C
YOR181W	YDR388W
YOR181W	YDR129C
YOR181W	YNL243W
YOR181W	YJL151C
YOR181W	YLR447C
YOR181W	YLR337C
YOR181W	YHR016C
YNL071W	YBR221C
YNL104C	YKL183W
YGL090W	YLR288C
YGL090W	YLR265C
YGL090W	YLR424W
YKL205W	YGR074W
YKL205W	YNR034W
YKL205W	YER100W
YKL183W	YLR288C
YKL183W	YGR074W
YLR011W	YLR288C
YLR011W	YLR447C
YFL018C	YBR221C
YFL018C	YDR388W
YPL060W	YGR052W
YER112W	YDR386W
YER112W	YNL091W
YER112W	YDR452W
YER112W	YOR195W
YER112W	YER029C
YER112W	YBR289W
YER112W	YOR219C
YER112W	YKL209C
YER112W	YDR082W
YER112W	YMR304W
YER112W	YLR386W
