YAL003W	YGR285C
YBR065C	YER172C
YBR065C	YLL036C
YBR065C	YLR117C
YBR065C	YPR101W
YBR084W	YDR471W
YBR084W	YFR031C-A
YBR084W	YHR010W
YBR084W	YLR075W
YBR084W	YLR340W
YBR084W	YOR063W
YBR087W	YNL290W
YBR087W	YOL094C
YBR087W	YOR144C
YBR105C	YDL082W
YBR105C	YGL227W
YBR105C	YIL017C
YBR105C	YIL097W
YBR107C	YBR211C
YBR107C	YDR318W
YBR122C	YCR046C
YBR122C	YCR071C
YBR122C	YDR296W
YBR122C	YGR220C
YBR122C	YML025C
YBR122C	YMR024W
YBR122C	YNL252C
YBR122C	YOR150W
YBR123C	YOR110W
YBR130C	YKL130C
YBR146W	YDR041W
YBR146W	YDR175C
YBR146W	YER050C
YBR146W	YGL129C
YBR146W	YGR165W
YBR146W	YGR215W
YBR146W	YHL004W
YBR146W	YJR101W
YBR146W	YJR113C
YBR146W	YNL081C
YBR146W	YNL137C
YBR146W	YNR037C
YBR146W	YOR158W
YBR146W	YPL013C
YBR146W	YPL118W
YBR154C	YDL140C
YBR154C	YDR045C
YBR154C	YDR156W
YBR154C	YIL021W
YBR154C	YJL148W
YBR154C	YNL248C
YBR154C	YOR151C
YBR154C	YOR340C
YBR154C	YOR341W
YBR154C	YPL129W
YBR160W	YDL155W
YBR189W	YCL011C
YBR189W	YDL060W
YBR189W	YDL148C
YBR189W	YDR418W
YBR189W	YDR449C
YBR189W	YDR471W
YBR189W	YER074W
YBR189W	YGL030W
YBR189W	YGL031C
YBR189W	YGR081C
YBR189W	YGR085C
YBR189W	YGR214W
YBR189W	YHL015W
YBR189W	YJR145C
YBR189W	YLR075W
YBR189W	YLR197W
YBR189W	YLR264W
YBR189W	YLR340W
YBR189W	YLR441C
YBR189W	YML056C
YBR189W	YML063W
YBR189W	YML073C
YBR189W	YMR242C
YBR189W	YNL132W
YBR189W	YNL178W
YBR189W	YNL207W
YBR189W	YNL301C
YBR189W	YOL040C
YBR189W	YOR063W
YBR189W	YOR096W
YBR189W	YOR145C
YBR189W	YPL012W
YBR189W	YPL081W
YBR189W	YPL090C
YBR189W	YPL131W
YBR189W	YPL266W
YBR193C	YCR081W
YBR193C	YDR308C
YBR193C	YDR443C
YBR193C	YER022W
YBR193C	YHR058C
YBR193C	YNL236W
YBR193C	YOL135C
YBR193C	YPL042C
YBR198C	YDR176W
YBR198C	YGL112C
YBR198C	YGR252W
YBR198C	YGR274C
YBR198C	YMR005W
YBR198C	YMR223W
YBR198C	YMR227C
YBR198C	YMR236W
YBR211C	YDR318W
YBR211C	YGR179C
YBR211C	YLR381W
YBR245C	YCR052W
YBR245C	YDR190C
YBR245C	YDR303C
YBR245C	YIL126W
YBR245C	YKR001C
YBR245C	YKR008W
YBR245C	YMR091C
YBR245C	YOL017W
YBR245C	YOR304W
YBR258C	YHR119W
YBR258C	YKL018W
YBR282W	YCR046C
YBR282W	YDR296W
YBR282W	YMR024W
YBR282W	YNL252C
YBR288C	YPL195W
YBR289W	YDR073W
YBR289W	YFL049W
YBR289W	YHL025W
YBR289W	YMR033W
YBR289W	YNR023W
YCL011C	YDR138W
YCL011C	YDR432W
YCL011C	YGL120C
YCL011C	YGR162W
YCL011C	YJR145C
YCL011C	YLR432W
YCL011C	YOL139C
YCL011C	YPL081W
YCL017C	YER048W-A
YCR002C	YDL225W
YCR002C	YJR076C
YCR002C	YLR314C
YCR028C-A	YML032C
YCR042C	YML114C
YCR042C	YPL129W
YCR046C	YCR071C
YCR046C	YDR296W
YCR046C	YGR220C
YCR046C	YLR312W-A
YCR046C	YML025C
YCR046C	YMR024W
YCR046C	YNL252C
YCR046C	YOR150W
YCR052W	YDR303C
YCR052W	YGR056W
YCR052W	YIL126W
YCR052W	YKR008W
YCR052W	YML127W
YCR052W	YMR033W
YCR052W	YMR091C
YCR071C	YDR296W
YCR071C	YGR220C
YCR071C	YLR312W-A
YCR071C	YML025C
YCR071C	YMR024W
YCR071C	YNL252C
YCR071C	YOR150W
YCR072C	YDR101C
YCR072C	YER006W
YCR072C	YHR197W
YCR072C	YLR074C
YCR072C	YLR325C
YCR072C	YNL182C
YCR072C	YNR053C
YCR072C	YPR016C
YCR077C	YDR378C
YCR077C	YDR473C
YCR077C	YER146W
YCR077C	YER172C
YCR077C	YGR091W
YCR077C	YJL124C
YCR077C	YMR268C
YCR077C	YPR082C
YCR081W	YDR308C
YCR081W	YDR443C
YCR081W	YER022W
YCR081W	YHR058C
YCR081W	YNL025C
YCR081W	YNL236W
YCR081W	YOL135C
YCR081W	YPL042C
YDL003W	YFL008W
YDL013W	YOR259C
YDL043C	YER029C
YDL043C	YJL203W
YDL043C	YMR240C
YDL044C	YLR139C
YDL045W-A	YDR175C
YDL045W-A	YJR113C
YDL047W	YFR040W
YDL056W	YLR182W
YDL060W	YER074W
YDL060W	YGR054W
YDL060W	YGR081C
YDL060W	YJR145C
YDL060W	YKL143W
YDL060W	YNL207W
YDL060W	YOR096W
YDL060W	YPL012W
YDL060W	YPL266W
YDL075W	YDL082W
YDL075W	YDR012W
YDL075W	YDR101C
YDL075W	YDR418W
YDL075W	YDR471W
YDL075W	YER006W
YDL075W	YER074W
YDL075W	YFR031C-A
YDL075W	YGL030W
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YHL001W
YDL075W	YJL177W
YDL075W	YLR075W
YDL075W	YLR340W
YDL075W	YML063W
YDL075W	YML073C
YDL075W	YMR242C
YDL075W	YNL002C
YDL075W	YNL301C
YDL075W	YOL040C
YDL075W	YOR063W
YDL075W	YOR096W
YDL075W	YOR234C
YDL075W	YPL012W
YDL075W	YPL090C
YDL075W	YPL131W
YDL075W	YPL198W
YDL075W	YPL220W
YDL075W	YPR067W
YDL082W	YDR012W
YDL082W	YDR418W
YDL082W	YDR471W
YDL082W	YER074W
YDL082W	YFR031C-A
YDL082W	YGL030W
YDL082W	YGL031C
YDL082W	YGR085C
YDL082W	YGR103W
YDL082W	YHL001W
YDL082W	YHR010W
YDL082W	YJL177W
YDL082W	YJL191W
YDL082W	YJR145C
YDL082W	YLR075W
YDL082W	YLR340W
YDL082W	YLR441C
YDL082W	YML063W
YDL082W	YML073C
YDL082W	YMR142C
YDL082W	YMR242C
YDL082W	YMR290C
YDL082W	YNL178W
YDL082W	YNL301C
YDL082W	YOL120C
YDL082W	YOR063W
YDL082W	YOR096W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL090C
YDL082W	YPL198W
YDL082W	YPL220W
YDL087C	YDR235W
YDL087C	YER029C
YDL087C	YIL061C
YDL087C	YPL178W
YDL092W	YPR088C
YDL098C	YDR378C
YDL098C	YDR473C
YDL098C	YER029C
YDL098C	YER172C
YDL098C	YGR091W
YDL098C	YJL203W
YDL098C	YMR240C
YDL098C	YMR268C
YDL098C	YPR082C
YDL116W	YGL100W
YDL140C	YIL021W
YDL140C	YOR151C
YDL140C	YPL129W
YDL140C	YPR093C
YDL143W	YDR188W
YDL143W	YIL142W
YDL143W	YKL029C
YDL145C	YDR238C
YDL145C	YFR051C
YDL145C	YIL076W
YDL148C	YDR299W
YDL148C	YDR324C
YDL148C	YDR449C
YDL148C	YGR128C
YDL148C	YJR145C
YDL148C	YKR060W
YDL148C	YLL011W
YDL148C	YLR129W
YDL148C	YLR197W
YDL148C	YMR093W
YDL148C	YMR229C
YDL148C	YNL132W
YDL148C	YNL308C
YDL148C	YOL010W
YDL148C	YOR096W
YDL148C	YPL012W
YDL148C	YPL126W
YDL148C	YPR144C
YDL209C	YDR364C
YDL209C	YER172C
YDL209C	YGL120C
YDL209C	YLL036C
YDL209C	YLR117C
YDL209C	YPR101W
YDL225W	YJR076C
YDL225W	YLR314C
YDR012W	YDR418W
YDR012W	YDR471W
YDR012W	YDR496C
YDR012W	YER074W
YDR012W	YFR031C-A
YDR012W	YGR085C
YDR012W	YJL177W
YDR012W	YJR145C
YDR012W	YKR081C
YDR012W	YLR340W
YDR012W	YLR441C
YDR012W	YML063W
YDR012W	YML073C
YDR012W	YMR242C
YDR012W	YMR290C
YDR012W	YNL061W
YDR012W	YNL178W
YDR012W	YNL301C
YDR012W	YOL120C
YDR012W	YOR063W
YDR012W	YOR096W
YDR012W	YPL090C
YDR012W	YPL198W
YDR012W	YPL220W
YDR013W	YJL072C
YDR013W	YOL146W
YDR016C	YGL061C
YDR028C	YDR477W
YDR028C	YER027C
YDR028C	YGL115W
YDR041W	YDR175C
YDR041W	YER050C
YDR041W	YGL129C
YDR041W	YGR165W
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YJR101W
YDR041W	YJR113C
YDR041W	YNL137C
YDR041W	YNR037C
YDR041W	YOR158W
YDR041W	YPL013C
YDR041W	YPL118W
YDR060W	YDR087C
YDR060W	YDR496C
YDR060W	YER006W
YDR060W	YFL002C
YDR060W	YGR103W
YDR060W	YHR088W
YDR060W	YKR081C
YDR060W	YLL008W
YDR060W	YLR002C
YDR060W	YLR276C
YDR060W	YMR049C
YDR060W	YMR229C
YDR060W	YMR290C
YDR060W	YNL002C
YDR060W	YNL061W
YDR060W	YNL301C
YDR060W	YOR063W
YDR060W	YOR272W
YDR060W	YPL012W
YDR060W	YPL043W
YDR060W	YPL131W
YDR071C	YER089C
YDR073W	YHL025W
YDR075W	YNL201C
YDR087C	YDR496C
YDR087C	YER006W
YDR087C	YFL002C
YDR087C	YGR085C
YDR087C	YHR088W
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YMR049C
YDR087C	YMR290C
YDR087C	YNL002C
YDR087C	YNL061W
YDR087C	YOR272W
YDR087C	YPR016C
YDR101C	YER006W
YDR101C	YGL030W
YDR101C	YGL099W
YDR101C	YGR103W
YDR101C	YHR197W
YDR101C	YKR081C
YDR101C	YNL002C
YDR101C	YNL182C
YDR101C	YNR053C
YDR101C	YOR063W
YDR101C	YPR016C
YDR156W	YJL148W
YDR156W	YNL248C
YDR156W	YOR340C
YDR156W	YOR341W
YDR174W	YJL177W
YDR174W	YMR242C
YDR175C	YGL129C
YDR175C	YGR165W
YDR175C	YGR215W
YDR175C	YHL004W
YDR175C	YJR101W
YDR175C	YJR113C
YDR175C	YNL081C
YDR175C	YNL137C
YDR175C	YNR037C
YDR175C	YOR158W
YDR175C	YPL013C
YDR175C	YPL118W
YDR176W	YGL112C
YDR176W	YGR252W
YDR176W	YGR274C
YDR176W	YMR223W
YDR176W	YMR227C
YDR176W	YMR236W
YDR180W	YER147C
YDR188W	YIL142W
YDR188W	YKL029C
YDR190C	YDR334W
YDR190C	YER092W
YDR190C	YGR002C
YDR190C	YNL059C
YDR190C	YOR141C
YDR190C	YOR304W
YDR190C	YPL129W
YDR190C	YPL235W
YDR207C	YIL084C
YDR211W	YLR291C
YDR211W	YOR260W
YDR224C	YDR303C
YDR224C	YIL126W
YDR224C	YOR304W
YDR228C	YMR061W
YDR228C	YOR250C
YDR235W	YER029C
YDR235W	YIL061C
YDR235W	YPL178W
YDR238C	YFR051C
YDR238C	YIL076W
YDR267C	YIL128W
YDR279W	YNL072W
YDR289C	YOR048C
YDR295C	YNL021W
YDR295C	YPR179C
YDR296W	YGR220C
YDR296W	YLR312W-A
YDR296W	YML025C
YDR296W	YMR024W
YDR296W	YNL252C
YDR296W	YOR150W
YDR299W	YJR145C
YDR299W	YKR060W
YDR299W	YNL132W
YDR299W	YNL308C
YDR299W	YNR054C
YDR299W	YOR096W
YDR299W	YPL126W
YDR299W	YPR144C
YDR303C	YGR056W
YDR303C	YIL126W
YDR303C	YKR001C
YDR303C	YKR008W
YDR303C	YML127W
YDR303C	YMR033W
YDR303C	YMR091C
YDR308C	YDR443C
YDR308C	YER022W
YDR308C	YHR058C
YDR308C	YNL236W
YDR308C	YOL135C
YDR308C	YPL042C
YDR318W	YGR179C
YDR318W	YLR381W
YDR324C	YDR398W
YDR324C	YDR449C
YDR324C	YEL055C
YDR324C	YGR128C
YDR324C	YJL069C
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR129W
YDR324C	YLR197W
YDR324C	YLR222C
YDR324C	YMR093W
YDR324C	YNL075W
YDR324C	YNL132W
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL266W
YDR324C	YPR137W
YDR324C	YPR144C
YDR334W	YGR002C
YDR334W	YPL235W
YDR349C	YLR430W
YDR364C	YER172C
YDR364C	YLL036C
YDR364C	YLR117C
YDR364C	YPR101W
YDR378C	YDR473C
YDR378C	YER029C
YDR378C	YER146W
YDR378C	YER172C
YDR378C	YGR091W
YDR378C	YJL124C
YDR378C	YMR268C
YDR378C	YPR082C
YDR398W	YEL055C
YDR398W	YGR128C
YDR398W	YMR093W
YDR398W	YPL126W
YDR418W	YDR471W
YDR418W	YFR031C-A
YDR418W	YGL030W
YDR418W	YGL123W
YDR418W	YGR085C
YDR418W	YHL001W
YDR418W	YHR010W
YDR418W	YJL177W
YDR418W	YLR075W
YDR418W	YLR340W
YDR418W	YLR441C
YDR418W	YML063W
YDR418W	YML073C
YDR418W	YMR242C
YDR418W	YNL178W
YDR418W	YOR063W
YDR418W	YOR096W
YDR418W	YPL131W
YDR418W	YPL220W
YDR422C	YDR477W
YDR422C	YER027C
YDR422C	YER129W
YDR422C	YGL115W
YDR427W	YGL048C
YDR427W	YHR200W
YDR427W	YOR259C
YDR429C	YLR192C
YDR429C	YMR146C
YDR429C	YPR041W
YDR432W	YPL178W
YDR443C	YER022W
YDR443C	YHR058C
YDR443C	YNL236W
YDR443C	YOL135C
YDR443C	YPL042C
YDR449C	YGR128C
YDR449C	YJL069C
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLL011W
YDR449C	YLR129W
YDR449C	YLR197W
YDR449C	YLR222C
YDR449C	YMR093W
YDR449C	YNL075W
YDR449C	YNL132W
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL126W
YDR449C	YPL266W
YDR449C	YPR137W
YDR449C	YPR144C
YDR460W	YPR056W
YDR471W	YDR496C
YDR471W	YER006W
YDR471W	YER074W
YDR471W	YFR031C-A
YDR471W	YGL030W
YDR471W	YGL031C
YDR471W	YGR085C
YDR471W	YHL001W
YDR471W	YHL015W
YDR471W	YJL177W
YDR471W	YJR145C
YDR471W	YKR081C
YDR471W	YLR075W
YDR471W	YLR441C
YDR471W	YML063W
YDR471W	YML073C
YDR471W	YMR142C
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL061W
YDR471W	YNL112W
YDR471W	YNL178W
YDR471W	YNL301C
YDR471W	YOL040C
YDR471W	YOR063W
YDR471W	YOR096W
YDR471W	YPL090C
YDR471W	YPL198W
YDR471W	YPL220W
YDR473C	YER029C
YDR473C	YER146W
YDR473C	YER172C
YDR473C	YGR091W
YDR473C	YJL124C
YDR473C	YJL203W
YDR473C	YMR240C
YDR473C	YOR159C
YDR473C	YPR082C
YDR477W	YER027C
YDR477W	YER129W
YDR477W	YGL115W
YDR478W	YNL221C
YDR496C	YER006W
YDR496C	YFL002C
YDR496C	YGL030W
YDR496C	YHR088W
YDR496C	YJR145C
YDR496C	YKR081C
YDR496C	YLL008W
YDR496C	YLR002C
YDR496C	YLR197W
YDR496C	YLR276C
YDR496C	YLR449W
YDR496C	YML073C
YDR496C	YMR049C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YNL002C
YDR496C	YNL061W
YDR496C	YOR063W
YDR496C	YOR272W
YDR496C	YPL012W
YDR496C	YPL043W
YDR496C	YPL131W
YDR496C	YPL198W
YDR496C	YPL220W
YDR496C	YPR016C
YDR507C	YKR048C
YEL002C	YGL022W
YEL002C	YMR149W
YEL015W	YOL149W
YEL018W	YGR002C
YEL018W	YHR090C
YEL018W	YNL136W
YEL037C	YER162C
YEL055C	YGR128C
YEL055C	YMR093W
YEL055C	YPL126W
YEL058W	YNL218W
YER006W	YFL002C
YER006W	YGL030W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YHR010W
YER006W	YHR088W
YER006W	YHR197W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLR002C
YER006W	YLR276C
YER006W	YLR325C
YER006W	YLR449W
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL002C
YER006W	YNL061W
YER006W	YNL182C
YER006W	YNR053C
YER006W	YOR063W
YER006W	YOR272W
YER006W	YPL043W
YER006W	YPL131W
YER006W	YPL198W
YER006W	YPR016C
YER022W	YHR058C
YER022W	YNL236W
YER022W	YOL135C
YER022W	YPL042C
YER027C	YER129W
YER027C	YGL115W
YER029C	YER172C
YER029C	YGL120C
YER029C	YGR091W
YER029C	YIL061C
YER029C	YJL203W
YER029C	YLR117C
YER029C	YMR240C
YER029C	YOR159C
YER029C	YPR082C
YER029C	YPR101W
YER050C	YGL129C
YER050C	YOR158W
YER050C	YPL118W
YER074W	YFR031C-A
YER074W	YGL030W
YER074W	YGR085C
YER074W	YHL001W
YER074W	YJL177W
YER074W	YJR145C
YER074W	YLR075W
YER074W	YLR340W
YER074W	YLR441C
YER074W	YML063W
YER074W	YML073C
YER074W	YMR142C
YER074W	YMR242C
YER074W	YNL178W
YER074W	YNL301C
YER074W	YOL040C
YER074W	YOR063W
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL090C
YER074W	YPL198W
YER092W	YOR141C
YER092W	YPL129W
YER092W	YPL235W
YER107C	YJL061W
YER107C	YMR047C
YER110C	YLR335W
YER110C	YLR347C
YER110C	YLR441C
YER110C	YNL189W
YER110C	YPR174C
YER129W	YGL115W
YER146W	YJL124C
YER151C	YNR051C
YER157W	YGL005C
YER157W	YGL223C
YER157W	YNL041C
YER164W	YGL019W
YER164W	YIL035C
YER164W	YOR039W
YER164W	YOR061W
YER172C	YGL120C
YER172C	YGR091W
YER172C	YJL124C
YER172C	YJL203W
YER172C	YLL036C
YER172C	YLR117C
YER172C	YMR240C
YER172C	YOR159C
YER172C	YPR082C
YER172C	YPR101W
YFL002C	YGR103W
YFL002C	YHR088W
YFL002C	YHR197W
YFL002C	YLL008W
YFL002C	YLR002C
YFL002C	YLR449W
YFL002C	YMR049C
YFL002C	YMR290C
YFL002C	YNL002C
YFL002C	YNL061W
YFL002C	YOR063W
YFL002C	YOR272W
YFL002C	YPL131W
YFL002C	YPR016C
YFL018C	YIL125W
YFL022C	YLR060W
YFL049W	YHL025W
YFL049W	YMR033W
YFL049W	YNR023W
YFR002W	YGL172W
YFR002W	YGR119C
YFR031C-A	YGL030W
YFR031C-A	YGL031C
YFR031C-A	YGL123W
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YHR010W
YFR031C-A	YJL177W
YFR031C-A	YJL191W
YFR031C-A	YJR145C
YFR031C-A	YLR075W
YFR031C-A	YLR340W
YFR031C-A	YLR441C
YFR031C-A	YML063W
YFR031C-A	YML073C
YFR031C-A	YMR142C
YFR031C-A	YMR242C
YFR031C-A	YNL178W
YFR031C-A	YNL301C
YFR031C-A	YOL040C
YFR031C-A	YOL120C
YFR031C-A	YOR063W
YFR031C-A	YOR096W
YFR031C-A	YPL090C
YFR031C-A	YPL143W
YFR031C-A	YPL198W
YFR031C-A	YPL220W
YFR050C	YGR135W
YFR050C	YOL038W
YFR050C	YPR103W
YFR051C	YIL076W
YGL005C	YGL223C
YGL005C	YNL041C
YGL019W	YGL244W
YGL019W	YIL035C
YGL019W	YML069W
YGL019W	YOL145C
YGL019W	YOR039W
YGL019W	YOR061W
YGL030W	YGL031C
YGL030W	YGR027C
YGL030W	YGR085C
YGL030W	YGR103W
YGL030W	YHL001W
YGL030W	YHR010W
YGL030W	YJL177W
YGL030W	YLR075W
YGL030W	YLR325C
YGL030W	YLR441C
YGL030W	YML063W
YGL030W	YML073C
YGL030W	YMR142C
YGL030W	YMR242C
YGL030W	YNL002C
YGL030W	YNL132W
YGL030W	YOR063W
YGL030W	YOR096W
YGL030W	YPL220W
YGL030W	YPR016C
YGL031C	YGR085C
YGL031C	YGR214W
YGL031C	YJL177W
YGL031C	YLR075W
YGL031C	YLR441C
YGL031C	YML063W
YGL031C	YML073C
YGL031C	YMR242C
YGL031C	YOR063W
YGL048C	YHR200W
YGL048C	YOR259C
YGL061C	YKR083C
YGL097W	YLR293C
YGL098W	YLR440C
YGL098W	YNL258C
YGL099W	YHR170W
YGL099W	YOR063W
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YMR005W
YGL112C	YMR223W
YGL112C	YMR227C
YGL112C	YMR236W
YGL112C	YNL236W
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR117C
YGL120C	YLR197W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR063W
YGL120C	YOR096W
YGL120C	YPL131W
YGL120C	YPR101W
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YLR441C
YGL123W	YML073C
YGL123W	YMR242C
YGL123W	YNL178W
YGL123W	YOL040C
YGL123W	YOR063W
YGL125W	YPL023C
YGL129C	YGR165W
YGL129C	YGR215W
YGL129C	YHL004W
YGL129C	YJR101W
YGL129C	YJR113C
YGL129C	YNL137C
YGL129C	YNR037C
YGL129C	YOR158W
YGL129C	YPL013C
YGL129C	YPL118W
YGL172W	YGR119C
YGL200C	YML012W
YGL200C	YOR016C
YGL206C	YGR167W
YGL213C	YLR398C
YGL223C	YNL041C
YGL227W	YIL017C
YGL227W	YIL097W
YGL242C	YMR109W
YGL244W	YIL035C
YGL244W	YML069W
YGL244W	YOL145C
YGL244W	YOR039W
YGL244W	YOR061W
YGR002C	YHR090C
YGR002C	YNL136W
YGR002C	YPL235W
YGR020C	YLR447C
YGR020C	YOR270C
YGR020C	YOR332W
YGR020C	YPR036W
YGR027C	YJL177W
YGR030C	YNL221C
YGR054W	YMR290C
YGR054W	YNL207W
YGR054W	YOR063W
YGR056W	YIL126W
YGR056W	YKR008W
YGR056W	YML127W
YGR056W	YMR033W
YGR056W	YMR091C
YGR078C	YLR200W
YGR078C	YNL153C
YGR081C	YMR308C
YGR081C	YPL012W
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YJL177W
YGR085C	YJR145C
YGR085C	YKR081C
YGR085C	YLR075W
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YLR441C
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR142C
YGR085C	YMR242C
