YAL002W	YLR396C
YBR122C	YDR237W
YBR122C	YDR296W
YBR122C	YDR462W
YBR122C	YKR006C
YBR122C	YKR085C
YBR122C	YML025C
YBR122C	YMR024W
YBR122C	YMR193W
YBR122C	YNL005C
YBR122C	YOR150W
YBR125C	YDR071C
YBR127C	YGR020C
YBR127C	YKL080W
YBR130C	YGL106W
YBR143C	YPL237W
YBR154C	YDL140C
YBR154C	YDR045C
YBR154C	YIL021W
YBR154C	YJL011C
YBR154C	YJL148W
YBR154C	YJR063W
YBR154C	YKR025W
YBR154C	YNL113W
YBR154C	YOL005C
YBR154C	YOR116C
YBR154C	YOR151C
YBR154C	YOR207C
YBR154C	YOR210W
YBR154C	YOR224C
YBR154C	YOR340C
YBR154C	YPR110C
YBR154C	YPR190C
YBR160W	YPL256C
YBR195C	YML102W
YBR215W	YJR140C
YBR215W	YOR038C
YBR231C	YLR385C
YBR245C	YCR052W
YBR245C	YDR303C
YBR245C	YFR013W
YBR245C	YFR037C
YBR245C	YGL133W
YBR245C	YIL126W
YBR245C	YLR357W
YBR245C	YMR091C
YBR245C	YNL030W
YBR245C	YOL017W
YBR245C	YOR207C
YBR253W	YCR081W
YBR253W	YHR058C
YBR253W	YOR174W
YBR253W	YPL042C
YBR253W	YPR070W
YBR258C	YDR469W
YBR258C	YKL018W
YBR258C	YLR015W
YBR267W	YDR101C
YBR267W	YGL099W
YBR282W	YCR046C
YBR282W	YDR116C
YBR282W	YDR237W
YBR282W	YDR296W
YBR282W	YMR024W
YBR282W	YMR193W
YBR282W	YNL005C
YBR288C	YGR261C
YCL017C	YER048W-A
YCL031C	YGR090W
YCL037C	YDL014W
YCL037C	YGL049C
YCL037C	YGR162W
YCL037C	YLR175W
YCL037C	YMR230W
YCL037C	YMR290C
YCL037C	YOL139C
YCL037C	YPL131W
YCL054W	YER006W
YCL054W	YKL172W
YCL054W	YLL008W
YCL054W	YMR290C
YCL054W	YNL002C
YCL054W	YNL110C
YCL054W	YPL093W
YCL059C	YDL014W
YCL059C	YDL148C
YCL059C	YDL213C
YCL059C	YDR299W
YCL059C	YER082C
YCL059C	YGR145W
YCL059C	YJR002W
YCL059C	YLR175W
YCL059C	YMR128W
YCL059C	YMR290C
YCL059C	YNL132W
YCL059C	YPL217C
YCL059C	YPR144C
YCR002C	YJR076C
YCR002C	YJR092W
YCR009C	YLR429W
YCR020C-A	YEL053C
YCR020W-B	YCR052W
YCR020W-B	YDR303C
YCR020W-B	YFR037C
YCR020W-B	YIL126W
YCR020W-B	YLR357W
YCR020W-B	YML127W
YCR020W-B	YMR033W
YCR020W-B	YMR091C
YCR031C	YDL014W
YCR031C	YDL075W
YCR031C	YDL082W
YCR031C	YDL148C
YCR031C	YDR418W
YCR031C	YDR471W
YCR031C	YFR031C-A
YCR031C	YGL031C
YCR031C	YGL123W
YCR031C	YGL147C
YCR031C	YGR085C
YCR031C	YHL001W
YCR031C	YJL177W
YCR031C	YKL180W
YCR031C	YLL045C
YCR031C	YLR029C
YCR031C	YLR150W
YCR031C	YLR287C-A
YCR031C	YLR340W
YCR031C	YLR441C
YCR031C	YLR448W
YCR031C	YML063W
YCR031C	YMR142C
YCR031C	YMR194W
YCR031C	YMR242C
YCR031C	YNL096C
YCR031C	YNL132W
YCR031C	YNL178W
YCR031C	YNL301C
YCR031C	YNL302C
YCR031C	YOL127W
YCR031C	YOR063W
YCR031C	YOR204W
YCR031C	YOR234C
YCR031C	YPL090C
YCR033W	YIL112W
YCR035C	YDL111C
YCR035C	YDR280W
YCR035C	YGR158C
YCR035C	YHR081W
YCR035C	YOR001W
YCR046C	YCR071C
YCR046C	YDR116C
YCR046C	YDR237W
YCR046C	YDR296W
YCR046C	YDR462W
YCR046C	YKR006C
YCR046C	YKR085C
YCR046C	YML025C
YCR046C	YMR024W
YCR046C	YMR193W
YCR046C	YNL005C
YCR046C	YNL177C
YCR046C	YOR150W
YCR052W	YDR303C
YCR052W	YFR037C
YCR052W	YIL126W
YCR052W	YLR357W
YCR052W	YML127W
YCR052W	YMR033W
YCR052W	YMR091C
YCR063W	YDL209C
YCR063W	YHR165C
YCR063W	YLL036C
YCR063W	YPR101W
YCR071C	YDR116C
YCR071C	YDR237W
YCR071C	YDR296W
YCR071C	YDR462W
YCR071C	YKR006C
YCR071C	YKR085C
YCR071C	YML025C
YCR071C	YMR024W
YCR071C	YMR193W
YCR071C	YNL005C
YCR071C	YOR150W
YCR072C	YDR101C
YCR072C	YER006W
YCR072C	YER126C
YCR072C	YGR245C
YCR072C	YHR197W
YCR072C	YKL009W
YCR072C	YLR074C
YCR072C	YLR106C
YCR072C	YNL182C
YCR072C	YNR053C
YCR072C	YPL093W
YCR081W	YHR058C
YCR081W	YNL025C
YCR081W	YOR174W
YCR081W	YPL042C
YCR081W	YPR070W
YCR092C	YOL090W
YDL014W	YDL082W
YDL014W	YDL148C
YDL014W	YDR060W
YDL014W	YDR299W
YDL014W	YDR324C
YDL014W	YER082C
YDL014W	YGR085C
YDL014W	YGR090W
YDL014W	YGR145W
YDL014W	YJL109C
YDL014W	YJR002W
YDL014W	YLL008W
YDL014W	YLL045C
YDL014W	YLR029C
YDL014W	YLR175W
YDL014W	YLR222C
YDL014W	YML063W
YDL014W	YMR128W
YDL014W	YMR290C
YDL014W	YNL132W
YDL014W	YOR063W
YDL014W	YOR206W
YDL014W	YOR310C
YDL014W	YPL126W
YDL014W	YPL131W
YDL014W	YPL198W
YDL014W	YPL217C
YDL014W	YPR137W
YDL014W	YPR144C
YDL040C	YPL198W
YDL044C	YLR139C
YDL045W-A	YIL093C
YDL045W-A	YJR113C
YDL047W	YFR040W
YDL051W	YDL092W
YDL051W	YGR162W
YDL051W	YKL122C
YDL051W	YML105C
YDL051W	YNL262W
YDL051W	YPR088C
YDL060W	YGR054W
YDL060W	YGR081C
YDL060W	YNL207W
YDL060W	YPL204W
YDL060W	YPL266W
YDL075W	YDL082W
YDL075W	YDR101C
YDL075W	YDR418W
YDL075W	YDR471W
YDL075W	YER006W
YDL075W	YFR031C-A
YDL075W	YGL147C
YDL075W	YGR085C
YDL075W	YHL001W
YDL075W	YJL177W
YDL075W	YKL180W
YDL075W	YLL045C
YDL075W	YLR029C
YDL075W	YLR287C-A
YDL075W	YLR340W
YDL075W	YLR367W
YDL075W	YLR448W
YDL075W	YML063W
YDL075W	YMR194W
YDL075W	YMR242C
YDL075W	YNL002C
YDL075W	YNL096C
YDL075W	YNL110C
YDL075W	YNL301C
YDL075W	YOL040C
YDL075W	YOL127W
YDL075W	YOR063W
YDL075W	YOR234C
YDL075W	YPL090C
YDL075W	YPL131W
YDL075W	YPL198W
YDL075W	YPL220W
YDL076C	YIL084C
YDL076C	YMR263W
YDL076C	YNL330C
YDL076C	YOL004W
YDL076C	YPL139C
YDL076C	YPL181W
YDL082W	YDR418W
YDL082W	YDR471W
YDL082W	YEL054C
YDL082W	YFR031C-A
YDL082W	YGL031C
YDL082W	YGL147C
YDL082W	YGR085C
YDL082W	YHL001W
YDL082W	YHR010W
YDL082W	YHR216W
YDL082W	YJL177W
YDL082W	YKL172W
YDL082W	YKL180W
YDL082W	YLL045C
YDL082W	YLR029C
YDL082W	YLR287C-A
YDL082W	YLR340W
YDL082W	YLR441C
YDL082W	YLR448W
YDL082W	YML063W
YDL082W	YMR142C
YDL082W	YMR194W
YDL082W	YMR242C
YDL082W	YMR290C
YDL082W	YNL096C
YDL082W	YNL110C
YDL082W	YNL178W
YDL082W	YNL301C
YDL082W	YOL041C
YDL082W	YOL120C
YDL082W	YOL127W
YDL082W	YOR063W
YDL082W	YOR234C
YDL082W	YOR272W
YDL082W	YPL090C
YDL082W	YPL093W
YDL082W	YPL198W
YDL082W	YPL220W
YDL084W	YDR138W
YDL084W	YHR167W
YDL084W	YML062C
YDL092W	YKL122C
YDL092W	YML105C
YDL092W	YPR088C
YDL098C	YDR378C
YDL098C	YER029C
YDL098C	YER172C
YDL098C	YGR074W
YDL098C	YGR075C
YDL098C	YHR165C
YDL098C	YKL173W
YDL098C	YLR147C
YDL098C	YMR240C
YDL098C	YMR268C
YDL098C	YOR308C
YDL098C	YPL213W
YDL098C	YPR082C
YDL102W	YJR006W
YDL111C	YDR280W
YDL111C	YGR158C
YDL111C	YHR081W
YDL111C	YOR001W
YDL111C	YPR189W
YDL116W	YGL100W
YDL134C	YDL188C
YDL134C	YGL190C
YDL134C	YMR273C
YDL140C	YIL021W
YDL140C	YOL005C
YDL140C	YOR151C
YDL140C	YOR210W
YDL140C	YOR224C
YDL143W	YDR188W
YDL143W	YGL195W
YDL143W	YKL029C
YDL143W	YOR281C
YDL145C	YDR238C
YDL145C	YER122C
YDL145C	YGL137W
YDL145C	YIL076W
YDL148C	YDR299W
YDL148C	YDR324C
YDL148C	YER082C
YDL148C	YGR090W
YDL148C	YGR145W
YDL148C	YJL109C
YDL148C	YJR002W
YDL148C	YMR128W
YDL148C	YNL132W
YDL148C	YOR310C
YDL148C	YPL126W
YDL148C	YPL217C
YDL148C	YPR144C
YDL160C	YDR378C
YDL160C	YER112W
YDL160C	YJL124C
YDL160C	YKL173W
YDL160C	YOR308C
YDL160C	YPR082C
YDL165W	YPR072W
YDL188C	YGL190C
YDL188C	YMR273C
YDL188C	YOR014W
YDL201W	YDR165W
YDL208W	YHR089C
YDL208W	YLR175W
YDL209C	YDR416W
YDL209C	YER172C
YDL209C	YGR278W
YDL209C	YHR165C
YDL209C	YKL173W
YDL209C	YLL036C
YDL209C	YPL213W
YDL209C	YPR101W
YDR016C	YDR201W
YDR041W	YDR337W
YDR041W	YDR347W
YDR041W	YER050C
YDR041W	YGL129C
YDR041W	YGR165W
YDR041W	YHL004W
YDR041W	YIL093C
YDR041W	YJR101W
YDR041W	YJR113C
YDR041W	YKL155C
YDR041W	YMR158W
YDR041W	YMR188C
YDR041W	YNL137C
YDR041W	YNR037C
YDR041W	YOR158W
YDR041W	YOR204W
YDR041W	YPL013C
YDR041W	YPL118W
YDR045C	YJL011C
YDR045C	YKR025W
YDR045C	YNL113W
YDR045C	YOR116C
YDR045C	YOR207C
YDR045C	YOR224C
YDR045C	YPR190C
YDR060W	YDR087C
YDR060W	YER006W
YDR060W	YKL172W
YDR060W	YLL008W
YDR060W	YLL045C
YDR060W	YLR002C
YDR060W	YLR029C
YDR060W	YLR276C
YDR060W	YMR049C
YDR060W	YMR290C
YDR060W	YNL002C
YDR060W	YNL301C
YDR060W	YOL041C
YDR060W	YOR063W
YDR060W	YOR206W
YDR060W	YOR272W
YDR060W	YPL043W
YDR060W	YPL093W
YDR060W	YPL131W
YDR062W	YMR296C
YDR075W	YNL201C
YDR087C	YER006W
YDR087C	YGR085C
YDR087C	YKL009W
YDR087C	YLL008W
YDR087C	YMR049C
YDR087C	YMR290C
YDR087C	YNL002C
YDR087C	YOR206W
YDR087C	YOR272W
YDR097C	YOL090W
YDR101C	YER006W
YDR101C	YER126C
YDR101C	YGL099W
YDR101C	YGR245C
YDR101C	YHR197W
YDR101C	YKL009W
YDR101C	YLL045C
YDR101C	YLR106C
YDR101C	YNL002C
YDR101C	YNL110C
YDR101C	YNL182C
YDR101C	YNR053C
YDR101C	YOR063W
YDR101C	YPL093W
YDR116C	YDR237W
YDR116C	YDR296W
YDR116C	YDR462W
YDR116C	YKR006C
YDR116C	YKR085C
YDR116C	YML025C
YDR116C	YMR024W
YDR116C	YMR193W
YDR116C	YNL005C
YDR116C	YOR150W
YDR121W	YGL133W
YDR121W	YNL262W
YDR121W	YPR175W
YDR138W	YHR167W
YDR138W	YML062C
YDR145W	YDR167W
YDR145W	YER148W
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YPL254W
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YPL254W
YDR170C	YLR342W
YDR188W	YFR009W
YDR188W	YKL029C
YDR188W	YOR281C
YDR201W	YGR113W
YDR201W	YKR083C
YDR235W	YER029C
YDR235W	YGR074W
YDR235W	YLR147C
YDR235W	YPL178W
YDR237W	YDR296W
YDR237W	YDR462W
YDR237W	YKR006C
YDR237W	YKR085C
YDR237W	YML025C
YDR237W	YMR024W
YDR237W	YMR193W
YDR237W	YNL005C
YDR237W	YOR150W
YDR238C	YER122C
YDR238C	YGL137W
YDR238C	YIL076W
YDR245W	YEL036C
YDR245W	YJL183W
YDR245W	YJR075W
YDR245W	YLR342W
YDR245W	YPL050C
YDR254W	YDR383C
YDR254W	YGR179C
YDR254W	YLR315W
YDR267C	YIL128W
YDR280W	YGR158C
YDR280W	YHR081W
YDR280W	YOR001W
YDR280W	YPR189W
YDR295C	YPR179C
YDR296W	YDR462W
YDR296W	YKR006C
YDR296W	YKR085C
YDR296W	YML025C
YDR296W	YMR024W
YDR296W	YMR193W
YDR296W	YNL005C
YDR296W	YNL177C
YDR296W	YOR150W
YDR299W	YER127W
YDR299W	YGR145W
YDR299W	YJR002W
YDR299W	YNL132W
YDR299W	YPL126W
YDR299W	YPL217C
YDR299W	YPR144C
YDR301W	YKL018W
YDR303C	YFR037C
YDR303C	YIL126W
YDR303C	YLR357W
YDR303C	YML127W
YDR303C	YMR033W
YDR303C	YMR091C
YDR324C	YDR398W
YDR324C	YEL055C
YDR324C	YER082C
YDR324C	YGR090W
YDR324C	YHR196W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YJR002W
YDR324C	YLR222C
YDR324C	YMR128W
YDR324C	YNL075W
YDR324C	YNL132W
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL217C
YDR324C	YPL266W
YDR324C	YPR137W
YDR324C	YPR144C
YDR337W	YDR347W
YDR337W	YGL129C
YDR337W	YGR165W
YDR337W	YHL004W
YDR337W	YIL093C
YDR337W	YJR101W
YDR337W	YJR113C
YDR337W	YKL155C
YDR337W	YMR158W
YDR337W	YMR188C
YDR337W	YNL137C
YDR337W	YNR037C
YDR337W	YOR158W
YDR337W	YPL013C
YDR337W	YPL118W
YDR347W	YGL129C
YDR347W	YGR165W
YDR347W	YHL004W
YDR347W	YIL093C
YDR347W	YJR101W
YDR347W	YJR113C
YDR347W	YKL155C
YDR347W	YMR158W
YDR347W	YMR188C
YDR347W	YNL137C
YDR347W	YNR037C
YDR347W	YOR158W
YDR347W	YPL013C
YDR347W	YPL118W
YDR349C	YLR430W
YDR362C	YGR047C
YDR362C	YOR110W
YDR365C	YGR145W
YDR378C	YER029C
YDR378C	YER112W
YDR378C	YER172C
YDR378C	YHR165C
YDR378C	YJL124C
YDR378C	YJR022W
YDR378C	YKL173W
YDR378C	YLR147C
YDR378C	YMR268C
YDR378C	YOR308C
YDR378C	YPR082C
YDR383C	YGR179C
YDR383C	YLR315W
YDR394W	YFR010W
YDR394W	YFR052W
YDR394W	YGR232W
YDR394W	YHR027C
YDR394W	YOR259C
YDR398W	YEL055C
YDR398W	YHR196W
YDR398W	YJL109C
YDR398W	YPL126W
YDR416W	YER172C
YDR416W	YGR278W
YDR416W	YHR165C
YDR416W	YKL173W
YDR416W	YLL036C
YDR416W	YPL213W
YDR416W	YPR101W
YDR418W	YDR471W
YDR418W	YFR031C-A
YDR418W	YGL123W
YDR418W	YGL147C
YDR418W	YGR085C
YDR418W	YHL001W
YDR418W	YHR010W
YDR418W	YJL177W
YDR418W	YKL180W
YDR418W	YLL045C
YDR418W	YLR150W
YDR418W	YLR340W
YDR418W	YLR441C
YDR418W	YLR448W
YDR418W	YML063W
YDR418W	YMR194W
YDR418W	YMR242C
YDR418W	YNL178W
YDR418W	YOL127W
YDR418W	YOR063W
YDR418W	YPL131W
YDR418W	YPL220W
YDR422C	YDR477W
YDR422C	YER027C
YDR422C	YGL115W
YDR460W	YPR056W
YDR462W	YKR006C
YDR462W	YKR085C
YDR462W	YML025C
YDR462W	YMR024W
YDR462W	YNL005C
YDR462W	YOR150W
YDR469W	YKL018W
YDR469W	YLR015W
YDR471W	YER006W
YDR471W	YFR031C-A
YDR471W	YGL031C
YDR471W	YGL147C
YDR471W	YGR085C
YDR471W	YHL001W
YDR471W	YJL177W
YDR471W	YKL180W
YDR471W	YLL045C
YDR471W	YLR029C
YDR471W	YLR150W
YDR471W	YLR287C-A
YDR471W	YLR344W
YDR471W	YLR441C
YDR471W	YLR448W
YDR471W	YML063W
YDR471W	YMR142C
YDR471W	YMR194W
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL096C
YDR471W	YNL110C
YDR471W	YNL178W
YDR471W	YNL301C
YDR471W	YOL040C
YDR471W	YOL127W
YDR471W	YOR063W
YDR471W	YPL090C
YDR471W	YPL093W
YDR471W	YPL198W
YDR471W	YPL220W
YDR472W	YKR068C
YDR477W	YER027C
YDR477W	YGL115W
YDR478W	YNL221C
YDR498C	YLR268W
YDR498C	YNL258C
YEL003W	YGR078C
YEL003W	YJL179W
YEL003W	YLR200W
YEL003W	YML094W
YEL003W	YNL153C
YEL015W	YOL149W
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL054C	YHR010W
YEL054C	YML063W
YEL054C	YOR063W
YEL054C	YPR102C
YEL055C	YHR196W
YEL055C	YPL126W
YEL056W	YNL030W
YEL056W	YNL031C
YER006W	YER126C
YER006W	YFR001W
YER006W	YGR085C
YER006W	YGR245C
YER006W	YHR010W
YER006W	YHR197W
YER006W	YKL009W
YER006W	YKL172W
YER006W	YLL008W
YER006W	YLL045C
YER006W	YLR002C
YER006W	YLR106C
YER006W	YLR276C
YER006W	YLR449W
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL002C
YER006W	YNL110C
YER006W	YNL182C
YER006W	YNR053C
YER006W	YOL127W
YER006W	YOR063W
YER006W	YOR206W
YER006W	YOR272W
YER006W	YPL043W
YER006W	YPL093W
YER006W	YPL131W
YER006W	YPL198W
YER025W	YGR083C
YER025W	YKR026C
YER025W	YLR215C
YER025W	YMR146C
YER025W	YPL237W
YER025W	YPR041W
YER027C	YGL115W
YER029C	YER112W
YER029C	YER172C
YER029C	YGR074W
YER029C	YGR075C
YER029C	YHR165C
YER029C	YJR022W
YER029C	YKL173W
YER029C	YLR147C
YER029C	YMR240C
YER029C	YOR308C
YER029C	YPL213W
YER029C	YPR082C
YER029C	YPR101W
YER043C	YFL028C
YER050C	YGL129C
YER050C	YOR158W
YER050C	YPL118W
YER071C	YIR003W
YER081W	YIL074C
YER082C	YGR090W
YER082C	YGR145W
YER082C	YHR196W
YER082C	YJL109C
YER082C	YJR002W
YER082C	YLR222C
YER082C	YMR128W
YER082C	YNL132W
YER082C	YPL126W
YER082C	YPL217C
YER082C	YPL266W
YER082C	YPR137W
YER082C	YPR144C
YER092W	YGL150C
YER094C	YGR135W
YER112W	YER172C
YER112W	YHR165C
YER112W	YJL124C
YER112W	YKL173W
YER112W	YLR147C
YER112W	YLR438C-A
YER112W	YOR308C
YER112W	YPR082C
YER120W	YHL020C
YER122C	YGL137W
YER126C	YGR245C
YER126C	YHR197W
YER126C	YKL009W
YER126C	YLR074C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YNL002C
YER126C	YNL110C
YER126C	YNR053C
YER126C	YOR063W
YER126C	YPL093W
YER127W	YGR145W
YER131W	YLR150W
YER131W	YLR435W
YER131W	YMR194W
YER148W	YGR274C
YER149C	YLL021W
YER151C	YNR051C
YER171W	YIL128W
YER172C	YGR074W
YER172C	YGR075C
YER172C	YGR278W
YER172C	YHR165C
YER172C	YJL124C
YER172C	YKL173W
YER172C	YLL036C
YER172C	YLR147C
YER172C	YMR240C
YER172C	YOR308C
YER172C	YPL213W
YER172C	YPR082C
YER172C	YPR101W
YFL017W-A	YGR074W
YFL017W-A	YLR147C
YFL018C	YIL125W
YFL022C	YLR060W
YFL045C	YGL195W
YFL049W	YMR033W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YLR002C
YFR001W	YMR290C
YFR001W	YNL002C
YFR001W	YOR063W
YFR001W	YPL093W
YFR009W	YGL195W
YFR009W	YKL029C
YFR010W	YFR052W
YFR010W	YGR232W
YFR010W	YHR027C
YFR010W	YOR259C
YFR013W	YGL133W
YFR031C	YLR272C
YFR031C-A	YGL031C
YFR031C-A	YGL123W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YHR010W
YFR031C-A	YJL177W
YFR031C-A	YKL180W
YFR031C-A	YLL045C
YFR031C-A	YLR029C
YFR031C-A	YLR150W
YFR031C-A	YLR287C-A
YFR031C-A	YLR340W
YFR031C-A	YLR344W
YFR031C-A	YLR367W
YFR031C-A	YLR441C
YFR031C-A	YLR448W
YFR031C-A	YML063W
YFR031C-A	YMR142C
YFR031C-A	YMR194W
YFR031C-A	YMR242C
YFR031C-A	YNL096C
YFR031C-A	YNL178W
YFR031C-A	YNL301C
YFR031C-A	YNL302C
YFR031C-A	YOL040C
YFR031C-A	YOL120C
YFR031C-A	YOL127W
YFR031C-A	YOR063W
YFR031C-A	YOR204W
YFR031C-A	YPL090C
YFR031C-A	YPL198W
YFR031C-A	YPL220W
YFR037C	YGL133W
YFR037C	YIL126W
YFR037C	YLR357W
YFR037C	YML127W
YFR037C	YMR033W
YFR037C	YMR091C
YFR037C	YNL030W
YFR052W	YGR232W
YFR052W	YHR027C
YFR052W	YOR259C
YGL019W	YGR090W
YGL019W	YIL035C
YGL019W	YLR418C
YGL019W	YML069W
YGL019W	YOR039W
YGL019W	YOR061W
YGL019W	YOR123C
YGL031C	YGR085C
YGL031C	YGR118W
YGL031C	YGR214W
YGL031C	YJL177W
YGL031C	YKL180W
YGL031C	YLR342W
YGL031C	YLR441C
YGL031C	YML063W
YGL031C	YMR194W
YGL031C	YMR242C
YGL031C	YOL127W
YGL031C	YOR063W
