YAL001C	YPL007C
YBL072C	YMR290C
YBL072C	YNL132W
YBL072C	YNL178W
YBL072C	YOL127W
YBL072C	YOR063W
YBL072C	YPL090C
YBL072C	YPL126W
YBL072C	YPL131W
YBL072C	YPL198W
YBL092W	YBR031W
YBL092W	YDL082W
YBL092W	YDR064W
YBL092W	YDR382W
YBL092W	YER074W
YBL092W	YFR031C-A
YBL092W	YGL014W
YBL092W	YGL103W
YBL092W	YGR085C
YBL092W	YHL001W
YBL092W	YJL177W
YBL092W	YJR094W-A
YBL092W	YJR123W
YBL092W	YKL180W
YBL092W	YLR448W
YBL092W	YML063W
YBL092W	YNL069C
YBL092W	YOL040C
YBL092W	YOL127W
YBL092W	YOR063W
YBL097W	YFR031C
YBR031W	YBR048W
YBR031W	YBR142W
YBR031W	YBR189W
YBR031W	YCR031C
YBR031W	YDL082W
YBR031W	YDR012W
YBR031W	YDR382W
YBR031W	YER074W
YBR031W	YFR031C-A
YBR031W	YGL103W
YBR031W	YGR085C
YBR031W	YHL001W
YBR031W	YJL177W
YBR031W	YJL190C
YBR031W	YJR123W
YBR031W	YKL180W
YBR031W	YKR081C
YBR031W	YLR075W
YBR031W	YLR448W
YBR031W	YML063W
YBR031W	YMR290C
YBR031W	YNL069C
YBR031W	YNL112W
YBR031W	YNL132W
YBR031W	YNL178W
YBR031W	YOL077C
YBR031W	YOL120C
YBR031W	YOL127W
YBR031W	YOR063W
YBR031W	YPL090C
YBR031W	YPL198W
YBR031W	YPL220W
YBR048W	YBR189W
YBR048W	YBR247C
YBR048W	YCL011C
YBR048W	YCR031C
YBR048W	YDL014W
YBR048W	YDL148C
YBR048W	YDR012W
YBR048W	YDR064W
YBR048W	YDR299W
YBR048W	YER025W
YBR048W	YER074W
YBR048W	YFR031C-A
YBR048W	YGR085C
YBR048W	YGR090W
YBR048W	YHL001W
YBR048W	YJL177W
YBR048W	YJL190C
YBR048W	YJR123W
YBR048W	YKL180W
YBR048W	YLR075W
YBR048W	YLR448W
YBR048W	YML063W
YBR048W	YMR290C
YBR048W	YNL069C
YBR048W	YNL132W
YBR048W	YNL178W
YBR048W	YOL127W
YBR048W	YOR063W
YBR048W	YPL081W
YBR048W	YPL090C
YBR048W	YPL131W
YBR048W	YPL198W
YBR055C	YDL160C
YBR055C	YDR378C
YBR055C	YER029C
YBR055C	YER146W
YBR055C	YHR165C
YBR055C	YJL124C
YBR055C	YLL036C
YBR055C	YMR240C
YBR055C	YMR288W
YBR055C	YNL147W
YBR055C	YPL213W
YBR060C	YLL004W
YBR060C	YNL261W
YBR060C	YPR162C
YBR065C	YHR165C
YBR065C	YLL036C
YBR065C	YPR101W
YBR084W	YFR031C-A
YBR084W	YLR075W
YBR084W	YOR063W
YBR087W	YOL094C
YBR087W	YOR217W
YBR103W	YKR029C
YBR105C	YDL082W
YBR105C	YGL227W
YBR122C	YCR046C
YBR122C	YCR071C
YBR122C	YDR116C
YBR122C	YDR296W
YBR122C	YDR462W
YBR122C	YKR006C
YBR122C	YKR085C
YBR122C	YML025C
YBR122C	YMR193W
YBR122C	YOR150W
YBR127C	YGR020C
YBR130C	YKL130C
YBR142W	YDL014W
YBR142W	YDR060W
YBR142W	YGR085C
YBR142W	YLL008W
YBR142W	YMR290C
YBR142W	YNL002C
YBR142W	YNL061W
YBR142W	YOL041C
YBR142W	YOR063W
YBR142W	YPL043W
YBR142W	YPL131W
YBR142W	YPL198W
YBR146W	YBR251W
YBR146W	YDR041W
YBR146W	YER050C
YBR146W	YGL129C
YBR146W	YGR084C
YBR146W	YGR215W
YBR146W	YIL093C
YBR146W	YJR101W
YBR146W	YJR113C
YBR146W	YMR188C
YBR146W	YNL081C
YBR146W	YNL306W
YBR146W	YNR037C
YBR146W	YPL013C
YBR146W	YPL118W
YBR154C	YDL150W
YBR154C	YGR063C
YBR154C	YJL148W
YBR154C	YJR063W
YBR154C	YKL144C
YBR154C	YNL248C
YBR154C	YNR003C
YBR154C	YOR116C
YBR154C	YOR210W
YBR154C	YPL129W
YBR154C	YPR010C
YBR154C	YPR110C
YBR154C	YPR187W
YBR160W	YPL256C
YBR171W	YLR292C
YBR189W	YBR247C
YBR189W	YCL011C
YBR189W	YCL037C
YBR189W	YCR031C
YBR189W	YDL014W
YBR189W	YDL148C
YBR189W	YDR064W
YBR189W	YDR382W
YBR189W	YER074W
YBR189W	YGL103W
YBR189W	YGR085C
YBR189W	YGR090W
YBR189W	YJL190C
YBR189W	YJR123W
YBR189W	YKL180W
YBR189W	YLR075W
YBR189W	YLR186W
YBR189W	YML063W
YBR189W	YMR116C
YBR189W	YNL069C
YBR189W	YNL132W
YBR189W	YNL178W
YBR189W	YOL040C
YBR189W	YOL127W
YBR189W	YOR063W
YBR189W	YOR145C
YBR189W	YPL081W
YBR189W	YPL090C
YBR189W	YPL131W
YBR189W	YPL266W
YBR215W	YJR140C
YBR245C	YCR052W
YBR245C	YDR190C
YBR245C	YFR013W
YBR245C	YFR037C
YBR245C	YKR001C
YBR245C	YKR008W
YBR245C	YLR357W
YBR245C	YMR072W
YBR245C	YOL017W
YBR245C	YOR304W
YBR247C	YDL014W
YBR247C	YDL148C
YBR247C	YDR064W
YBR247C	YHR148W
YBR247C	YLR186W
YBR247C	YNL132W
YBR247C	YNL178W
YBR247C	YPL266W
YBR251W	YDR041W
YBR251W	YGL129C
YBR251W	YGR084C
YBR251W	YGR215W
YBR251W	YIL093C
YBR251W	YJR101W
YBR251W	YJR113C
YBR251W	YMR188C
YBR251W	YNL306W
YBR251W	YNR037C
YBR251W	YPL013C
YBR251W	YPL118W
YBR258C	YDR469W
YBR258C	YKL018W
YBR282W	YCR046C
YBR282W	YDR116C
YBR282W	YDR296W
YBR282W	YMR193W
YCL011C	YCL037C
YCL011C	YDL014W
YCL011C	YDR064W
YCL011C	YDR138W
YCL011C	YGL049C
YCL011C	YHR167W
YCL011C	YLR432W
YCL011C	YOL139C
YCL011C	YPL081W
YCL017C	YER048W-A
YCL024W	YDR507C
YCL024W	YKR048C
YCL031C	YGR090W
YCL037C	YDL014W
YCL037C	YGL049C
YCL037C	YJL190C
YCL037C	YLR175W
YCL037C	YMR290C
YCL037C	YOL139C
YCL037C	YPL131W
YCL048W	YCR024C
YCL054W	YDL031W
YCL054W	YER006W
YCL054W	YGL111W
YCL054W	YKL172W
YCL054W	YLL008W
YCL054W	YMR290C
YCL054W	YNL002C
YCL054W	YNL061W
YCL054W	YPL093W
YCR020C-A	YPR051W
YCR031C	YDL014W
YCR031C	YDL082W
YCR031C	YDL148C
YCR031C	YDR064W
YCR031C	YDR382W
YCR031C	YER074W
YCR031C	YFR031C-A
YCR031C	YGL103W
YCR031C	YGL123W
YCR031C	YGR085C
YCR031C	YHL001W
YCR031C	YJL177W
YCR031C	YJL190C
YCR031C	YJR123W
YCR031C	YKL180W
YCR031C	YLR075W
YCR031C	YLR448W
YCR031C	YML063W
YCR031C	YNL069C
YCR031C	YNL132W
YCR031C	YNL178W
YCR031C	YNL302C
YCR031C	YOL127W
YCR031C	YOR063W
YCR031C	YOR234C
YCR031C	YPL090C
YCR046C	YCR071C
YCR046C	YDR116C
YCR046C	YDR296W
YCR046C	YDR462W
YCR046C	YKR006C
YCR046C	YKR085C
YCR046C	YML025C
YCR046C	YMR193W
YCR046C	YNL177C
YCR046C	YOR150W
YCR052W	YFR037C
YCR052W	YKR008W
YCR052W	YLR321C
YCR052W	YLR357W
YCR052W	YML127W
YCR052W	YMR033W
YCR057C	YDL014W
YCR057C	YDL148C
YCR057C	YDR064W
YCR057C	YDR324C
YCR057C	YER082C
YCR057C	YGR090W
YCR057C	YHR148W
YCR057C	YHR196W
YCR057C	YJL069C
YCR057C	YJL109C
YCR057C	YKR060W
YCR057C	YLR186W
YCR057C	YLR409C
YCR057C	YNL075W
YCR057C	YNL132W
YCR057C	YOR145C
YCR057C	YPL126W
YCR057C	YPL266W
YCR057C	YPR137W
YCR063W	YHR165C
YCR063W	YLL036C
YCR063W	YPR101W
YCR071C	YDR116C
YCR071C	YDR296W
YCR071C	YDR462W
YCR071C	YKR006C
YCR071C	YKR085C
YCR071C	YML025C
YCR071C	YMR193W
YCR071C	YOR150W
YCR081W	YHR041C
YCR081W	YHR058C
YCR081W	YNL236W
YCR081W	YOL135C
YCR081W	YPL042C
YCR088W	YLR429W
YDL014W	YDL082W
YDL014W	YDL148C
YDL014W	YDR060W
YDL014W	YDR064W
YDL014W	YDR299W
YDL014W	YDR324C
YDL014W	YER082C
YDL014W	YGR085C
YDL014W	YGR090W
YDL014W	YHR148W
YDL014W	YJL109C
YDL014W	YJL190C
YDL014W	YKR060W
YDL014W	YLL008W
YDL014W	YLR075W
YDL014W	YLR175W
YDL014W	YLR186W
YDL014W	YLR409C
YDL014W	YML063W
YDL014W	YMR290C
YDL014W	YNL061W
YDL014W	YNL069C
YDL014W	YNL132W
YDL014W	YOL077C
YDL014W	YOR063W
YDL014W	YOR310C
YDL014W	YPL126W
YDL014W	YPL131W
YDL014W	YPL198W
YDL014W	YPR137W
YDL018C	YHR110W
YDL018C	YML012W
YDL031W	YDR060W
YDL031W	YDR087C
YDL031W	YER006W
YDL031W	YER126C
YDL031W	YGL111W
YDL031W	YHR197W
YDL031W	YKL172W
YDL031W	YKR081C
YDL031W	YLL008W
YDL031W	YLL034C
YDL031W	YLR002C
YDL031W	YLR276C
YDL031W	YLR449W
YDL031W	YMR290C
YDL031W	YNL002C
YDL031W	YNL061W
YDL031W	YNL182C
YDL031W	YOL077C
YDL031W	YOL127W
YDL031W	YOR063W
YDL031W	YPL043W
YDL031W	YPL093W
YDL031W	YPL131W
YDL031W	YPL198W
YDL040C	YPL198W
YDL047W	YFR040W
YDL047W	YJL098W
YDL047W	YKR028W
YDL056W	YLR182W
YDL081C	YDR382W
YDL082W	YDR012W
YDL082W	YDR064W
YDL082W	YDR382W
YDL082W	YER074W
YDL082W	YFR031C-A
YDL082W	YGL014W
YDL082W	YGL103W
YDL082W	YGR085C
YDL082W	YHL001W
YDL082W	YJL177W
YDL082W	YJL190C
YDL082W	YJR123W
YDL082W	YKL172W
YDL082W	YKL180W
YDL082W	YLR075W
YDL082W	YLR448W
YDL082W	YML063W
YDL082W	YMR290C
YDL082W	YNL069C
YDL082W	YNL178W
YDL082W	YOL041C
YDL082W	YOL077C
YDL082W	YOL120C
YDL082W	YOL127W
YDL082W	YOR063W
YDL082W	YOR234C
YDL082W	YPL090C
YDL082W	YPL093W
YDL082W	YPL198W
YDL082W	YPL220W
YDL111C	YOL021C
YDL111C	YPR189W
YDL143W	YKL029C
YDL143W	YOR281C
YDL145C	YDR238C
YDL145C	YFR051C
YDL145C	YGL137W
YDL145C	YIL076W
YDL145C	YPL010W
YDL148C	YDR064W
YDL148C	YDR299W
YDL148C	YDR324C
YDL148C	YER082C
YDL148C	YGR090W
YDL148C	YHR148W
YDL148C	YJL109C
YDL148C	YKR060W
YDL148C	YLR186W
YDL148C	YNL132W
YDL148C	YOL010W
YDL148C	YOR310C
YDL148C	YPL126W
YDL150W	YKL144C
YDL150W	YNR003C
YDL150W	YOR116C
YDL150W	YOR210W
YDL150W	YPR110C
YDL150W	YPR187W
YDL160C	YDR378C
YDL160C	YJL124C
YDL160C	YNL147W
YDL201W	YDR165W
YDL208W	YHR089C
YDL208W	YLR175W
YDL208W	YMR310C
YDR012W	YDR382W
YDR012W	YER074W
YDR012W	YFR031C-A
YDR012W	YGL103W
YDR012W	YGR085C
YDR012W	YJL177W
YDR012W	YJR123W
YDR012W	YKL180W
YDR012W	YKR081C
YDR012W	YLR448W
YDR012W	YML063W
YDR012W	YMR290C
YDR012W	YNL061W
YDR012W	YNL069C
YDR012W	YNL178W
YDR012W	YOL041C
YDR012W	YOL120C
YDR012W	YOL127W
YDR012W	YOR063W
YDR012W	YPL090C
YDR012W	YPL198W
YDR012W	YPL220W
YDR041W	YER050C
YDR041W	YGL129C
YDR041W	YGR084C
YDR041W	YGR215W
YDR041W	YIL093C
YDR041W	YJR101W
YDR041W	YJR113C
YDR041W	YMR188C
YDR041W	YNL306W
YDR041W	YNR037C
YDR041W	YPL013C
YDR041W	YPL118W
YDR060W	YDR087C
YDR060W	YER006W
YDR060W	YGL111W
YDR060W	YKL172W
YDR060W	YKR081C
YDR060W	YLL008W
YDR060W	YLL034C
YDR060W	YLR002C
YDR060W	YLR276C
YDR060W	YMR290C
YDR060W	YNL002C
YDR060W	YNL061W
YDR060W	YOL041C
YDR060W	YOL077C
YDR060W	YOR063W
YDR060W	YPL043W
YDR060W	YPL093W
YDR060W	YPL131W
YDR064W	YDR382W
YDR064W	YER074W
YDR064W	YER082C
YDR064W	YFR031C-A
YDR064W	YGL014W
YDR064W	YGL103W
YDR064W	YGR054W
YDR064W	YGR085C
YDR064W	YGR090W
YDR064W	YHL001W
YDR064W	YHR148W
YDR064W	YJL177W
YDR064W	YJL190C
YDR064W	YJR123W
YDR064W	YKL180W
YDR064W	YLR075W
YDR064W	YLR186W
YDR064W	YLR432W
YDR064W	YLR448W
YDR064W	YML026C
YDR064W	YML063W
YDR064W	YMR116C
YDR064W	YNL069C
YDR064W	YNL132W
YDR064W	YNL178W
YDR064W	YOL040C
YDR064W	YOL127W
YDR064W	YOR063W
YDR064W	YOR145C
YDR064W	YOR310C
YDR064W	YPL081W
YDR064W	YPL090C
YDR064W	YPL126W
YDR064W	YPL131W
YDR064W	YPL198W
YDR064W	YPL220W
YDR064W	YPL266W
YDR064W	YPR189W
YDR075W	YNL201C
YDR087C	YER006W
YDR087C	YGL111W
YDR087C	YGR085C
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YLL034C
YDR087C	YMR290C
YDR087C	YNL002C
YDR087C	YNL061W
YDR087C	YOL077C
YDR097C	YOL090W
YDR116C	YDR296W
YDR116C	YDR462W
YDR116C	YKR006C
YDR116C	YKR085C
YDR116C	YML025C
YDR116C	YMR193W
YDR116C	YOR150W
YDR121W	YNL262W
YDR121W	YOR304W
YDR138W	YHR167W
YDR138W	YNL004W
YDR148C	YFL018C
YDR167W	YGL112C
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YMR223W
YDR167W	YMR236W
YDR167W	YPL254W
YDR190C	YDR334W
YDR190C	YER092W
YDR190C	YFL013C
YDR190C	YLR052W
YDR190C	YLR385C
YDR190C	YMR072W
YDR190C	YNL059C
YDR190C	YNL107W
YDR190C	YOR304W
YDR190C	YPL129W
YDR190C	YPL235W
YDR201W	YKR037C
YDR201W	YKR083C
YDR211W	YER025W
YDR211W	YGR083C
YDR211W	YJR007W
YDR211W	YKR026C
YDR211W	YOR260W
YDR211W	YPR010C
YDR224C	YLR357W
YDR224C	YOR116C
YDR224C	YOR304W
YDR225W	YLR357W
YDR228C	YMR061W
YDR235W	YER029C
YDR235W	YHR086W
YDR238C	YFR051C
YDR238C	YGL137W
YDR238C	YIL076W
YDR238C	YPL010W
YDR245W	YEL036C
YDR245W	YGR132C
YDR245W	YJR075W
YDR245W	YPL050C
YDR254W	YLR315W
YDR254W	YLR381W
YDR279W	YNL072W
YDR289C	YOR048C
YDR295C	YNL021W
YDR295C	YPR179C
YDR296W	YDR462W
YDR296W	YKR006C
YDR296W	YKR085C
YDR296W	YML025C
YDR296W	YMR193W
YDR296W	YNL177C
YDR296W	YOR150W
YDR299W	YER127W
YDR299W	YHR148W
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YPL126W
YDR324C	YEL055C
YDR324C	YER082C
YDR324C	YGR090W
YDR324C	YHR148W
YDR324C	YHR196W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YKR060W
YDR324C	YLR186W
YDR324C	YLR409C
YDR324C	YNL075W
YDR324C	YNL132W
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL266W
YDR324C	YPR137W
YDR325W	YFR031C
YDR334W	YLR385C
YDR334W	YNL107W
YDR334W	YPL235W
YDR378C	YER029C
YDR378C	YER146W
YDR378C	YHR165C
YDR378C	YJL124C
YDR378C	YNL147W
YDR382W	YER074W
YDR382W	YFR031C-A
YDR382W	YGL103W
YDR382W	YGR085C
YDR382W	YHL001W
YDR382W	YJL177W
YDR382W	YJL190C
YDR382W	YJR123W
YDR382W	YKL180W
YDR382W	YLR075W
YDR382W	YLR448W
YDR382W	YML063W
YDR382W	YNL069C
YDR382W	YOL127W
YDR382W	YOR063W
YDR382W	YOR234C
YDR382W	YPL131W
YDR382W	YPL220W
YDR416W	YHR165C
YDR416W	YLL036C
YDR416W	YMR288W
YDR416W	YPL213W
YDR416W	YPR101W
YDR422C	YER027C
YDR422C	YGL115W
YDR462W	YKR006C
YDR462W	YKR085C
YDR462W	YML025C
YDR462W	YOR150W
YDR469W	YKL018W
YDR472W	YKR068C
YDR472W	YML077W
YDR472W	YOR115C
YDR478W	YHR062C
YDR478W	YNL221C
YDR502C	YLR180W
YDR507C	YKR048C
YEL002C	YGL022W
YEL003W	YGR078C
YEL003W	YLR200W
YEL003W	YML094W
YEL003W	YNL153C
YEL018W	YHR099W
YEL018W	YNL107W
YEL018W	YNL136W
YEL018W	YPR023C
YEL036C	YGR132C
YEL036C	YJR075W
YEL036C	YPL050C
YEL055C	YHR196W
YEL055C	YPL126W
YER006W	YER126C
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR245C
YER006W	YHR197W
YER006W	YKL172W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLR002C
YER006W	YLR106C
YER006W	YLR276C
YER006W	YLR449W
YER006W	YMR290C
YER006W	YNL002C
YER006W	YNL061W
YER006W	YNL182C
YER006W	YNR053C
YER006W	YOL077C
YER006W	YOL127W
YER006W	YOR063W
YER006W	YPL043W
YER006W	YPL093W
YER006W	YPL131W
YER006W	YPL198W
YER007C-A	YJR014W
YER021W	YFR010W
YER021W	YFR052W
YER021W	YHR027C
YER021W	YHR200W
YER021W	YIL075C
YER021W	YLR421C
YER025W	YGR083C
YER025W	YJR007W
YER025W	YKR026C
YER025W	YMR146C
YER025W	YOR260W
YER027C	YGL115W
YER029C	YHR086W
YER029C	YHR165C
YER029C	YMR240C
YER029C	YMR288W
YER029C	YNL147W
YER029C	YPL213W
YER029C	YPR101W
YER043C	YFL028C
YER050C	YGL129C
YER050C	YPL118W
YER074W	YFR031C-A
YER074W	YGL014W
YER074W	YGL103W
YER074W	YGR085C
YER074W	YHL001W
YER074W	YJL177W
YER074W	YJL190C
YER074W	YJR123W
YER074W	YKL180W
YER074W	YLR075W
YER074W	YLR448W
YER074W	YML063W
YER074W	YNL069C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOL127W
YER074W	YOR063W
YER074W	YOR234C
YER074W	YPL090C
YER074W	YPL198W
YER082C	YGR090W
YER082C	YHR148W
YER082C	YHR196W
YER082C	YJL109C
YER082C	YKR060W
YER082C	YLR186W
YER082C	YLR409C
YER082C	YNL132W
YER082C	YPL126W
YER082C	YPL266W
YER082C	YPR137W
YER086W	YKL029C
YER086W	YLR259C
YER086W	YOR133W
YER092W	YFL013C
YER092W	YLR052W
YER092W	YPL129W
YER092W	YPL235W
YER126C	YGR245C
YER126C	YHR197W
YER126C	YKR081C
YER126C	YLR074C
YER126C	YMR290C
YER126C	YNL002C
YER126C	YNR053C
YER126C	YOR063W
YER126C	YPL093W
YER146W	YHR165C
YER146W	YJL124C
YER146W	YNL147W
YER151C	YNR051C
YER164W	YGL019W
YER164W	YIL035C
YER164W	YOR039W
YER164W	YOR061W
YFL013C	YLR052W
YFL013C	YNL059C
YFL013C	YPL129W
YFL013C	YPL235W
YFL022C	YLR060W
YFL049W	YMR033W
YFL049W	YNR023W
YFR002W	YGL172W
YFR002W	YGR119C
YFR010W	YFR052W
YFR010W	YHR027C
YFR010W	YHR200W
YFR010W	YIL075C
YFR010W	YLR421C
YFR031C-A	YGL014W
YFR031C-A	YGL103W
YFR031C-A	YGL123W
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YJL177W
YFR031C-A	YJL190C
YFR031C-A	YJR123W
YFR031C-A	YKL180W
YFR031C-A	YLR075W
YFR031C-A	YLR448W
YFR031C-A	YML063W
YFR031C-A	YNL069C
YFR031C-A	YNL178W
YFR031C-A	YNL302C
YFR031C-A	YOL040C
YFR031C-A	YOL120C
YFR031C-A	YOL127W
YFR031C-A	YOR063W
YFR031C-A	YPL090C
YFR031C-A	YPL198W
YFR031C-A	YPL220W
YFR037C	YKR001C
YFR037C	YKR008W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YML127W
YFR037C	YMR033W
YFR037C	YMR072W
YFR037C	YNR003C
YFR037C	YOR304W
YFR051C	YGL137W
YFR051C	YIL076W
YFR051C	YPL010W
YFR052W	YHR027C
YFR052W	YHR200W
YFR052W	YIL075C
YFR052W	YLR421C
YGL014W	YGL103W
YGL014W	YHL001W
YGL014W	YJL177W
YGL014W	YLR448W
YGL014W	YML063W
YGL014W	YNL302C
YGL014W	YOL040C
YGL014W	YOL127W
YGL019W	YGR090W
YGL019W	YIL035C
YGL019W	YLR418C
YGL019W	YOR039W
YGL019W	YOR061W
YGL049C	YIR001C
YGL049C	YJL190C
YGL049C	YLR175W
YGL049C	YOL139C
YGL103W	YGL123W
YGL103W	YGR085C
YGL103W	YHL001W
YGL103W	YJL177W
YGL103W	YJL190C
YGL103W	YJR123W
YGL103W	YKL172W
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLR075W
YGL103W	YLR448W
YGL103W	YML063W
YGL103W	YNL069C
YGL103W	YNL178W
YGL103W	YNL302C
YGL103W	YOL040C
YGL103W	YOL127W
YGL103W	YOR063W
YGL103W	YPL090C
YGL103W	YPL093W
YGL103W	YPL198W
YGL103W	YPL220W
YGL105W	YGR264C
YGL111W	YHR197W
YGL111W	YKL172W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YNL061W
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR063W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL131W
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YMR223W
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YPL254W
YGL115W	YGL208W
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YJR123W
YGL123W	YKL180W
YGL123W	YNL178W
YGL123W	YOL040C
YGL123W	YOR063W
YGL129C	YGR084C
YGL129C	YGR215W
YGL129C	YIL093C
YGL129C	YJR101W
YGL129C	YJR113C
YGL129C	YMR188C
YGL129C	YNL306W
YGL129C	YNR037C
YGL129C	YPL013C
YGL129C	YPL118W
YGL137W	YIL076W
YGL137W	YPL010W
YGL145W	YLR268W
YGL145W	YNL258C
YGL155W	YKL019W
YGL171W	YHR148W
YGL171W	YLR186W
YGL172W	YGR119C
YGL206C	YGR167W
YGL213C	YPR189W
YGL246C	YOR048C
YGR020C	YLR447C
YGR020C	YOR332W
YGR054W	YMR290C
YGR054W	YOR063W
YGR063C	YPR187W
YGR078C	YLR200W
YGR078C	YML094W
YGR078C	YNL153C
YGR083C	YJR007W
YGR083C	YKR026C
YGR083C	YOR260W
YGR084C	YGR215W
YGR084C	YIL093C
YGR084C	YJR101W
YGR084C	YJR113C
YGR084C	YMR188C
YGR084C	YNL306W
YGR084C	YNR037C
YGR084C	YPL013C
YGR084C	YPL118W
YGR085C	YHL001W
YGR085C	YJL177W
YGR085C	YJL190C
YGR085C	YJR123W
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLR075W
YGR085C	YLR432W
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YOL040C
YGR085C	YOL127W
YGR085C	YOR063W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL093W
YGR085C	YPL131W
YGR085C	YPL198W
YGR085C	YPL220W
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJL109C
YGR090W	YLR186W
YGR090W	YLR223C
YGR090W	YLR409C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR061W
YGR090W	YOR063W
YGR090W	YPL126W
YGR120C	YPR105C
YGR132C	YPL050C
YGR156W	YKL018W
YGR156W	YKR002W
YGR156W	YLR277C
YGR156W	YLR448W
YGR156W	YMR061W
YGR156W	YNL222W
YGR156W	YOR179C
YGR156W	YPR107C
YGR178C	YHR121W
YGR215W	YIL093C
YGR215W	YJR101W
YGR215W	YJR113C
YGR215W	YMR188C
YGR215W	YNL306W
YGR215W	YNR037C
YGR215W	YPL118W
YGR240C	YLR180W
YGR245C	YHR197W
YGR245C	YKR048C
YGR245C	YLR106C
YGR245C	YNL002C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YOR063W
YGR245C	YPL093W
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR223W
YGR252W	YMR236W
