YMR056C	YNR056C
YIL159W	YLR452C
YLR267W	YAL062W
YLR267W	YDR328C
YNL042W	YBR160W
YNL042W	YOR014W
YLL015W	YJR022W
YGR246C	YGR047C
YPL084W	YLR438C-A
YPL084W	YPR173C
YER172C	YLR438C-A
YER172C	YJR022W
YER172C	YKR086W
YER172C	YPL105C
YPR171W	YHR114W
YPR171W	YBR160W
YPR171W	YGL181W
YPR171W	YHL002W
YPR171W	YDR388W
YPR171W	YHR016C
YKL092C	YPL256C
YKL092C	YCL027W
YCL014W	YJR092W
YCL014W	YBR160W
YCL014W	YJR091C
YCL014W	YIL104C
YCL014W	YPR086W
YJR092W	YBR160W
YHR114W	YPL111W
YHR114W	YOL082W
YHR114W	YJL065C
YHR114W	YDR069C
YHR114W	YGL222C
YHR114W	YDR148C
YHR114W	YJL174W
YHR114W	YOR181W
YHR114W	YMR109W
YHR114W	YPL174C
YHR114W	YNL078W
YHR114W	YGL037C
YHR114W	YDR529C
YHR114W	YGL189C
YHR114W	YPL152W
YHR114W	YCR035C
YHR114W	YER125W
YHR114W	YJL151C
YHR114W	YPL124W
YHR114W	YPL057C
YHR114W	YLR136C
YHR114W	YDL015C
YHR114W	YIL156W
YHR114W	YDL037C
YHR114W	YDR056C
YHR114W	YDR319C
YHR114W	YFL012W
YHR114W	YGR031W
YNL278W	YBR160W
YNL278W	YLR216C
YIL034C	YDL165W
YIL034C	YCL035C
YIL034C	YCL009C
YIL034C	YOR181W
YIL034C	YAL014C
YIL034C	YBR173C
YIL034C	YBL049W
YIL034C	YCL022C
YPL111W	YEL034W
YPL111W	YBR011C
YPL111W	YGR136W
YPL111W	YKL085W
YPL111W	YMR235C
YPL111W	YFL012W
YML042W	YMR038C
YML042W	YJR091C
YOR125C	YGL192W
YOR125C	YDR456W
YOR125C	YJL068C
YPL178W	YML117W
YPL178W	YER173W
YPL178W	YML049C
YPL178W	YER011W
YJR060W	YMR094W
YJR060W	YDR318W
YJR060W	YPL153C
YGR174C	YDL054C
YMR038C	YJR104C
YJL014W	YGL116W
YJL014W	YDR142C
YJL014W	YDR075W
YJL014W	YER173W
YJL014W	YBR198C
YJL014W	YBL049W
YCR002C	YJR076C
YCR002C	YLR314C
YCR002C	YCL024W
YCR002C	YNL312W
YCR002C	YDL225W
YJR076C	YLR314C
YJR076C	YMR012W
YJR076C	YPL018W
YJR076C	YCL024W
YJR076C	YHR027C
YJR076C	YDL225W
YJR076C	YMR304W
YJR076C	YHR033W
YFR028C	YNL014W
YFR028C	YDR171W
YFR028C	YJR091C
YFR028C	YKL150W
YFR028C	YBR126C
YFR028C	YDR453C
YAR019C	YGR092W
YAR019C	YDL185W
YGL116W	YBR160W
YGL116W	YJL030W
YGL116W	YKL085W
YGL116W	YPL140C
YGL116W	YDR113C
YOR074C	YPR086W
YHR166C	YEL034W
YHR166C	YPL124W
YHR166C	YER161C
YHR166C	YBR270C
YLR310C	YJL005W
YLR310C	YPL240C
YLR310C	YDL047W
YLR310C	YBR225W
YBR160W	YMR001C
YBR160W	YJL194W
YBR160W	YBR135W
YBR160W	YGR108W
YBR160W	YDL155W
YBR160W	YLR210W
YBR160W	YPL256C
YBR160W	YMR012W
YBR160W	YLR394W
YBR160W	YOR037W
YBR160W	YPR111W
YBR160W	YGR092W
YBR160W	YDR052C
YBR160W	YPL194W
YBR160W	YHR164C
YBR160W	YJL157C
YBR160W	YBL013W
YBR160W	YCL027W
YBR160W	YOR178C
YBR160W	YJR091C
YBR160W	YPR141C
YBR160W	YGR238C
YBR160W	YDR439W
YBR160W	YAL024C
YBR160W	YMR036C
YBR160W	YLR035C
YBR160W	YGL124C
YBR160W	YOR177C
YBR160W	YLR219W
YBR160W	YPL070W
YBR160W	YDR001C
YBR160W	YDR113C
YBR160W	YDL106C
YBR160W	YOR104W
YBR160W	YBL105C
YBR160W	YIL122W
YBR160W	YNL102W
YBR160W	YKL116C
YBR160W	YHR027C
YBR160W	YOR014W
YBR160W	YER008C
YBR160W	YLL003W
YBR160W	YLR079W
YBR160W	YLR086W
YBR160W	YDR356W
YBR160W	YHL022C
YBR160W	YML034W
YBR160W	YLR006C
YBR160W	YLR045C
YBR160W	YDR146C
YBR160W	YLR182W
YBR160W	YMR005W
YBR160W	YGR186W
YBR160W	YLR183C
YBR160W	YLR425W
YBR160W	YDR027C
YBR160W	YAL028W
YBR160W	YDL025C
YBR160W	YDL089W
YBR160W	YDR223W
YBR160W	YER041W
YBR160W	YHR159W
YBR160W	YJL084C
YBR160W	YJR083C
YBR160W	YKR089C
YBR160W	YLR187W
YBR160W	YLR190W
YBR160W	YLR238W
YBR160W	YLR401C
YBR160W	YML119W
YBR160W	YNL058C
YBR160W	YNL321W
YBR160W	YOL070C
YBR160W	YOR066W
YBR160W	YGR270W
YBR160W	YDR285W
YDL165W	YKL002W
YDL165W	YER068W
YDL165W	YGL127C
YDL165W	YDR443C
YDL165W	YLR125W
YDR168W	YJR032W
YDR168W	YKL139W
YDR168W	YPL240C
YDR168W	YOR027W
YLR314C	YCL024W
YLR314C	YDL225W
YBR202W	YGL001C
YFL009W	YDL132W
YFL009W	YJL194W
YFL009W	YLR079W
YFL009W	YDR328C
YCR094W	YJR091C
YDL132W	YDL017W
YDL132W	YPL256C
YDL132W	YOR080W
YDL132W	YLR100W
YDL132W	YLR097C
YDL132W	YLR368W
YDL132W	YDL006W
YDL132W	YLR079W
YDL132W	YDR328C
YDL132W	YBR280C
YDL132W	YLR128W
YDL132W	YDR285W
YPR019W	YDR143C
YMR001C	YDR052C
YMR001C	YDL003W
YMR001C	YJL074C
YJL194W	YLL004W
YJL194W	YKL145W
YDL017W	YDR052C
YDL017W	YDL160C
YDL017W	YGL151W
YDL017W	YGL137W
YDL017W	YOR027W
YDL017W	YBR126C
YDL017W	YCR050C
YDL017W	YEL023C
YDL017W	YFR057W
YDL017W	YOR006C
YGL130W	YMR012W
YGL130W	YOL145C
YGL130W	YGL120C
YGL130W	YDL140C
YGL130W	YGL207W
YGL130W	YKR001C
YER061C	YPL073C
YER164W	YIL035C
YER164W	YKR001C
YBR274W	YLR258W
YBR274W	YDR113C
YBR274W	YJL036W
YBR274W	YLR152C
YDR254W	YIL111W
YNL192W	YHR082C
YNL192W	YHR048W
YJL099W	YPL242C
YJL099W	YJR091C
YJL099W	YDR079W
YJL099W	YLR424W
YMR198W	YMR012W
YMR198W	YPR141C
YOR349W	YER007W
YOR349W	YFL037W
YDR022C	YGL237C
YDR022C	YLR288C
YDR022C	YGL070C
YNR001C	YKL085W
YCR005C	YKL085W
YCR005C	YPL245W
YIL035C	YOL145C
YIL035C	YDL031W
YIL035C	YMR290C
YIL035C	YDR225W
YIL035C	YBL002W
YIL035C	YJR144W
YIL035C	YLR002C
YIL035C	YNL061W
YIL035C	YNL262W
YIL035C	YDL195W
YIL035C	YGL207W
YIL035C	YER161C
YIL035C	YHR066W
YIL035C	YKL082C
YIL035C	YDR381W
YLR133W	YJR022W
YBR135W	YGR108W
YBR135W	YDL155W
YBR135W	YLR210W
YBR135W	YPL256C
YBR135W	YOR080W
YBR135W	YEL034W
YBR135W	YLR079W
YGR108W	YPL124W
YDL155W	YPL124W
YLR210W	YGR205W
YGR167W	YDR320C
YGR167W	YHR161C
YPL256C	YPL049C
YPL256C	YDR480W
YPL256C	YJL157C
YPL256C	YDR328C
YPL256C	YHL007C
YPL256C	YER111C
YPL256C	YLR182W
YMR012W	YJL157C
YMR012W	YDR148C
YMR012W	YMR059W
YMR012W	YIR001C
YMR012W	YGR274C
YMR012W	YOL006C
YMR012W	YCR084C
YMR012W	YGR067C
YBR109C	YOL016C
YBR109C	YLL050C
YBR109C	YNL281W
YBR109C	YGL141W
YBR109C	YEL034W
YBR109C	YBR011C
YBR109C	YPL242C
YBR109C	YMR109W
YBR109C	YJR073C
YBR109C	YMR105C
YBR109C	YER023W
YBR109C	YDR195W
YBR109C	YBR050C
YBR109C	YBR229C
YBR109C	YKR025W
YBR109C	YGL229C
YBR109C	YOR035C
YBR109C	YJR104C
YBR109C	YDR356W
YBR109C	YLL040C
YBR109C	YFR054C
YBR109C	YGR050C
YBR109C	YKL067W
YOL016C	YGL127C
YKL190W	YGL070C
YNL225C	YOR373W
YLL050C	YJL005W
YLL050C	YOR080W
YLL050C	YOR181W
YLL050C	YLR059C
YLL050C	YMR059W
YLL050C	YNL138W
YGL005C	YGR119C
YNR041C	YML123C
YNR075W	YML123C
YNR075W	YJR001W
YBR302C	YML129C
YBR302C	YHR026W
YBR302C	YDL212W
YBR302C	YPL105C
YFL062W	YMR306W
YFL062W	YML048W
YFL062W	YLR034C
YFL062W	YDR307W
YFL062W	YGL042C
YFL062W	YJL059W
YNL052W	YDL067C
YHR051W	YDL067C
YHR051W	YNL061W
YDL067C	YDR318W
YGR247W	YOR327C
YLR216C	YPL240C
YLR216C	YIR037W
YLR216C	YKL057C
YLR216C	YHR074W
YLR216C	YKL117W
YLR216C	YGL137W
YLR216C	YDR128W
YJR032W	YPL240C
YNR010W	YDL005C
YNR010W	YOR174W
YNR010W	YGL127C
YBR036C	YHR110W
YBR036C	YGR284C
YBR036C	YMR306W
YBR036C	YML048W
YBR036C	YJL214W
YBR036C	YCL052C
YBR036C	YHR026W
YBR036C	YDL212W
YBR036C	YDL015C
YBR036C	YBR161W
YBR036C	YDR307W
YBR036C	YHR140W
YBR036C	YPL264C
YMR048W	YBR034C
YMR048W	YLR368W
YMR048W	YER063W
YPL200W	YOR035C
YLR394W	YDR004W
YLR394W	YDR285W
YDR256C	YMR314W
YMR094W	YPL240C
YMR094W	YDR328C
YPL018W	YCL039W
YPL018W	YDR318W
YHR191C	YNL290W
YPL181W	YBR112C
YPL181W	YGR252W
YPL181W	YDR388W
YPL181W	YDL076C
YPL181W	YDR392W
YPL181W	YPL139C
YKL139W	YDL047W
YKL139W	YBR169C
YOL145C	YJR091C
YOL145C	YBR279W
YOL145C	YDL140C
YOL145C	YKL145W
YOL145C	YGL207W
YOL145C	YML010W
YKL090W	YBL050W
YKL090W	YGR024C
YML101C	YJR102C
YHR053C	YKL023W
YOL082W	YPL091W
YOL082W	YKL103C
YOL082W	YPL070W
YOL082W	YER007W
YOL082W	YCL031C
YOL082W	YHR113W
YOR037W	YPR086W
YOR037W	YDL199C
YBR112C	YCR096C
YBR112C	YGL035C
YBR112C	YNL167C
YBR112C	YGL162W
YBR112C	YCR084C
YJL005W	YGR092W
YJL005W	YMR059W
YJL005W	YNL138W
YKL087C	YLR285W
YIR028W	YJL183W
YGR113W	YPR046W
YGR113W	YJL064W
YGR113W	YLR424W
YLR037C	YJR091C
YLR037C	YLR183C
YGR092W	YDL147W
YGR092W	YGL137W
YGR092W	YDL185W
YGR092W	YBR126C
YGR092W	YLR424W
YDR052C	YOR178C
YDR052C	YPL153C
YDL031W	YOR080W
YDL031W	YNL061W
YDL031W	YHR066W
YLR270W	YDR001C
YLR270W	YJL141C
YOR173W	YHR152W
YOR173W	YJL141C
YPL194W	YLR288C
YPL194W	YER173W
YER143W	YJR141W
YER143W	YNR071C
YOR204W	YDR388W
YOR245C	YGL053W
YOR245C	YBL050W
YOR245C	YOR097C
YDL160C	YER125W
YDL160C	YGL137W
YKL078W	YGL137W
YOR080W	YGL100W
YOR080W	YDR328C
YOR080W	YHR066W
YOR080W	YDR312W
YOR080W	YJL141C
YKL002W	YJR091C
YKL002W	YEL049W
YKL002W	YER104W
YKL002W	YMR117C
YKL002W	YER011W
YKL002W	YCL049C
YKL002W	YDL162C
YKL002W	YDR063W
YKL002W	YEL057C
YKL002W	YEL068C
YKL002W	YEL074W
YKL002W	YER121W
YKL002W	YLR108C
YKL002W	YGL259W
YPL049C	YDR480W
YPL049C	YBL017C
YDR263C	YOR214C
YDR403W	YKR053C
YER179W	YBR073W
YER179W	YNL013C
YER179W	YOR285W
YHR164C	YDR499W
YOR005C	YDR225W
YOR005C	YNL061W
YLL001W	YJL141C
YKL213C	YHL002W
YKL213C	YOR341W
YKL213C	YBL058W
YDR069C	YBL064C
YDR069C	YDL147W
YIL010W	YGL181W
YIL010W	YLR288C
YER088C	YDL076C
YBR278W	YMR290C
YBR278W	YJR091C
YBR278W	YNL262W
YBR278W	YLR181C
YDR284C	YBR298C
YDR284C	YPL147W
YAL026C	YPL146C
YOR264W	YFL013C
YOR264W	YOL043C
YOR264W	YHR067W
YOR264W	YGL220W
YOR264W	YJL055W
YOR264W	YJL215C
YOR264W	YKL146W
YOR264W	YNR068C
YMR276W	YNL281W
YMR276W	YHR027C
YMR276W	YIL075C
YNL258C	YFL021W
YDL219W	YGL070C
YDL219W	YDL047W
YDL101C	YMR105C
YDL101C	YER173W
YDL101C	YPL153C
YDL101C	YER125W
YDL101C	YML058W
YDL101C	YJR104C
YDL101C	YOR332W
YDL101C	YHR135C
YDL101C	YDR051C
YDL101C	YFL030W
YKL204W	YGL137W
YLR284C	YPL070W
YBL001C	YDR510W
YBL001C	YER067W
YBL001C	YPL068C
YHL030W	YDL147W
YHL030W	YOR261C
YHL030W	YKL145W
YHL030W	YDR388W
YBR176W	YPL070W
YBR176W	YGL070C
YBR176W	YGL127C
YHL043W	YMR232W
YGL222C	YJR091C
YER035W	YDR318W
YMR212C	YJL137C
YPL046C	YJR052W
YDR516C	YJR091C
YFL048C	YGL212W
YFL048C	YBR183W
YFL048C	YPR003C
YNL084C	YMR065W
YNL084C	YOR181W
YNL084C	YPL174C
YNL084C	YJR035W
YDL161W	YOR181W
YLL038C	YPL242C
YLR246W	YKL146W
YLR100W	YGL137W
YHR110W	YGR284C
YHR110W	YML048W
YHR110W	YAR031W
YHR110W	YBR069C
YML012W	YGL142C
YML012W	YLR208W
YML012W	YIL109C
YML012W	YDL195W
YML012W	YMR054W
YGR284C	YGR289C
YGR284C	YHR026W
YGR284C	YBR069C
YGR284C	YDL015C
YGR284C	YHR140W
YGR284C	YBR183W
YGR284C	YPL264C
YGR098C	YGR163W
YGR098C	YDR113C
YGR098C	YDR388W
YLR233C	YKL020C
YLR233C	YLR006C
YLR233C	YAL028W
YLR233C	YML038C
YLR300W	YOL126C
YOR033C	YJR091C
YOR033C	YOL090W
YJL085W	YDR388W
YJL085W	YLR247C
YER015W	YDR146C
YMR246W	YOL126C
YMR246W	YDR129C
YMR246W	YDL047W
YMR246W	YHR136C
YDL045C	YGL127C
YDR021W	YJR007W
YJL157C	YNR031C
YJL157C	YMR304W
YMR029C	YER020W
YMR029C	YDR200C
YMR029C	YLR238W
YKL182W	YPL231W
YLR377C	YPL169C
YMR277W	YGR186W
YCR028C	YJL004C
YMR319C	YGR252W
YMR319C	YNL061W
YMR319C	YJL128C
YMR319C	YER075C
YMR319C	YJL164C
YMR319C	YDR200C
YMR319C	YLR238W
YIL065C	YJR091C
YIL065C	YLR321C
YDR534C	YPR191W
YDR534C	YGL127C
YER109C	YGL070C
YLL043W	YPL192C
YPL262W	YMR291W
YAL034C	YGR274C
YAL034C	YBR198C
YCL027W	YPR008W
YCL027W	YPL242C
YCL027W	YGR289C
YCL027W	YBL105C
YCL027W	YGR070W
YCL027W	YML058W
YCL027W	YNL054W
YCL027W	YBL071C
YCL027W	YDL199C
YCL027W	YIR014W
YCL027W	YKL105C
YCL027W	YKR023W
YCL027W	YNL058C
YHR059W	YBR251W
YGR196C	YBR260C
YOR178C	YBR045C
YOR178C	YLR258W
YOR178C	YGL073W
YOR178C	YDR006C
YBR018C	YGL137W
YBR018C	YPR054W
YKR039W	YDL212W
YFL021W	YJR066W
YDR283C	YPL240C
YEL009C	YGR274C
YEL009C	YBR198C
YGR252W	YMR223W
YPR184W	YJL141C
YJR040W	YGL212W
YCL036W	YDR388W
YCL039W	YMR135C
YCL039W	YDL225W
YCL039W	YDL185W
YCL039W	YPL139C
YCL039W	YIL017C
YCL039W	YGL227W
YCL039W	YBL049W
YMR135C	YPL153C
YMR135C	YBL049W
YBR045C	YBL105C
YEL011W	YPR086W
YJL137C	YLR258W
YDL171C	YDL047W
YDL171C	YMR117C
YDL171C	YPR086W
YDR508C	YDL212W
YDR508C	YMR279C
YER020W	YAL056W
YER020W	YDL035C
YER020W	YNL124W
YKR067W	YGL137W
YCL035C	YMR059W
YML048W	YMR011W
YML048W	YJL214W
YML048W	YBR298C
YML048W	YML123C
YML048W	YDL047W
YML048W	YBR069C
YML048W	YDL015C
YML048W	YJL222W
YML048W	YDR307W
YML048W	YHR140W
YML048W	YBR183W
YML048W	YPL264C
YOR185C	YOR171C
YOR185C	YMR235C
YOR185C	YDL193W
YGR163W	YGL207W
YGL181W	YBR272C
YGL181W	YLL019C
YGL181W	YIL122W
YGL181W	YPL188W
YGL181W	YPL156C
YGL181W	YDR388W
YGL181W	YER047C
YGL181W	YER161C
YGL181W	YER063W
YGL181W	YJL141C
YGL181W	YAL004W
YGL181W	YGR241C
YGL181W	YDR259C
YGL181W	YDL233W
YGL181W	YIL057C
YGL181W	YNR068C
YGL181W	YOR331C
YGL181W	YHR016C
YPL189W	YFL026W
YFL027C	YKL195W
YFL027C	YER078C
YFL027C	YHR115C
YGL237C	YBR011C
YGL237C	YDR277C
YGL237C	YKR048C
YGL237C	YER126C
YGL237C	YNR031C
YGL237C	YGR146C
YGL237C	YNL063W
YGL237C	YDR381W
YGL237C	YKL214C
YMR290C	YKL103C
YMR290C	YNL061W
YMR290C	YER126C
YMR290C	YHR066W
YPL001W	YEL056W
YPL001W	YLL022C
YPL001W	YBR272C
YEL056W	YLL022C
YEL056W	YBR272C
YNL281W	YMR294W
YNL014W	YMR059W
YBL032W	YNL005C
YBL032W	YML117W
YOR176W	YDR499W
YPL127C	YPL153C
YLL022C	YBR272C
YBL008W	YOR038C
YBL008W	YOR290C
YBL008W	YBR289W
YBL008W	YJL176C
YOR038C	YDR225W
YOR038C	YOR290C
YOR038C	YBR289W
YOR038C	YJL176C
YCR097W	YCR096C
YCR096C	YLR288C
YCR096C	YOL006C
YCR096C	YCR084C
YBR034C	YJR022W
YBR034C	YNL078W
YLR205C	YJR091C
YDL125C	YJR091C
YDL125C	YER075C
YER062C	YML058W
YGL194C	YOL068C
YGL194C	YKR029C
YLR207W	YGL042C
YOL123W	YDR350C
YLR097C	YDR328C
YHL002W	YNL239W
YHL002W	YMR109W
YHL002W	YBR279W
YHL002W	YNL015W
YHL002W	YIL156W
YHL002W	YNR006W
YHL002W	YDR259C
YHL002W	YGR268C
YHL002W	YPR115W
YBR272C	YEL034W
YBR272C	YOR261C
YBR272C	YDL007W
YBR272C	YGL048C
YBR272C	YBL050W
YBR072W	YPL169C
YDR171W	YNL216W
YDR171W	YNL007C
YDR171W	YBR069C
YPL240C	YOR036W
YPL240C	YKL117W
YPL240C	YDR328C
YPL240C	YOR027W
YOL068C	YKR029C
YDR225W	YDR224C
YDR225W	YKR048C
YDR225W	YLR442C
YDR225W	YGL127C
YDR225W	YGL207W
YDR225W	YLR247C
YBL003C	YDL188C
YBL003C	YPL153C
YDR224C	YOL108C
YDR224C	YKL103C
YDR224C	YNL312W
YDR224C	YLR442C
YDR224C	YBR289W
YDR224C	YBR083W
YBL002W	YOL108C
YBL002W	YMR036C
YBL002W	YKR048C
YBL002W	YMR091C
YBL002W	YNL262W
YBL002W	YBR114W
YBL002W	YOL006C
YBL002W	YKR001C
YBL002W	YGR067C
