YMR056C	YNR056C
YER016W	YFR050C
YER016W	YML085C
YFL007W	YML092C
YFL007W	YGL011C
YFL007W	YDR227W
YER177W	YDR099W
YER177W	YPR030W
YER177W	YLR258W
YER177W	YNL189W
YER177W	YFR017C
YDR099W	YLR267W
YDR099W	YNL042W
YDR099W	YPR030W
YDR099W	YDR130C
YDR099W	YNL293W
YDR099W	YBR001C
YDR099W	YNL267W
YDR099W	YAL017W
YDR099W	YBR050C
YDR099W	YGL252C
YNL271C	YLR319C
YNL271C	YDL126C
YNL271C	YDR021W
YNL271C	YMR032W
YNL271C	YKL129C
YNL271C	YOR122C
YLR267W	YDR328C
YLR078C	YHR114W
YLR078C	YDL145C
YLR078C	YMR297W
YLR078C	YFR051C
YLR078C	YPL218W
YLR078C	YIL109C
YLR078C	YDR238C
YLR078C	YGL137W
YLR078C	YBL007C
YLR078C	YDR189W
YLR078C	YIL162W
YLR078C	YFL038C
YFL025C	YGL053W
YDR252W	YHR193C
YOR026W	YLR258W
YOR026W	YJL013C
YOR026W	YDL193W
YLR074C	YDR155C
YLR074C	YBR101C
YLR074C	YDR174W
YLR074C	YDR224C
YLR074C	YNR053C
YLR074C	YNL110C
YLR074C	YER006W
YLR074C	YLR196W
YLR074C	YNL002C
YLR074C	YKR081C
YLR074C	YFL006W
YLR074C	YIR003W
YKL092C	YPL256C
YKL092C	YPL095C
YLR319C	YLR362W
YLR319C	YGL015C
YMR275C	YER125W
YHR114W	YKL007W
YHR114W	YJL065C
YHR114W	YDR069C
YHR114W	YGL222C
YHR114W	YNL280C
YHR114W	YML008C
YHR114W	YOR181W
YHR114W	YFL018C
YHR114W	YKL129C
YHR114W	YPL174C
YHR114W	YNL078W
YHR114W	YCR044C
YHR114W	YJL117W
YHR114W	YOR281C
YHR114W	YGL037C
YHR114W	YML092C
YHR114W	YDR529C
YHR114W	YGL030W
YHR114W	YPL152W
YHR114W	YCR035C
YHR114W	YER125W
YHR114W	YBL007C
YHR114W	YOL018C
YHR114W	YDL037C
YHR114W	YDL146W
YHR114W	YDR056C
YHR114W	YER079W
YHR114W	YGR031W
YHR114W	YGR110W
YHR114W	YHL044W
YHR114W	YJL152W
YHR114W	YLR112W
YHR114W	YMR253C
YHR114W	YNL092W
YHR114W	YOR175C
YNL288W	YDL165W
YNL288W	YCR093W
YNL288W	YGR092W
YNL288W	YER068W
YNL288W	YPR072W
YNL288W	YNL091W
YNL288W	YER022W
YNL288W	YPR086W
YER048C	YPL205C
YFL029C	YPR054W
YKL007W	YIL034C
YKL007W	YER071C
YKL007W	YIR003W
YIL034C	YDL165W
YIL034C	YCL035C
YIL034C	YCL009C
YIL034C	YOR181W
YIL034C	YBR188C
YIL034C	YBR173C
YIL034C	YBL049W
YIL034C	YBR096W
YIL034C	YBR277C
YIL034C	YCL056C
YIL034C	YBR264C
YLR438W	YJR017C
YLR438W	YPL204W
YLR438W	YIR005W
YLR438W	YLL019C
YLR438W	YGR010W
YOR125C	YBL045C
YOR125C	YJL068C
YPL178W	YDL087C
YPL178W	YPL190C
YPL178W	YML117W
YPL178W	YNL251C
YPL178W	YER173W
YPL178W	YML049C
YPL178W	YGR013W
YPL178W	YNL189W
YJR060W	YDR318W
YJR060W	YKL089W
YNL161W	YBR018C
YNL161W	YIL106W
YNL161W	YEL060C
YNL161W	YNL007C
YNL161W	YDR293C
YKL208W	YPR086W
YKL011C	YDR155C
YKL011C	YBR278W
YKL011C	YDL101C
YKL011C	YNL014W
YKL011C	YBR010W
YKL011C	YDR224C
YKL011C	YOR232W
YKL011C	YMR201C
YKL011C	YEL024W
YKL011C	YGL137W
YKL011C	YGR184C
YKL011C	YHR033W
YPR025C	YOR173W
YPR025C	YDR508C
YJR076C	YLR314C
YJR076C	YPL018W
YJR076C	YCL024W
YJR076C	YHR027C
YJR076C	YNL088W
YJR076C	YHR033W
YFR028C	YGL003C
YFR028C	YNL014W
YFR028C	YKL150W
YFR028C	YPR069C
YFR028C	YBR126C
YFR028C	YDR453C
YFR028C	YGR094W
YAR019C	YGR092W
YKL022C	YHR166C
YKL022C	YBL084C
YKL022C	YGL003C
YKL022C	YDR386W
YKL022C	YDR369C
YGL116W	YJL030W
YGL116W	YJL013C
YHR166C	YBL084C
YHR166C	YGL003C
YDL165W	YCR093W
YDL165W	YKL002W
YDL165W	YER068W
YDL165W	YPR072W
YDL165W	YGL127C
YDL165W	YER148W
YDL165W	YNL025C
YDL165W	YLR125W
YDR168W	YJR032W
YDR168W	YKL139W
YDR168W	YPL240C
YCR093W	YDL145C
YCR093W	YER068W
YCR093W	YPR072W
YCR093W	YGL137W
YCR093W	YNL025C
YCR093W	YGR274C
YLR314C	YCL024W
YDR364C	YAL032C
YDL126C	YKL213C
YDL126C	YGR048W
YDL126C	YDR049W
YDL132W	YPL256C
YDL132W	YLR097C
YDL132W	YLR134W
YDL132W	YEL060C
YDL132W	YDL006W
YDL132W	YLR079W
YDL132W	YDR328C
YDL132W	YBR280C
YDL132W	YDR274C
YDL132W	YJL149W
YDL132W	YLR352W
YDL132W	YDR285W
YMR001C	YGL003C
YMR001C	YDR052C
YMR001C	YIL026C
YMR001C	YDR386W
YMR001C	YFL008W
YMR001C	YAL047C
YMR001C	YNL189W
YMR001C	YDR229W
YMR001C	YNL092W
YDL164C	YHR178W
YDL164C	YOR378W
YLR245C	YNL189W
YGL003C	YDL155W
YBR029C	YCR061W
YGL130W	YPL228W
YGL130W	YOL145C
YGL130W	YBR221C
YGL130W	YGL207W
YGL130W	YNL088W
YGL130W	YKR001C
YLR115W	YKL059C
YLR115W	YAL043C
YLR115W	YGR156W
YLR115W	YDR195W
YLR115W	YMR061W
YLR115W	YNL222W
YLR115W	YHL035C
YGL206C	YGR167W
YGL206C	YHR108W
YGL206C	YOR181W
YGL206C	YDR320C
YGL206C	YHR161C
YBR038W	YHR123W
YBR038W	YPR106W
YOR028C	YGR167W
YOR028C	YGL154C
YOR028C	YER022W
YOR028C	YNL092W
YDR022C	YGL237C
YDR022C	YGL070C
YCR005C	YJL042W
YIL035C	YOL145C
YIL035C	YPL037C
YIL035C	YMR290C
YIL035C	YBR010W
YIL035C	YER006W
YIL035C	YNL262W
YIL035C	YLR196W
YIL035C	YOL004W
YIL035C	YGL207W
YIL035C	YGR116W
YIL035C	YHL035C
YIL035C	YDR381W
YLR133W	YMR139W
YNL298W	YHR061C
YGR167W	YDR320C
YGR167W	YHR161C
YLR117C	YBR188C
YLR117C	YLL036C
YLR117C	YER013W
YLR117C	YAL032C
YLR117C	YML049C
YPL256C	YPL049C
YPL256C	YDR480W
YPL256C	YDR328C
YPL256C	YER111C
YPL256C	YLR182W
YOL016C	YGL127C
YDL145C	YNL284C
YDL145C	YCR012W
YDL145C	YJL117W
YDL145C	YEL060C
YDL145C	YBL056W
YDL145C	YFR051C
YDL145C	YDR238C
YDL145C	YGL137W
YDL145C	YKL211C
YDL145C	YPL222W
YNR041C	YML123C
YBL045C	YNL118C
YBL045C	YPL204W
YBL045C	YMR036C
YBL045C	YPR191W
YBL045C	YGL137W
YBL045C	YLR442C
YBL045C	YPR054W
YBR302C	YPL105C
YBR302C	YPR063C
YJR161C	YJL219W
YGR295C	YDL128W
YHL048W	YMR264W
YHL048W	YGR289C
YHL048W	YJL117W
YHL048W	YIL016W
YHL048W	YPL092W
YHL048W	YPR156C
YHL048W	YAR033W
YHL048W	YCR061W
YHL048W	YHR140W
YHL048W	YOR378W
YHL048W	YBR183W
YGR062C	YDL193W
YNL052W	YDL067C
YIL111W	YAR027W
YIL111W	YHL017W
YDL067C	YDR318W
YGR247W	YOR327C
YDR155C	YDL101C
YDR155C	YGL194C
YDR155C	YIR005W
YDR155C	YDL200C
YDR155C	YMR036C
YDR155C	YBR103W
YDR155C	YOR290C
YDR155C	YKR105C
YJR032W	YPL240C
YNR028W	YGL127C
YNR028W	YIL023C
YNR028W	YNL187W
YGR218W	YMR180C
YGR218W	YDR016C
YGR218W	YNL118C
YGR218W	YLR436C
YGR218W	YHR108W
YGR218W	YER062C
YGR218W	YNL164C
YGR218W	YDR499W
YGR218W	YOR177C
YGR218W	YML117W
YGR218W	YML120C
YGR218W	YGR119C
YGR218W	YLR151C
YGR218W	YOR329C
YGR218W	YAL047C
YGR218W	YGL170C
YGR218W	YER022W
YGR218W	YBR069C
YGR218W	YPL120W
YGR218W	YBR235W
YGR218W	YDR229W
YGR218W	YEL043W
YGR218W	YFL068W
YGR218W	YJR061W
YGR218W	YJR083C
YGR218W	YMR124W
YGR218W	YDR002W
YGR218W	YIL063C
YLR429W	YDR328C
YLR429W	YAL047C
YNL027W	YPL204W
YNL027W	YER120W
YNL027W	YHR207C
YGL238W	YDR170C
YGL238W	YNL189W
YNR010W	YDL005C
YNR010W	YBL093C
YNR010W	YGL127C
YBR036C	YEL027W
YBR036C	YMR306W
YBR036C	YCL052C
YBR036C	YDR276C
YBR036C	YIL016W
YBR036C	YBR161W
YBR036C	YHR140W
YBR036C	YNL044W
YBR036C	YPL264C
YNL232W	YCR035C
YNL232W	YDR280W
YNL232W	YHR069C
YNL232W	YOR001W
YNL232W	YOR076C
YNL232W	YNL189W
YMR048W	YBR034C
YMR048W	YER071C
YMR048W	YOL131W
YDR256C	YGL153W
YDR256C	YNL189W
YPL018W	YDR318W
YLR381W	YAR035W
YPL181W	YDL076C
YPL181W	YOL004W
YPL181W	YDR392W
YKL139W	YJL006C
YKL139W	YDL047W
YOL145C	YOR326W
YOL145C	YBR279W
YOL145C	YKL145W
YOL145C	YGL207W
YOL145C	YML010W
YGR088W	YNL189W
YMR264W	YBR298C
YMR264W	YBR283C
YMR264W	YOR045W
YMR264W	YAR027W
YMR264W	YHL042W
YEL027W	YBR298C
YEL027W	YDL054C
YEL027W	YLR034C
YGL128C	YAL032C
YOR037W	YPR086W
YOR037W	YCL056C
YDR016C	YKL002W
YDR016C	YGL044C
YFL053W	YDR316W
YIR032C	YBR126C
YIR028W	YJL183W
YLR037C	YKL130C
YPR111W	YHR193C
YPR111W	YPR160W
YPR111W	YIL106W
YGR092W	YOR317W
YGR092W	YPR160W
YGR092W	YIL106W
YGR092W	YOR117W
YGR092W	YGL137W
YGR092W	YBR126C
YGR092W	YLR424W
YDR052C	YOR178C
YDR052C	YBL023C
YOR180C	YLR284C
YOR180C	YFL018C
YOR180C	YDL116W
YOR180C	YGL153W
YNL118C	YKR054C
YNL118C	YPR160W
YNL118C	YOL151W
YNL118C	YPL204W
YNL118C	YDL116W
YNL118C	YGR116W
YNL118C	YCR076C
YNL118C	YOR093C
YPL194W	YER173W
YER143W	YGL044C
YER143W	YJR141W
YMR238W	YHR061C
YMR238W	YFL036W
YMR238W	YOL131W
YOR245C	YGL053W
YDL160C	YER125W
YDL160C	YGL137W
YDL160C	YDR170C
YKL002W	YER039C
YKL002W	YEL049W
YKL002W	YER104W
YKL002W	YMR117C
YKL002W	YBR262C
YKL002W	YDR063W
YKL002W	YDR290W
YKL002W	YEL068C
YKL002W	YEL074W
YKL002W	YER079W
YKL002W	YER121W
YKL002W	YLR108C
YKL002W	YER031C
YPL049C	YDR480W
YPL049C	YNL189W
YDR480W	YNL189W
YJL065C	YDL012C
YOR005C	YIL125W
YOR005C	YNL110C
YOR005C	YKR081C
YDR069C	YBR221C
YDR069C	YBL064C
YDR069C	YER022W
YDR273W	YFR052W
YIL010W	YGL181W
YER088C	YDL076C
YBR278W	YMR290C
YBR278W	YNL262W
YBR278W	YLR181C
YDR284C	YBR298C
YDR284C	YPR079W
YDR284C	YHL017W
YDL101C	YJL092W
YDL101C	YDL200C
YDL101C	YBR035C
YDL101C	YER173W
YDL101C	YDR030C
YDL101C	YER125W
YDL101C	YML058W
YDL101C	YNL088W
YDL101C	YDR051C
YDL101C	YMR226C
YBR208C	YBR221C
YBR252W	YNL189W
YKR054C	YHR158C
YKR054C	YFL008W
YKR054C	YMR117C
YKL204W	YGL137W
YDR206W	YER027C
YDR206W	YJL030W
YLR284C	YGL153W
YLR284C	YNL189W
YBL001C	YNL189W
YBL001C	YER067W
YBL001C	YPL068C
YBR176W	YGL070C
YBR176W	YGL127C
YBR176W	YNL189W
YHL043W	YMR232W
YOR092W	YJR040W
YER035W	YDR318W
YBL047C	YPL204W
YBL047C	YCR030C
YHR193C	YPL204W
YDR516C	YCL040W
YDR516C	YNL032W
YFL048C	YAL010C
YFL048C	YBR183W
YNL084C	YMR065W
YNL084C	YHR158C
YNL084C	YOR181W
YNL084C	YPL174C
YNL084C	YBL007C
YNL084C	YFL008W
YNL084C	YER022W
YBR247C	YPL204W
YBR247C	YCL059C
YBR247C	YBL056W
YBR247C	YOL010W
YBR247C	YPL012W
YBR247C	YDL060W
YDL161W	YOR181W
YFL024C	YOR244W
YFL024C	YDR359C
YHR123W	YBR295W
YBL040C	YPR156C
YPL028W	YBR055C
YML126C	YDL188C
YGR175C	YGR289C
YJL167W	YBR055C
YJL167W	YDR369C
YML008C	YDL089W
YHR190W	YNL083W
YML012W	YLR208W
YML012W	YIL109C
YML012W	YMR054W
YML012W	YLR124W
YOR244W	YDR359C
YNL125C	YLR196W
YNL125C	YAR027W
YMR219W	YDR227W
YGR098C	YGR163W
YJR017C	YNL014W
YJR017C	YDR343C
YJR017C	YHR027C
YJR017C	YML010W
YJR017C	YPR086W
YJR017C	YGR186W
YJR017C	YHR033W
YLR233C	YGR160W
YLR233C	YLR196W
YLR233C	YKR081C
YLR233C	YPL012W
YLR233C	YLR006C
YLR233C	YAL028W
YBR102C	YGL233W
YBR102C	YER008C
YBR102C	YIL068C
YBR102C	YPR055W
YOR317W	YDL047W
YOR317W	YBR064W
YOR317W	YBR239C
YMR246W	YOL126C
YMR246W	YLR019W
YMR246W	YDL047W
YMR246W	YHR136C
YMR246W	YNL088W
YMR246W	YDR398W
YFR019W	YDL047W
YDR021W	YJR007W
YNL127W	YMR052W
YNL127W	YKL060C
YNL127W	YKR055W
YNL127W	YGL131C
YNL127W	YDR050C
YNL127W	YDR200C
YMR052W	YDR200C
YMR029C	YDR200C
YMR029C	YLR238W
YLR377C	YNL189W
YPR062W	YNL189W
YOR388C	YER022W
YBR101C	YJL117W
YBR101C	YPR154W
YBR101C	YHL021C
YBR101C	YKL171W
YBR101C	YPL136W
YMR319C	YER075C
YMR319C	YJL164C
YMR319C	YDR200C
YMR319C	YLR238W
YDR130C	YHR134W
YDR534C	YPR191W
YDR534C	YGL127C
YMR020W	YHR178W
YNL135C	YER136W
YNL135C	YDR174W
YNL135C	YIL149C
YNL135C	YMR087W
YNL135C	YMR315W
YLR449W	YJL023C
YLR449W	YLR196W
YLR449W	YKR081C
YLR449W	YER041W
YLL043W	YPL192C
YOR381W	YBR139W
YOR384W	YGL181W
YMR222C	YIL016W
YIL097W	YOR117W
YIL097W	YBL049W
YIL054W	YLR386W
YOR178C	YLR258W
YBR019C	YOL150C
YBR020W	YML051W
YLR081W	YOR181W
YDR009W	YML051W
YPL248C	YML051W
YPL248C	YDR296W
YPL248C	YOR259C
YPL248C	YGL048C
YPL248C	YER148W
YPL248C	YER022W
YPL248C	YGR104C
YPL248C	YPR086W
YBR018C	YGL137W
YBR018C	YPR054W
YOL030W	YAR027W
YDR283C	YPL240C
YDR283C	YBR055C
YEL009C	YER148W
YEL009C	YER022W
YEL009C	YDR308C
YEL009C	YGR274C
YOR120W	YBR055C
YPR184W	YER054C
YPR184W	YFR017C
YER136W	YFL005W
YER136W	YLR362W
YER136W	YOR089C
YER136W	YBR264C
YER136W	YFL038C
YER136W	YER031C
YER136W	YKR014C
YER136W	YLR262C
YER136W	YML001W
YJR040W	YAR027W
YKL104C	YDR170C
YKL104C	YKL161C
YHR061C	YMR032W
YHR061C	YCL032W
YHR061C	YMR273C
YMR135C	YBL049W
YNL153C	YGR089W
YER054C	YPR160W
YER054C	YLR258W
YEL011W	YPR086W
YER107C	YNL189W
YER107C	YHL008C
YJL137C	YLR258W
YCL040W	YNL189W
YDR508C	YMR279C
YPR160W	YPL204W
YPR160W	YBR055C
YPR160W	YAL017W
YPR160W	YML058W
YGR216C	YCR101C
YKL026C	YFL051C
YOL151W	YLR196W
YOL151W	YGR111W
YDR517W	YGL237C
YPL059W	YMR032W
YPL059W	YJL162C
YPL059W	YNL047C
YGR163W	YGL207W
YGR163W	YGR203W
YGL181W	YBR138C
YGL181W	YBR272C
YGL181W	YLL019C
YGL181W	YPL053C
YGL181W	YKR028W
YGL181W	YER047C
YGL181W	YBL007C
YGL181W	YOR333C
YGL181W	YAL004W
YGL181W	YIL057C
YGL181W	YNR068C
YGL181W	YHR016C
YPL189W	YFL026W
YMR192W	YPR154W
YMR192W	YHR016C
YFL027C	YER078C
YGL237C	YBL021C
YGL237C	YBR011C
YGL237C	YKR028W
YGL237C	YPR069C
YGL237C	YNR031C
YGL237C	YGR146C
YGL237C	YPL166W
YGL237C	YPR085C
YGL237C	YDR381W
YGL237C	YKL214C
YMR290C	YBR142W
YMR290C	YNL110C
YMR290C	YKR081C
YMR290C	YNL189W
YPL001W	YBR272C
YPL001W	YBL023C
YNL014W	YDL200C
YBL032W	YML117W
YBL032W	YML105C
YOR176W	YDR499W
YOR176W	YLR196W
YOR176W	YER071C
YGR187C	YBR282W
YPL127C	YER142C
YPL127C	YDR386W
YBR010W	YDR224C
YBR010W	YER142C
YBR010W	YDL200C
YBR010W	YJL168C
YBR010W	YLR442C
YBR010W	YDR227W
YOR038C	YOR290C
YOR038C	YJL176C
YER057C	YNL189W
YML075C	YIL016W
YML075C	YOR102W
YML075C	YPL264C
YDR174W	YBR233W
YDR174W	YKL130C
YDR174W	YNL189W
YDR174W	YKR092C
YDR174W	YAL027W
YBR034C	YNL078W
YMR032W	YOR181W
YMR032W	YHL027W
YMR032W	YER047C
YMR032W	YGR250C
YMR032W	YNL152W
YMR032W	YOR324C
YER062C	YDL059C
YER062C	YML058W
YER062C	YPL201C
YGL194C	YBR103W
YGL194C	YMR273C
YPR193C	YNL189W
YPR193C	YCL032W
YEL066W	YNL189W
YDR138W	YBR279W
YDR138W	YEL060C
YDR138W	YNL189W
YDR138W	YNR031C
YJL092W	YFL045C
YDR399W	YNL189W
YOR267C	YDL047W
YOL123W	YFL018C
YOL123W	YMR061W
YOL123W	YGL044C
YOL123W	YCL032W
YOL123W	YDR350C
YOL123W	YDL060W
YPL204W	YBR011C
YPL204W	YPL004C
YPL204W	YOR232W
YPL204W	YNL284C
YPL204W	YER006W
YPL204W	YHR185C
YPL204W	YGR086C
YPL204W	YBL056W
YPL204W	YBR125C
YPL204W	YKR028W
YPL204W	YNL272C
YPL204W	YDL047W
YPL204W	YLR182W
YPL204W	YDL060W
