YAL029C	YOR326W
YCR035C	YGR095C
YCR035C	YGR158C
YCR035C	YGR195W
YCR035C	YNL232W
YCR035C	YOL021C
YCR035C	YOR001W
YCR046C	YDR237W
YCR046C	YDR296W
YCR046C	YGR220C
YCR046C	YJL063C
YCR046C	YKL167C
YCR046C	YKR006C
YCR046C	YKR085C
YCR046C	YLR439W
YCR046C	YML025C
YCR046C	YMR193W
YCR046C	YNL177C
YCR052W	YDR303C
YCR052W	YFR037C
YCR052W	YIL126W
YCR052W	YKR008W
YCR072C	YDR101C
YCR072C	YLR106C
YCR072C	YNL182C
YCR072C	YNR053C
YCR072C	YPR016C
YDL040C	YHR013C
YDL047W	YFR040W
YDL051W	YGR162W
YDL051W	YML105C
YDL051W	YPR088C
YDL074C	YPL055C
YDL075W	YDL083C
YDL075W	YDR064W
YDL075W	YDR101C
YDL075W	YER074W
YDL075W	YFR031C-A
YDL075W	YGL147C
YDL075W	YGR085C
YDL075W	YHL001W
YDL075W	YIL133C
YDL075W	YKL180W
YDL075W	YLR367W
YDL075W	YMR194W
YDL075W	YNL301C
YDL075W	YOL127W
YDL075W	YOR063W
YDL075W	YOR096W
YDL083C	YDR064W
YDL083C	YER074W
YDL083C	YFR031C-A
YDL083C	YGL031C
YDL083C	YGL147C
YDL083C	YGR027C
YDL083C	YGR085C
YDL083C	YHL001W
YDL083C	YHL015W
YDL083C	YHL033C
YDL083C	YIL133C
YDL083C	YJR145C
YDL083C	YKL180W
YDL083C	YLR441C
YDL083C	YMR142C
YDL083C	YMR194W
YDL083C	YNL178W
YDL083C	YNL301C
YDL083C	YOL127W
YDL083C	YOR063W
YDL083C	YOR096W
YDL083C	YOR204W
YDL083C	YPL081W
YDL084W	YDR138W
YDL131W	YDL182W
YDL143W	YGL195W
YDL143W	YOR281C
YDL145C	YIL076W
YDL145C	YNL287W
YDL148C	YDR064W
YDL148C	YDR299W
YDL148C	YDR324C
YDL148C	YDR449C
YDL148C	YHR148W
YDL148C	YJR145C
YDL148C	YLR129W
YDL148C	YLR186W
YDL148C	YNL132W
YDL148C	YNL308C
YDL148C	YOL010W
YDL148C	YOR096W
YDL148C	YOR310C
YDL148C	YPL217C
YDL148C	YPR144C
YDL225W	YHR107C
YDL225W	YJR076C
YDL225W	YLR314C
YDR041W	YDR175C
YDR041W	YDR347W
YDR041W	YER050C
YDR041W	YGR165W
YDR041W	YGR215W
YDR041W	YJR101W
YDR041W	YJR113C
YDR041W	YMR158W
YDR041W	YNL137C
YDR041W	YNR037C
YDR041W	YOR204W
YDR064W	YDR449C
YDR064W	YER074W
YDR064W	YFR031C-A
YDR064W	YGL147C
YDR064W	YGR054W
YDR064W	YGR085C
YDR064W	YHL001W
YDR064W	YHL015W
YDR064W	YHR148W
YDR064W	YIL133C
YDR064W	YJR145C
YDR064W	YKL180W
YDR064W	YLR129W
YDR064W	YLR186W
YDR064W	YLR367W
YDR064W	YLR441C
YDR064W	YMR142C
YDR064W	YMR194W
YDR064W	YNL132W
YDR064W	YNL178W
YDR064W	YNL207W
YDR064W	YNL301C
YDR064W	YNL308C
YDR064W	YOL127W
YDR064W	YOR063W
YDR064W	YOR096W
YDR064W	YOR310C
YDR064W	YPL081W
YDR064W	YPL217C
YDR064W	YPR144C
YDR075W	YNL201C
YDR091C	YMR146C
YDR091C	YMR309C
YDR091C	YOR096W
YDR101C	YHR052W
YDR101C	YLR106C
YDR101C	YNL182C
YDR101C	YNR053C
YDR101C	YOR063W
YDR101C	YPL211W
YDR101C	YPR016C
YDR167W	YMR236W
YDR167W	YPL254W
YDR175C	YDR347W
YDR175C	YGR165W
YDR175C	YGR215W
YDR175C	YJR101W
YDR175C	YJR113C
YDR175C	YMR158W
YDR175C	YNL137C
YDR175C	YNR037C
YDR190C	YFL013C
YDR190C	YGR002C
YDR190C	YOR304W
YDR201W	YKR083C
YDR211W	YER025W
YDR211W	YGR083C
YDR211W	YLR291C
YDR211W	YPR010C
YDR237W	YDR296W
YDR237W	YGR220C
YDR237W	YJL063C
YDR237W	YKL167C
YDR237W	YKR006C
YDR237W	YKR085C
YDR237W	YLR439W
YDR237W	YML025C
YDR237W	YMR193W
YDR237W	YNL284C
YDR279W	YNL072W
YDR296W	YGR220C
YDR296W	YJL063C
YDR296W	YKL167C
YDR296W	YKR006C
YDR296W	YKR085C
YDR296W	YLR439W
YDR296W	YML025C
YDR296W	YMR193W
YDR296W	YNL177C
YDR299W	YER127W
YDR299W	YHR148W
YDR299W	YJR145C
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YNL308C
YDR299W	YNR054C
YDR299W	YOR096W
YDR299W	YPL217C
YDR299W	YPR144C
YDR303C	YFR037C
YDR303C	YIL126W
YDR303C	YKR008W
YDR308C	YHR058C
YDR308C	YNL236W
YDR308C	YOR174W
YDR324C	YDR398W
YDR324C	YDR449C
YDR324C	YHR148W
YDR324C	YLR129W
YDR324C	YLR186W
YDR324C	YLR222C
YDR324C	YLR409C
YDR324C	YNL132W
YDR324C	YPL217C
YDR324C	YPR144C
YDR347W	YGR165W
YDR347W	YGR215W
YDR347W	YJR101W
YDR347W	YJR113C
YDR347W	YMR158W
YDR347W	YNL137C
YDR347W	YNR037C
YDR361C	YPL208W
YDR378C	YDR473C
YDR378C	YER146W
YDR378C	YHR165C
YDR416W	YHR165C
YDR429C	YMR146C
YDR429C	YMR309C
YDR429C	YOR204W
YDR429C	YOR361C
YDR449C	YHR148W
YDR449C	YJR145C
YDR449C	YLR129W
YDR449C	YLR186W
YDR449C	YLR222C
YDR449C	YLR409C
YDR449C	YNL132W
YDR449C	YOR096W
YDR449C	YPL217C
YDR449C	YPR144C
YDR473C	YER146W
YDR473C	YHR165C
YDR473C	YOR159C
YDR478W	YNL221C
YEL018W	YGR002C
YEL018W	YNL136W
YEL018W	YPR023C
YEL054C	YHR010W
YEL054C	YJR145C
YEL054C	YOR063W
YEL054C	YPR102C
YER025W	YGR083C
YER025W	YLR215C
YER025W	YLR291C
YER025W	YMR146C
YER025W	YMR309C
YER043C	YFL028C
YER074W	YFR031C-A
YER074W	YGL147C
YER074W	YGR085C
YER074W	YHL001W
YER074W	YHL033C
YER074W	YIL133C
YER074W	YJR145C
YER074W	YKL180W
YER074W	YLR441C
YER074W	YMR142C
YER074W	YMR194W
YER074W	YNL178W
YER074W	YNL301C
YER074W	YOL127W
YER074W	YOR063W
YER074W	YOR096W
YER086W	YLR259C
YER146W	YHR165C
YER149C	YLL021W
YER164W	YOR039W
YER165W	YGL049C
YER165W	YGR162W
YFL022C	YLR060W
YFR001W	YHR052W
YFR001W	YLR002C
YFR001W	YMR290C
YFR001W	YNL061W
YFR001W	YOR063W
YFR001W	YPR016C
YFR009W	YGL195W
YFR009W	YLR180W
YFR031C-A	YGL031C
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YHL033C
YFR031C-A	YHR010W
YFR031C-A	YIL133C
YFR031C-A	YJR145C
YFR031C-A	YKL180W
YFR031C-A	YLR367W
YFR031C-A	YLR441C
YFR031C-A	YMR142C
YFR031C-A	YMR194W
YFR031C-A	YNL178W
YFR031C-A	YNL301C
YFR031C-A	YNL302C
YFR031C-A	YOL120C
YFR031C-A	YOL127W
YFR031C-A	YOR063W
YFR031C-A	YOR096W
YFR031C-A	YOR204W
YFR031C-A	YPL143W
YFR037C	YIL126W
YFR037C	YKR008W
YFR037C	YOR304W
YGL022W	YJL002C
YGL031C	YGR085C
YGL031C	YHL033C
YGL031C	YKL180W
YGL031C	YLR441C
YGL031C	YMR194W
YGL031C	YOL127W
YGL031C	YOR063W
YGL049C	YGR162W
YGL049C	YIR001C
YGL070C	YGR063C
YGL111W	YHR052W
YGL111W	YKL172W
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL061W
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR063W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL211W
YGL111W	YPR016C
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YHL015W
YGL147C	YHL033C
YGL147C	YIL133C
YGL147C	YKL180W
YGL147C	YLR406C
YGL147C	YMR194W
YGL147C	YMR290C
YGL147C	YNL178W
YGL147C	YOL127W
YGL147C	YOR063W
YGL147C	YOR096W
YGL147C	YPR016C
YGL195W	YLR180W
YGL195W	YOR136W
YGL200C	YML012W
YGL200C	YOR016C
YGR002C	YNL136W
YGR002C	YPR023C
YGR027C	YKL180W
YGR027C	YOL127W
YGR054W	YMR290C
YGR054W	YNL207W
YGR054W	YOR063W
YGR083C	YLR291C
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YIL133C
YGR085C	YJR145C
YGR085C	YKL180W
YGR085C	YLR367W
YGR085C	YLR441C
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YNL301C
YGR085C	YOL127W
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR204W
YGR085C	YPL143W
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YNL232W
YGR095C	YOL021C
YGR095C	YOR001W
YGR120C	YML071C
YGR124W	YPR145W
YGR158C	YGR195W
YGR158C	YNL232W
YGR158C	YOL021C
YGR158C	YOR001W
YGR162W	YOR204W
YGR165W	YJR101W
YGR165W	YJR113C
YGR165W	YMR158W
YGR165W	YNL137C
YGR195W	YNL232W
YGR195W	YOL021C
YGR195W	YOR001W
YGR215W	YJR101W
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YMR158W
YGR215W	YNL137C
YGR215W	YNR037C
YGR220C	YJL063C
YGR220C	YKL167C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YML025C
YGR220C	YMR193W
YGR261C	YPL195W
YGR262C	YML036W
YGR285C	YJL080C
YHL001W	YHL033C
YHL001W	YIL133C
YHL001W	YKL180W
YHL001W	YLR441C
YHL001W	YMR142C
YHL001W	YMR194W
YHL001W	YNL178W
YHL001W	YOL127W
YHL001W	YOR063W
YHL001W	YOR096W
YHL015W	YKL180W
YHL015W	YNL178W
YHL015W	YOR096W
YHL015W	YOR198C
YHL033C	YIL133C
YHL033C	YJR145C
YHL033C	YKL180W
YHL033C	YLR441C
YHL033C	YMR142C
YHL033C	YMR194W
YHL033C	YNL178W
YHL033C	YOL127W
YHL033C	YOR063W
YHL033C	YOR096W
YHR010W	YHR052W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLR367W
YHR010W	YMR194W
YHR010W	YMR290C
YHR010W	YNR053C
YHR010W	YOL127W
YHR010W	YOR063W
YHR010W	YOR096W
YHR020W	YLR180W
YHR024C	YLR163C
YHR052W	YKL172W
YHR052W	YLR002C
YHR052W	YLR106C
YHR052W	YLR276C
YHR052W	YLR449W
YHR052W	YMR049C
YHR052W	YMR290C
YHR052W	YNL061W
YHR052W	YNL182C
YHR052W	YOL077C
YHR052W	YOL127W
YHR052W	YOR063W
YHR052W	YOR272W
YHR052W	YPL043W
YHR052W	YPL211W
YHR052W	YPR016C
YHR058C	YNL236W
YHR058C	YOR174W
YHR107C	YJR076C
YHR107C	YLR314C
YHR148W	YJR145C
YHR148W	YLR129W
YHR148W	YLR186W
YHR148W	YLR222C
YHR148W	YLR409C
YHR148W	YNL132W
YHR148W	YOR096W
YHR148W	YPL217C
YHR148W	YPR144C
YHR165C	YOR159C
YHR172W	YLR212C
YHR216W	YMR142C
YIL076W	YNL287W
YIL098C	YJL180C
YIL126W	YKR008W
YIL126W	YOR304W
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLR441C
YIL133C	YMR142C
YIL133C	YMR194W
YIL133C	YMR290C
YIL133C	YNL132W
YIL133C	YNL178W
YIL133C	YNL301C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR063W
YIL133C	YOR096W
YIL133C	YOR204W
YIL133C	YPL143W
YIR010W	YPL233W
YJL050W	YOL115W
YJL063C	YKL167C
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YML025C
YJL063C	YMR193W
YJL179W	YNL153C
YJR041C	YKL014C
YJR041C	YOL144W
YJR045C	YLR203C
YJR063W	YNL248C
YJR063W	YOR341W
YJR063W	YPR010C
YJR076C	YLR314C
YJR101W	YJR113C
YJR101W	YMR158W
YJR101W	YNL137C
YJR101W	YNR037C
YJR101W	YOR204W
YJR113C	YMR158W
YJR113C	YNL137C
YJR113C	YNR037C
YJR145C	YLR186W
YJR145C	YLR367W
YJR145C	YLR441C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL081W
YJR145C	YPL217C
YJR145C	YPR144C
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL014C	YPL043W
YKL018W	YLR277C
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YOR179C
YKL045W	YNL102W
YKL088W	YML016C
YKL088W	YOR039W
YKL143W	YNL178W
YKL143W	YNL207W
YKL167C	YKR006C
YKL167C	YKR085C
YKL167C	YLR439W
YKL167C	YML025C
YKL167C	YMR193W
YKL172W	YLR002C
YKL172W	YLR196W
YKL172W	YLR276C
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YOR063W
YKL172W	YOR272W
YKL172W	YPL211W
YKL180W	YLR406C
YKL180W	YLR441C
YKL180W	YML024W
YKL180W	YMR142C
YKL180W	YMR194W
YKL180W	YNL132W
YKL180W	YNL178W
YKL180W	YNL301C
YKL180W	YNL302C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL143W
YKR006C	YKR085C
YKR006C	YLR439W
YKR006C	YML025C
YKR006C	YMR193W
YKR025W	YNL151C
YKR025W	YOR207C
YKR025W	YPR190C
YKR027W	YLR330W
YKR027W	YMR237W
YKR085C	YLR439W
YKR085C	YML025C
YKR085C	YMR193W
YLL004W	YML065W
YLR002C	YLR449W
YLR002C	YMR049C
YLR002C	YMR290C
YLR002C	YNL061W
YLR002C	YOL077C
YLR002C	YOL127W
YLR002C	YOR063W
YLR002C	YOR272W
YLR002C	YPL211W
YLR002C	YPR016C
YLR106C	YLR180W
YLR106C	YMR012W
YLR106C	YNL182C
YLR106C	YNR053C
YLR129W	YLR186W
YLR129W	YLR222C
YLR129W	YLR409C
YLR129W	YNL132W
YLR129W	YPL217C
YLR129W	YPR112C
YLR129W	YPR144C
YLR180W	YMR012W
YLR186W	YLR222C
YLR186W	YLR409C
YLR186W	YNL132W
YLR186W	YOR096W
YLR186W	YOR310C
YLR186W	YPL217C
YLR186W	YPR144C
YLR196W	YOL077C
YLR221C	YOL144W
YLR222C	YLR409C
YLR222C	YNL132W
YLR222C	YPL217C
YLR222C	YPR144C
YLR259C	YNL085W
YLR276C	YMR049C
YLR276C	YMR290C
YLR276C	YNL061W
YLR276C	YOL077C
YLR276C	YOL127W
YLR276C	YOR063W
YLR276C	YPL043W
YLR276C	YPL211W
YLR277C	YMR061W
YLR277C	YNL222W
YLR330W	YMR237W
YLR367W	YMR194W
YLR367W	YNL207W
YLR367W	YOR056C
YLR367W	YOR096W
YLR406C	YLR441C
YLR406C	YOL127W
YLR406C	YOR063W
YLR409C	YNL132W
YLR409C	YPL217C
YLR409C	YPR144C
YLR439W	YML025C
YLR439W	YMR193W
YLR439W	YNL284C
YLR441C	YMR194W
YLR441C	YNL178W
YLR441C	YNL301C
YLR441C	YOL127W
YLR441C	YOR063W
YLR441C	YOR096W
YLR449W	YML074C
YLR449W	YMR049C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL077C
YLR449W	YOL127W
YLR449W	YOR063W
YLR449W	YPL146C
YLR449W	YPL211W
YML024W	YOR096W
YML024W	YOR204W
YML025C	YMR193W
YML025C	YNL177C
YML105C	YPR088C
YMR049C	YMR290C
YMR049C	YNL061W
YMR049C	YOL077C
YMR049C	YOL127W
YMR049C	YOR063W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPL211W
YMR049C	YPR016C
YMR075W	YMR263W
YMR075W	YNL330C
YMR075W	YPR023C
YMR078C	YOL094C
YMR142C	YMR194W
YMR142C	YNL178W
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YOR204W
YMR142C	YPL143W
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPL081W
YMR158W	YNL137C
YMR194W	YNL132W
YMR194W	YNL178W
YMR194W	YNL301C
YMR194W	YNL302C
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YOR096W
YMR236W	YPL254W
YMR263W	YNL330C
YMR290C	YNL061W
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR272W
YMR290C	YPL043W
YMR290C	YPL211W
YMR290C	YPR016C
YMR309C	YOR204W
YMR309C	YOR361C
YNL037C	YOR136W
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YOR063W
YNL061W	YOR272W
YNL061W	YPL043W
YNL061W	YPL211W
YNL061W	YPR016C
YNL132W	YNL178W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YOR310C
YNL132W	YPL081W
YNL132W	YPL217C
YNL132W	YPR144C
YNL136W	YPR023C
YNL151C	YOR207C
YNL151C	YPR190C
YNL178W	YNL301C
YNL178W	YOL127W
YNL178W	YOR063W
YNL178W	YOR096W
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPR016C
YNL207W	YOR056C
YNL221C	YNL282W
YNL222W	YOR179C
YNL232W	YOL021C
YNL232W	YOR001W
YNL236W	YOR174W
YNL248C	YOR341W
YNL248C	YPR010C
YNL301C	YOL120C
YNL301C	YOL127W
YNL301C	YOR063W
YNL301C	YOR096W
YNL301C	YOR204W
YNL330C	YPR023C
YNR053C	YOL127W
YNR053C	YOR063W
YNR053C	YPR016C
YOL010W	YPL217C
YOL021C	YOR001W
YOL039W	YOL127W
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YOR272W
YOL077C	YPL043W
YOL077C	YPL211W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YPL143W
YOL127W	YOR063W
YOL127W	YOR096W
YOL127W	YPL043W
YOL127W	YPL143W
YOL127W	YPL211W
YOL127W	YPR016C
YOL145C	YOR039W
YOR063W	YOR096W
YOR063W	YOR272W
YOR063W	YPL043W
YOR063W	YPL143W
YOR063W	YPL211W
YOR063W	YPR016C
YOR096W	YOR310C
YOR096W	YPL081W
YOR096W	YPL217C
YOR096W	YPR144C
YOR204W	YOR361C
YOR204W	YPL081W
YOR207C	YPR190C
YOR272W	YPL043W
YOR272W	YPL211W
YOR341W	YPR010C
YPL043W	YPL211W
YPL211W	YPR016C
YPL217C	YPR112C
YPL217C	YPR144C
