YMR056C	YNR056C
YPR199C	YMR325W
YDL100C	YHR114W
YDL100C	YHR057C
YDL100C	YGR189C
YDL100C	YML101C
YDL100C	YML048W
YDL100C	YOL126C
YDL100C	YNL055C
YDL100C	YIL162W
YDL100C	YDR513W
YDL100C	YDR259C
YDL100C	YBR014C
YDL100C	YOL111C
YOR058C	YBR160W
YER101C	YBL050W
YBR128C	YPL120W
YLR423C	YMR068W
YLR423C	YMR213W
YLR423C	YDR022C
YLR423C	YPR105C
YLR423C	YMR025W
YLR423C	YNL230C
YLR423C	YBR102C
YLR423C	YGL237C
YLR423C	YPR179C
YLR423C	YMR032W
YLR423C	YDR148C
YLR423C	YPL174C
YLR423C	YNL078W
YLR423C	YJL041W
YLR423C	YGR119C
YLR423C	YDR228C
YLR423C	YOR158W
YLR423C	YJL117W
YLR423C	YDR473C
YLR423C	YAL032C
YLR423C	YJL036W
YLR423C	YGL127C
YLR423C	YBL106C
YLR423C	YGL212W
YLR423C	YDR259C
YLR423C	YCR082W
YLR423C	YDR357C
YLR423C	YMR124W
YLR423C	YMR204C
YLR423C	YPL159C
YDL113C	YBR160W
YDL113C	YPL174C
YDL113C	YJL036W
YDL113C	YLR424W
YLR189C	YGR220C
YNR007C	YHR114W
YDL149W	YKL064W
YDL149W	YLR065C
YDR384C	YNR060W
YDR384C	YBR199W
YLR295C	YBL099W
YLR295C	YJR121W
YLR295C	YIL124W
YLR295C	YIL004C
YLR295C	YER157W
YLR295C	YIL111W
YLR295C	YMR238W
YLR295C	YHR193C
YLR295C	YKL060C
YLR295C	YIL020C
YLR295C	YNL009W
YLR295C	YKL103C
YLR295C	YJL100W
YLR295C	YNL328C
YLR295C	YKL127W
YLR295C	YJL001W
YLR295C	YIL053W
YLR295C	YJL140W
YLR295C	YGR148C
YLR295C	YGL048C
YLR295C	YLR141W
YLR295C	YGR009C
YLR295C	YGR081C
YLR295C	YML058W
YLR295C	YDR510W
YLR295C	YPR182W
YLR295C	YML034W
YLR295C	YPR086W
YLR295C	YNL066W
YLR295C	YDR007W
YLR295C	YAR035W
YLR295C	YDL233W
YLR295C	YDR319C
YLR295C	YDR445C
YLR295C	YDR455C
YLR295C	YFR017C
YLR295C	YGL047W
YLR295C	YGL250W
YLR295C	YGR122W
YLR295C	YHR140W
YLR295C	YNL263C
YLR295C	YIL032C
YLR295C	YIL059C
YLR295C	YMR152W
YLR295C	YIR036C
YLR295C	YJL067W
YLR295C	YJR037W
YLR295C	YJR120W
YLR295C	YJR141W
YLR295C	YKL088W
YLR295C	YLR455W
YLR295C	YLR460C
YLR295C	YML079W
YLR295C	YMR141C
YLR295C	YMR181C
YLR295C	YOL008W
YLR295C	YOR324C
YLR295C	YPR118W
YDL004W	YBL099W
YDL004W	YJR121W
YDR377W	YML081C-A
YDR377W	YBL099W
YDR377W	YJR121W
YDR377W	YPL078C
YDR377W	YKL016C
YDR377W	Q0085
YML081C-A	YBL099W
YML081C-A	YPR020W
YML081C-A	YJR121W
YML081C-A	YKL016C
YML081C-A	Q0085
YBL099W	YPR020W
YBL099W	YJR121W
YBL099W	YBR039W
YBL099W	YPL078C
YBL099W	YDR298C
YBL099W	YKL016C
YBL099W	Q0085
YBL099W	YDL181W
YBL099W	YDR322C-A
YPR020W	YJR121W
YPR020W	YER048C
YPR020W	YPR086W
YJR121W	YBR039W
YJR121W	YPL078C
YJR121W	YDR298C
YJR121W	YKL016C
YJR121W	Q0085
YJR121W	YDL181W
YJR121W	YLR453C
YJR121W	YDR322C-A
YBR039W	YFR028C
YBR039W	YGL237C
YBR039W	YDL059C
YBR039W	YDL047W
YBR039W	YML058W
YBR039W	YOL087C
YPL078C	Q0085
YPL078C	YPL204W
YPL078C	YMR284W
YDR298C	YKL016C
YDR298C	Q0085
YDR298C	YFR028C
YKL016C	Q0085
YKL016C	YFR028C
YCL038C	YHR178W
YMR068W	YNL006W
YMR068W	YKL203C
YMR068W	YGL250W
YMR068W	YNL047C
YIL124W	YGL137W
YIL124W	YLR447C
YOR134W	YDR192C
YBR068C	YDR046C
YBR068C	YBL089W
YDR046C	YJR010C-A
YDR046C	YLR372W
YJL020C	YER032W
YJL020C	YLR258W
YJL020C	YMR032W
YJL020C	YOR181W
YJL020C	YMR109W
YJL020C	YBL105C
YJL020C	YDR409W
YJL020C	YGR048W
YJL020C	YLR337C
YDR361C	YJR091C
YIL033C	YIL035C
YIL033C	YER133W
YIL033C	YIL061C
YIL033C	YBL106C
YIL033C	YPR086W
YIL033C	YJL164C
YIL033C	YPL203W
YIL033C	YHR135C
YNL039W	YGR246C
YNL039W	YGR047C
YNL039W	YOL115W
YNL039W	YGL250W
YBR200W	YGR134W
YBR200W	YBR160W
YBR200W	YJL157C
YBR200W	YOR181W
YBR200W	YDR103W
YER155C	YBR251W
YER155C	YDL059C
YER155C	YNL207W
YER155C	YDL047W
YER155C	YOL087C
YPL115C	YBR160W
YPL115C	YDR141C
YPL115C	YIL055C
YPL115C	YGR270W
YPL115C	YMR273C
YIL004C	YNL287W
YIL004C	YPR181C
YIL004C	YIL109C
YIL004C	YDR238C
YIL004C	YGL137W
YIL004C	YDR189W
YIL004C	YAR027W
YIL004C	YDR100W
YKR068C	YGR166W
YKR068C	YDR407C
YKR068C	YMR218C
YKR068C	YDR246W
YJL031C	YOR370C
YJL031C	YCR041W
YDR299W	YGR145W
YDR299W	YCL059C
YGR282C	YDL042C
YGR282C	YDL047W
YCL029C	YER016W
YCL029C	YPL155C
YCL029C	YKL103C
YCL029C	YML085C
YER016W	YML085C
YNR056C	YDR456W
YJR089W	YDR328C
YFL007W	YML092C
YFL007W	YDR227W
YDR099W	YLR267W
YDR099W	YPR030W
YDR099W	YBL043W
YDR099W	YDR130C
YDR099W	YBR001C
YDR099W	YLR453C
YDR099W	YGR214W
YDR099W	YGL252C
YJL060W	YBR160W
YJL060W	YLR314C
YBL098W	YDL226C
YFR047C	YDL012C
YNL166C	YCR002C
YNL166C	YHR107C
YNL166C	YLR314C
YNL166C	YDR507C
YNL166C	YDR368W
YIL159W	YLR319C
YIL159W	YLR310C
YIL159W	YCL027W
YIL159W	YMR032W
YIL159W	YMR109W
YIL159W	YKR055W
YIL159W	YKL079W
YIL159W	YLR452C
YLR267W	YAL062W
YLR267W	YDR328C
YLR015W	YBR272C
YLR015W	YDL140C
YLR015W	YDR469W
YLR015W	YHR119W
YNR051C	YER151C
YNR051C	YDR259C
YGR246C	YNR003C
YGR246C	YBR123C
YGR246C	YGR047C
YER172C	YLR438C-A
YER172C	YIL061C
YOL077C	YLR196W
YPR171W	YHR114W
YPR171W	YKL007W
YPR171W	YBR160W
YPR171W	YGL181W
YPR171W	YDR388W
YPR171W	YHR016C
YFL025C	YCR034W
YFL025C	YGL053W
YNR027W	YCR077C
YLR074C	YLL050C
YLR074C	YDR036C
YLR074C	YBR101C
YLR074C	YDR174W
YLR074C	YEL034W
YLR074C	YHR085W
YLR074C	YKL085W
YLR074C	YLR106C
YLR074C	YJR144W
YLR074C	YPL013C
YLR074C	YHR170W
YLR074C	YHR179W
YLR074C	YLR196W
YLR074C	YDR175C
YLR074C	YBL044W
YLR074C	YCR072C
YLR074C	YGL068W
YLR074C	YJL122W
YFL023W	YER133W
YKL092C	YCL027W
YKL092C	YPL095C
YJR092W	YBR160W
YCR038C	YDL065C
YCR038C	YHR119W
YLR319C	YBR160W
YLR319C	YMR186W
YLR319C	YLR362W
YLR319C	YGL015C
YMR275C	YPL140C
YHR114W	YKL007W
YHR114W	YPL111W
YHR114W	YIL132C
YHR114W	YOL082W
YHR114W	YJL065C
YHR114W	YDR069C
YHR114W	YML008C
YHR114W	YER032W
YHR114W	YJR090C
YHR114W	YEL017W
YHR114W	YJL159W
YHR114W	YDR148C
YHR114W	YJL174W
YHR114W	YOR181W
YHR114W	YFL018C
YHR114W	YMR109W
YHR114W	YPL174C
YHR114W	YNL078W
YHR114W	YCR044C
YHR114W	YJL117W
YHR114W	YGL037C
YHR114W	YDL134C
YHR114W	YML092C
YHR114W	YDR529C
YHR114W	YPL152W
YHR114W	YGR215W
YHR114W	YLR105C
YHR114W	YJL151C
YHR114W	YPL057C
YHR114W	YDR416W
YHR114W	YDL015C
YHR114W	YDL037C
YHR114W	YDR319C
YHR114W	YGR110W
YHR114W	YHL044W
YHR114W	YJL152W
YHR114W	YML131W
YHR114W	YMR253C
YHR114W	YPL246C
YHR114W	YKL175W
YNL278W	YBR160W
YNL278W	YLR216C
YGR134W	YPR072W
YGR134W	YNR052C
YFL028C	YDR443C
YJR122W	YHR158C
YER048C	YDR342C
YFL029C	YBR160W
YFL029C	YDR279W
YFL029C	YPR054W
YKL007W	YIL034C
YKL007W	YER071C
YKL007W	YIL086C
YIL034C	YDL165W
YIL034C	YCL035C
YIL034C	YCL009C
YIL034C	YOR181W
YIL034C	YBR188C
YIL034C	YBR173C
YIL034C	YBR096W
YIL034C	YBR277C
YIL034C	YCL022C
YIL034C	YBR264C
YPL111W	YKL104C
YPL111W	YEL034W
YPL111W	YBR011C
YPL111W	YKL085W
YPL111W	YMR235C
YLR438W	YHR169W
YLR438W	YPL204W
YLR438W	YIR005W
YLR438W	YGR010W
YLR438W	YHL025W
YLR438W	YHR135C
YMR280C	YOR047C
YGR174C	YDL054C
YGR174C	YOL115W
YGR174C	YBR293W
YLR220W	YOR085W
YPR025C	YOR173W
YPR025C	YDR508C
YPR025C	YPL031C
YPR025C	YBR081C
YPR025C	YLR373C
YKR066C	YJR048W
YKR066C	YGR101W
YDL143W	YDL052C
YDR188W	YGL190C
YDR188W	YDR142C
YDR188W	YNL317W
YDR188W	YLR196W
YDR188W	YGL137W
YDR188W	YDL047W
YDR188W	YMR028W
YLR110C	YLR453C
YLR308W	YGL084C
YCR002C	YHR107C
YCR002C	YLR314C
YCR002C	YDR507C
YCR002C	YFL018C
YHR107C	YLR314C
YHR107C	YMR198W
YHR107C	YHR044C
YHR107C	YHR061C
YHR107C	YDR507C
YHR107C	YGL062W
YHR107C	YBR260C
YHR107C	YFL045C
YHR107C	YBR130C
YHR107C	YMR117C
YDL220C	YLR233C
YDL220C	YLR010C
YFR028C	YER133W
YFR028C	YOR032C
YFR028C	YDR171W
YFR028C	YJR091C
YFR028C	YKL150W
YFR028C	YJL076W
YFR028C	YDL042C
YFR028C	YBR126C
YFR028C	YDR453C
YGL116W	YBR160W
YGL116W	YGL086W
YGL116W	YJL030W
YGL116W	YJL013C
YGL116W	YKL085W
YGL116W	YPL140C
YOR074C	YPR086W
YHR166C	YFR036W
YHR166C	YBL084C
YHR166C	YEL034W
YHR166C	YER161C
YHR166C	YDR260C
YLR310C	YPL204W
YLR310C	YPL240C
YLR310C	YBR130C
YLR310C	YDL047W
YLR310C	YAL005C
YLR310C	YBL075C
YFR036W	YBL084C
YFR036W	YJR091C
YBR160W	YMR001C
YBR160W	YJL194W
YBR160W	YBR038W
YBR160W	YBR135W
YBR160W	YDL155W
YBR160W	YLR210W
YBR160W	YPR120C
YBR160W	YAL040C
YBR160W	YMR012W
YBR160W	YPR030W
YBR160W	YLR394W
YBR160W	YOR037W
YBR160W	YPR111W
YBR160W	YPL194W
YBR160W	YHR164C
YBR160W	YBR102C
YBR160W	YJL157C
YBR160W	YDR130C
YBR160W	YER032W
YBR160W	YCL027W
YBR160W	YOR178C
YBR160W	YDR507C
YBR160W	YJR090C
YBR160W	YBR138C
YBR160W	YPL250C
YBR160W	YPL209C
YBR160W	YJR091C
YBR160W	YHR158C
YBR160W	YGR238C
YBR160W	YPL155C
YBR160W	YDR439W
YBR160W	YAL024C
YBR160W	YMR036C
YBR160W	YLR035C
YBR160W	YBR098W
YBR160W	YIL106W
YBR160W	YGL124C
YBR160W	YOR177C
YBR160W	YGL075C
YBR160W	YGR014W
YBR160W	YLR219W
YBR160W	YPL070W
YBR160W	YLR457C
YBR160W	YOR372C
YBR160W	YJL076W
YBR160W	YAR002W
YBR160W	YHR118C
YBR160W	YER129W
YBR160W	YER059W
YBR160W	YOR104W
YBR160W	YBL105C
YBR160W	YOL100W
YBR160W	YDR501W
YBR160W	YMR129W
YBR160W	YKR090W
YBR160W	YJR033C
YBR160W	YDR379W
YBR160W	YHR027C
YBR160W	YOR001W
YBR160W	YOR014W
YBR160W	YER008C
YBR160W	YLL003W
YBR160W	YLR079W
YBR160W	YDR227W
YBR160W	YDR356W
YBR160W	YHL022C
YBR160W	YML034W
YBR160W	YNL309W
YBR160W	YLR182W
YBR160W	YGR186W
YBR160W	YLR425W
YBR160W	YDR027C
YBR160W	YIL101C
YBR160W	YAL028W
YBR160W	YDL025C
YBR160W	YDL089W
YBR160W	YFR046C
YBR160W	YHL035C
YBR160W	YHR159W
YBR160W	YJL084C
YBR160W	YKR089C
YBR160W	YLR190W
YBR160W	YLR238W
YBR160W	YLR401C
YBR160W	YNL058C
YBR160W	YOL070C
YBR160W	YOR315W
YBR160W	YPL014W
YBR160W	YGR270W
YBR160W	YDR285W
YDL165W	YGR014W
YDL165W	YPR072W
YDL165W	YGL127C
YDL165W	YDR443C
YDL165W	YPL042C
YDL165W	YLR125W
YDR168W	YJR032W
YDR168W	YPL240C
YLR314C	YDR507C
YLR314C	YDR409W
YDR364C	YMR213W
YDR364C	YAL032C
YDL126C	YKL213C
YDL126C	YDR337W
YDL126C	YBR170C
YDL126C	YDR028C
YDL126C	YBL103C
YDL126C	YGR048W
YGL190C	YJR138W
YGL190C	YMR109W
YGL190C	YDL134C
YGL190C	YAL016W
YGL190C	YLR373C
YGL190C	YHR033W
YGL190C	YDR381W
YGL190C	YMR273C
YMR001C	YIL026C
YMR001C	YJL019W
YMR001C	YJL074C
YJL194W	YBL023C
YJL194W	YHR118C
YJL194W	YKL145W
YJL194W	YDR196C
YDL164C	YHR178W
YLR245C	YPL070W
YMR213W	YLR117C
YMR213W	YLL036C
YMR213W	YNR011C
YMR213W	YAL032C
YMR213W	YML049C
YMR213W	YDR416W
YDR301W	YLR115W
YDR301W	YER133W
YDR301W	YKR002W
YDR301W	YDR228C
YDR301W	YNL317W
YDR301W	YAL043C
YDR301W	YGR156W
YDR301W	YDR195W
YDR301W	YMR061W
YDR301W	YDL140C
YLR115W	YER133W
YLR115W	YJL033W
YLR115W	YKR002W
YLR115W	YDR228C
YLR115W	YNL317W
YLR115W	YAL043C
YLR115W	YGR156W
YLR115W	YDR195W
YLR115W	YMR061W
YLR115W	YDL140C
YLR115W	YNL222W
YLR115W	YHL035C
YLR098C	YDL076C
YLR098C	YPL130W
YER164W	YIL035C
YER164W	YBR245C
YER164W	YKR001C
YDR254W	YIL111W
YDR254W	YBR107C
YBR038W	YCL022C
YJL099W	YPL242C
YJL099W	YJR091C
YJL099W	YDR079W
YJL099W	YLR424W
YMR198W	YMR012W
YOR028C	YGR167W
YOR028C	YJL057C
YOR028C	YGL154C
YOR028C	YLR373C
YOR028C	YLR447C
YOR028C	YLR247C
YDR022C	YGL237C
YDR022C	YLR288C
YCR005C	YKL085W
YCR005C	YJL042W
YIL035C	YOL145C
YIL035C	YDL031W
YIL035C	YGR145W
YIL035C	YML074C
YIL035C	YMR172W
YIL035C	YJR144W
YIL035C	YLR002C
YIL035C	YDR228C
YIL035C	YLR196W
YIL035C	YIL118W
YIL035C	YDL195W
YIL035C	YGL207W
YIL035C	YER161C
YIL035C	YGR116W
YIL035C	YHR066W
YIL035C	YJL087C
YIL035C	YER084W
YIL035C	YHL035C
YIL035C	YPL110C
YIL035C	YDR381W
YBR135W	YDL155W
YBR135W	YLR210W
YBR135W	YPR120C
YBR135W	YEL034W
YBR135W	YBR295W
YBR135W	YLR079W
YBR135W	YAR027W
YBR135W	YPL014W
YLR210W	YGR205W
YPR120C	YDR130C
YPR120C	YER032W
YPR120C	YJR091C
YPR120C	YPL269W
YPR120C	YDR122W
YPR120C	YMR036C
YPR120C	YER105C
YPR120C	YNL309W
YGR167W	YDR320C
YLR117C	YCL027W
YLR117C	YBR188C
YLR117C	YLL036C
YLR117C	YAL032C
YLR117C	YML049C
YLR117C	YBL050W
YLR117C	YDR416W
YLR117C	YBR190W
YAL040C	YJL157C
YAL040C	YJL013C
YAL040C	YPL014W
YMR012W	YJL157C
YMR012W	YER133W
YMR012W	YDR148C
YMR012W	YBR136W
YMR012W	YER095W
YMR012W	YIR001C
YMR012W	YOL006C
YMR012W	YCR084C
YMR012W	YBL039C
YBR109C	YFR014C
YBR109C	YLL050C
YBR109C	YBL047C
YBR109C	YMR250W
YBR109C	YEL034W
YBR109C	YBR011C
YBR109C	YPL242C
YBR109C	YGL106W
YBR109C	YOR326W
YBR109C	YMR109W
YBR109C	YJR073C
YBR109C	YHR179W
YBR109C	YMR105C
YBR109C	YGR253C
YBR109C	YGL063W
YBR109C	YDR195W
YBR109C	YBR229C
YBR109C	YGL229C
YBR109C	YBR130C
YBR109C	YOR035C
YBR109C	YJR104C
YBR109C	YDR356W
YBR109C	YDR292C
YBR109C	YNL066W
YBR109C	YNL079C
YBR109C	YKL210W
YBR109C	YLL040C
YBR109C	YFR054C
YBR109C	YGR050C
YBR109C	YMR111C
YBR109C	YKL067W
YBR109C	YOR029W
YBR109C	YKL175W
YNL225C	YOR373W
YNL225C	YKL042W
YLL050C	YLR429W
YLL050C	YJR090C
YLL050C	YOR181W
YLL050C	YLR453C
YLL050C	YNL138W
YLL050C	YGL179C
YER157W	YPR105C
YER157W	YNL041C
YER157W	YNL287W
YER157W	YFL038C
YPR105C	YGL145W
YPR105C	YMR181C
YNL041C	YJL191W
YGL005C	YGR119C
YGL005C	YLR453C
YNR041C	YML123C
YNR041C	YLR373C
YNR075W	YML123C
YNL336W	YNL130C
YFL062W	YCR068W
YFL062W	YCR034W
YFL062W	YML048W
YFL062W	YLR372W
YFL062W	YLR237W
YFL062W	YDR307W
YFL062W	YJL059W
YFL062W	YMR221C
YJR161C	YCR034W
YGR295C	YNL130C
YGR295C	YCR034W
YGR295C	YML048W
YGR295C	YLR372W
YGR295C	YLR237W
YGR295C	YDL128W
YGR295C	YMR221C
YDL248W	YFL004W
YHL048W	YNL130C
YHL048W	YMR264W
YHL048W	YJL196C
YHL048W	YCR034W
YHL048W	YML048W
YHL048W	YHL003C
YHL048W	YJL117W
YHL048W	YKL079W
YHL048W	YPL092W
YHL048W	YJR117W
YHL048W	YLR372W
YHL048W	YDL015C
YHL048W	YAR023C
YHL048W	YHR140W
YHL048W	YJL091C
YHL048W	YMR221C
YHL048W	YBR183W
YKL219W	YLL061W
YIL111W	YAR027W
YIL111W	YHL017W
YHR051W	YDL067C
YOR303W	YDR260C
YGR247W	YOR327C
YHR057C	YJR091C
YHR057C	YLR373C
YLR216C	YMR186W
YLR216C	YPL240C
YLR216C	YKL057C
YLR216C	YNR032W
YLR216C	YHR074W
YLR216C	YDL105W
YLR216C	YKL117W
YLR216C	YGL137W
YLR216C	YDR353W
YJR032W	YLL026W
YJR032W	YPL240C
YNR028W	YGL127C
YNR028W	YIL023C
YNL130C	YGL200C
YNL130C	YAL007C
YNL130C	YHR110W
YNL130C	YNL125C
YNL130C	YER039C
YLR429W	YDL195W
YLR429W	YDR328C
YKL049C	YPL018W
YBR036C	YEL027W
YBR036C	YJL196C
YBR036C	YAL007C
YBR036C	YHR110W
YBR036C	YCR034W
YBR036C	YMR215W
YBR036C	YML048W
YBR036C	YJL214W
YBR036C	YHL003C
YBR036C	YCL052C
YBR036C	YLR018C
YBR036C	YPR198W
YBR036C	YJR117W
YBR036C	YLR372W
YBR036C	YDL015C
YBR036C	YAL018C
YBR036C	YDR307W
YBR036C	YHR140W
YBR036C	YNL044W
YMR025W	YNR052C
YCR086W	YHR061C
YCR086W	YDR439W
YCR086W	YER106W
YCR086W	YGL175C
YCR086W	YDL089W
YCR086W	YKL077W
YIL132C	YML092C
YIL132C	YLR376C
YPL200W	YOR035C
YJR084W	YPR182W
YPR030W	YGR087C
YLR394W	YER095W
YLR394W	YDR004W
YLR394W	YDR285W
YPL018W	YCL039W
YPL018W	YBR107C
YPL181W	YBR112C
YPL181W	YDR388W
YPL181W	YDL076C
YPL181W	YDR392W
YPL181W	YPL139C
YHR175W	YLR288C
YOL145C	YJR138W
YOL145C	YJR091C
YOL145C	YOR326W
YOL145C	YBR279W
YOL145C	YDL140C
YOL145C	YKL145W
YOL145C	YGL207W
YOL145C	YML010W
YMR264W	YBR298C
YMR264W	YLR018C
YMR264W	YJR010C-A
YMR264W	YAR027W
YMR264W	YEL002C
YOR042W	YFR024C-A
YEL027W	YBR298C
YEL027W	YDL054C
YCR068W	YER019W
YOL082W	YDR122W
YOL082W	YKL103C
YOL082W	YPL070W
YOL082W	YML092C
YOL082W	YCL031C
YOL082W	YHR113W
YOL082W	YFR049W
YJR048W	YLR288C
YOR037W	YPR086W
YBR112C	YCR096C
YBR112C	YGL035C
YBR112C	YNL167C
YBR112C	YIL061C
YBR112C	YCR084C
YOR065W	YHR195W
YOR065W	YOL073C
YKL087C	YLR285W
YFL053W	YDR316W
YIR032C	YBR126C
YJR152W	YPR003C
YNL314W	YOR047C
YNL314W	YJR066W
YLR037C	YJR091C
YPR111W	YHR193C
YPR111W	YPR160W
YPR111W	YOR136W
YPR111W	YIL106W
YDL031W	YHR066W
YOR046C	YMR255W
YOR046C	YIL115C
YOR046C	YBR027C
YOR046C	YDL011C
YHR169W	YIL125W
YHR169W	YHR179W
YHR169W	YMR105C
YHR169W	YHR027C
YHR169W	YDR238C
YHR169W	YPR121W
YCL016C	YHL023C
YOR180C	YFL018C
YOR180C	YDL116W
YNL118C	YLL001W
YNL118C	YKR054C
YNL118C	YPR160W
YNL118C	YPL204W
YNL118C	YER112W
YNL118C	YMR080C
YNL118C	YDL116W
YNL118C	YCR077C
YNL118C	YML091C
YNL118C	YGR116W
YNL118C	YBL054W
YNL118C	YCR076C
YNL118C	YIR014W
YNL118C	YKL133C
YNL118C	YOR093C
YLR270W	YLR081W
YLR270W	YJL141C
YOR173W	YJL141C
YPL194W	YLR288C
YPL194W	YER173W
YMR173W	YBR101C
YMR173W	YBR233W
YKL054C	YCR079W
YIL049W	YLR373C
YIL049W	YBR285W
YMR238W	YHR061C
YMR238W	YFL036W
YMR238W	YOL131W
