YMR056C	YNR056C
YJR148W	YHR152W
YER167W	YBR160W
YIL033C	YJR017C
YIL033C	YER133W
YIL033C	YBL106C
YIL033C	YPR086W
YIL033C	YPL203W
YIL033C	YHR135C
YLR399C	YIL002C
YLR399C	YDR328C
YLR399C	YOR338W
YPL115C	YBR160W
YPL115C	YDR141C
YPL115C	YBL026W
YPL115C	YGR270W
YPL115C	YML109W
YIL004C	YDL145C
YIL004C	YPL218W
YIL004C	YPR181C
YIL004C	YIL109C
YIL004C	YDR189W
YIL004C	YAR027W
YNR058W	YDR488C
YNR058W	YJR035W
YJR089W	YDL017W
YJR089W	YDR328C
YFL007W	YGL011C
YFL007W	YDR227W
YFL007W	YML109W
YER177W	YPR030W
YER177W	YLR258W
YER177W	YDR062W
YER177W	YDR028C
YER177W	YFR017C
YBL098W	YDL226C
YLR231C	YDL017W
YFR047C	YLL046C
YFR047C	YDL012C
YNL271C	YLR319C
YNL271C	YBR160W
YNL271C	YDL126C
YNL271C	YDR021W
YNL271C	YCL027W
YNL271C	YKL129C
YNL271C	YMR109W
YNL271C	YOR122C
YNL271C	YLL021W
YNL271C	YML109W
YNL042W	YBR160W
YNL042W	YIL131C
YNL042W	YOR014W
YDL074C	YPL055C
YDL074C	YOL069W
YDL074C	YFL008W
YDL074C	YPR086W
YLR015W	YDL140C
YLR015W	YHR119W
YLR015W	YBR175W
YGR246C	YNR003C
YGR246C	YGR047C
YER172C	YBR055C
YER172C	YJR068W
YER172C	YDR088C
YPR171W	YHR114W
YPR171W	YBR160W
YPR171W	YHL002W
YPR171W	YOL015W
YFL025C	YCR034W
YFL025C	YGL053W
YDR252W	YGR134W
YDR252W	YHR193C
YAR014C	YER133W
YAR014C	YPL204W
YAR014C	YDR195W
YAR014C	YNL333W
YAR014C	YOL154W
YMR014W	YOR264W
YJR092W	YBR160W
YCR038C	YDR532C
YCR038C	YHR119W
YLR319C	YBR160W
YLR319C	YLL021W
YLR319C	YLR362W
YLR319C	YGL015C
YOR299W	YOR037W
YOR299W	YDL108W
YOR299W	YOR049C
YOR299W	YNL246W
YOR299W	YJR116W
YOR299W	YKL082C
YOR299W	YLR108C
YLR353W	YBR027C
YLR353W	YKL082C
YER159C	YHR114W
YHR114W	YOL082W
YHR114W	YJL065C
YHR114W	YDR069C
YHR114W	YFR027W
YHR114W	YGL222C
YHR114W	YNL280C
YHR114W	YML008C
YHR114W	YER032W
YHR114W	YEL017W
YHR114W	YJL159W
YHR114W	YDR148C
YHR114W	YBR205W
YHR114W	YOR181W
YHR114W	YFL018C
YHR114W	YKR030W
YHR114W	YKL129C
YHR114W	YMR109W
YHR114W	YNL078W
YHR114W	YJL117W
YHR114W	YOR281C
YHR114W	YPR094W
YHR114W	YGL030W
YHR114W	YGL189C
YHR114W	YPL152W
YHR114W	YER125W
YHR114W	YJL047C
YHR114W	YDR422C
YHR114W	YJL151C
YHR114W	YPL124W
YHR114W	YLR136C
YHR114W	YOL018C
YHR114W	YGL104C
YHR114W	YDL037C
YHR114W	YDL146W
YHR114W	YDL172C
YHR114W	YDR056C
YHR114W	YER079W
YHR114W	YGR031W
YHR114W	YJL086C
YHR114W	YJL152W
YHR114W	YKR032W
YHR114W	YLR064W
YHR114W	YMR253C
YHR114W	YNL092W
YHR114W	YOR059C
YHR114W	YPL246C
YHR114W	YKL175W
YNL278W	YBR160W
YGR134W	YAL021C
YGR134W	YCR093W
YGR134W	YER068W
YGR134W	YPR072W
YGR134W	YNR052C
YJR122W	YHR158C
YOR276W	YKR048C
YER048C	YDR342C
YER048C	YPL205C
YFL029C	YBR160W
YGR036C	YDR318W
YPL178W	YML117W
YPL178W	YNL251C
YPL178W	YLR275W
YPL178W	YMR125W
YPL178W	YGL049C
YPL178W	YER011W
YGR174C	YDL054C
YKL011C	YDL101C
YKL011C	YHR183W
YKL011C	YBR010W
YKL011C	YDR224C
YKL011C	YEL024W
YKL011C	YIL066C
YKL011C	YHR033W
YPR025C	YDL108W
YPR025C	YPR016C
YKR066C	YJR048W
YAL021C	YDL165W
YAL021C	YCR093W
YAL021C	YGR155W
YAL021C	YGR092W
YAL021C	YER068W
YAL021C	YPR072W
YAL021C	YNR052C
YAL021C	YCL028W
YAL021C	YDR443C
YAL021C	YNL025C
YAL021C	YOR027W
YDL143W	YDL052C
YJL008C	YAL041W
YJL008C	YOR117W
YLR110C	YLR453C
YJR076C	YLR314C
YJR076C	YPL018W
YJR076C	YDR507C
YJR076C	YCL043C
YJR076C	YHR027C
YJR076C	YDL225W
YJR076C	YDR218C
YJR076C	YGL049C
YJR076C	YHR033W
YJR076C	YML109W
YAR019C	YGR092W
YKL022C	YFR036W
YKL022C	YGL003C
YGL116W	YBR160W
YGL116W	YPR119W
YGL116W	YGL086W
YGL116W	YJL030W
YGL116W	YJL013C
YGL116W	YDR113C
YAL041W	YGL233W
YAL041W	YKL130C
YAL041W	YOR212W
YAL041W	YGL052W
YAL041W	YGR268C
YAL041W	YMR298W
YBR160W	YJL194W
YBR160W	YGL003C
YBR160W	YBR038W
YBR160W	YBR135W
YBR160W	YPR119W
YBR160W	YLR210W
YBR160W	YPR120C
YBR160W	YMR199W
YBR160W	YAL040C
YBR160W	YPR030W
YBR160W	YLR394W
YBR160W	YOR037W
YBR160W	YPR111W
YBR160W	YGR092W
YBR160W	YDR052C
YBR160W	YFR027W
YBR160W	YDR130C
YBR160W	YER032W
YBR160W	YIL131C
YBR160W	YBL013W
YBR160W	YAL031C
YBR160W	YAL019W
YBR160W	YCL027W
YBR160W	YOR178C
YBR160W	YDR507C
YBR160W	YFR015C
YBR160W	YCR065W
YBR160W	YBR138C
YBR160W	YJL092W
YBR160W	YLR223C
YBR160W	YHR158C
YBR160W	YGR238C
YBR160W	YPL155C
YBR160W	YGL216W
YBR160W	YCL051W
YBR160W	YDR439W
YBR160W	YAL024C
YBR160W	YLR035C
YBR160W	YKR095W
YBR160W	YBR098W
YBR160W	YIL106W
YBR160W	YOR177C
YBR160W	YGL075C
YBR160W	YLR219W
YBR160W	YPL070W
YBR160W	YKL129C
YBR160W	YOR372C
YBR160W	YHR118C
YBR160W	YER059W
YBR160W	YDR113C
YBR160W	YDL106C
YBR160W	YBL105C
YBR160W	YOL100W
YBR160W	YJR059W
YBR160W	YJR033C
YBR160W	YDR379W
YBR160W	YHR027C
YBR160W	YOR014W
YBR160W	YER120W
YBR160W	YLR079W
YBR160W	YNL257C
YBR160W	YDR227W
YBR160W	YLR086W
YBR160W	YLL021W
YBR160W	YDR356W
YBR160W	YHL022C
YBR160W	YML034W
YBR160W	YLR006C
YBR160W	YLR045C
YBR160W	YDR146C
YBR160W	YLR182W
YBR160W	YLR425W
YBR160W	YOR075W
YBR160W	YIL031W
YBR160W	YDR027C
YBR160W	YOR083W
YBR160W	YAL028W
YBR160W	YDL089W
YBR160W	YHL035C
YBR160W	YHL050C
YBR160W	YHR159W
YBR160W	YJR083C
YBR160W	YKR089C
YBR160W	YML119W
YBR160W	YNL321W
YBR160W	YNR047W
YBR160W	YOR066W
YBR160W	YOR315W
YBR160W	YPL014W
YBR160W	YGR270W
YBR160W	YDR285W
YDR054C	YFL009W
YDR054C	YOL133W
YDR054C	YGL070C
YDR054C	YNL236W
YDR054C	YDR328C
YDR054C	YIL148W
YDL165W	YCR093W
YDL165W	YER068W
YDL165W	YPR072W
YDL165W	YDR443C
YDL165W	YNL025C
YDL165W	YLR125W
YCR093W	YDL145C
YCR093W	YOL133W
YCR093W	YER068W
YCR093W	YPR072W
YCR093W	YNR052C
YCR093W	YDR443C
YCR093W	YNL025C
YCR093W	YGR274C
YCR093W	YOR110W
YCR093W	YJL141C
YLR314C	YDR507C
YLR314C	YDL225W
YDR364C	YAL032C
YDR364C	YKL095W
YDL126C	YKL213C
YDL126C	YDR337W
YDL126C	YBR170C
YDL126C	YDR028C
YDL126C	YBL058W
YDL126C	YIL148W
YFL009W	YJL194W
YFL009W	YOL133W
YFL009W	YLR079W
YFL009W	YDR328C
YGL190C	YMR109W
YGL190C	YDL188C
YGL190C	YAL016W
YGL190C	YBL104C
YGL190C	YHR033W
YGL190C	YML109W
YJL194W	YLL004W
YJL194W	YPR162C
YJL194W	YHR118C
YJL194W	YKL145W
YJL194W	YDR196C
YLR418C	YBR195C
YLR418C	YBR279W
YLR418C	YDL140C
YLR418C	YGL244W
YLR418C	YGL207W
YLR418C	YML010W
YLR418C	YPR086W
YLR418C	YPL129W
YDL017W	YDR052C
YDL017W	YDL160C
YDL017W	YEL030W
YDL017W	YLR331C
YDL017W	YLR134W
YDL017W	YKL039W
YDL017W	YPL218W
YDL017W	YOR027W
YDL017W	YGR099W
YDL017W	YBR126C
YDL017W	YIL148W
YDL017W	YCR022C
YDL017W	YCR050C
YDL017W	YEL023C
YDL017W	YOR006C
YDL164C	YEL030W
YDL164C	YHR178W
YGL003C	YPR119W
YGL003C	YKR048C
YBR029C	YCR061W
YGL130W	YPL228W
YGL130W	YIL131C
YGL130W	YBR221C
YGL130W	YDL140C
YGL130W	YGL207W
YGL130W	YKR001C
YPL228W	YDL140C
YLR115W	YER133W
YLR115W	YKR002W
YLR115W	YNL317W
YLR115W	YAL043C
YLR115W	YGR156W
YLR115W	YDR195W
YLR115W	YDL140C
YLR115W	YNL222W
YLR115W	YDL094C
YLR115W	YHL035C
YLR115W	YPR107C
YLR098C	YDL076C
YLR098C	YPL130W
YER164W	YOR039W
YER164W	YOR207C
YER164W	YKR001C
YBR274W	YPR124W
YBR274W	YKL104C
YBR274W	YLR258W
YBR274W	YDR113C
YBR274W	YLR152C
YPL008W	YOL150C
YDR254W	YIL111W
YER026C	YBR036C
YER026C	YMR153W
YER026C	YLR292C
YER026C	YJR010C-A
YER026C	YEL002C
YER026C	YDR307W
YER026C	YHL042W
YBR023C	YER039C
YBR023C	YBL061C
YOR028C	YGR167W
YOR028C	YNL092W
YOR028C	YGR211W
YDR022C	YGL070C
YOR039W	YIL131C
YOR039W	YFR024C-A
YOR039W	YER112W
YOR039W	YGL207W
YOR039W	YGR270W
YBR135W	YPR119W
YBR135W	YLR210W
YBR135W	YPR120C
YBR135W	YMR199W
YBR135W	YEL034W
YBR135W	YBR295W
YBR135W	YDR078C
YBR135W	YLR079W
YBR135W	YAR027W
YBR135W	YPL014W
YPR119W	YOR264W
YPR119W	YNL135C
YPR119W	YKR048C
YPR119W	YBR024W
YPR119W	YER111C
YPR119W	YIL148W
YPR119W	YHR035W
YLR210W	YER093C
YPR120C	YOR264W
YPR120C	YDR130C
YPR120C	YER032W
YPR120C	YMR232W
YPR120C	YPL269W
YPR120C	YDR122W
YPR120C	YJL048C
YPR120C	YOR066W
YGR167W	YHR161C
YMR199W	YPL049C
YMR199W	YMR105C
YMR199W	YDR328C
YMR199W	YIL148W
YMR199W	YGR211W
YAL040C	YJL013C
YAL040C	YLL021W
YAL040C	YPL014W
YML057W	YKL190W
YML057W	YHR082C
YML057W	YPR108W
YML057W	YNL047C
YKL190W	YMR211W
YKL190W	YGL070C
YLL050C	YLR429W
YLL050C	YOR181W
YLL050C	YLR453C
YLL050C	YMR059W
YLL050C	YNL138W
YPR105C	YGL153W
YPR105C	YPR191W
YPR105C	YIL144W
YPR105C	YOR164C
YPR105C	YOR331C
YGL005C	YLR453C
YDL145C	YNL258C
YDL145C	YER112W
YDL145C	YJL117W
YDL145C	YEL060C
YDL145C	YBL056W
YDL145C	YKL211C
YDL145C	YOL087C
YNR041C	YLR222C
YBL045C	YPL204W
YBL045C	YPR191W
YBL045C	YMR059W
YBL045C	YKL095W
YNR075W	YJR001W
YFL062W	YCR068W
YFL062W	YCR034W
YFL062W	YJL108C
YFL062W	YLR237W
YFL062W	YDR307W
YFL062W	YJL059W
YJR161C	YCR034W
YJR161C	YJL219W
YGR295C	YCR034W
YGR295C	YLR237W
YGR295C	YDL128W
YGR295C	YLR343W
YHL048W	YOR016C
YHL048W	YGR284C
YHL048W	YCR034W
YHL048W	YGR289C
YHL048W	YJL117W
YHL048W	YHR026W
YHL048W	YJL108C
YHL048W	YKL079W
YHL048W	YPL092W
YHL048W	YPR156C
YHL048W	YAR023C
YHL048W	YAR033W
YHL048W	YCR061W
YHL048W	YKL065C
YHL048W	YPR028W
YML129C	YOR110W
YLL009C	YBL050W
YNL052W	YDL067C
YIL111W	YAR027W
YHR051W	YDL067C
YHR051W	YNL061W
YDL067C	YDR318W
YNR028W	YJL045W
YJL172W	YCL008C
YJL172W	YIL148W
YOR100C	YBR195C
YLR429W	YDL195W
YLR429W	YDR328C
YLR429W	YBR143C
YNR010W	YDL005C
YNR010W	YOR174W
YNR010W	YBL093C
YNR010W	YBR253W
YKL049C	YPL018W
YBR036C	YEL027W
YBR036C	YAL007C
YBR036C	YOR016C
YBR036C	YHR110W
YBR036C	YGR284C
YBR036C	YCR034W
YBR036C	YJL214W
YBR036C	YDR062W
YBR036C	YHR026W
YBR036C	YBR161W
YBR036C	YLL048C
YBR036C	YDR307W
YBR036C	YKL065C
YBR036C	YNL044W
YBR036C	YPL264C
YMR025W	YNR052C
YMR025W	YDL216C
YLR394W	YDL154W
YLR394W	YER095W
YLR394W	YDR285W
YDR256C	YGL153W
YDR256C	YMR314W
YMR094W	YPL240C
YMR094W	YDR328C
YPL018W	YCL039W
YPL018W	YDR318W
YHR191C	YJR068W
YHR191C	YBR087W
YPL181W	YGR252W
YPL181W	YDL076C
YPL181W	YOL004W
YPL181W	YDR392W
YPL181W	YPL139C
YPR124W	YNL029C
YPR124W	YDL128W
YPR124W	YKL065C
YKL090W	YBL050W
YML101C	YJR102C
YOR042W	YFR024C-A
YEL027W	YOR016C
YEL027W	YBR298C
YEL027W	YDL054C
YEL027W	YHR026W
YEL027W	YKL065C
YOL082W	YDR122W
YOL082W	YKL103C
YOL082W	YPL070W
YOL082W	YER007W
YOL082W	YHR113W
YOL082W	YFR049W
YGL128C	YAL032C
YLR323C	YDR315C
YOR037W	YPR086W
YOR037W	YCL056C
YEL039C	YHR195W
YDR430C	YNL071W
YDR430C	YFL018C
YDR430C	YER178W
YDR430C	YBR221C
YDR430C	YGR193C
YAL012W	YBR055C
YGR155W	YPL204W
YGR155W	YHR170W
YGR155W	YIL066C
YGR155W	YMR059W
YGR155W	YER161C
YGR155W	YHR135C
YDR016C	YKR083C
YDR016C	YGR113W
YDR016C	YDR201W
YKR083C	YDR201W
YKR083C	YBR137W
YIR032C	YBR126C
YIR028W	YJL183W
YGR113W	YIL144W
YGR113W	YGL079W
YGR113W	YJL064W
YGR113W	YLR424W
YLR037C	YKL130C
YPR111W	YHR193C
YPR111W	YPR160W
YPR111W	YIL106W
YGR092W	YPR160W
YGR092W	YIL106W
YGR092W	YNR052C
YGR092W	YOR117W
YGR092W	YBR126C
YGR092W	YKL061W
YGR092W	YLR424W
YDR052C	YOR178C
YDR052C	YPL153C
YOR180C	YLR284C
YOR180C	YFL018C
YOR180C	YDL116W
YOR180C	YGL153W
YLR270W	YLR081W
YLR270W	YJL141C
YER143W	YIL148W
YER143W	YJR141W
YOR245C	YGL053W
YOR245C	YBL050W
YOR245C	YOR097C
YDL160C	YCL030C
YDL160C	YBL026W
YDL160C	YNR052C
YDL160C	YER125W
YDL160C	YDR170C
YDL160C	YER140W
YDL024C	YEL017W
YPL049C	YBL017C
YPL049C	YFR049W
YDR263C	YOR214C
YOL021C	YDL111C
YOL021C	YDR280W
YOL021C	YOR076C
YJL065C	YDL012C
YJL065C	YNR029C
YER179W	YKL211C
YER179W	YIL105C
YER179W	YNL013C
YER179W	YOR285W
YMR211W	YGR133W
YMR211W	YDR510W
YOR005C	YIL125W
YOR005C	YNL061W
YOR005C	YCR014C
YOR005C	YPR016C
YOR005C	YGL146C
YLL001W	YPL204W
YLL001W	YJL112W
YLL001W	YJL141C
YKL213C	YHL002W
YKL213C	YOR341W
YKL213C	YBL058W
YDR069C	YBR221C
YDR069C	YBL064C
YDR273W	YFR052W
YDR440W	YBR010W
YDR440W	YBL026W
YDR284C	YBR298C
YDR284C	YPR079W
YAL026C	YPL146C
YOR264W	YMR192W
YOR264W	YBR193C
YOR264W	YGL153W
YOR264W	YDR115W
YOR264W	YFR022W
YOR264W	YIL060W
YOR264W	YJL055W
YOR264W	YKL146W
YOR264W	YLR334C
YMR276W	YHR027C
YMR276W	YIL075C
YMR276W	YDR427W
YMR276W	YOR117W
YMR276W	YIL148W
YNL258C	YLR440C
YDL219W	YGL070C
YDL101C	YJL092W
YDL101C	YPL269W
YDL101C	YBR205W
YDL101C	YBR035C
YDL101C	YMR105C
YDL101C	YDR030C
YDL101C	YNL250W
YDL101C	YPL153C
YDL101C	YER125W
YDL101C	YML058W
YDL101C	YJR104C
YDL101C	YLR234W
YDL101C	YHR135C
YDL101C	YDR051C
YDL101C	YFL030W
YDL101C	YKL095W
YDL101C	YMR226C
YKR054C	YHR158C
YKR054C	YFL008W
YKR054C	YMR117C
YDR424C	YDR488C
YDR206W	YJL030W
YDR206W	YBR057C
YLR284C	YPL070W
YLR284C	YGL153W
YEL030W	YJR062C
YEL030W	YJR035W
YEL030W	YDL059C
YEL030W	YML058W
YEL030W	YCR084C
YBL001C	YDR510W
YBL001C	YER067W
YBL001C	YPL068C
YLR390W	YDR145W
YBR078W	YOL133W
YFR027W	YMR076C
YBL047C	YPL204W
YBL047C	YPL153C
YBL047C	YNL243W
YBL047C	YOL087C
YHR193C	YMR049C
YHR193C	YPL204W
YNL327W	YIL148W
YDR036C	YPL118W
YDR036C	YDR337W
YDR036C	YDR041W
YDR036C	YKL155C
YDR036C	YJR113C
YDR516C	YCL040W
YNL084C	YMR065W
YNL084C	YHR158C
YNL084C	YOR181W
YNL084C	YJR035W
YNL084C	YNL250W
YNL084C	YFL008W
YNL084C	YDR201W
YHR174W	YNL127W
YHR174W	YNL006W
YHR174W	YLR265C
YHR174W	YEL031W
YJR125C	YOR111W
YMR049C	YLR449W
YMR049C	YER133W
YMR049C	YHR183W
YMR049C	YMR290C
YMR049C	YDR342C
YMR049C	YDR060W
YMR049C	YMR100W
YMR049C	YER002W
YMR049C	YNL061W
YMR049C	YGL023C
YMR049C	YER120W
YMR049C	YLR369W
YMR049C	YPR016C
YMR049C	YLR024C
YDR414C	YBL040C
YDR414C	YGR284C
YDR414C	YCR034W
YDR414C	YFL041W
YDR414C	YDR503C
YDR414C	YKL120W
YDR414C	YCR024C-A
YDR414C	YBL102W
YDR414C	YJL004C
YDR414C	YGL104C
YDR414C	YCR100C
YDR414C	YEL004W
YDR414C	YHL042W
YDR414C	YNL044W
YDR414C	YJL193W
YDR414C	YLL023C
YDR414C	YML038C
YDR414C	YPL264C
YBL040C	YJR010C-A
YBL040C	YPR156C
YLR246W	YOL110W
YLR246W	YJR146W
YLR246W	YKL146W
YPL028W	YBR055C
YPL028W	YGR223C
YML126C	YDL188C
YML126C	YMR059W
YJL167W	YBR055C
YJL167W	YJR035W
YNL280C	YDL153C
YML008C	YPR113W
YML008C	YLR292C
YML008C	YMR059W
YML008C	YJR010C-A
YML008C	YCL023C
