YMR056C	YNR056C
YDL004W	YJR121W
YML081C-A	YJR121W
YJR121W	YBR271W
YML116W	YDR034C
YNL259C	YDR270W
YKL004W	YFL062W
YKL004W	YGR295C
YKL004W	YCR061W
YCL038C	YBR106W
YBL078C	YOR100C
YBL078C	YOL083W
YOL078W	YGR040W
YOL078W	YNL006W
YOL078W	YBL036C
YGR224W	YLR080W
YGR224W	YBR106W
YJL020C	YNL023C
YJL020C	YER032W
YJL020C	YPR184W
YJL020C	YLR258W
YJL020C	YOL133W
YJL020C	YOR181W
YJL020C	YKL129C
YJL020C	YMR109W
YJL020C	YOR156C
YJL020C	YGR048W
YJL020C	YLR337C
YJL020C	YDL129W
YJL020C	YIR003W
YLR399C	YDL070W
YLR399C	YIL002C
YLR399C	YDR410C
YDL070W	YER133W
YDL070W	YGL075C
YDL070W	YOL131W
YNL039W	YGR246C
YNL039W	YOL115W
YPL161C	YJR076C
YPL161C	YAL041W
YPL161C	YOR156C
YPL161C	YPR165W
YPL161C	YKR055W
YPL161C	YDR218C
YPL161C	YLR049C
YJL031C	YOR370C
YJL031C	YCR041W
YJR053W	YML064C
YCL029C	YER016W
YCL029C	YKL103C
YNR056C	YDR456W
YJR089W	YDR415C
YJL058C	YNL006W
YJL058C	YIL046W
YJL058C	YNL201C
YJL058C	YNL189W
YJL058C	YML098W
YJL058C	YML064C
YJL058C	YER093C
YJL058C	YLR373C
YJL058C	YLR447C
YJL058C	YGR071C
YER177W	YDR099W
YER177W	YER114C
YER177W	YDL117W
YER177W	YLR258W
YER177W	YDR017C
YER177W	YDR001C
YER177W	YDR028C
YER177W	YDR006C
YER177W	YNL189W
YER177W	YHL007C
YER177W	YIL028W
YDR099W	YNL042W
YDR099W	YDR017C
YDR099W	YCL051W
YDR099W	YOR298C-A
YDR099W	YDR001C
YDR099W	YBR001C
YDR099W	YNL267W
YDR099W	YAL017W
YDR099W	YGR214W
YDR099W	YHL007C
YDR099W	YLR177W
YPL217C	YNL061W
YPL217C	YER082C
YFR047C	YNL189W
YFR047C	YDL012C
YNL271C	YDL126C
YNL271C	YDR021W
YNL271C	YCL027W
YNL271C	YKL129C
YNL271C	YMR109W
YNL271C	YOR122C
YNL271C	YPR165W
YNL233W	YER133W
YNL233W	YBL061C
YER114C	YAL041W
YER114C	YER124C
YER114C	YJR091C
YER114C	YOR370C
YER114C	YHL007C
YER114C	YIR039C
YNL042W	YOR014W
YDL231C	YCR016W
YNR051C	YER151C
YGR246C	YNR003C
YPL084W	YPR173C
YBR290W	YOR016C
YBR290W	YGR284C
YBR290W	YML048W
YBR290W	YCL052C
YBR290W	YJL117W
YBR290W	YBR106W
YBR290W	YCR024C-A
YBR290W	YLR018C
YBR290W	YDL212W
YBR290W	YJR117W
YBR290W	YDL015C
YBR290W	YAL018C
YBR290W	YKL065C
YBR290W	YGL051W
YBR290W	YBR183W
YNR027W	YCR077C
YLR074C	YLL050C
YLR074C	YBR101C
YLR074C	YHR059W
YLR074C	YDR225W
YLR074C	YEL034W
YLR074C	YDL051W
YLR074C	YBL026W
YLR074C	YLR106C
YLR074C	YPL093W
YLR074C	YNL175C
YLR074C	YGR103W
YLR074C	YER126C
YLR074C	YER006W
YLR074C	YGL120C
YLR074C	YLR196W
YLR074C	YLR009W
YLR074C	YNL002C
YLR074C	YKR081C
YLR074C	YPR016C
YLR074C	YBL044W
YLR074C	YCR072C
YLR074C	YIR003W
YOR078W	YDR315C
YOR078W	YNL320W
YMR014W	YOR264W
YKL092C	YCL027W
YKL092C	YIL117C
YKL092C	YPL095C
YCL014W	YJR091C
YCL014W	YBL038W
YCL014W	YER082C
YGR041W	YBR298C
YGR041W	YDR119W
YLR226W	YPR161C
YLR226W	YMR125W
YER159C	YHR114W
YHR114W	YKL007W
YHR114W	YPL111W
YHR114W	YJL065C
YHR114W	YNL280C
YHR114W	YML008C
YHR114W	YER032W
YHR114W	YML121W
YHR114W	YEL017W
YHR114W	YJL159W
YHR114W	YJL174W
YHR114W	YOR181W
YHR114W	YIR021W
YHR114W	YKR030W
YHR114W	YKL129C
YHR114W	YMR109W
YHR114W	YPL174C
YHR114W	YNL078W
YHR114W	YJL117W
YHR114W	YIL045W
YHR114W	YDL134C
YHR114W	YML092C
YHR114W	YPR094W
YHR114W	YGL030W
YHR114W	YPL152W
YHR114W	YCR035C
YHR114W	YGL129C
YHR114W	YGR215W
YHR114W	YBL007C
YHR114W	YJL151C
YHR114W	YPL057C
YHR114W	YOL018C
YHR114W	YDL015C
YHR114W	YGL104C
YHR114W	YJL012C
YHR114W	YDR319C
YHR114W	YER079W
YHR114W	YGR031W
YHR114W	YHL044W
YHR114W	YML131W
YHR114W	YMR253C
YHR114W	YOR059C
YHR114W	YKL175W
YKR036C	YCR093W
YKR036C	YPR088C
YER048C	YDR342C
YFL029C	YDR279W
YFL029C	YPR161C
YFL029C	YPR054W
YKL007W	YIL086C
YKL007W	YIR003W
YPL111W	YKL104C
YPL111W	YEL034W
YPL111W	YGR136W
YPL111W	YNL189W
YPL111W	YML064C
YML042W	YGL187C
YML042W	YJR091C
YML042W	YDL065C
YML042W	YDR244W
YML042W	YNL189W
YML042W	YNL046W
YGR174C	YDL054C
YGR174C	YLL028W
YGR174C	YOL115W
YLR220W	YOR085W
YKL011C	YBR278W
YKL011C	YKR026C
YKL011C	YNL014W
YKL011C	YEL024W
YKL011C	YIL066C
YKL011C	YLL011W
YKL011C	YGR184C
YKL011C	YHR033W
YKL011C	YKL056C
YPR025C	YOR173W
YPR025C	YDR508C
YPR025C	YDL108W
YPR025C	YKR086W
YPR025C	YPR016C
YPR025C	YLR373C
YDL143W	YKR026C
YJL008C	YAL041W
YJL008C	YOR117W
YBR131W	YPL045W
YBR131W	YML001W
YLR308W	YGL084C
YJR076C	YPL018W
YJR076C	YOR156C
YJR076C	YCL043C
YJR076C	YDR218C
YJR076C	YHR033W
YJR076C	YOR084W
YAR019C	YHR169W
YAR019C	YML064C
YAR019C	YDL185W
YGL116W	YJL030W
YGL116W	YJL013C
YOR074C	YPL093W
YAL041W	YJL157C
YAL041W	YGL233W
YAL041W	YHL007C
YAL041W	YOR212W
YAL041W	YGR268C
YOR257W	YHR102W
YOR257W	YDR356W
YOL139C	YNR010W
YOL139C	YJL005W
YOL139C	YKL204W
YOL139C	YDR365C
YOL139C	YDL051W
YOL139C	YDL087C
YOL139C	YLR288C
YOL139C	YJR035W
YOL139C	YDR388W
YOL139C	YMR059W
YOL139C	YMR125W
YOL139C	YML064C
YOL139C	YDL025C
YOL139C	YLR427W
YOL139C	YMR104C
YDR054C	YDL132W
YDR054C	YOL133W
YDR168W	YJR032W
YDR168W	YKL139W
YDR168W	YPL240C
YCR093W	YOL133W
YCR093W	YPL235W
YCR093W	YDR167W
YCR093W	YGL112C
YCR093W	YOR110W
YCR093W	YJL141C
YDR364C	YMR213W
YDR364C	YAL032C
YDR364C	YKL095W
YLR103C	YBL023C
YLR274W	YBL023C
YLR274W	YGL201C
YDL126C	YDR028C
YDL126C	YBL103C
YDL126C	YBL058W
YDL126C	YGR048W
YCR094W	YJR091C
YCR094W	YGL090W
YDL132W	YOL133W
YDL132W	YLR097C
YDL132W	YLR368W
YDL132W	YIL046W
YDL132W	YDR139C
YDL132W	YOR057W
YDL132W	YML088W
YDL132W	YBR280C
YDL132W	YDR274C
YDL132W	YDR306C
YDL132W	YJL149W
YDL132W	YLR128W
YDL132W	YLR352W
YDL132W	YDR285W
YDL132W	YGL249W
YGL190C	YJR138W
YGL190C	YMR109W
YGL190C	YDL134C
YGL190C	YDL188C
YGL190C	YAL016W
YGL190C	YLR373C
YGL190C	YBL104C
YGL190C	YHR033W
YJL194W	YBL023C
YJL194W	YLL004W
YDL164C	YLR276C
YDL164C	YEL030W
YDL164C	YOR378W
YLR245C	YLR291C
YLR245C	YPL070W
YLR245C	YNL189W
YLR245C	YML064C
YBR029C	YCR061W
YMR213W	YLR117C
YMR213W	YDL209C
YMR213W	YMR288W
YMR213W	YJR050W
YMR213W	YLL036C
YMR213W	YGL120C
YMR213W	YAL032C
YMR213W	YPL151C
YMR213W	YML049C
YMR213W	YLR275W
YMR213W	YPR101W
YMR168C	YPL018W
YDR301W	YJR093C
YDR301W	YER133W
YDR301W	YNL317W
YDR301W	YAL043C
YDR301W	YGR156W
YDR301W	YDR195W
YDR301W	YMR061W
YDR301W	YPR107C
YGL206C	YKR026C
YGL206C	YOR181W
YGL206C	YPL106C
YGL206C	YBR169C
YGL206C	YDR320C
YGL206C	YHR161C
YBR274W	YKL104C
YBR274W	YLR258W
YBR274W	YJL036W
YBR274W	YLR152C
YPL008W	YOL150C
YBR023C	YER039C
YBR023C	YBL061C
YBR023C	YJR117W
YJL099W	YPL242C
YJL099W	YJR091C
YJL099W	YLR424W
YMR198W	YJR112W
YDR022C	YLR288C
YPR001W	YER103W
YOR039W	YOR303W
YOR039W	YMR172W
YOR039W	YFR024C-A
YOR039W	YER112W
YOR039W	YPL174C
YOR039W	YPL093W
YOR039W	YGR103W
YOR039W	YPL235W
YOR039W	YER022W
YOR039W	YER103W
YDL155W	YDR034C
YPR120C	YOR264W
YPR120C	YER032W
YPR120C	YMR232W
YPR120C	YJR091C
YPR120C	YPL269W
YPR120C	YDR122W
YPR120C	YMR036C
YPR120C	YKL068W
YPR120C	YER105C
YPR120C	YJL048C
YPR120C	YOR066W
YLR117C	YCL027W
YLR117C	YBR244W
YLR117C	YJR050W
YLR117C	YBR188C
YLR117C	YLL036C
YLR117C	YGL120C
YLR117C	YAL032C
YLR117C	YML049C
YLR117C	YPR101W
YLR117C	YBR190W
YLR117C	YKL095W
YBR109C	YFR014C
YBR109C	YLR433C
YBR109C	YLL050C
YBR109C	YBL047C
YBR109C	YMR250W
YBR109C	YEL034W
YBR109C	YPL242C
YBR109C	YGL106W
YBR109C	YKL129C
YBR109C	YMR109W
YBR109C	YJR073C
YBR109C	YMR105C
YBR109C	YDR032C
YBR109C	YGR253C
YBR109C	YDR195W
YBR109C	YMR200W
YBR109C	YBR229C
YBR109C	YKR025W
YBR109C	YFR004W
YBR109C	YGL229C
YBR109C	YOR035C
YBR109C	YJR104C
YBR109C	YDR356W
YBR109C	YNL066W
YBR109C	YLL040C
YBR109C	YGR050C
YBR109C	YMR111C
YBR109C	YOR029W
YBR109C	YKL175W
YLR433C	YKL190W
YLR433C	YNL027W
YLR433C	YCR009C
YLR433C	YDR388W
YLR433C	YHR206W
YLR433C	YDL186W
YLR433C	YGR263C
YLR433C	YHR182W
YLR433C	YNL047C
YKL190W	YMR211W
YBR155W	YJR032W
YBR155W	YEL030W
YBR155W	YGR187C
YBR155W	YPL240C
YBR155W	YJR091C
YBR155W	YDR463W
YLL050C	YJL005W
YLL050C	YOR181W
YLL050C	YMR059W
YLL050C	YNL138W
YLL050C	YML064C
YER157W	YNL041C
YER157W	YHL031C
YER157W	YNL287W
YER157W	YKL196C
YER157W	YFL038C
YNL051W	YJR082C
YNL041C	YIL144W
YNL041C	YDR229W
YNR041C	YLR373C
YBR302C	YDL212W
YBR302C	YDR311W
YBR302C	YLL028W
YBR302C	YOR192C
YFL062W	YCR068W
YFL062W	YCR075C
YFL062W	YML048W
YFL062W	YLR034C
YFL062W	YDR307W
YFL062W	YJL059W
YFL062W	YMR221C
YFL062W	YOR071C
YGR295C	YML048W
YGR295C	YDR034C
YGR295C	YDL212W
YGR295C	YDL128W
YGR295C	YGL051W
YGR295C	YLR343W
YGR295C	YMR221C
YHR051W	YNL061W
YLR395C	YFR008W
YKL179C	YDR201W
YOR303W	YDR260C
YLR216C	YJR017C
YLR216C	YPL240C
YLR216C	YKL057C
YLR216C	YNR032W
YLR216C	YHR074W
YLR216C	YDL105W
YLR216C	YKL117W
YLR216C	YHR030C
YLR216C	YDR398W
YLR216C	YOR220W
YJR032W	YPL240C
YJL172W	YCL008C
YOR100C	YBR195C
YNL027W	YPL204W
YNL027W	YHR207C
YNL027W	YHR206W
YBR036C	YAL007C
YBR036C	YOR016C
YBR036C	YHR110W
YBR036C	YGR284C
YBR036C	YML048W
YBR036C	YCL052C
YBR036C	YBR106W
YBR036C	YDR276C
YBR036C	YLR018C
YBR036C	YPR198W
YBR036C	YDL212W
YBR036C	YKL154W
YBR036C	YJR117W
YBR036C	YDL015C
YBR036C	YAL018C
YBR036C	YBR161W
YBR036C	YLL048C
YBR036C	YDR307W
YBR036C	YKL065C
YBR036C	YGL051W
YBR036C	YHR140W
YBR036C	YPL264C
YMR025W	YDL216C
YNL232W	YOL021C
YNL232W	YDL111C
YNL232W	YCR035C
YNL232W	YDR280W
YNL232W	YGR095C
YNL232W	YHR069C
YNL232W	YOR001W
YNL232W	YGR195W
YNL232W	YOR076C
YNL232W	YNL189W
YPL200W	YOR035C
YJR084W	YPR182W
YLR394W	YMR224C
YLR394W	YER095W
YLR394W	YDR004W
YLR394W	YDR285W
YLR394W	YGL249W
YPL018W	YHR102W
YPL018W	YDR318W
YLR381W	YAR035W
YPR135W	YNL102W
YDR151C	YDL012C
YKL139W	YJL006C
YKL139W	YML112W
YKL139W	YCL011C
YKL139W	YNL004W
YKL139W	YNL132W
YKL139W	YBR169C
YJL006C	YML112W
YML112W	YNL118C
YGR088W	YNL189W
YKL090W	YGR024C
YML101C	YJR102C
YOR042W	YFR024C-A
YGR003W	YOL133W
YGR003W	YDR139C
YPL177C	YGR184C
YNL245C	YIL046W
YDL209C	YAL032C
YDL209C	YPR182W
YDL209C	YKL095W
YDR430C	YDR171W
YDR430C	YER178W
YDR430C	YGR193C
YJL005W	YBR142W
YJL005W	YBL038W
YJL005W	YNL098C
YJL005W	YJL026W
YJL005W	YMR059W
YJL005W	YNL138W
YKR083C	YDR201W
YKR083C	YBR137W
YJR152W	YJL012C
YLR037C	YJR091C
YPR111W	YPR160W
YPR111W	YOR136W
YPR111W	YIL106W
YPR111W	YOR210W
YDL031W	YNL061W
YDL031W	YGR103W
YDL031W	YKR081C
YDL031W	YHR066W
YDL031W	YPR016C
YPL119C	YBL026W
YNL112W	YMR080C
YKR024C	YNL175C
YKR024C	YDR215C
YHR169W	YNL014W
YHR169W	YIL125W
YHR169W	YMR105C
YHR169W	YJL026W
YHR169W	YDL086W
YLR276C	YDR060W
YLR276C	YPL043W
YLR276C	YMR308C
YLR276C	YKR081C
YLR276C	YHR066W
YNL118C	YKR054C
YNL118C	YPR160W
YNL118C	YOL151W
YNL118C	YPL204W
YNL118C	YGL173C
YNL118C	YHR186C
YNL118C	YLR451W
YNL118C	YBL026W
YNL118C	YER112W
YNL118C	YJR022W
YNL118C	YDR060W
YNL118C	YMR080C
YNL118C	YCR077C
YNL118C	YKR031C
YNL118C	YOR124C
YNL118C	YBL054W
YNL118C	YCR076C
YNL118C	YKL133C
YLR270W	YLR081W
YLR270W	YDR001C
YLR270W	YJL141C
YOR173W	YHR152W
YOR173W	YJL141C
YER143W	YEL037C
YER143W	YGL044C
YER143W	YJR141W
YER143W	YNR071C
YMR173W	YBR101C
YMR173W	YBR233W
YMR173W	YPR096C
YBR201W	YLR288C
YMR238W	YOL131W
YOR245C	YGL053W
YOR245C	YOR097C
YDL024C	YEL017W
YPL049C	YBL016W
YPL049C	YGR040W
YPL049C	YNL189W
YPL049C	YML064C
YPL266W	YJL078C
YPL266W	YNL207W
YLR129W	YER082C
YOL021C	YHR081W
YOL021C	YKR086W
YOL021C	YOL142W
YOL021C	YDL111C
YOL021C	YCR035C
YOL021C	YDR280W
YOL021C	YGR095C
YOL021C	YHR069C
YOL021C	YOR001W
YOL021C	YGR195W
YOL021C	YOR076C
YOL021C	YNL189W
YDR403W	YKR053C
YJL065C	YDL012C
YER179W	YJL125C
YER179W	YDL148C
YER179W	YPR102C
YER179W	YPL235W
YER179W	YNL189W
YER179W	YML064C
YER179W	YKL211C
YER179W	YIL105C
YER179W	YNL013C
YER179W	YOR285W
YMR211W	YGR133W
YOR005C	YDR225W
YOR005C	YIL125W
YOR005C	YGL090W
YOR005C	YAL025C
YOR005C	YNL061W
YOR005C	YGR103W
YOR005C	YGL111W
YOR005C	YKR081C
YOR005C	YPR016C
YOR005C	YDR198C
YOR005C	YOR272W
YHR044C	YLR096W
YDR273W	YFR052W
YDR141C	YCR077C
YDR068W	YER103W
YIL010W	YGL181W
YIL010W	YLR288C
YJL090C	YNL189W
YBR278W	YMR290C
YBR278W	YJR091C
YBR278W	YLR181C
YKL191W	YJL096W
YDR284C	YBR298C
YDR284C	YPL147W
YDR284C	YHL017W
YLL008W	YNL175C
YLL008W	YNL061W
YLL008W	YPL043W
YLL008W	YKR081C
YLL008W	YHR066W
YLL008W	YPR016C
YER124C	YER112W
YOR264W	YBR193C
YOR264W	YOL043C
YOR264W	YHR067W
YOR264W	YGR058W
YOR264W	YJL055W
YOR264W	YJL215C
YOR264W	YKL146W
YOR264W	YLR334C
YNL258C	YLR457C
YNL258C	YGL145W
YNL258C	YKR022C
YBR180W	YDR034C
YBR180W	YHR042W
YBR208C	YOL133W
YKR054C	YHR158C
YKR054C	YFL008W
YKR054C	YMR117C
YJR082C	YNL004W
YJR082C	YPR173C
YJR082C	YPR096C
YDR206W	YJL030W
YDR206W	YBR057C
YDR206W	YOR047C
YLR284C	YPL070W
YLR284C	YNL189W
YLR284C	YML064C
YEL030W	YNL230C
YEL030W	YJR062C
YEL030W	YAL015C
YEL030W	YIL095W
YEL030W	YJR035W
YMR128W	YBR251W
YMR128W	YNL097C
YMR128W	YDR280W
YMR128W	YGR195W
YAL059W	YMR308C
YJL201W	YBL007C
YJR106W	YCL052C
YLR436C	YDR388W
YBR176W	YLR291C
YBR176W	YPL070W
YBR176W	YNL189W
YBR176W	YML064C
YHL043W	YMR232W
YBR076W	YJR091C
YER035W	YDR318W
YBL047C	YPL204W
YBL047C	YNL243W
YNL230C	YPL046C
YNL230C	YMR049C
YNL230C	YML056C
YNL230C	YJR091C
YNL230C	YNL132W
YNL230C	YPL093W
YNL230C	YGR103W
YNL230C	YOR017W
YNL230C	YLR196W
YNL230C	YKR081C
YNL230C	YJL141C
YNL230C	YOR272W
YPL101W	YHR187W
YLR186W	YER030W
YDR516C	YCL040W
YDR516C	YJR091C
YDR516C	YNL032W
YLR080W	YOL131W
YDR039C	YBR183W
YNL084C	YMR065W
YNL084C	YHR158C
YNL084C	YOR181W
YNL084C	YNL103W
YNL084C	YPL174C
YNL084C	YJR035W
YNL084C	YBL007C
YNL084C	YFL008W
YNL084C	YDR201W
YNL084C	YER022W
YDL161W	YOR181W
YDL161W	YLR116W
YFL024C	YOR244W
YFL024C	YDR359C
YFL024C	YNL107W
YMR049C	YLR449W
YMR049C	YER133W
YMR049C	YGL245W
YMR049C	YMR290C
YMR049C	YDR342C
YMR049C	YJR091C
YMR049C	YDR060W
YMR049C	YBR142W
YMR049C	YMR100W
YMR049C	YDL208W
YMR049C	YPL093W
YMR049C	YNL061W
YMR049C	YPL043W
YMR049C	YGR103W
YMR049C	YGL111W
YMR049C	YER126C
YMR049C	YER006W
YMR049C	YGL120C
YMR049C	YNL002C
YMR049C	YKR081C
YMR049C	YFL045C
YMR049C	YHR066W
YMR049C	YLR369W
YMR049C	YPR016C
YMR049C	YLR024C
YMR049C	YMR093W
YMR049C	YOR272W
YGR175C	YGR289C
YGR175C	YDR086C
YNL280C	YDL153C
YML008C	YLR292C
YML008C	YMR059W
YML008C	YJR010C-A
YML008C	YPL020C
YML008C	YCL023C
YML008C	YDL089W
YML008C	YOR097C
YHR190W	YMR153W
YHR190W	YOR075W
YML130C	YDR021W
YML130C	YLR208W
YAR002C-A	YAL007C
YAR002C-A	YJR091C
YAL007C	YHR110W
YAL007C	YMR290C
YAL007C	YDL054C
YAL007C	YPL211W
YAL007C	YJL117W
YAL007C	YDR087C
YAL007C	YEL002C
YAL007C	YHR140W
YAL007C	YBR183W
YAL007C	YPL264C
YOR016C	YHR110W
YOR016C	YOL132W
YOR016C	YDL054C
YOR016C	YPR198W
YOR016C	YJR010C-A
YOR016C	YMR149W
YOR016C	YBR069C
YOR016C	YLL028W
YOR016C	YDL015C
YOR016C	YGL104C
YOR016C	YEL002C
YOR016C	YDR307W
YOR016C	YHR140W
YOR016C	YBR183W
YOR016C	YPL264C
YHR110W	YGR284C
YHR110W	YML048W
YHR110W	YAR031W
YHR110W	YBR069C
YHR110W	YKL065C
YCR075C	YDR456W
YGR284C	YOL132W
