YMR056C	YNR056C
YDL100C	YDR259C
YDL100C	YHR180W
YDL100C	YKR100C
YDL100C	YOL111C
YLR242C	YHR007C
YOR058C	YBR160W
YJL170C	YER153C
YKL185W	YBR160W
YNL008C	YCR098C
YNL008C	YJR091C
YNL008C	YNL083W
YNL008C	YNL260C
YKL052C	YDR016C
YKL052C	YMR077C
YDR321W	YPL070W
YPR185W	YEL013W
YPR185W	YNL086W
YBR128C	YDL185W
YFR021W	YHR103W
YFR021W	YCL063W
YFR021W	YML059C
YDL113C	YBR160W
YDL113C	YPL174C
YDL113C	YBL025W
YDL113C	YJL036W
YDL113C	YLR424W
YNL223W	YAR019C
YNL223W	YML085C
YNL223W	YFL037W
YDR384C	YNR060W
YDR384C	YBR199W
YDR384C	YMR009W
YLR295C	YIL124W
YLR295C	YIL004C
YLR295C	YKL002W
YLR295C	YHR193C
YLR295C	YML121W
YLR295C	YNL009W
YLR295C	YKL103C
YLR295C	YJL100W
YLR295C	YNL328C
YLR295C	YBR193C
YLR295C	YIL051C
YLR295C	YMR153W
YLR295C	YIL050W
YLR295C	YKL127W
YLR295C	YIL117C
YLR295C	YJL078C
YLR295C	YJL166W
YLR295C	YJL140W
YLR295C	YDL081C
YLR295C	YLR141W
YLR295C	YER116C
YLR295C	YML058W
YLR295C	YDR510W
YLR295C	YML034W
YLR295C	YIL143C
YLR295C	YPR086W
YLR295C	YNL066W
YLR295C	YDR007W
YLR295C	YKL080W
YLR295C	YDL233W
YLR295C	YDR445C
YLR295C	YFR017C
YLR295C	YFR043C
YLR295C	YGL047W
YLR295C	YGL250W
YLR295C	YGR035C
YLR295C	YGR122W
YLR295C	YHR140W
YLR295C	YNL263C
YLR295C	YIL032C
YLR295C	YIL059C
YLR295C	YMR152W
YLR295C	YJL067W
YLR295C	YJL225C
YLR295C	YJR141W
YLR295C	YKL088W
YLR295C	YLR460C
YLR295C	YMR141C
YLR295C	YOR324C
YPL271W	YJR091C
YBR039W	YML058W
YBR039W	YMR106C
YBR039W	YOL087C
YDR298C	Q0085
YNL259C	YDR270W
YKL004W	YFL062W
YKL004W	YBR044C
YMR068W	YKL203C
YMR068W	YGL250W
YMR068W	YNL047C
YIL124W	YGL137W
YOR134W	YDR192C
YJL020C	YDR155C
YJL020C	YER032W
YJL020C	YPR184W
YJL020C	YLR258W
YJL020C	YMR032W
YJL020C	YOL133W
YJL020C	YBL002W
YJL020C	YOR181W
YJL020C	YMR109W
YJL020C	YDR409W
YJL020C	YGR048W
YJL020C	YIR003W
YPL255W	YBR160W
YPL255W	YMR199W
YPL255W	YGL075C
YPL255W	YLR392C
YER167W	YBR160W
YER167W	YGR040W
YER167W	YGR229C
YIL033C	YMR022W
YIL033C	YIL061C
YIL033C	YBL106C
YIL033C	YNL189W
YIL033C	YPR086W
YIL033C	YPL203W
YIL033C	YNL093W
YDL070W	YGL075C
YDL070W	YOL131W
YER155C	YBL038W
YER155C	YBR251W
YER155C	YNL061W
YER155C	YPR088C
YER155C	YOL087C
YPL115C	YPL161C
YPL115C	YBR160W
YPL115C	YDR141C
YPL115C	YGR040W
YPL115C	YIL055C
YPL115C	YGR270W
YPL115C	YMR273C
YPL161C	YHR107C
YPL161C	YLR229C
YPL161C	YHR061C
YPL161C	YDR309C
YPL161C	YNL090W
YPL161C	YKR055W
YPL161C	YER047C
YPL161C	YDR218C
YPL161C	YLR049C
YIL004C	YLR078C
YIL004C	YPL218W
YIL004C	YPR181C
YIL004C	YIL109C
YIL004C	YGL137W
YIL004C	YLR026C
YIL004C	YDR189W
YIL004C	YAR027W
YIL004C	YDR100W
YPR176C	YJL031C
YJL031C	YCR041W
YOR198C	YLR453C
YGR282C	YDL225W
YNR056C	YDR456W
YFL007W	YDR227W
YER177W	YLR258W
YER177W	YDR017C
YER177W	YDR028C
YER177W	YNL189W
YER177W	YFR017C
YBL098W	YDL226C
YNL271C	YBR160W
YNL271C	YLR229C
YNL271C	YDL126C
YNL271C	YDR021W
YNL271C	YMR032W
YNL271C	YMR109W
YNL271C	YOR122C
YNL166C	YHR107C
YNL166C	YDR368W
YLR078C	YMR297W
YLR078C	YPL218W
YLR078C	YPR181C
YLR078C	YIL109C
YLR078C	YGL137W
YLR078C	YLR026C
YLR078C	YDR189W
YLR078C	YIL162W
YLR078C	YFL038C
YBR290W	YGL012W
YBR290W	YMR215W
YBR290W	YML048W
YBR290W	YCR024C-A
YBR290W	YIL114C
YBR290W	YJR117W
YBR290W	YAL018C
YBR290W	YBR159W
YBR290W	YPL087W
YBR290W	YKL065C
YBR290W	YGL051W
YBR290W	YPR028W
YBR290W	YBR183W
YGR142W	YGL137W
YDR252W	YGR134W
YDR252W	YHR193C
YLR074C	YDR155C
YLR074C	YDR036C
YLR074C	YBR101C
YLR074C	YDR174W
YLR074C	YDR224C
YLR074C	YBL002W
YLR074C	YNL182C
YLR074C	YDL051W
YLR074C	YKL085W
YLR074C	YKL009W
YLR074C	YNR053C
YLR074C	YOL041C
YLR074C	YGR103W
YLR074C	YGL120C
YLR074C	YLR196W
YLR074C	YFL006W
YLR074C	YIR003W
YJR092W	YBR160W
YLR353W	YBR027C
YGR041W	YDR316W
YGR041W	YPL251W
YER159C	YDR397C
YNL278W	YBR160W
YNL278W	YLR216C
YGR134W	YAL021C
YGR134W	YCR093W
YGR134W	YER068W
YGR134W	YIL038C
YFL028C	YAL021C
YFL028C	YDR443C
YER048C	YDR342C
YFL029C	YBR160W
YFL029C	YPR054W
YEL063C	YBR036C
YEL063C	YMR264W
YEL063C	YBL040C
YEL063C	YNL125C
YEL063C	YOL132W
YEL063C	YML048W
YEL063C	YGR057C
YEL063C	YCR024C-A
YEL063C	YIL114C
YEL063C	YJR010C-A
YEL063C	YJR117W
YEL063C	YPL234C
YEL063C	YAR027W
YEL063C	YPL139C
YEL063C	YBR159W
YEL063C	YKL065C
YEL063C	YGL051W
YEL063C	YHR140W
YEL063C	YOR161C
YEL063C	YOR345C
YIL034C	YDL165W
YIL034C	YCL035C
YIL034C	YOR181W
YIL034C	YAL014C
YIL034C	YBR173C
YIL034C	YBL049W
YIL034C	YBR096W
YIL034C	YFR016C
YLR438W	YHR169W
YLR438W	YPL204W
YLR438W	YIR005W
YLR438W	YLL019C
YLR438W	YGR010W
YLR438W	YPL150W
YML042W	YGL187C
YML042W	YJR091C
YML042W	YDL065C
YML042W	YNL189W
YML042W	YNL046W
YPL178W	YPL190C
YPL178W	YML117W
YPL178W	YNL251C
YPL178W	YER173W
YPL178W	YML049C
YPL178W	YLR275W
YPL178W	YIL061C
YPL178W	YNL189W
YPL178W	YMR125W
YGR174C	YDL054C
YGR174C	YLL028W
YGR174C	YOL115W
YGR174C	YBR293W
YPR025C	YOR173W
YPR025C	YDR508C
YPR025C	YPL031C
YPR025C	YBR081C
YPR025C	YDR460W
YKR066C	YJR048W
YAL021C	YDL165W
YAL021C	YCR093W
YAL021C	YER068W
YAL021C	YGL178W
YAL021C	YGR086C
YAL021C	YCL028W
YAL021C	YDR443C
YAL021C	YPL042C
YAL021C	YOR027W
YAL021C	YGR184C
YJL014W	YGL116W
YJL014W	YDR142C
YJL014W	YLR196W
YJL014W	YER173W
YJL014W	YBR198C
YJL014W	YBL049W
YJL014W	YMR106C
YLR110C	YLR453C
YHR107C	YMR198W
YHR107C	YPL241C
YHR107C	YHR061C
YHR107C	YDR309C
YHR107C	YNL073W
YHR107C	YBR260C
YHR107C	YFL045C
YHR107C	YBR130C
YHR107C	YDL225W
YHR107C	YMR117C
YAR019C	YHR169W
YAR019C	YDL185W
YKL022C	YBL084C
YGL116W	YBR160W
YGL116W	YPR119W
YGL116W	YGL086W
YGL116W	YJL030W
YGL116W	YJL013C
YGL116W	YKL085W
YGL116W	YPL140C
YOR074C	YPR086W
YLR310C	YPL204W
YLR310C	YNL098C
YLR310C	YMR139W
YLR310C	YBR130C
YBR160W	YMR001C
YBR160W	YJL194W
YBR160W	YBR038W
YBR160W	YBR135W
YBR160W	YPR119W
YBR160W	YDL155W
YBR160W	YPR120C
YBR160W	YMR199W
YBR160W	YMR012W
YBR160W	YOR037W
YBR160W	YPR111W
YBR160W	YDR052C
YBR160W	YPL194W
YBR160W	YPR175W
YBR160W	YFR027W
YBR160W	YBR102C
YBR160W	YJL157C
YBR160W	YER032W
YBR160W	YBL013W
YBR160W	YAL031C
YBR160W	YOR178C
YBR160W	YJR090C
YBR160W	YJL092W
YBR160W	YJR091C
YBR160W	YHR158C
YBR160W	YGR238C
YBR160W	YLR096W
YBR160W	YGL216W
YBR160W	YCL051W
YBR160W	YDR439W
YBR160W	YEL032W
YBR160W	YMR036C
YBR160W	YLR035C
YBR160W	YKR095W
YBR160W	YBR098W
YBR160W	YOR177C
YBR160W	YGL075C
YBR160W	YGL178W
YBR160W	YLR219W
YBR160W	YDR097C
YBR160W	YPL070W
YBR160W	YBR060C
YBR160W	YER129W
YBR160W	YER059W
YBR160W	YIL050W
YBR160W	YDL106C
YBR160W	YOR104W
YBR160W	YMR129W
YBR160W	YJR059W
YBR160W	YDR217C
YBR160W	YJR033C
YBR160W	YDR379W
YBR160W	YHR027C
YBR160W	YDR389W
YBR160W	YER120W
YBR160W	YLL003W
YBR160W	YLR079W
YBR160W	YNL257C
YBR160W	YDR227W
YBR160W	YKL108W
YBR160W	YOR195W
YBR160W	YDR356W
YBR160W	YML034W
YBR160W	YKR091W
YBR160W	YLR006C
YBR160W	YDR146C
YBR160W	YLR182W
YBR160W	YLR183C
YBR160W	YLR425W
YBR160W	YIL031W
YBR160W	YDR027C
YBR160W	YIL101C
YBR160W	YAL028W
YBR160W	YDL025C
YBR160W	YGL235W
YBR160W	YGR035C
YBR160W	YHL050C
YBR160W	YHR159W
YBR160W	YJL084C
YBR160W	YKR089C
YBR160W	YLR187W
YBR160W	YLR278C
YBR160W	YML119W
YBR160W	YNL058C
YBR160W	YNR047W
YBR160W	YOL070C
YBR160W	YOR315W
YBR160W	YPL014W
YBR160W	YGR270W
YBR160W	YDR285W
YDR054C	YFL009W
YDR054C	YDL132W
YDR054C	YOL133W
YDR054C	YIL148W
YDL165W	YCR093W
YDL165W	YKL002W
YDL165W	YER068W
YDL165W	YDR443C
YDL165W	YPL042C
YDL165W	YLR125W
YDR168W	YJR032W
YDR168W	YOR027W
YCR093W	YOL133W
YCR093W	YER068W
YCR093W	YIL038C
YCR093W	YGL137W
YCR093W	YDR443C
YCR093W	YPL042C
YCR093W	YGL112C
YCR093W	YOR110W
YCR093W	YJL141C
YLR229C	YJL157C
YLR229C	YHR061C
YLR229C	YDR309C
YLR229C	YOL069W
YLR229C	YDL135C
YLR103C	YER088C
YLR103C	YEL032W
YLR103C	YNL330C
YDL126C	YKL213C
YDL126C	YBR170C
YDL126C	YDR028C
YDL126C	YIL148W
YDL126C	YGR048W
YDL126C	YDR049W
YFL009W	YDL132W
YFL009W	YJL194W
YFL009W	YOL133W
YFL009W	YLR079W
YCR094W	YJR091C
YCR094W	YGL090W
YDL132W	YJR090C
YDL132W	YOL133W
YDL132W	YLR097C
YDL132W	YLR368W
YDL132W	YIL046W
YDL132W	YLR134W
YDL132W	YDL006W
YDL132W	YLR079W
YDL132W	YBR280C
YDL132W	YDR306C
YDL132W	YJL149W
YDL132W	YLR352W
YDL132W	YDR285W
YDL132W	YGL249W
YMR001C	YDR052C
YMR001C	YNL189W
YMR001C	YDR229W
YJL194W	YBR060C
YJL194W	YLL004W
YJL194W	YKL145W
YJL194W	YDR196C
YDL164C	YLR276C
YDL164C	YHR178W
YDL164C	YOR378W
YGL206C	YGR167W
YGL206C	YOR181W
YGL206C	YDR320C
YGL206C	YHR161C
YER164W	YOR061W
YER164W	YBR245C
YER164W	YOR304W
YER164W	YOR207C
YER164W	YKR001C
YER026C	YBR036C
YER026C	YGR060W
YER026C	YMR215W
YER026C	YMR153W
YER026C	YJR010C-A
YER026C	YDR307W
YER026C	YHR140W
YBR038W	YPL020C
YJL099W	YJR091C
YJL099W	YDR079W
YJL099W	YLR424W
YMR198W	YMR012W
YOR028C	YGR167W
YOR028C	YJL057C
YOR028C	YLR247C
YOR028C	YLR446W
YPR001W	YER103W
YOR061W	YPL204W
YOR061W	YGL090W
YOR061W	YGR103W
YOR061W	YJL098W
YOR061W	YGL207W
YOR061W	YER161C
YOR061W	YGR116W
YOR061W	YNL088W
YOR061W	YBR094W
YLR133W	YMR139W
YBR135W	YPR119W
YBR135W	YDL155W
YBR135W	YPR120C
YBR135W	YMR199W
YBR135W	YBR295W
YBR135W	YLR079W
YBR135W	YKR091W
YBR135W	YAR027W
YBR135W	YPL014W
YPR119W	YOR264W
YPR119W	YNL135C
YPR119W	YKR048C
YPR119W	YBR024W
YPR119W	YER111C
YPR119W	YIL148W
YPR119W	YHR035W
YPR120C	YOR264W
YPR120C	YER032W
YPR120C	YMR232W
YPR120C	YJR091C
YPR120C	YPL269W
YPR120C	YDR122W
YPR120C	YMR036C
YPR120C	YKL068W
YPR120C	YJL048C
YGR167W	YDR320C
YGR167W	YHR161C
YLR117C	YBR065C
YLR117C	YBR244W
YLR117C	YJR050W
YLR117C	YBR060C
YLR117C	YLL036C
YLR117C	YGL120C
YLR117C	YAL032C
YLR117C	YML049C
YLR117C	YFL017W-A
YMR199W	YPL049C
YMR199W	YDR480W
YMR199W	YJL157C
YMR199W	YJR090C
YMR199W	YJR091C
YMR199W	YMR105C
YMR199W	YPL031C
YMR199W	YIL148W
YMR012W	YJL157C
YMR012W	YER095W
YMR012W	YOL006C
YMR012W	YGR067C
YMR012W	YMR106C
YMR012W	YPR015C
YOL016C	YOR007C
YML057W	YKL190W
YML057W	YLR096W
YML057W	YPR108W
YML057W	YNL047C
YNL225C	YKL042W
YGL223C	YNL041C
YGL223C	YLR026C
YNL041C	YLR026C
YNL041C	YDR229W
YGL005C	YLR453C
YBL045C	YNL118C
YBL045C	YPL204W
YBL045C	YMR036C
YBL045C	YDR388W
YBL045C	YGL137W
YBL045C	YLR442C
YBL045C	YPR054W
YBL045C	YIL061C
YBL045C	YLR090W
YNR075W	YML123C
YNR075W	YJR001W
YNL336W	YNL130C
YBR302C	YHR026W
YBR302C	YLL028W
YBR302C	YBR159W
YBR302C	YPR063C
YFL062W	YCR068W
YFL062W	YOR092W
YFL062W	YCR075C
YFL062W	YMR306W
YFL062W	YML048W
YFL062W	YJL108C
YFL062W	YBR159W
YFL062W	YDR307W
YFL062W	YGL042C
YFL062W	YOR071C
YJR161C	YJL219W
YJR161C	YBR159W
YGL187C	YDL067C
YGL187C	YBR133C
YNL052W	YDL067C
YHR051W	YDL067C
YHR051W	YNL061W
YLR395C	YFR008W
YDR155C	YDL101C
YDR155C	YJR090C
YDR155C	YFL014W
YDR155C	YOL068C
YDR155C	YIR005W
YDR155C	YKL103C
YDR155C	YDL200C
YDR155C	YMR036C
YDR155C	YDR510W
YDR155C	YOR290C
YDR155C	YKR105C
YHR057C	YJR091C
YHR057C	YKL023W
YLR216C	YIR037W
YLR216C	YKL057C
YLR216C	YDL105W
YLR216C	YNL330C
YLR216C	YKL117W
YLR216C	YGL137W
YLR216C	YHR030C
YLR216C	YDR128W
YLR216C	YOR154W
YLR216C	YOR220W
YJR032W	YNL330C
YNL130C	YGL200C
YNL130C	YHR110W
YNL130C	YNL125C
YNL130C	YER039C
YNL130C	YIL114C
YNL130C	YBR159W
YOR100C	YBR195C
YGR218W	YMR180C
YGR218W	YDR016C
YGR218W	YOL149W
YGR218W	YNL118C
YGR218W	YLR436C
YGR218W	YEL015W
YGR218W	YER062C
YGR218W	YOL133W
YGR218W	YDR499W
YGR218W	YOR147W
YGR218W	YOR177C
YGR218W	YML117W
YGR218W	YML120C
YGR218W	YKL068W
YGR218W	YIL115C
YGR218W	YDR192C
YGR218W	YLR151C
YGR218W	YDL065C
YGR218W	YOR329C
YGR218W	YBL031W
YGR218W	YNL196C
YGR218W	YBR069C
YGR218W	YBR235W
YGR218W	YDR229W
YGR218W	YER004W
YGR218W	YGL149W
YGR218W	YJR061W
YGR218W	YDR002W
YGR218W	YIL063C
YLR213C	YIL061C
YNL027W	YPL204W
YNL027W	YER120W
YNL027W	YHR207C
YNL027W	YHR206W
YGL238W	YNL189W
YNR010W	YOL135C
YNR010W	YBL093C
YNR010W	YBR253W
YKL049C	YPL018W
YBR036C	YHR110W
YBR036C	YMR306W
YBR036C	YMR215W
YBR036C	YML048W
YBR036C	YDR276C
YBR036C	YIL114C
YBR036C	YHR026W
YBR036C	YPR198W
YBR036C	YJR117W
YBR036C	YAL018C
YBR036C	YBR159W
YBR036C	YLL048C
YBR036C	YDR307W
YBR036C	YKL065C
YBR036C	YGL051W
YBR036C	YHR140W
YBR036C	YNL044W
YDR256C	YGL153W
YDR256C	YNL189W
YPL018W	YCL039W
YPL181W	YDR176W
YPL181W	YNL330C
YPL181W	YDR388W
YPL181W	YPL139C
YMR180C	YNL154C
YDR371W	YIR038C
YMR264W	YGR060W
YMR264W	YGL083W
YMR264W	YJR010C-A
YMR264W	YBR283C
YMR264W	YLL028W
YMR264W	YAR027W
YMR264W	YGL104C
YHR053C	YKL023W
YPL177C	YGR184C
YOL082W	YDR122W
YOL082W	YKL103C
YOL082W	YPL070W
YOL082W	YER007W
YOL082W	YCL031C
YOL082W	YNL189W
YOL082W	YDR207C
YOL082W	YHR113W
YGR278W	YAL032C
YGL128C	YGL120C
YGL128C	YAL032C
YNL245C	YIL046W
YOR037W	YPR086W
YOR037W	YDL199C
YOR065W	YOL073C
YDR016C	YKL002W
YDR016C	YKR037C
YFL053W	YDR316W
YIR032C	YBR126C
YPR111W	YHR193C
YPR111W	YOR136W
YDR052C	YOR178C
YDL031W	YNL061W
YDL031W	YGR103W
YHR169W	YIL125W
YHR169W	YMR105C
YHR169W	YHR027C
YHR169W	YDL086W
YOR180C	YLR284C
YOR180C	YDL116W
YOR180C	YGL153W
YOL149W	YNL118C
YOL149W	YEL015W
YOL149W	YPL204W
YOL149W	YLR438C-A
YOL149W	YER112W
YOL149W	YGL178W
YOL149W	YBR094W
YNL118C	YKR054C
YNL118C	YEL015W
YNL118C	YOL151W
YNL118C	YPL204W
YNL118C	YHR186C
YNL118C	YLR451W
YNL118C	YER112W
YNL118C	YMR080C
YNL118C	YDL116W
YNL118C	YKR031C
YNL118C	YGR116W
YNL118C	YBL054W
YNL118C	YCR076C
YNL118C	YIR014W
YLR270W	YLR081W
YLR270W	YJL141C
YOR173W	YHR152W
YOR173W	YJL141C
YPL194W	YER173W
YMR173W	YBR101C
YMR173W	YBR233W
YMR173W	YPR096C
YKL078W	YGL137W
YKL002W	YER044C
YKL002W	YOR284W
YKL002W	YER039C
YKL002W	YJR091C
YKL002W	YBR091C
YKL002W	YEL049W
YKL002W	YMR117C
YKL002W	YGL258W
YKL002W	YBR262C
YKL002W	YDR063W
YKL002W	YDR290W
YKL002W	YEL057C
YKL002W	YEL068C
YKL002W	YER079W
YKL002W	YER084W
YKL002W	YGR035C
YKL002W	YLR108C
YKL002W	YGL259W
YPL049C	YDR480W
YPL049C	YGR040W
YPL049C	YBL017C
YPL049C	YNL189W
YDR480W	YGR040W
YDR480W	YHR039C
YDR480W	YNL189W
YDR480W	YPL020C
YJL065C	YDL012C
YJL065C	YNR029C
YER166W	YGL200C
YOR005C	YIL125W
YOR005C	YGL090W
YOR005C	YNL061W
YOR005C	YGR103W
YOR005C	YCR014C
YOR005C	YGL146C
YOR005C	YPL110C
YKL213C	YOR341W
YKL213C	YOR116C
YDR273W	YFR052W
YPR175W	YBR278W
YPR175W	YBL002W
YPR175W	YMR106C
YBR278W	YJR091C
YBR278W	YLR181C
YLR172C	YJR091C
YLR172C	YOL042W
YLR172C	YOR159C
YDR284C	YPR079W
YDR284C	YPL147W
YOR264W	YMR192W
YOR264W	YBR193C
YOR264W	YHR039C
YOR264W	YGL153W
YOR264W	YHR067W
YOR264W	YNR015W
YOR264W	YFR022W
YOR264W	YIL060W
YOR264W	YJL055W
YOR264W	YKL146W
YOR264W	YLR334C
YOR264W	YOR324C
YMR276W	YNL281W
YMR276W	YHR027C
YMR276W	YIL148W
YMR276W	YDL190C
YIR010W	YLR202C
YDL101C	YJL092W
YDL101C	YPL269W
YDL101C	YBR205W
YDL101C	YDL200C
YDL101C	YMR105C
YDL101C	YER173W
YDL101C	YDR030C
YDL101C	YDR217C
YDL101C	YER125W
YDL101C	YML058W
YDL101C	YJR104C
YDL101C	YNL088W
YDL101C	YOR332W
YDL101C	YDR051C
YKR054C	YDL181W
YKR054C	YHR158C
YKR054C	YMR117C
YHR068W	YNL189W
YPR023C	YOR244W
YPR023C	YNL330C
YPR023C	YNL189W
YKL204W	YGL137W
YKL204W	YNL154C
YLR284C	YPL070W
YLR284C	YGL153W
YLR284C	YNL189W
YDR446W	YDR510W
YBL001C	YDR510W
YBL001C	YNL189W
YBL001C	YER067W
YHL030W	YOL133W
YHL030W	YFR052W
YHL030W	YDL097C
YHL030W	YKL145W
YHL030W	YDR388W
YHL030W	YDL052C
YBR065C	YLL036C
YLR436C	YDR388W
YLR436C	YMR304W
YBR176W	YPL070W
YBR176W	YNL189W
YHL043W	YMR232W
YLR299W	YOL137W
YOR092W	YHR026W
YBR076W	YJR091C
YFR027W	YMR076C
YGL222C	YJR091C
YEL015W	YER032W
YEL015W	YPL204W
YEL015W	YIL046W
YEL015W	YBL061C
YEL015W	YGR116W
YEL015W	YLR082C
YEL015W	YNL189W
YHR193C	YPL204W
YHR193C	YJR091C
YHR193C	YHR030C
YNL327W	YIL148W
YDR036C	YGR084C
YDR036C	YBR251W
YDR036C	YNL137C
YDR036C	YKL155C
YDR036C	YGL129C
YDR516C	YJR091C
YGL200C	YGR060W
YGL200C	YHR110W
YGL200C	YML012W
YGL200C	YMR215W
YGL200C	YML048W
YGL200C	YPR194C
YGL200C	YJL108C
YGL200C	YGL058W
