YAL002W	YLR148W
YBL072C	YGL120C
YBL072C	YGL147C
YBL072C	YGR090W
YBL072C	YGR145W
YBL072C	YHL001W
YBL072C	YJL177W
YBL072C	YJL190C
YBL072C	YJR002W
YBL072C	YJR145C
YBL072C	YLL011W
YBL072C	YLL045C
YBL072C	YLR186W
YBL072C	YLR340W
YBL072C	YML063W
YBL072C	YML073C
YBL072C	YMR128W
YBL072C	YMR194W
YBL072C	YMR229C
YBL072C	YMR290C
YBL072C	YNL096C
YBL072C	YNL178W
YBL072C	YNL308C
YBL072C	YOR096W
YBL072C	YOR361C
YBL072C	YPL012W
YBL072C	YPR144C
YBL074C	YBR055C
YBL074C	YER172C
YBL074C	YHR165C
YBL074C	YKL173W
YBL074C	YLR275W
YBL074C	YOR308C
YBL090W	YBR146W
YBL090W	YDL045W-A
YBL090W	YDR036C
YBL090W	YDR041W
YBL090W	YGR215W
YBL090W	YHL004W
YBL090W	YIL093C
YBL090W	YMR188C
YBL090W	YNL306W
YBL090W	YPL013C
YBL090W	YPL118W
YBL092W	YDL075W
YBL092W	YDL082W
YBL092W	YDR382W
YBL092W	YER074W
YBL092W	YFR031C-A
YBL092W	YGL014W
YBL092W	YGL103W
YBL092W	YGL147C
YBL092W	YHL001W
YBL092W	YJL177W
YBL092W	YML063W
YBL092W	YML073C
YBL092W	YMR194W
YBL092W	YNL069C
YBL092W	YNL096C
YBL092W	YOL040C
YBL092W	YOR096W
YBR010W	YEL056W
YBR011C	YLR371W
YBR025C	YGL195W
YBR025C	YJR121W
YBR048W	YCL059C
YBR048W	YCR031C
YBR048W	YDL014W
YBR048W	YDL060W
YBR048W	YDR299W
YBR048W	YDR418W
YBR048W	YER025W
YBR048W	YER074W
YBR048W	YFR031C-A
YBR048W	YGR090W
YBR048W	YHL001W
YBR048W	YIL133C
YBR048W	YJL177W
YBR048W	YJL190C
YBR048W	YJR145C
YBR048W	YLL045C
YBR048W	YLR340W
YBR048W	YML063W
YBR048W	YML073C
YBR048W	YMR194W
YBR048W	YMR229C
YBR048W	YMR290C
YBR048W	YNL069C
YBR048W	YNL096C
YBR048W	YNL178W
YBR048W	YNL308C
YBR048W	YOR096W
YBR048W	YOR204W
YBR048W	YPL012W
YBR048W	YPL081W
YBR048W	YPL217C
YBR052C	YCR004C
YBR055C	YBR152W
YBR055C	YCR077C
YBR055C	YDL160C
YBR055C	YDR378C
YBR055C	YDR473C
YBR055C	YER146W
YBR055C	YER172C
YBR055C	YGR091W
YBR055C	YHR165C
YBR055C	YJL124C
YBR055C	YKL173W
YBR055C	YLR147C
YBR055C	YLR275W
YBR055C	YLR424W
YBR055C	YML046W
YBR055C	YML049C
YBR055C	YMR240C
YBR055C	YMR288W
YBR055C	YOR308C
YBR055C	YPL213W
YBR065C	YER172C
YBR065C	YHR165C
YBR065C	YLR117C
YBR065C	YPR101W
YBR087W	YJR068W
YBR087W	YNL290W
YBR094W	YEL015W
YBR095C	YMR263W
YBR095C	YOL004W
YBR095C	YPL139C
YBR095C	YPL181W
YBR095C	YPR023C
YBR102C	YER008C
YBR102C	YJL085W
YBR107C	YDR254W
YBR125C	YDR186C
YBR126C	YDR074W
YBR126C	YMR261C
YBR130C	YGL106W
YBR130C	YKL130C
YBR142W	YDL014W
YBR142W	YDR060W
YBR142W	YDR496C
YBR142W	YJR145C
YBR142W	YLL008W
YBR142W	YLL045C
YBR142W	YML073C
YBR142W	YMR049C
YBR142W	YMR229C
YBR142W	YMR290C
YBR142W	YOL041C
YBR142W	YOR272W
YBR142W	YPL211W
YBR142W	YPL249C-A
YBR146W	YDR036C
YBR146W	YDR041W
YBR146W	YGR215W
YBR146W	YHL004W
YBR146W	YIL093C
YBR146W	YKL003C
YBR146W	YMR188C
YBR146W	YNL081C
YBR146W	YNL306W
YBR146W	YOR204W
YBR146W	YPL013C
YBR146W	YPL118W
YBR152W	YDR473C
YBR152W	YGR091W
YBR152W	YOR308C
YBR154C	YDL115C
YBR154C	YDL150W
YBR154C	YDR156W
YBR154C	YDR404C
YBR154C	YGL070C
YBR154C	YGR063C
YBR154C	YIL021W
YBR154C	YJL011C
YBR154C	YJR063W
YBR154C	YKR025W
YBR154C	YML010W
YBR154C	YNL113W
YBR154C	YNL151C
YBR154C	YOR116C
YBR154C	YOR151C
YBR154C	YOR207C
YBR154C	YOR210W
YBR154C	YOR340C
YBR154C	YOR341W
YBR154C	YPL129W
YBR154C	YPR010C
YBR154C	YPR187W
YBR171W	YOR254C
YBR171W	YPL094C
YBR193C	YBR253W
YBR193C	YCR081W
YBR193C	YDR308C
YBR193C	YER022W
YBR193C	YGL025C
YBR193C	YGL151W
YBR193C	YGR104C
YBR193C	YHR041C
YBR193C	YML007W
YBR193C	YNR010W
YBR193C	YOL051W
YBR193C	YOR174W
YBR193C	YPL042C
YBR193C	YPR070W
YBR193C	YPR168W
YBR215W	YJR140C
YBR245C	YCR052W
YBR245C	YDR190C
YBR245C	YDR303C
YBR245C	YFL039C
YBR245C	YFR013W
YBR245C	YFR037C
YBR245C	YKR001C
YBR245C	YKR008W
YBR245C	YLR033W
YBR245C	YMR072W
YBR245C	YNL030W
YBR245C	YOR207C
YBR245C	YOR304W
YBR245C	YPL082C
YBR253W	YCR081W
YBR253W	YDR308C
YBR253W	YDR448W
YBR253W	YER022W
YBR253W	YGL025C
YBR253W	YGL151W
YBR253W	YGR104C
YBR253W	YHR041C
YBR253W	YNR010W
YBR253W	YOL051W
YBR253W	YOR174W
YBR253W	YPL042C
YBR253W	YPR070W
YBR253W	YPR168W
YBR254C	YDR472W
YBR254C	YGR166W
YBR254C	YKR068C
YBR254C	YMR218C
YBR254C	YOR115C
YBR258C	YDR469W
YBR258C	YHR119W
YBR258C	YKL018W
YBR260C	YGR196C
YBR280C	YNL141W
YBR288C	YPL195W
YBR289W	YFL049W
YBR289W	YHL025W
YBR289W	YJL176C
YBR289W	YNR023W
YCL010C	YDR145W
YCL010C	YDR448W
YCL010C	YGR252W
YCL010C	YLR055C
YCL010C	YMR223W
YCL010C	YMR236W
YCL016C	YHR191C
YCL031C	YGR090W
YCL037C	YDL014W
YCL037C	YGL120C
YCL037C	YGL173C
YCL037C	YGR162W
YCL037C	YJL190C
YCL037C	YJR145C
YCL037C	YLR175W
YCL037C	YML056C
YCL037C	YMR230W
YCL037C	YMR290C
YCL037C	YOR096W
YCL059C	YDL014W
YCL059C	YDR299W
YCL059C	YGR145W
YCL059C	YJR002W
YCL059C	YJR145C
YCL059C	YLL011W
YCL059C	YLR175W
YCL059C	YLR186W
YCL059C	YMR128W
YCL059C	YMR229C
YCL059C	YMR290C
YCL059C	YNL308C
YCL059C	YPL217C
YCL059C	YPR144C
YCR002C	YDL225W
YCR002C	YLR314C
YCR009C	YCR088W
YCR009C	YDR388W
YCR009C	YFL039C
YCR009C	YLR429W
YCR020W-B	YCR052W
YCR020W-B	YDR303C
YCR020W-B	YFR037C
YCR020W-B	YGR056W
YCR020W-B	YKR008W
YCR020W-B	YLR033W
YCR020W-B	YML127W
YCR028C-A	YJL173C
YCR028C-A	YML032C
YCR031C	YDL014W
YCR031C	YDL075W
YCR031C	YDL082W
YCR031C	YDR382W
YCR031C	YDR418W
YCR031C	YER074W
YCR031C	YFR031C-A
YCR031C	YGL103W
YCR031C	YGL147C
YCR031C	YHL001W
YCR031C	YIL133C
YCR031C	YJL177W
YCR031C	YJL190C
YCR031C	YJL191W
YCR031C	YLL045C
YCR031C	YLR150W
YCR031C	YLR340W
YCR031C	YML063W
YCR031C	YML073C
YCR031C	YMR142C
YCR031C	YMR194W
YCR031C	YNL069C
YCR031C	YNL096C
YCR031C	YNL178W
YCR031C	YNL302C
YCR031C	YOR096W
YCR031C	YOR204W
YCR031C	YPL249C-A
YCR033W	YDR155C
YCR042C	YPL129W
YCR052W	YDR303C
YCR052W	YFR037C
YCR052W	YGR056W
YCR052W	YKR008W
YCR052W	YLR033W
YCR052W	YML127W
YCR071C	YDR322W
YCR071C	YGR220C
YCR071C	YKL167C
YCR071C	YKR085C
YCR071C	YLR439W
YCR071C	YML025C
YCR071C	YNL252C
YCR071C	YOR150W
YCR072C	YDR101C
YCR072C	YER006W
YCR072C	YER126C
YCR072C	YHR197W
YCR072C	YLR074C
YCR072C	YLR325C
YCR072C	YNL182C
YCR072C	YPL093W
YCR072C	YPR016C
YCR076C	YER094C
YCR077C	YDL160C
YCR077C	YDR378C
YCR077C	YDR473C
YCR077C	YER146W
YCR077C	YER172C
YCR077C	YGL173C
YCR077C	YGR091W
YCR077C	YHR165C
YCR077C	YJL124C
YCR077C	YKL173W
YCR077C	YLR147C
YCR077C	YLR275W
YCR077C	YLR438C-A
YCR077C	YOR308C
YCR081W	YDR308C
YCR081W	YER022W
YCR081W	YGL025C
YCR081W	YGL151W
YCR081W	YGR104C
YCR081W	YHR041C
YCR081W	YML007W
YCR081W	YNL025C
YCR081W	YNR010W
YCR081W	YOL051W
YCR081W	YOR174W
YCR081W	YPL042C
YCR081W	YPR070W
YCR081W	YPR168W
YCR088W	YFL039C
YCR088W	YLR429W
YCR092C	YOL090W
YDL002C	YDR190C
YDL002C	YER092W
YDL002C	YFL013C
YDL002C	YFL039C
YDL002C	YLR052W
YDL002C	YOR141C
YDL002C	YPL129W
YDL014W	YDL082W
YDL014W	YDR060W
YDL014W	YDR299W
YDL014W	YDR324C
YDL014W	YDR449C
YDL014W	YDR496C
YDL014W	YGL120C
YDL014W	YGR090W
YDL014W	YGR128C
YDL014W	YGR145W
YDL014W	YIL133C
YDL014W	YJL033W
YDL014W	YJL109C
YDL014W	YJL190C
YDL014W	YJR002W
YDL014W	YJR145C
YDL014W	YKR060W
YDL014W	YLL008W
YDL014W	YLL011W
YDL014W	YLL045C
YDL014W	YLR175W
YDL014W	YLR186W
YDL014W	YLR222C
YDL014W	YLR409C
YDL014W	YML063W
YDL014W	YMR128W
YDL014W	YMR229C
YDL014W	YMR290C
YDL014W	YMR309C
YDL014W	YNL069C
YDL014W	YNL308C
YDL014W	YOL077C
YDL014W	YOR096W
YDL014W	YOR206W
YDL014W	YPL012W
YDL014W	YPL217C
YDL014W	YPR137W
YDL014W	YPR144C
YDL031W	YDR060W
YDL031W	YDR087C
YDL031W	YDR101C
YDL031W	YDR496C
YDL031W	YER006W
YDL031W	YER126C
YDL031W	YFL002C
YDL031W	YFR001W
YDL031W	YGL111W
YDL031W	YGR103W
YDL031W	YHR088W
YDL031W	YHR197W
YDL031W	YKL172W
YDL031W	YLL008W
YDL031W	YLL034C
YDL031W	YLL045C
YDL031W	YLR276C
YDL031W	YLR449W
YDL031W	YMR049C
YDL031W	YMR290C
YDL031W	YNL182C
YDL031W	YOL077C
YDL031W	YOR206W
YDL031W	YOR272W
YDL031W	YPL093W
YDL031W	YPL211W
YDL031W	YPR016C
YDL044C	YLR139C
YDL045W-A	YIL093C
YDL045W-A	YNL306W
YDL047W	YFR040W
YDL047W	YKR028W
YDL051W	YGR162W
YDL051W	YKL122C
YDL051W	YML105C
YDL060W	YER074W
YDL060W	YJR145C
YDL060W	YKL143W
YDL060W	YOR096W
YDL060W	YPL012W
YDL070W	YLR399C
YDL075W	YDL082W
YDL075W	YDR101C
YDL075W	YDR382W
YDL075W	YDR418W
YDL075W	YER006W
YDL075W	YER074W
YDL075W	YFR031C-A
YDL075W	YGL014W
YDL075W	YGL103W
YDL075W	YGL147C
YDL075W	YGR103W
YDL075W	YHL001W
YDL075W	YIL133C
YDL075W	YJL177W
YDL075W	YJL190C
YDL075W	YLL045C
YDL075W	YLR340W
YDL075W	YML063W
YDL075W	YML073C
YDL075W	YMR194W
YDL075W	YNL069C
YDL075W	YNL096C
YDL075W	YOL040C
YDL075W	YOR096W
YDL075W	YPL012W
YDL075W	YPL220W
YDL075W	YPL249C-A
YDL077C	YDR080W
YDL077C	YLR148W
YDL081C	YDR382W
YDL082W	YDR382W
YDL082W	YDR418W
YDL082W	YEL054C
YDL082W	YER074W
YDL082W	YFR031C-A
YDL082W	YGL014W
YDL082W	YGL103W
YDL082W	YGL147C
YDL082W	YGR103W
YDL082W	YHL001W
YDL082W	YIL133C
YDL082W	YJL177W
YDL082W	YJL190C
YDL082W	YJL191W
YDL082W	YJR145C
YDL082W	YKL172W
YDL082W	YLL045C
YDL082W	YLR340W
YDL082W	YML063W
YDL082W	YML073C
YDL082W	YMR142C
YDL082W	YMR194W
YDL082W	YMR290C
YDL082W	YNL069C
YDL082W	YNL096C
YDL082W	YNL178W
YDL082W	YOL041C
YDL082W	YOL077C
YDL082W	YOL120C
YDL082W	YOR096W
YDL082W	YOR272W
YDL082W	YPL093W
YDL082W	YPL220W
YDL082W	YPL249C-A
YDL084W	YDR138W
YDL084W	YNL004W
YDL087C	YHR086W
YDL087C	YHR165C
YDL087C	YKL173W
YDL087C	YLR147C
YDL087C	YLR275W
YDL087C	YML046W
YDL087C	YML049C
YDL087C	YPL178W
YDL115C	YDR404C
YDL115C	YGL070C
YDL115C	YIL021W
YDL115C	YOR151C
YDL115C	YOR210W
YDL115C	YPR187W
YDL131W	YDL182W
YDL134C	YDL188C
YDL134C	YGL190C
YDL134C	YML109W
YDL134C	YMR273C
YDL143W	YDR188W
YDL143W	YGL195W
YDL143W	YKL029C
YDL150W	YJL011C
YDL150W	YKR025W
YDL150W	YNL113W
YDL150W	YNL151C
YDL150W	YOR116C
YDL150W	YOR207C
YDL150W	YOR210W
YDL150W	YPR187W
YDL156W	YJL173C
YDL160C	YDR378C
YDL160C	YGL173C
YDL160C	YGR091W
YDL160C	YJL124C
YDL160C	YKL173W
YDL160C	YOR308C
YDL165W	YPR072W
YDL188C	YGL190C
YDL188C	YML109W
YDL188C	YMR273C
YDL201W	YDR165W
YDL208W	YLR175W
YDL208W	YMR310C
YDL225W	YLR314C
YDR005C	YOR116C
YDR028C	YER027C
YDR028C	YGL115W
YDR036C	YDR041W
YDR036C	YHL004W
YDR036C	YIL093C
YDR036C	YMR188C
YDR036C	YNL306W
YDR036C	YPL118W
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YIL093C
YDR041W	YMR188C
YDR041W	YNL306W
YDR041W	YOR204W
YDR041W	YPL013C
YDR041W	YPL118W
YDR050C	YKL060C
YDR050C	YOL086C
YDR060W	YDR087C
YDR060W	YDR496C
YDR060W	YER006W
YDR060W	YFL002C
YDR060W	YGL111W
YDR060W	YGR103W
YDR060W	YHR088W
YDR060W	YIL133C
YDR060W	YKL172W
YDR060W	YLL008W
YDR060W	YLL034C
YDR060W	YLL045C
YDR060W	YLR276C
YDR060W	YMR049C
YDR060W	YMR229C
YDR060W	YMR290C
YDR060W	YOL041C
YDR060W	YOL077C
YDR060W	YOR206W
YDR060W	YOR272W
YDR060W	YPL012W
YDR060W	YPL093W
YDR060W	YPL211W
YDR062W	YMR296C
YDR067C	YHL029C
YDR074W	YMR261C
YDR080W	YLR148W
YDR087C	YDR496C
YDR087C	YER006W
YDR087C	YFL002C
YDR087C	YGL111W
YDR087C	YHR088W
YDR087C	YLL008W
YDR087C	YLL034C
YDR087C	YMR049C
YDR087C	YMR290C
YDR087C	YOL077C
YDR087C	YOR206W
YDR087C	YOR272W
YDR087C	YPL211W
YDR087C	YPR016C
YDR097C	YOL090W
YDR101C	YER006W
YDR101C	YER126C
YDR101C	YGL099W
YDR101C	YGL103W
YDR101C	YGR103W
YDR101C	YHR197W
YDR101C	YLL045C
YDR101C	YNL182C
YDR101C	YPL093W
YDR101C	YPL211W
YDR101C	YPL249C-A
YDR101C	YPR016C
YDR138W	YNL004W
YDR145W	YDR448W
YDR145W	YER148W
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YLR055C
YDR145W	YML098W
YDR145W	YMR227C
YDR145W	YMR236W
YDR145W	YPL011C
YDR152W	YGR173W
YDR156W	YJR063W
YDR156W	YNL113W
YDR156W	YOR210W
YDR156W	YOR340C
YDR156W	YOR341W
YDR156W	YPR010C
YDR156W	YPR187W
YDR174W	YJL177W
YDR179C	YIL071C
YDR179C	YOL117W
YDR188W	YFR009W
YDR188W	YKL029C
YDR190C	YER092W
YDR190C	YFL013C
YDR190C	YFL039C
YDR190C	YHR034C
YDR190C	YLR052W
YDR190C	YLR085C
YDR190C	YLR385C
YDR190C	YLR399C
YDR190C	YML041C
YDR190C	YMR072W
YDR190C	YOR141C
YDR190C	YOR304W
YDR190C	YPL129W
YDR211W	YER025W
YDR211W	YGR083C
YDR211W	YLR291C
YDR211W	YPL237W
YDR211W	YPR010C
YDR228C	YGL044C
YDR228C	YOR250C
YDR245W	YEL036C
YDR245W	YJL183W
YDR245W	YJR075W
YDR245W	YLR342W
YDR245W	YPL050C
YDR254W	YDR383C
YDR254W	YLR381W
YDR264C	YOR212W
YDR280W	YGR158C
YDR280W	YGR195W
YDR280W	YNL189W
YDR280W	YNL232W
YDR280W	YOL142W
YDR280W	YPR189W
YDR289C	YOR048C
YDR292C	YKL154W
YDR299W	YGR145W
YDR299W	YJL033W
YDR299W	YJR002W
YDR299W	YJR145C
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL308C
YDR299W	YOR096W
YDR299W	YPL217C
YDR299W	YPR144C
YDR303C	YFR037C
YDR303C	YGR056W
YDR303C	YKR001C
YDR303C	YKR008W
YDR303C	YLR033W
YDR303C	YML127W
YDR303C	YPL082C
YDR308C	YER022W
YDR308C	YGL025C
YDR308C	YGL151W
YDR308C	YGR104C
YDR308C	YHR041C
YDR308C	YNR010W
YDR308C	YOL051W
YDR308C	YOR174W
YDR308C	YPL042C
YDR308C	YPR070W
YDR308C	YPR168W
YDR322W	YGR220C
YDR322W	YKL167C
YDR322W	YKR085C
YDR322W	YLR439W
YDR322W	YML025C
YDR322W	YNL252C
YDR322W	YNL284C
YDR322W	YOR150W
YDR324C	YDR449C
YDR324C	YEL055C
YDR324C	YGR090W
YDR324C	YGR128C
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YJR002W
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR186W
YDR324C	YLR222C
YDR324C	YLR409C
YDR324C	YMR128W
YDR324C	YNL075W
YDR324C	YOR145C
YDR324C	YPL217C
YDR324C	YPR137W
YDR324C	YPR144C
YDR359C	YFL024C
YDR359C	YJR082C
YDR359C	YML007W
YDR359C	YOR244W
YDR359C	YPR023C
YDR364C	YDR416W
YDR364C	YER172C
YDR364C	YKL173W
YDR364C	YLR117C
YDR364C	YPR101W
YDR378C	YDR473C
YDR378C	YER146W
YDR378C	YER172C
YDR378C	YGL173C
YDR378C	YGR091W
YDR378C	YHR165C
YDR378C	YJL124C
YDR378C	YKL173W
YDR378C	YLR147C
YDR378C	YLR275W
YDR378C	YOR308C
YDR382W	YDR418W
YDR382W	YER074W
YDR382W	YFR031C-A
YDR382W	YGL103W
YDR382W	YHL001W
YDR382W	YIL133C
YDR382W	YJL177W
YDR382W	YJL190C
YDR382W	YLL045C
YDR382W	YLR340W
YDR382W	YML063W
YDR382W	YML073C
YDR382W	YMR194W
YDR382W	YNL069C
YDR382W	YNL096C
YDR382W	YOL039W
YDR382W	YOR096W
YDR382W	YPL220W
YDR382W	YPL249C-A
YDR388W	YPL249C
YDR404C	YGL070C
YDR404C	YGR063C
YDR404C	YIL021W
YDR404C	YML010W
YDR404C	YOR151C
YDR404C	YOR210W
YDR404C	YPL129W
YDR404C	YPR187W
YDR416W	YER172C
YDR416W	YGL120C
YDR416W	YGL128C
YDR416W	YHR165C
YDR416W	YJR050W
YDR416W	YKL173W
YDR416W	YLR117C
YDR416W	YLR424W
YDR416W	YML049C
YDR416W	YMR213W
YDR416W	YMR288W
YDR416W	YPL213W
YDR416W	YPR101W
YDR418W	YFR031C-A
YDR418W	YGL103W
YDR418W	YGL147C
YDR418W	YHL001W
YDR418W	YIL133C
YDR418W	YJL177W
YDR418W	YJL190C
YDR418W	YLL045C
YDR418W	YLR150W
YDR418W	YLR340W
YDR418W	YML063W
YDR418W	YML073C
YDR418W	YMR194W
YDR418W	YNL069C
YDR418W	YNL178W
YDR418W	YOR096W
YDR418W	YPL220W
YDR418W	YPL249C-A
YDR422C	YER027C
YDR422C	YGL115W
YDR427W	YFR004W
YDR427W	YFR010W
YDR427W	YFR052W
YDR427W	YHL030W
YDR427W	YHR027C
YDR432W	YPL178W
YDR448W	YGL151W
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR041C
YDR448W	YLR055C
YDR448W	YML007W
YDR448W	YMR223W
YDR448W	YMR236W
YDR448W	YPL011C
YDR448W	YPR070W
YDR449C	YGL171W
YDR449C	YGR090W
YDR449C	YGR128C
YDR449C	YGR145W
YDR449C	YJL069C
YDR449C	YJL109C
YDR449C	YJR002W
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLL011W
YDR449C	YLR186W
YDR449C	YLR222C
YDR449C	YLR409C
YDR449C	YMR128W
YDR449C	YNL075W
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL217C
YDR449C	YPR137W
YDR449C	YPR144C
YDR460W	YPR025C
YDR469W	YHR119W
YDR469W	YKL018W
YDR472W	YGR166W
YDR472W	YKR068C
YDR472W	YMR218C
YDR472W	YOR115C
YDR473C	YER146W
YDR473C	YER172C
YDR473C	YGR091W
YDR473C	YHR165C
YDR473C	YJL124C
YDR473C	YKL173W
YDR473C	YLR147C
YDR473C	YLR275W
YDR473C	YML049C
YDR473C	YMR240C
YDR473C	YMR288W
YDR473C	YOR308C
YDR496C	YER006W
YDR496C	YFL002C
YDR496C	YGL111W
YDR496C	YGL173C
YDR496C	YHR088W
YDR496C	YIL133C
YDR496C	YJR145C
YDR496C	YKL014C
YDR496C	YLL008W
YDR496C	YLL034C
YDR496C	YLL045C
YDR496C	YLR175W
YDR496C	YLR276C
YDR496C	YLR449W
YDR496C	YML073C
YDR496C	YMR049C
YDR496C	YMR229C
YDR496C	YMR290C
YDR496C	YOL077C
YDR496C	YOR206W
YDR496C	YOR272W
YDR496C	YPL012W
YDR496C	YPL093W
YDR496C	YPL211W
YDR496C	YPL220W
YDR496C	YPR016C
YDR498C	YGL098W
YDR498C	YLR268W
YDR498C	YOR075W
YDR502C	YLR180W
YEL003W	YJL179W
YEL003W	YNL153C
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL037C	YER162C
YEL051W	YGR020C
YEL053C	YPR051W
YEL054C	YJR145C
YEL054C	YML063W
YEL054C	YPL249C-A
YEL055C	YGR128C
YEL056W	YNL030W
YEL056W	YNL031C
YEL056W	YOL054W
YEL058W	YNL218W
YER006W	YER126C
YER006W	YFL002C
YER006W	YFR001W
YER006W	YGL111W
YER006W	YGR103W
YER006W	YHR088W
YER006W	YHR197W
YER006W	YKL172W
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLL045C
YER006W	YLR276C
YER006W	YLR325C
YER006W	YLR406C
YER006W	YLR449W
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL182C
YER006W	YOL077C
YER006W	YOR206W
YER006W	YOR272W
YER006W	YPL093W
YER006W	YPL211W
YER006W	YPL249C-A
YER006W	YPR016C
YER007C-A	YJR014W
YER008C	YJL085W
YER012W	YER094C
YER012W	YFR052W
YER012W	YGL011C
YER012W	YML092C
YER012W	YOL038W
YER012W	YPR103W
YER017C	YMR089C
YER022W	YGL025C
YER022W	YGL151W
YER022W	YGR104C
YER022W	YHR041C
YER022W	YNR010W
YER022W	YOL051W
YER022W	YOR174W
YER022W	YPL042C
YER022W	YPR070W
YER022W	YPR168W
YER025W	YGR083C
YER025W	YLR291C
YER025W	YMR309C
YER025W	YPL237W
YER025W	YPR041W
YER027C	YGL115W
YER071C	YIR003W
YER071C	YKL007W
YER074W	YFR031C-A
YER074W	YGL014W
YER074W	YGL103W
YER074W	YGL147C
YER074W	YHL001W
YER074W	YIL133C
YER074W	YJL177W
YER074W	YJL190C
YER074W	YJR145C
YER074W	YLL045C
YER074W	YLR150W
YER074W	YLR340W
YER074W	YML063W
YER074W	YML073C
YER074W	YMR142C
YER074W	YMR194W
YER074W	YNL069C
YER074W	YNL096C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOR096W
YER074W	YPL249C-A
YER090W	YKL211C
YER092W	YFL013C
YER092W	YLR052W
YER092W	YOR141C
YER092W	YPL129W
YER094C	YGL011C
YER094C	YML092C
YER094C	YOL038W
YER094C	YPR103W
YER110C	YGL195W
YER110C	YNL189W
YER122C	YGL137W
YER122C	YNL287W
YER126C	YHR197W
YER126C	YLR074C
YER126C	YLR325C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YPL093W
YER126C	YPR016C
YER131W	YLR150W
YER131W	YMR194W
YER146W	YGL173C
YER146W	YHR165C
YER146W	YJL124C
YER146W	YKL173W
YER148W	YGR274C
YER148W	YPL082C
YER149C	YLL021W
YER157W	YGL223C
YER157W	YML071C
YER157W	YNL041C
YER157W	YPR105C
YER164W	YGL019W
