YAL001C	YOR110W
YCR020W-B	YLR033W
YCR020W-B	YLR321C
YCR020W-B	YLR357W
YCR020W-B	YPR034W
YCR031C	YDL075W
YCR031C	YDL148C
YCR031C	YDR064W
YCR031C	YDR382W
YCR031C	YDR471W
YCR031C	YER074W
YCR031C	YFR031C-A
YCR031C	YGL076C
YCR031C	YGL103W
YCR031C	YGL147C
YCR031C	YGR085C
YCR031C	YHL001W
YCR031C	YHL015W
YCR031C	YHL033C
YCR031C	YJL190C
YCR031C	YJL191W
YCR031C	YJR123W
YCR031C	YKL180W
YCR031C	YLL045C
YCR031C	YLR075W
YCR031C	YLR287C-A
YCR031C	YLR340W
YCR031C	YLR441C
YCR031C	YLR448W
YCR031C	YMR142C
YCR031C	YMR242C
YCR031C	YNL069C
YCR031C	YNL132W
YCR031C	YNL301C
YCR031C	YOL127W
YCR031C	YOR096W
YCR031C	YOR204W
YCR031C	YOR234C
YCR031C	YPL143W
YCR031C	YPL249C-A
YCR035C	YDL111C
YCR035C	YGR095C
YCR035C	YGR195W
YCR035C	YHR081W
YCR035C	YNL189W
YCR035C	YNL232W
YCR035C	YOL021C
YCR035C	YOL142W
YCR035C	YOR001W
YCR035C	YOR076C
YCR046C	YCR071C
YCR046C	YDR116C
YCR046C	YDR237W
YCR046C	YDR322W
YCR046C	YHR147C
YCR046C	YMR024W
YCR046C	YNL177C
YCR046C	YOR150W
YCR052W	YFR037C
YCR052W	YIL126W
YCR052W	YKR008W
YCR052W	YLR033W
YCR052W	YLR321C
YCR052W	YLR357W
YCR052W	YPR034W
YCR060W	YPL235W
YCR063W	YDL030W
YCR063W	YDL209C
YCR063W	YGL128C
YCR063W	YHR165C
YCR063W	YLL036C
YCR063W	YMR213W
YCR063W	YPR101W
YCR066W	YGL058W
YCR071C	YDR116C
YCR071C	YDR237W
YCR071C	YDR322W
YCR071C	YMR024W
YCR071C	YOR150W
YCR072C	YDR101C
YCR072C	YGR245C
YCR072C	YHR197W
YCR072C	YKL009W
YCR072C	YLR325C
YCR072C	YNL182C
YCR072C	YNR053C
YCR072C	YPR016C
YCR073W-A	YER133W
YCR073W-A	YLR028C
YCR079W	YOR323C
YCR088W	YLR429W
YDL005C	YGL127C
YDL005C	YGL151W
YDL005C	YHR041C
YDL005C	YHR058C
YDL005C	YNR010W
YDL005C	YOL051W
YDL005C	YOR174W
YDL005C	YPR070W
YDL007W	YDL097C
YDL007W	YDR363W-A
YDL007W	YFR010W
YDL007W	YHR027C
YDL007W	YKL145W
YDL007W	YMR314W
YDL007W	YOR259C
YDL013W	YKL145W
YDL013W	YOR259C
YDL018C	YML012W
YDL030W	YDL043C
YDL030W	YDL098C
YDL030W	YDL209C
YDL030W	YDR416W
YDL030W	YGL128C
YDL030W	YGR091W
YDL030W	YHR165C
YDL030W	YLL036C
YDL030W	YLR424W
YDL030W	YMR125W
YDL030W	YMR240C
YDL030W	YMR288W
YDL030W	YPL213W
YDL030W	YPR082C
YDL030W	YPR101W
YDL040C	YPL198W
YDL043C	YHR165C
YDL043C	YMR125W
YDL043C	YMR240C
YDL043C	YMR288W
YDL043C	YPL213W
YDL044C	YLR139C
YDL047W	YFR040W
YDL047W	YGR161C
YDL047W	YKR028W
YDL051W	YGR162W
YDL051W	YPL243W
YDL051W	YPR088C
YDL053C	YHR121W
YDL060W	YDR064W
YDL060W	YER074W
YDL060W	YGR081C
YDL060W	YKL143W
YDL060W	YOR096W
YDL060W	YPL204W
YDL066W	YJL034W
YDL070W	YLR399C
YDL075W	YDR064W
YDL075W	YDR101C
YDL075W	YDR382W
YDL075W	YDR471W
YDL075W	YER074W
YDL075W	YFR031C-A
YDL075W	YGL076C
YDL075W	YGL103W
YDL075W	YGL147C
YDL075W	YGR085C
YDL075W	YGR103W
YDL075W	YHL001W
YDL075W	YJL190C
YDL075W	YJR123W
YDL075W	YKL180W
YDL075W	YLL045C
YDL075W	YLR075W
YDL075W	YLR287C-A
YDL075W	YLR340W
YDL075W	YLR448W
YDL075W	YMR242C
YDL075W	YNL069C
YDL075W	YNL110C
YDL075W	YNL301C
YDL075W	YOL127W
YDL075W	YOR096W
YDL075W	YOR234C
YDL075W	YPL198W
YDL075W	YPL249C-A
YDL075W	YPR067W
YDL081C	YDR382W
YDL084W	YDR381W
YDL087C	YDR240C
YDL087C	YHR165C
YDL087C	YIL061C
YDL087C	YKL012W
YDL087C	YLR298C
YDL087C	YMR125W
YDL097C	YDR363W-A
YDL097C	YFR010W
YDL097C	YHR027C
YDL097C	YKL145W
YDL097C	YOR259C
YDL098C	YDR378C
YDL098C	YGR091W
YDL098C	YHR165C
YDL098C	YMR240C
YDL098C	YMR268C
YDL098C	YMR288W
YDL098C	YNL147W
YDL098C	YPL213W
YDL098C	YPR082C
YDL111C	YGR095C
YDL111C	YGR195W
YDL111C	YHR081W
YDL111C	YNL189W
YDL111C	YNL232W
YDL111C	YOL021C
YDL111C	YOL142W
YDL111C	YOR001W
YDL111C	YOR076C
YDL111C	YPR189W
YDL112W	YKL182W
YDL115C	YGR005C
YDL115C	YGR186W
YDL115C	YIL021W
YDL116W	YGL092W
YDL116W	YJR042W
YDL116W	YKL057C
YDL131W	YDL182W
YDL134C	YDL188C
YDL145C	YDR238C
YDL148C	YDR064W
YDL148C	YER082C
YDL148C	YGR090W
YDL148C	YHR148W
YDL148C	YKR060W
YDL148C	YLR129W
YDL148C	YLR197W
YDL148C	YMR093W
YDL148C	YMR229C
YDL148C	YNL132W
YDL148C	YOR096W
YDL148C	YOR310C
YDL148C	YPL217C
YDL148C	YPR144C
YDL150W	YKR025W
YDL150W	YNL113W
YDL160C	YDR378C
YDL160C	YGL173C
YDL160C	YGR091W
YDL160C	YNL147W
YDL160C	YPR082C
YDL201W	YDR165W
YDL208W	YHR089C
YDL208W	YMR310C
YDL209C	YDR364C
YDL209C	YDR416W
YDL209C	YGL120C
YDL209C	YGL128C
YDL209C	YHR165C
YDL209C	YLL036C
YDL209C	YLR424W
YDL209C	YMR125W
YDL209C	YMR213W
YDL209C	YMR288W
YDL209C	YPL213W
YDL209C	YPR101W
YDL216C	YDR179C
YDL216C	YMR025W
YDL216C	YOL117W
YDR022C	YLR423C
YDR022C	YPL166W
YDR027C	YDR484W
YDR028C	YER133W
YDR028C	YGL115W
YDR036C	YDR041W
YDR036C	YDR175C
YDR036C	YDR347W
YDR036C	YHL004W
YDR036C	YIL093C
YDR036C	YJR113C
YDR036C	YKL155C
YDR036C	YNL306W
YDR041W	YDR175C
YDR041W	YDR347W
YDR041W	YGR165W
YDR041W	YHL004W
YDR041W	YIL093C
YDR041W	YJR113C
YDR041W	YKL155C
YDR041W	YMR158W
YDR041W	YNL306W
YDR041W	YOR204W
YDR041W	YPL013C
YDR064W	YDR382W
YDR064W	YDR471W
YDR064W	YER074W
YDR064W	YER082C
YDR064W	YFR031C-A
YDR064W	YGL103W
YDR064W	YGL120C
YDR064W	YGL147C
YDR064W	YGR085C
YDR064W	YGR090W
YDR064W	YHL001W
YDR064W	YHL015W
YDR064W	YHR148W
YDR064W	YJL190C
YDR064W	YJL191W
YDR064W	YJR123W
YDR064W	YKL180W
YDR064W	YLL045C
YDR064W	YLR075W
YDR064W	YLR129W
YDR064W	YLR197W
YDR064W	YLR264W
YDR064W	YLR287C-A
YDR064W	YLR441C
YDR064W	YLR448W
YDR064W	YMR093W
YDR064W	YMR116C
YDR064W	YMR142C
YDR064W	YMR242C
YDR064W	YNL069C
YDR064W	YNL132W
YDR064W	YNL301C
YDR064W	YOL127W
YDR064W	YOR096W
YDR064W	YOR310C
YDR064W	YPL198W
YDR064W	YPL217C
YDR064W	YPL249C-A
YDR064W	YPR144C
YDR064W	YPR189W
YDR073W	YOR290C
YDR075W	YNL201C
YDR080W	YLR148W
YDR080W	YLR396C
YDR080W	YPL045W
YDR101C	YGL099W
YDR101C	YGL103W
YDR101C	YGR103W
YDR101C	YGR245C
YDR101C	YHR197W
YDR101C	YKL009W
YDR101C	YKR081C
YDR101C	YLL045C
YDR101C	YNL110C
YDR101C	YNL182C
YDR101C	YNR053C
YDR101C	YPL249C-A
YDR101C	YPR016C
YDR116C	YDR237W
YDR116C	YDR322W
YDR116C	YHR147C
YDR116C	YMR024W
YDR116C	YOR150W
YDR121W	YOR304W
YDR121W	YPR175W
YDR137W	YLR039C
YDR141C	YNL297C
YDR145W	YDR167W
YDR145W	YDR176W
YDR145W	YDR392W
YDR145W	YDR448W
YDR145W	YGL112C
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YML015C
YDR145W	YML098W
YDR145W	YMR236W
YDR145W	YPL011C
YDR148C	YFL018C
YDR148C	YIL125W
YDR155C	YGL194C
YDR155C	YIL112W
YDR156W	YJL148W
YDR156W	YNL113W
YDR156W	YOR340C
YDR156W	YPR010C
YDR166C	YGL233W
YDR166C	YLR166C
YDR166C	YPR055W
YDR167W	YDR176W
YDR167W	YDR392W
YDR167W	YDR448W
YDR167W	YGL112C
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YML015C
YDR167W	YML098W
YDR167W	YMR236W
YDR167W	YPL011C
YDR175C	YDR347W
YDR175C	YGR165W
YDR175C	YHL004W
YDR175C	YIL093C
YDR175C	YJR113C
YDR175C	YKL155C
YDR175C	YMR158W
YDR175C	YNL081C
YDR175C	YNL306W
YDR175C	YPL013C
YDR176W	YDR392W
YDR176W	YDR448W
YDR176W	YGL112C
YDR176W	YGR252W
YDR176W	YGR274C
YDR176W	YMR236W
YDR176W	YPL011C
YDR176W	YPL047W
YDR179C	YMR025W
YDR179C	YOL117W
YDR190C	YER092W
YDR190C	YLR399C
YDR190C	YMR072W
YDR190C	YNL059C
YDR190C	YOR304W
YDR190C	YPL235W
YDR214W	YGL195W
YDR224C	YIL126W
YDR224C	YLR357W
YDR224C	YOR304W
YDR237W	YDR322W
YDR237W	YHR147C
YDR237W	YMR024W
YDR237W	YNL284C
YDR237W	YOR150W
YDR240C	YHR165C
YDR240C	YIL061C
YDR240C	YKL012W
YDR240C	YLR298C
YDR240C	YMR125W
YDR245W	YJL183W
YDR245W	YLR342W
YDR246W	YDR407C
YDR246W	YGR166W
YDR246W	YOR115C
YDR254W	YDR318W
YDR254W	YDR383C
YDR254W	YGR179C
YDR255C	YIL017C
YDR255C	YMR135C
YDR279W	YNL072W
YDR289C	YOR048C
YDR292C	YKL154W
YDR301W	YER133W
YDR301W	YJR093C
YDR301W	YKL018W
YDR301W	YKL059C
YDR301W	YKR002W
YDR301W	YMR061W
YDR311W	YPR056W
YDR318W	YDR383C
YDR318W	YGR179C
YDR322W	YHR147C
YDR322W	YMR024W
YDR322W	YNL284C
YDR322W	YOR150W
YDR325W	YFR031C
YDR347W	YGR165W
YDR347W	YHL004W
YDR347W	YIL093C
YDR347W	YJR113C
YDR347W	YKL155C
YDR347W	YMR158W
YDR347W	YNL306W
YDR347W	YPL013C
YDR357C	YKL061W
YDR359C	YEL018W
YDR359C	YNL136W
YDR359C	YOR244W
YDR363W-A	YFR010W
YDR363W-A	YHR027C
YDR363W-A	YKL145W
YDR363W-A	YOR259C
YDR364C	YDR416W
YDR364C	YLL036C
YDR364C	YPR101W
YDR365C	YJL033W
YDR365C	YNR054C
YDR378C	YER146W
YDR378C	YGL173C
YDR378C	YGR091W
YDR378C	YHR165C
YDR378C	YJR022W
YDR378C	YMR268C
YDR378C	YNL147W
YDR378C	YPR082C
YDR382W	YDR471W
YDR382W	YER074W
YDR382W	YFR031C-A
YDR382W	YGL076C
YDR382W	YGL103W
YDR382W	YGR085C
YDR382W	YHL001W
YDR382W	YJL190C
YDR382W	YJR123W
YDR382W	YKL180W
YDR382W	YLL045C
YDR382W	YLR075W
YDR382W	YLR287C-A
YDR382W	YLR340W
YDR382W	YLR441C
YDR382W	YLR448W
YDR382W	YMR242C
YDR382W	YNL069C
YDR382W	YNL301C
YDR382W	YOL127W
YDR382W	YOR096W
YDR382W	YOR234C
YDR382W	YPL249C-A
YDR383C	YGR179C
YDR388W	YPL249C
YDR392W	YDR448W
YDR392W	YGL112C
YDR392W	YGR252W
YDR392W	YMR236W
YDR398W	YMR093W
YDR407C	YGR166W
YDR407C	YOR115C
YDR416W	YGL120C
YDR416W	YGL128C
YDR416W	YHR165C
YDR416W	YJR050W
YDR416W	YLL036C
YDR416W	YLR424W
YDR416W	YMR213W
YDR416W	YMR288W
YDR416W	YPL213W
YDR416W	YPR101W
YDR422C	YER129W
YDR422C	YGL115W
YDR432W	YMR125W
YDR448W	YGL112C
YDR448W	YGL151W
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR041C
YDR448W	YHR058C
YDR448W	YML015C
YDR448W	YMR236W
YDR448W	YPL011C
YDR448W	YPR070W
YDR471W	YDR496C
YDR471W	YER074W
YDR471W	YFR031C-A
YDR471W	YGL076C
YDR471W	YGL103W
YDR471W	YGL147C
YDR471W	YGR085C
YDR471W	YHL001W
YDR471W	YHL015W
YDR471W	YHL033C
YDR471W	YJL190C
YDR471W	YJR123W
YDR471W	YKL180W
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR075W
YDR471W	YLR287C-A
YDR471W	YLR406C
YDR471W	YLR441C
YDR471W	YLR448W
YDR471W	YMR142C
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL061W
YDR471W	YNL069C
YDR471W	YNL110C
YDR471W	YNL112W
YDR471W	YNL301C
YDR471W	YOL127W
YDR471W	YOR096W
YDR471W	YPL198W
YDR471W	YPL249C-A
YDR490C	YGR086C
YDR496C	YGL076C
YDR496C	YGL111W
YDR496C	YGL173C
YDR496C	YHR088W
YDR496C	YKL009W
YDR496C	YKL014C
YDR496C	YKR081C
YDR496C	YLL008W
YDR496C	YLL045C
YDR496C	YLR002C
YDR496C	YLR197W
YDR496C	YLR276C
YDR496C	YLR449W
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YNL061W
YDR496C	YNL110C
YDR496C	YOL127W
YDR496C	YOR206W
YDR496C	YPL198W
YDR496C	YPR016C
YDR498C	YGL098W
YDR498C	YGL145W
YDR498C	YLR440C
YDR498C	YNL258C
YEL003W	YGR078C
YEL003W	YML094W
YEL015W	YNL118C
YEL018W	YNL136W
YEL018W	YOR244W
YEL022W	YER110C
YEL022W	YMR012W
YEL053C	YPR051W
YEL054C	YHR010W
YEL054C	YPL249C-A
YEL054C	YPR102C
YEL056W	YNL030W
YEL056W	YOL054W
YER012W	YER094C
YER012W	YFR050C
YER012W	YJL001W
YER012W	YML092C
YER012W	YMR314W
YER012W	YOR157C
YER012W	YPR103W
YER018C	YIL144W
YER018C	YMR117C
YER018C	YOL069W
YER074W	YFR031C-A
YER074W	YGL076C
YER074W	YGL103W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YGR118W
YER074W	YHL001W
YER074W	YHL033C
YER074W	YJL190C
YER074W	YJR123W
YER074W	YKL180W
YER074W	YLL045C
YER074W	YLR075W
YER074W	YLR287C-A
YER074W	YLR340W
YER074W	YLR441C
YER074W	YLR448W
YER074W	YMR142C
YER074W	YMR242C
YER074W	YNL069C
YER074W	YNL301C
YER074W	YOL127W
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL198W
YER074W	YPL249C-A
YER081W	YIL074C
YER082C	YGR090W
YER082C	YHR148W
YER082C	YKR060W
YER082C	YLR129W
YER082C	YLR197W
YER082C	YMR093W
YER082C	YNL132W
YER082C	YOR096W
YER082C	YPL217C
YER082C	YPR144C
YER092W	YPL235W
YER094C	YFR050C
YER094C	YJL001W
YER094C	YML092C
YER094C	YMR314W
YER094C	YOR157C
YER094C	YPR103W
YER107C	YJL061W
YER107C	YMR047C
YER110C	YGL195W
YER110C	YJR123W
YER110C	YLR335W
YER110C	YLR441C
YER110C	YNL189W
YER129W	YGL115W
YER133W	YJR093C
YER133W	YKL018W
YER133W	YKL059C
YER133W	YKL193C
YER133W	YKR002W
YER133W	YLR028C
YER133W	YNL233W
YER133W	YPL137C
YER146W	YGL173C
YER146W	YHR165C
YER146W	YJR022W
YER146W	YNL147W
YFL018C	YIL125W
YFR002W	YGL172W
YFR002W	YGR119C
YFR002W	YJL041W
YFR009W	YGL195W
YFR009W	YKL029C
YFR009W	YLR180W
YFR010W	YHR027C
YFR010W	YKL145W
YFR010W	YOR259C
YFR031C-A	YGL076C
YFR031C-A	YGL103W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YHL033C
YFR031C-A	YHR010W
YFR031C-A	YJL190C
YFR031C-A	YJL191W
YFR031C-A	YJR123W
YFR031C-A	YKL180W
YFR031C-A	YLL045C
YFR031C-A	YLR075W
YFR031C-A	YLR287C-A
YFR031C-A	YLR340W
YFR031C-A	YLR441C
YFR031C-A	YLR448W
YFR031C-A	YMR142C
YFR031C-A	YMR242C
YFR031C-A	YNL069C
YFR031C-A	YNL301C
YFR031C-A	YOL127W
YFR031C-A	YOR096W
YFR031C-A	YOR204W
YFR031C-A	YPL143W
YFR031C-A	YPL198W
YFR031C-A	YPL249C-A
YFR037C	YIL126W
YFR037C	YKR008W
YFR037C	YLR033W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YMR072W
YFR037C	YNL030W
YFR037C	YOR304W
YFR037C	YPR034W
YFR050C	YJL001W
YFR050C	YML092C
YFR050C	YMR314W
YFR050C	YOR157C
YFR050C	YPR103W
YGL005C	YGL223C
YGL005C	YGR120C
YGL005C	YNL041C
YGL043W	YGR005C
YGL043W	YGR186W
YGL043W	YIL021W
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YHL001W
YGL076C	YHL033C
YGL076C	YHR088W
YGL076C	YJL190C
YGL076C	YJR123W
YGL076C	YKL180W
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR002C
YGL076C	YLR075W
YGL076C	YLR441C
YGL076C	YLR448W
YGL076C	YML056C
YGL076C	YMR142C
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL069C
YGL076C	YNL132W
YGL076C	YNL301C
YGL076C	YOL041C
YGL076C	YOL127W
YGL076C	YOR096W
YGL076C	YOR206W
YGL076C	YPL198W
YGL076C	YPL249C-A
YGL092W	YJR042W
YGL092W	YKL057C
YGL098W	YGL145W
YGL098W	YLR440C
YGL098W	YNL258C
YGL099W	YHR170W
YGL099W	YLL045C
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YGR118W
YGL103W	YHL001W
YGL103W	YHL015W
YGL103W	YHL033C
YGL103W	YHR010W
YGL103W	YJL190C
YGL103W	YJR123W
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR075W
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YLR441C
YGL103W	YLR448W
YGL103W	YML072C
YGL103W	YMR142C
YGL103W	YMR242C
YGL103W	YNL069C
YGL103W	YNL110C
YGL103W	YNL301C
YGL103W	YOL127W
YGL103W	YOR096W
YGL103W	YPL198W
YGL103W	YPL249C-A
YGL105W	YGL245W
YGL106W	YHR023W
YGL106W	YLR429W
YGL106W	YOR326W
YGL111W	YGR103W
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YKL009W
YGL111W	YLL008W
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YMR290C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOL127W
YGL111W	YOR206W
YGL111W	YPR016C
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR041C
YGL112C	YML015C
YGL112C	YML098W
YGL112C	YMR236W
YGL112C	YPL011C
YGL112C	YPL047W
YGL112C	YPR070W
YGL120C	YGL128C
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPR101W
YGL127C	YGL151W
YGL127C	YHR041C
YGL127C	YHR058C
YGL127C	YNR010W
YGL127C	YOL051W
YGL127C	YOR174W
YGL127C	YPR070W
YGL128C	YHR165C
YGL128C	YKR022C
YGL128C	YLL036C
YGL128C	YLR424W
YGL128C	YMR213W
YGL128C	YMR288W
YGL128C	YPR101W
YGL145W	YLR440C
YGL145W	YNL258C
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YHL015W
YGL147C	YHL033C
YGL147C	YJL190C
YGL147C	YJR123W
YGL147C	YKL009W
YGL147C	YKL180W
YGL147C	YLL045C
YGL147C	YLR340W
YGL147C	YLR406C
YGL147C	YLR448W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL069C
YGL147C	YOL127W
YGL147C	YOR096W
YGL147C	YPL198W
YGL147C	YPL249C-A
YGL147C	YPR016C
YGL151W	YHR041C
YGL151W	YHR058C
YGL151W	YNR010W
YGL151W	YOL051W
YGL151W	YOR174W
YGL151W	YPR070W
YGL171W	YHR148W
YGL171W	YLR129W
YGL172W	YGR119C
YGL172W	YJL041W
YGL173C	YGR086C
YGL173C	YGR162W
YGL173C	YML056C
YGL173C	YMR290C
YGL173C	YNL118C
YGL173C	YNL147W
YGL173C	YPR140W
YGL194C	YIL112W
YGL194C	YKR029C
YGL195W	YIL094C
YGL195W	YKL029C
YGL195W	YLR180W
YGL195W	YOR136W
YGL197W	YLR310C
YGL200C	YML012W
YGL200C	YOR016C
YGL207W	YOL054W
YGL213C	YLR398C
YGL213C	YPR189W
YGL223C	YGR120C
YGL223C	YNL041C
