YAL002W	YLR396C
YBR189W	YGR090W
YBR189W	YGR214W
YBR189W	YHL015W
YBR189W	YIL133C
YBR189W	YJL190C
YBR189W	YJR002W
YBR189W	YJR145C
YBR189W	YKL180W
YBR189W	YLL045C
YBR189W	YLR029C
YBR189W	YLR075W
YBR189W	YLR197W
YBR189W	YLR264W
YBR189W	YLR367W
YBR189W	YMR116C
YBR189W	YMR194W
YBR189W	YNL069C
YBR189W	YNL096C
YBR189W	YNL132W
YBR189W	YNL301C
YBR189W	YOR096W
YBR189W	YPL090C
YBR191W	YCR031C
YBR191W	YDR471W
YBR191W	YER074W
YBR191W	YGL014W
YBR191W	YGL103W
YBR191W	YGL123W
YBR191W	YGL147C
YBR191W	YGR085C
YBR191W	YHL001W
YBR191W	YHL033C
YBR191W	YJL177W
YBR191W	YKL180W
YBR191W	YLR287C-A
YBR191W	YLR448W
YBR191W	YMR194W
YBR191W	YNL069C
YBR191W	YNL096C
YBR196C	YLR044C
YBR196C	YLR249W
YBR196C	YMR186W
YBR196C	YOL086C
YBR221C	YFL018C
YBR221C	YNL071W
YBR234C	YDL029W
YBR234C	YJR065C
YBR234C	YLR370C
YBR234C	YNR035C
YBR245C	YCR052W
YBR245C	YDR303C
YBR245C	YGL133W
YBR245C	YIL126W
YBR245C	YKR008W
YBR245C	YLR033W
YBR245C	YLR357W
YBR245C	YOL017W
YBR245C	YOR207C
YBR245C	YOR304W
YBR254C	YDR108W
YBR254C	YDR246W
YBR254C	YDR472W
YBR254C	YKR068C
YBR254C	YOR115C
YBR257W	YGR030C
YBR257W	YHR062C
YBR279W	YIL035C
YBR279W	YLR418C
YBR279W	YOL145C
YBR288C	YGR261C
YBR288C	YPL195W
YCL011C	YCL037C
YCL011C	YDL014W
YCL011C	YGL049C
YCL011C	YGL120C
YCL011C	YGL173C
YCL011C	YGR162W
YCL011C	YHR167W
YCL011C	YJR145C
YCL011C	YLL045C
YCL011C	YLR432W
YCL011C	YMR125W
YCL011C	YNL253W
YCL011C	YOL139C
YCL016C	YHR191C
YCL024W	YDR507C
YCL037C	YDL014W
YCL037C	YGL049C
YCL037C	YGL120C
YCL037C	YGL173C
YCL037C	YGR162W
YCL037C	YJL190C
YCL037C	YJR145C
YCL037C	YLR175W
YCL037C	YMR125W
YCL037C	YOL139C
YCL037C	YOR096W
YCL048W	YCR024C
YCL054W	YGL111W
YCL054W	YLL008W
YCL054W	YNL002C
YCL054W	YNL061W
YCL054W	YNL110C
YCL054W	YPL093W
YCL054W	YPL211W
YCR012W	YKL060C
YCR012W	YLR044C
YCR012W	YOL086C
YCR014C	YDR108W
YCR014C	YKL145W
YCR031C	YDL014W
YCR031C	YDL148C
YCR031C	YDR471W
YCR031C	YER074W
YCR031C	YGL103W
YCR031C	YGL123W
YCR031C	YGL147C
YCR031C	YGR085C
YCR031C	YHL001W
YCR031C	YHL015W
YCR031C	YHL033C
YCR031C	YIL133C
YCR031C	YJL177W
YCR031C	YJL190C
YCR031C	YKL180W
YCR031C	YLL045C
YCR031C	YLR029C
YCR031C	YLR075W
YCR031C	YLR287C-A
YCR031C	YLR448W
YCR031C	YMR142C
YCR031C	YMR194W
YCR031C	YNL069C
YCR031C	YNL096C
YCR031C	YNL132W
YCR031C	YNL301C
YCR031C	YOR096W
YCR031C	YOR234C
YCR031C	YPL090C
YCR031C	YPL143W
YCR035C	YDL111C
YCR035C	YGR158C
YCR035C	YGR195W
YCR035C	YHR069C
YCR035C	YNL232W
YCR035C	YOL021C
YCR046C	YDR116C
YCR046C	YGR220C
YCR046C	YHR147C
YCR046C	YJL063C
YCR046C	YKL167C
YCR046C	YKR085C
YCR046C	YML025C
YCR046C	YNL005C
YCR046C	YNL177C
YCR046C	YOR150W
YCR052W	YDR303C
YCR052W	YGR275W
YCR052W	YIL126W
YCR052W	YKR008W
YCR052W	YLR033W
YCR052W	YLR357W
YCR052W	YMR033W
YCR052W	YPR034W
YCR060W	YPL235W
YCR073W-A	YER133W
YCR073W-A	YLR028C
YCR077C	YDL160C
YCR077C	YDR378C
YCR077C	YGL173C
YCR077C	YGR091W
YCR077C	YHR165C
YCR077C	YLR275W
YCR077C	YMR268C
YCR077C	YPR178W
YDL013W	YKL145W
YDL014W	YDL148C
YDL014W	YDR299W
YDL014W	YDR449C
YDL014W	YGL120C
YDL014W	YGR085C
YDL014W	YGR090W
YDL014W	YHR148W
YDL014W	YIL133C
YDL014W	YJL033W
YDL014W	YJL190C
YDL014W	YJR002W
YDL014W	YJR145C
YDL014W	YKR060W
YDL014W	YLL008W
YDL014W	YLL045C
YDL014W	YLR029C
YDL014W	YLR075W
YDL014W	YLR129W
YDL014W	YLR175W
YDL014W	YLR197W
YDL014W	YMR093W
YDL014W	YMR229C
YDL014W	YMR309C
YDL014W	YNL061W
YDL014W	YNL069C
YDL014W	YNL132W
YDL014W	YOL077C
YDL014W	YOR096W
YDL014W	YOR206W
YDL014W	YOR310C
YDL014W	YPL126W
YDL029W	YJR065C
YDL029W	YLR370C
YDL029W	YNR035C
YDL030W	YDL043C
YDL030W	YER029C
YDL030W	YGL128C
YDL030W	YGR091W
YDL030W	YHR165C
YDL030W	YJL203W
YDL030W	YLL036C
YDL030W	YLR275W
YDL030W	YMR125W
YDL030W	YMR240C
YDL030W	YOR319W
YDL030W	YPL151C
YDL030W	YPR101W
YDL030W	YPR178W
YDL043C	YER029C
YDL043C	YHR165C
YDL043C	YJL203W
YDL043C	YLR275W
YDL043C	YMR125W
YDL043C	YMR240C
YDL043C	YOR319W
YDL043C	YPR178W
YDL045W-A	YIL093C
YDL045W-A	YNL306W
YDL047W	YJL098W
YDL051W	YDL092W
YDL051W	YGR162W
YDL051W	YNL262W
YDL051W	YPL243W
YDL053C	YHR121W
YDL060W	YER074W
YDL060W	YGR054W
YDL060W	YGR081C
YDL060W	YJR145C
YDL060W	YKL143W
YDL060W	YOR096W
YDL060W	YPL204W
YDL076C	YNL097C
YDL087C	YDR235W
YDL087C	YDR240C
YDL087C	YER029C
YDL087C	YHR086W
YDL087C	YHR165C
YDL087C	YIL061C
YDL087C	YLR275W
YDL087C	YMR125W
YDL087C	YPR182W
YDL090C	YKL019W
YDL092W	YPL243W
YDL100C	YER083C
YDL111C	YGR158C
YDL111C	YGR195W
YDL111C	YHR069C
YDL111C	YNL232W
YDL111C	YOL021C
YDL111C	YPR189W
YDL132W	YGL252C
YDL143W	YDR188W
YDL145C	YER122C
YDL145C	YFR051C
YDL145C	YIL076W
YDL145C	YPL010W
YDL148C	YDR299W
YDL148C	YDR449C
YDL148C	YGR090W
YDL148C	YHR148W
YDL148C	YJR002W
YDL148C	YJR145C
YDL148C	YKR060W
YDL148C	YLR129W
YDL148C	YLR197W
YDL148C	YMR093W
YDL148C	YMR229C
YDL148C	YNL132W
YDL148C	YOL010W
YDL148C	YOR096W
YDL148C	YOR310C
YDL148C	YPL126W
YDL160C	YDR378C
YDL160C	YGL173C
YDL160C	YGR091W
YDL160C	YPR178W
YDL188C	YGL190C
YDL188C	YML109W
YDL188C	YMR273C
YDL195W	YLR208W
YDL216C	YOL117W
YDL225W	YHR107C
YDL225W	YJR076C
YDR001C	YER177W
YDR022C	YLR423C
YDR022C	YPL166W
YDR036C	YDR041W
YDR036C	YDR337W
YDR036C	YDR347W
YDR036C	YGL129C
YDR036C	YGR084C
YDR036C	YHL004W
YDR036C	YIL093C
YDR036C	YMR188C
YDR036C	YNL306W
YDR036C	YPL118W
YDR041W	YDR337W
YDR041W	YDR347W
YDR041W	YER050C
YDR041W	YGL129C
YDR041W	YGR084C
YDR041W	YGR165W
YDR041W	YGR215W
YDR041W	YHL004W
YDR041W	YIL093C
YDR041W	YMR158W
YDR041W	YMR188C
YDR041W	YNL306W
YDR041W	YOR158W
YDR041W	YPL118W
YDR045C	YJL011C
YDR045C	YKR025W
YDR045C	YNL151C
YDR045C	YOR207C
YDR045C	YPR190C
YDR067C	YHL029C
YDR071C	YER089C
YDR073W	YHL025W
YDR073W	YJL176C
YDR074W	YML100W
YDR075W	YNL201C
YDR087C	YGL111W
YDR087C	YGR085C
YDR087C	YHR088W
YDR087C	YKL009W
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YLL034C
YDR087C	YNL002C
YDR087C	YNL061W
YDR087C	YOL077C
YDR087C	YOR206W
YDR087C	YOR272W
YDR087C	YPL211W
YDR087C	YPR016C
YDR108W	YDR246W
YDR108W	YDR472W
YDR108W	YKR068C
YDR108W	YOR115C
YDR116C	YDR405W
YDR116C	YGR220C
YDR116C	YHR147C
YDR116C	YJL063C
YDR116C	YKL167C
YDR116C	YKR085C
YDR116C	YML025C
YDR116C	YNL005C
YDR116C	YOR150W
YDR141C	YNL297C
YDR148C	YFL018C
YDR148C	YIL125W
YDR166C	YGL233W
YDR166C	YIL068C
YDR166C	YPR055W
YDR180W	YER147C
YDR188W	YFR009W
YDR195W	YDR301W
YDR195W	YER133W
YDR195W	YGR156W
YDR195W	YKL018W
YDR195W	YKR002W
YDR195W	YLR115W
YDR195W	YLR448W
YDR195W	YNL317W
YDR195W	YPR107C
YDR201W	YGR113W
YDR211W	YGR083C
YDR211W	YJR007W
YDR211W	YLR291C
YDR211W	YOR260W
YDR211W	YPL237W
YDR228C	YOR250C
YDR235W	YDR240C
YDR235W	YER029C
YDR235W	YHR086W
YDR235W	YIL061C
YDR235W	YLR275W
YDR235W	YMR125W
YDR235W	YPR182W
YDR240C	YER029C
YDR240C	YHR086W
YDR240C	YHR165C
YDR240C	YIL061C
YDR240C	YLR275W
YDR240C	YMR125W
YDR240C	YPR182W
YDR245W	YEL036C
YDR245W	YJR075W
YDR245W	YLR342W
YDR246W	YDR472W
YDR246W	YKR068C
YDR246W	YOR115C
YDR264C	YOR212W
YDR279W	YNL072W
YDR299W	YER127W
YDR299W	YHR148W
YDR299W	YJL033W
YDR299W	YJR002W
YDR299W	YJR145C
YDR299W	YKR060W
YDR299W	YNL132W
YDR299W	YOR096W
YDR299W	YPL126W
YDR301W	YER133W
YDR301W	YGR156W
YDR301W	YKL018W
YDR301W	YKR002W
YDR301W	YLR115W
YDR301W	YNL317W
YDR301W	YPR107C
YDR303C	YGR275W
YDR303C	YIL126W
YDR303C	YKR008W
YDR303C	YLR033W
YDR303C	YLR357W
YDR303C	YMR033W
YDR303C	YPR034W
YDR311W	YLR005W
YDR334W	YDR485C
YDR334W	YLR385C
YDR334W	YPL235W
YDR337W	YDR347W
YDR337W	YGL129C
YDR337W	YGR084C
YDR337W	YGR165W
YDR337W	YGR215W
YDR337W	YHL004W
YDR337W	YIL093C
YDR337W	YMR158W
YDR337W	YMR188C
YDR337W	YNL306W
YDR337W	YOR158W
YDR337W	YPL118W
YDR347W	YGL129C
YDR347W	YGR084C
YDR347W	YGR165W
YDR347W	YGR215W
YDR347W	YHL004W
YDR347W	YIL093C
YDR347W	YMR158W
YDR347W	YMR188C
YDR347W	YNL306W
YDR347W	YOR158W
YDR347W	YPL118W
YDR353W	YHR106W
YDR361C	YPL208W
YDR378C	YER029C
YDR378C	YGL173C
YDR378C	YGR091W
YDR378C	YHR165C
YDR378C	YLR275W
YDR378C	YMR268C
YDR378C	YPR178W
YDR383C	YGR179C
YDR383C	YJR135C
YDR383C	YLR315W
YDR390C	YPR180W
YDR398W	YHR196W
YDR398W	YMR093W
YDR398W	YPL126W
YDR405W	YGR076C
YDR405W	YKL167C
YDR405W	YML025C
YDR405W	YNL005C
YDR422C	YER027C
YDR422C	YER129W
YDR422C	YGL115W
YDR429C	YLR192C
YDR429C	YMR146C
YDR429C	YMR309C
YDR429C	YNL244C
YDR443C	YHR058C
YDR443C	YLR071C
YDR443C	YNL236W
YDR443C	YOL135C
YDR443C	YPL042C
YDR448W	YGL112C
YDR448W	YGR274C
YDR448W	YHR058C
YDR448W	YHR099W
YDR448W	YLR055C
YDR448W	YML015C
YDR448W	YMR223W
YDR448W	YMR236W
YDR448W	YNL236W
YDR448W	YOL135C
YDR448W	YOL148C
YDR448W	YPL011C
YDR449C	YGR090W
YDR449C	YHR148W
YDR449C	YHR196W
YDR449C	YJR002W
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLR129W
YDR449C	YLR197W
YDR449C	YMR093W
YDR449C	YNL075W
YDR449C	YNL132W
YDR449C	YOR096W
YDR449C	YPL126W
YDR471W	YER074W
YDR471W	YGL014W
YDR471W	YGL103W
YDR471W	YGL147C
YDR471W	YGR085C
YDR471W	YHL001W
YDR471W	YHL015W
YDR471W	YHL033C
YDR471W	YIL133C
YDR471W	YJL177W
YDR471W	YJL190C
YDR471W	YJR145C
YDR471W	YKL180W
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR029C
YDR471W	YLR075W
YDR471W	YLR287C-A
YDR471W	YLR344W
YDR471W	YLR406C
YDR471W	YLR448W
YDR471W	YMR142C
YDR471W	YMR194W
YDR471W	YNL061W
YDR471W	YNL069C
YDR471W	YNL096C
YDR471W	YNL110C
YDR471W	YNL301C
YDR471W	YOL077C
YDR471W	YOR096W
YDR471W	YPL090C
YDR471W	YPL093W
YDR471W	YPL211W
YDR471W	YPL220W
YDR472W	YKR068C
YDR472W	YOR115C
YDR485C	YPL235W
YDR489W	YOL146W
YDR490C	YGR086C
YDR502C	YLR180W
YEL003W	YGR078C
YEL003W	YLR200W
YEL013W	YPR149W
YEL022W	YER110C
YEL022W	YGR218W
YEL022W	YHR020W
YEL036C	YJR075W
YEL036C	YLR342W
YEL054C	YJR145C
YER012W	YGR253C
YER012W	YJL001W
YER012W	YML092C
YER012W	YOL038W
YER012W	YOR157C
YER012W	YPR108W
YER017C	YMR089C
YER018C	YIL144W
YER018C	YMR117C
YER027C	YER129W
YER027C	YGL115W
YER029C	YGL120C
YER029C	YGL128C
YER029C	YGR075C
YER029C	YGR091W
YER029C	YHR086W
YER029C	YHR165C
YER029C	YIL061C
YER029C	YJL203W
YER029C	YLR275W
YER029C	YMR125W
YER029C	YMR240C
YER029C	YOR159C
YER029C	YPL151C
YER029C	YPR101W
YER029C	YPR178W
YER029C	YPR182W
YER050C	YGL129C
YER050C	YOR158W
YER050C	YPL118W
YER074W	YGL014W
YER074W	YGL103W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YHL001W
YER074W	YHL033C
YER074W	YIL133C
YER074W	YJL177W
YER074W	YJL190C
YER074W	YJR145C
YER074W	YKL180W
YER074W	YLL045C
YER074W	YLR029C
YER074W	YLR075W
YER074W	YLR287C-A
YER074W	YLR448W
YER074W	YMR142C
YER074W	YMR194W
YER074W	YNL069C
YER074W	YNL096C
YER074W	YNL301C
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL090C
YER081W	YIL074C
YER086W	YGL245W
YER086W	YLR259C
YER092W	YFL013C
YER092W	YPL235W
YER104W	YJL173C
YER110C	YPR174C
YER125W	YHR131C
YER125W	YOR138C
YER129W	YGL115W
YER131W	YMR194W
YER133W	YER177W
YER133W	YGR156W
YER133W	YKL018W
YER133W	YKR002W
YER133W	YLR028C
YER133W	YLR115W
YER133W	YMR311C
YER133W	YNL233W
YER133W	YNL317W
YER133W	YPR107C
YER157W	YGL223C
YER157W	YGR120C
YER157W	YML071C
YER157W	YNL041C
YER165W	YGL049C
YER165W	YGL120C
YER165W	YGR162W
YER165W	YMR125W
YER165W	YOL139C
YER177W	YGL252C
YER177W	YLR028C
YFL013C	YNL059C
YFL013C	YPL235W
YFL018C	YIL125W
YFL023W	YLR200W
YFL049W	YHL025W
YFL049W	YJL176C
YFL049W	YMR033W
YFL049W	YPR034W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YNL002C
YFR001W	YNL061W
YFR001W	YPL093W
YFR001W	YPR016C
YFR009W	YLR180W
YFR024C-A	YNL243W
YFR051C	YIL076W
YFR051C	YPL010W
YGL014W	YGL103W
YGL014W	YHL001W
YGL014W	YHR029C
YGL014W	YJL177W
YGL014W	YLR287C-A
YGL014W	YLR448W
YGL014W	YMR194W
YGL014W	YNL096C
YGL014W	YNL301C
YGL043W	YGL070C
YGL043W	YGR186W
YGL049C	YGL173C
YGL049C	YGR162W
YGL049C	YJL190C
YGL049C	YLR175W
YGL049C	YMR125W
YGL049C	YNL251C
YGL049C	YOL139C
YGL070C	YGR063C
YGL070C	YGR186W
YGL070C	YOR210W
YGL070C	YPR187W
YGL092W	YLR208W
YGL099W	YLL045C
YGL099W	YMR194W
YGL103W	YGL123W
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YHL001W
YGL103W	YHL015W
YGL103W	YHL033C
YGL103W	YIL133C
YGL103W	YJL177W
YGL103W	YJL190C
YGL103W	YJR145C
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR029C
YGL103W	YLR075W
YGL103W	YLR287C-A
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YLR448W
YGL103W	YML072C
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YNL069C
YGL103W	YNL096C
YGL103W	YNL110C
YGL103W	YNL301C
YGL103W	YOR096W
YGL103W	YPL090C
YGL103W	YPL093W
YGL103W	YPL220W
YGL111W	YGR103W
YGL111W	YHR088W
YGL111W	YKL009W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YNL002C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOL077C
YGL111W	YOR206W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL211W
YGL111W	YPR016C
YGL112C	YGR274C
YGL112C	YHR099W
YGL112C	YLR055C
YGL112C	YML015C
YGL112C	YML098W
YGL112C	YMR005W
YGL112C	YMR223W
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YOL148C
YGL112C	YPL011C
YGL112C	YPL047W
YGL120C	YGL128C
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPL151C
YGL120C	YPR101W
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YKL180W
YGL128C	YHR165C
YGL128C	YLL036C
YGL128C	YLR275W
YGL128C	YMR213W
YGL128C	YPL151C
YGL128C	YPR101W
YGL129C	YGR084C
YGL129C	YGR165W
YGL129C	YGR215W
YGL129C	YHL004W
YGL129C	YIL093C
YGL129C	YKL003C
YGL129C	YMR158W
YGL129C	YMR188C
YGL129C	YNL306W
YGL129C	YOR158W
YGL129C	YPL118W
YGL133W	YIL126W
YGL133W	YJL065C
YGL133W	YOR304W
YGL145W	YLR268W
YGL145W	YNL258C
YGL145W	YOR075W
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YHL015W
YGL147C	YHL033C
YGL147C	YIL133C
YGL147C	YJL177W
YGL147C	YJL190C
YGL147C	YKL009W
YGL147C	YKL180W
YGL147C	YLL045C
YGL147C	YLR029C
YGL147C	YLR406C
YGL147C	YLR448W
YGL147C	YMR194W
YGL147C	YNL069C
YGL147C	YNL096C
YGL147C	YOR096W
YGL147C	YPL093W
YGL147C	YPR016C
YGL172W	YGR119C
YGL172W	YJL041W
YGL173C	YGR054W
YGL173C	YGR086C
YGL173C	YGR162W
YGL173C	YJR145C
YGL173C	YLR175W
YGL173C	YNL118C
YGL173C	YOL139C
YGL173C	YPL004C
YGL173C	YPR140W
YGL173C	YPR178W
YGL190C	YML109W
YGL190C	YMR273C
YGL197W	YJL098W
YGL206C	YGR167W
YGL223C	YGR120C
YGL223C	YML071C
YGL223C	YNL041C
YGL233W	YIL068C
YGL237C	YOR358W
YGL240W	YKL022C
YGL245W	YGR264C
YGL246C	YLL045C
YGL246C	YOR048C
YGR010W	YLR328W
YGR020C	YOR270C
YGR020C	YOR332W
YGR027C	YJL177W
YGR027C	YKL180W
YGR027C	YLR287C-A
YGR030C	YHR062C
YGR063C	YGR186W
YGR063C	YPR187W
YGR075C	YGR091W
YGR075C	YHR165C
YGR075C	YPR178W
YGR078C	YLR200W
YGR081C	YMR308C
YGR083C	YJR007W
YGR083C	YLR291C
YGR083C	YOR260W
YGR083C	YPL237W
YGR084C	YGR165W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YIL093C
YGR084C	YKL003C
YGR084C	YMR158W
YGR084C	YMR188C
YGR084C	YNL306W
YGR084C	YOR158W
YGR084C	YPL118W
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YIL133C
YGR085C	YJL177W
YGR085C	YJL190C
YGR085C	YJR145C
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR075W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YLR448W
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL096C
YGR085C	YNL132W
YGR085C	YNL301C
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL093W
YGR085C	YPL143W
YGR085C	YPL220W
YGR086C	YLR429W
YGR086C	YPL004C
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJR002W
YGR090W	YJR145C
YGR090W	YLR129W
YGR090W	YLR197W
YGR090W	YMR093W
YGR090W	YMR229C
YGR090W	YNL132W
YGR090W	YOR096W
YGR090W	YPL126W
YGR091W	YHR165C
YGR091W	YJL203W
YGR091W	YLR275W
YGR091W	YMR240C
YGR091W	YPR178W
YGR103W	YGR245C
YGR103W	YHR088W
